t_s,pasada,idac0,idac1,idac2,fase,posicion,asentamiento_incompleto,ch,tap,media_banco_uv,pp_banco_uv,ok,valido,clavado,real_mv_vs_vref
592.719,1,19,-128,128,malla,,False,2,OPA_SUMo,998840.0,782.0,True,True,False,-52.97576199999937
593.983,1,19,-128,128,malla,,False,3,SUMo,998668.0,610.0,True,True,False,-56.40126239999988
594.632,1,19,-128,128,malla,,False,4,LPo,732154.0,171.0,True,False,True,-5364.214132200001
596.835,1,19,-128,255,malla,,False,0,PGAgain,1002235.0,3776.0,True,True,False,14.638039500000273
597.487,1,19,-128,255,malla,,False,1,BPo,974388.0,7095.0,True,True,False,-539.9544583999993
598.137,1,19,-128,255,malla,,False,2,OPA_SUMo,1030941.0,896.0,True,True,False,586.3381237000007
598.787,1,19,-128,255,malla,,False,3,SUMo,1030578.0,705.0,True,True,False,579.1087245999995
602.858,1,19,-128,255,malla,,False,4,LPo,732078.0,190.0,True,False,True,-5365.727725400001
605.65,1,19,-128,120,abba,A1,False,0,PGAgain,1001167.0,3433.0,True,True,False,-6.631928099999403
606.302,1,19,-128,120,abba,A1,False,1,BPo,974979.0,4119.0,True,True,False,-528.1842796999993
606.954,1,19,-128,120,abba,A1,False,2,OPA_SUMo,996189.0,534.0,True,True,False,-105.77228270000072
607.605,1,19,-128,120,abba,A1,False,3,SUMo,995883.0,782.0,True,True,False,-111.86648689999924
608.235,1,19,-128,120,abba,A1,False,4,LPo,732173.0,133.0,True,False,True,-5363.8357339
610.442,1,19,-128,136,abba,B1,False,0,PGAgain,1001281.0,3414.0,True,True,False,-4.361538300001015
611.095,1,19,-128,136,abba,B1,False,1,BPo,975170.0,5455.0,True,True,False,-524.3803810000009
611.747,1,19,-128,136,abba,B1,False,2,OPA_SUMo,1000118.0,705.0,True,True,False,-27.52349739999897
612.399,1,19,-128,136,abba,B1,False,3,SUMo,999774.0,648.0,True,True,False,-34.374498199999984
613.046,1,19,-128,136,abba,B1,False,4,LPo,732192.0,190.0,True,False,True,-5363.4573356
615.25,1,19,-128,136,abba,B2,False,0,PGAgain,1001644.0,3471.0,True,True,False,2.8678608000001087
615.9,1,19,-128,136,abba,B2,False,1,BPo,974445.0,4749.0,True,True,False,-538.819263499999
616.551,1,19,-128,136,abba,B2,False,2,OPA_SUMo,999717.0,743.0,True,True,False,-35.50969310000031
617.205,1,19,-128,136,abba,B2,False,3,SUMo,999546.0,877.0,True,True,False,-38.915277799999025
617.857,1,19,-128,136,abba,B2,False,4,LPo,732135.0,114.0,True,False,True,-5364.5925305
620.064,1,19,-128,120,abba,A2,False,0,PGAgain,1001605.0,4291.0,True,True,False,2.0911485000003625
620.715,1,19,-128,120,abba,A2,False,1,BPo,975532.0,5493.0,True,True,False,-517.1708975999992
621.368,1,19,-128,120,abba,A2,False,2,OPA_SUMo,995292.0,858.0,True,True,False,-123.6366655999994
622.021,1,19,-128,120,abba,A2,False,3,SUMo,995121.0,839.0,True,True,False,-127.04225030000039
622.671,1,19,-128,120,abba,A2,False,4,LPo,732116.0,190.0,True,False,True,-5364.9709288
624.879,1,19,-128,124,abba,A1,False,0,PGAgain,1001415.0,4234.0,True,True,False,-1.6928345000007246
625.532,1,19,-128,124,abba,A1,False,1,BPo,975189.0,8945.0,True,True,False,-524.0019827000008
626.182,1,19,-128,124,abba,A1,False,2,OPA_SUMo,996208.0,553.0,True,True,False,-105.3938844000006
626.833,1,19,-128,124,abba,A1,False,3,SUMo,995979.0,820.0,True,True,False,-109.95457969999917
627.481,1,19,-128,124,abba,A1,False,4,LPo,732135.0,133.0,True,False,True,-5364.5925305
629.686,1,19,-128,132,abba,B1,False,0,PGAgain,1001205.0,4119.0,True,True,False,-5.875131499999185
630.339,1,19,-128,132,abba,B1,False,1,BPo,975341.0,7495.0,True,True,False,-520.9747962999999
630.992,1,19,-128,132,abba,B1,False,2,OPA_SUMo,998058.0,553.0,True,True,False,-68.54983940000015
631.641,1,19,-128,132,abba,B1,False,3,SUMo,997886.0,476.0,True,True,False,-71.97533980000065
632.294,1,19,-128,132,abba,B1,False,4,LPo,732116.0,171.0,True,False,True,-5364.9709288
634.499,1,19,-128,132,abba,B2,False,0,PGAgain,1001358.0,2841.0,True,True,False,-2.828029400001051
635.149,1,19,-128,132,abba,B2,False,1,BPo,974750.0,4558.0,True,True,False,-532.7449750000001
635.801,1,19,-128,132,abba,B2,False,2,OPA_SUMo,997886.0,1239.0,True,True,False,-71.97533980000065
639.928,1,19,-128,132,abba,B2,False,3,SUMo,998363.0,686.0,True,True,False,-62.47555089999888
641.173,1,19,-128,132,abba,B2,False,4,LPo,732116.0,133.0,True,False,True,-5364.9709288
643.378,1,19,-128,124,abba,A2,False,0,PGAgain,1001415.0,3223.0,True,True,False,-1.6928345000007246
644.029,1,19,-128,124,abba,A2,False,1,BPo,974750.0,4768.0,True,True,False,-532.7449750000001
644.682,1,19,-128,124,abba,A2,False,2,OPA_SUMo,996456.0,801.0,True,True,False,-100.45479079999966
645.334,1,19,-128,124,abba,A2,False,3,SUMo,996112.0,762.0,True,True,False,-107.30579160000067
645.987,1,19,-128,124,abba,A2,False,4,LPo,732116.0,152.0,True,False,True,-5364.9709288
648.193,1,19,-128,126,abba,A1,False,0,PGAgain,1001739.0,3070.0,True,True,False,4.759852300000652
648.845,1,19,-128,126,abba,A1,False,1,BPo,975189.0,3852.0,True,True,False,-524.0019827000008
649.498,1,19,-128,126,abba,A1,False,2,OPA_SUMo,996608.0,724.0,True,True,False,-97.42760440000106
650.149,1,19,-128,126,abba,A1,False,3,SUMo,996360.0,801.0,True,True,False,-102.36669799999973
650.78,1,19,-128,126,abba,A1,False,4,LPo,732116.0,114.0,True,False,True,-5364.9709288
652.982,1,19,-128,130,abba,B1,False,0,PGAgain,1001853.0,3662.0,True,True,False,7.0302420999990405
653.635,1,19,-128,130,abba,B1,False,1,BPo,975685.0,4806.0,True,True,False,-514.1237955000012
654.287,1,19,-128,130,abba,B1,False,2,OPA_SUMo,997428.0,572.0,True,True,False,-81.09673040000006
654.941,1,19,-128,130,abba,B1,False,3,SUMo,997257.0,629.0,True,True,False,-84.50231510000104
659.055,1,19,-128,130,abba,B1,False,4,LPo,732135.0,114.0,True,False,True,-5364.5925305
661.89,1,19,-128,130,abba,B2,False,0,PGAgain,1002025.0,4119.0,True,True,False,10.455742499999548
662.541,1,19,-128,130,abba,B2,False,1,BPo,975704.0,4234.0,True,True,False,-513.745397200001
663.192,1,19,-128,130,abba,B2,False,2,OPA_SUMo,996150.0,476.0,True,True,False,-106.54899500000046
663.842,1,19,-128,130,abba,B2,False,3,SUMo,995864.0,514.0,True,True,False,-112.24488519999936
664.492,1,19,-128,130,abba,B2,False,4,LPo,732078.0,152.0,True,False,True,-5365.727725400001
666.694,1,19,-128,126,abba,A2,False,0,PGAgain,1001625.0,3547.0,True,True,False,2.4894625
667.342,1,19,-128,126,abba,A2,False,1,BPo,975723.0,4501.0,True,True,False,-513.3669989000009
667.994,1,19,-128,126,abba,A2,False,2,OPA_SUMo,995216.0,629.0,True,True,False,-125.15025879999985
668.645,1,19,-128,126,abba,A2,False,3,SUMo,995006.0,801.0,True,True,False,-129.33255580000056
669.295,1,19,-128,126,abba,A2,False,4,LPo,732154.0,171.0,True,False,True,-5364.214132200001
732.218,1,19,-64,0,referencia,,False,0,PGAgain,1001510.0,12378.0,True,True,False,0.19915699999981887
732.868,1,19,-64,0,referencia,,False,1,BPo,980415.0,17509.0,True,True,False,-419.9225345000007
733.514,1,19,-64,0,referencia,,False,2,OPA_SUMo,936660.0,3395.0,True,True,False,-1291.3339880000008
734.167,1,19,-64,0,referencia,,False,3,SUMo,936126.0,2250.0,True,True,False,-1301.9689718000006
734.816,1,19,-64,0,referencia,,False,4,LPo,732135.0,228.0,True,False,True,-5364.5925305
737.022,1,19,-64,-255,malla,,False,0,PGAgain,1000423.0,15563.0,True,True,False,-21.449208899999967
737.669,1,19,-64,-255,malla,,False,1,BPo,981502.0,18558.0,True,True,False,-398.27416860000096
738.319,1,19,-64,-255,malla,,False,2,OPA_SUMo,773868.0,3566.0,True,False,False,-4533.450622399999
738.968,1,19,-64,-255,malla,,False,3,SUMo,775184.0,3585.0,True,False,False,-4507.2415612
739.618,1,19,-64,-255,malla,,False,4,LPo,1004791.0,6999.0,True,True,False,65.54256870000107
741.82,1,19,-64,-128,malla,,False,0,PGAgain,1001415.0,18043.0,True,True,False,-1.6928345000007246
742.467,1,19,-64,-128,malla,,False,1,BPo,981693.0,13008.0,True,True,False,-394.47026990000035
743.116,1,19,-64,-128,malla,,False,2,OPA_SUMo,858993.0,3871.0,True,False,False,-2838.126659899999
743.765,1,19,-64,-128,malla,,False,3,SUMo,858936.0,4463.0,True,False,False,-2839.2618547999996
744.416,1,19,-64,-128,malla,,False,4,LPo,732231.0,286.0,True,False,True,-5362.680623300001
746.614,1,19,-64,-64,malla,,False,0,PGAgain,1001243.0,13542.0,True,True,False,-5.118334899998968
750.734,1,19,-64,-64,malla,,False,1,BPo,980758.0,14247.0,True,True,False,-413.09144939999925
751.975,1,19,-64,-64,malla,,False,2,OPA_SUMo,900115.0,3242.0,True,True,False,-2019.1532445
752.622,1,19,-64,-64,malla,,False,3,SUMo,899734.0,3643.0,True,True,False,-2026.7411261999994
753.273,1,19,-64,-64,malla,,False,4,LPo,732231.0,247.0,True,False,True,-5362.680623300001
755.479,1,19,-64,0,malla,,False,0,PGAgain,1001167.0,11196.0,True,True,False,-6.631928099999403
756.128,1,19,-64,0,malla,,False,1,BPo,981025.0,14648.0,True,True,False,-407.77395750000045
756.778,1,19,-64,0,malla,,False,2,OPA_SUMo,935707.0,2899.0,True,True,False,-1310.3136501000001
757.425,1,19,-64,0,malla,,False,3,SUMo,935134.0,1964.0,True,True,False,-1321.7253461999999
758.07,1,19,-64,0,malla,,False,4,LPo,732269.0,228.0,True,False,True,-5361.9238267
760.271,1,19,-64,64,malla,,False,0,PGAgain,1001262.0,10986.0,True,True,False,-4.739936600001124
760.92,1,19,-64,64,malla,,False,1,BPo,980587.0,15029.0,True,True,False,-416.49703410000023
761.572,1,19,-64,64,malla,,False,2,OPA_SUMo,960197.0,1487.0,True,True,False,-822.5781571
762.221,1,19,-64,64,malla,,False,3,SUMo,959892.0,1564.0,True,True,False,-828.6524455999989
762.872,1,19,-64,64,malla,,False,4,LPo,732231.0,171.0,True,False,True,-5362.680623300001
765.076,1,19,-64,128,malla,,False,0,PGAgain,1001853.0,11157.0,True,True,False,7.0302420999990405
765.723,1,19,-64,128,malla,,False,1,BPo,980529.0,12092.0,True,True,False,-417.6521447000001
769.844,1,19,-64,128,malla,,False,2,OPA_SUMo,976848.0,1354.0,True,True,False,-490.9618364000009
771.093,1,19,-64,128,malla,,False,3,SUMo,976676.0,1125.0,True,True,False,-494.38733679999916
771.727,1,19,-64,128,malla,,False,4,LPo,732173.0,171.0,True,False,True,-5363.8357339
773.935,1,19,-64,255,malla,,False,0,PGAgain,1002120.0,10890.0,True,True,False,12.347734000000091
774.588,1,19,-64,255,malla,,False,1,BPo,980854.0,16002.0,True,True,False,-411.17954219999916
775.234,1,19,-64,255,malla,,False,2,OPA_SUMo,1009006.0,1525.0,True,True,False,149.48724419999945
775.885,1,19,-64,255,malla,,False,3,SUMo,1008720.0,1373.0,True,True,False,143.79135400000055
779.991,1,19,-64,255,malla,,False,4,LPo,732135.0,190.0,True,False,True,-5364.5925305
782.832,1,19,-64,239,abba,A1,False,0,PGAgain,1002025.0,9365.0,True,True,False,10.455742499999548
783.481,1,19,-64,239,abba,A1,False,1,BPo,981235.0,10433.0,True,True,False,-403.59166049999976
784.135,1,19,-64,239,abba,A1,False,2,OPA_SUMo,1002902.0,1335.0,True,True,False,27.92181140000087
784.779,1,19,-64,239,abba,A1,False,3,SUMo,1002712.0,1239.0,True,True,False,24.137828399999783
785.43,1,19,-64,239,abba,A1,False,4,LPo,732078.0,190.0,True,False,True,-5365.727725400001
787.632,1,19,-64,255,abba,B1,False,0,PGAgain,1001758.0,6217.0,True,True,False,5.138250600000761
788.281,1,19,-64,255,abba,B1,False,1,BPo,981216.0,12931.0,True,True,False,-403.97005879999983
788.931,1,19,-64,255,abba,B1,False,2,OPA_SUMo,1006755.0,877.0,True,True,False,104.65700349999992
789.581,1,19,-64,255,abba,B1,False,3,SUMo,1006469.0,1106.0,True,True,False,98.96111330000102
790.23,1,19,-64,255,abba,B1,False,4,LPo,732040.0,228.0,True,False,True,-5366.484522000001
792.437,1,19,-64,255,abba,B2,False,0,PGAgain,1002006.0,10414.0,True,True,False,10.07734419999944
793.088,1,19,-64,255,abba,B2,False,1,BPo,980758.0,10166.0,True,True,False,-413.09144939999925
793.739,1,19,-64,255,abba,B2,False,2,OPA_SUMo,1006603.0,1163.0,True,True,False,101.62981709999904
794.39,1,19,-64,255,abba,B2,False,3,SUMo,1006278.0,1163.0,True,True,False,95.1572146000004
795.037,1,19,-64,255,abba,B2,False,4,LPo,732116.0,228.0,True,False,True,-5364.9709288
797.239,1,19,-64,239,abba,A2,False,0,PGAgain,1001682.0,9136.0,True,True,False,3.624657400000326
797.887,1,19,-64,239,abba,A2,False,1,BPo,980911.0,14915.0,True,True,False,-410.0443473000011
798.537,1,19,-64,239,abba,A2,False,2,OPA_SUMo,1002273.0,934.0,True,True,False,15.39483610000049
799.184,1,19,-64,239,abba,A2,False,3,SUMo,1002063.0,1239.0,True,True,False,11.212539099999765
799.834,1,19,-64,239,abba,A2,False,4,LPo,732097.0,247.0,True,False,True,-5365.349327100001
802.035,1,19,-64,243,abba,A1,False,0,PGAgain,1002349.0,7095.0,True,True,False,16.908429300000925
802.683,1,19,-64,243,abba,A1,False,1,BPo,980968.0,16555.0,True,True,False,-408.9091524000008
803.334,1,19,-64,243,abba,A1,False,2,OPA_SUMo,1003189.0,1201.0,True,True,False,33.6376172999993
803.987,1,19,-64,243,abba,A1,False,3,SUMo,1002902.0,1220.0,True,True,False,27.92181140000087
804.635,1,19,-64,243,abba,A1,False,4,LPo,732154.0,267.0,True,False,True,-5364.214132200001
806.838,1,19,-64,251,abba,B1,False,0,PGAgain,1002273.0,13866.0,True,True,False,15.39483610000049
807.488,1,19,-64,251,abba,B1,False,1,BPo,981502.0,14362.0,True,True,False,-398.27416860000096
808.138,1,19,-64,251,abba,B1,False,2,OPA_SUMo,1005039.0,1258.0,True,True,False,70.48166229999975
808.785,1,19,-64,251,abba,B1,False,3,SUMo,1004886.0,1163.0,True,True,False,67.43456019999935
809.434,1,19,-64,251,abba,B1,False,4,LPo,732135.0,228.0,True,False,True,-5364.5925305
811.637,1,19,-64,251,abba,B2,False,0,PGAgain,1002330.0,13370.0,True,True,False,16.530031000000815
812.284,1,19,-64,251,abba,B2,False,1,BPo,981445.0,10013.0,True,True,False,-399.409363499999
812.933,1,19,-64,251,abba,B2,False,2,OPA_SUMo,1004962.0,1373.0,True,True,False,68.94815339999978
817.037,1,19,-64,251,abba,B2,False,3,SUMo,1005401.0,1239.0,True,True,False,77.69114569999908
818.314,1,19,-64,251,abba,B2,False,4,LPo,732116.0,228.0,True,False,True,-5364.9709288
820.518,1,19,-64,243,abba,A2,False,0,PGAgain,1001911.0,12321.0,True,True,False,8.185352699998896
821.169,1,19,-64,243,abba,A2,False,1,BPo,981178.0,10452.0,True,True,False,-404.7268554000001
821.819,1,19,-64,243,abba,A2,False,2,OPA_SUMo,1003589.0,1659.0,True,True,False,41.60389730000111
822.465,1,19,-64,243,abba,A2,False,3,SUMo,1003360.0,1316.0,True,True,False,37.04320200000027
823.112,1,19,-64,243,abba,A2,False,4,LPo,732135.0,286.0,True,False,True,-5364.5925305
825.318,1,19,-64,245,abba,A1,False,0,PGAgain,1002025.0,13236.0,True,True,False,10.455742499999548
825.967,1,19,-64,245,abba,A1,False,1,BPo,980873.0,11482.0,True,True,False,-410.8011438999991
826.619,1,19,-64,245,abba,A1,False,2,OPA_SUMo,1003913.0,934.0,True,True,False,48.05658410000022
827.27,1,19,-64,245,abba,A1,False,3,SUMo,1003551.0,1411.0,True,True,False,40.84710070000089
827.922,1,19,-64,245,abba,A1,False,4,LPo,732059.0,247.0,True,False,True,-5366.106123700001
830.127,1,19,-64,249,abba,B1,False,0,PGAgain,1001892.0,11863.0,True,True,False,7.806954400001051
830.774,1,19,-64,249,abba,B1,False,1,BPo,980644.0,12207.0,True,True,False,-415.3618391999999
831.421,1,19,-64,249,abba,B1,False,2,OPA_SUMo,1004695.0,1163.0,True,True,False,63.630661500001
832.069,1,19,-64,249,abba,B1,False,3,SUMo,1004447.0,1525.0,True,True,False,58.69156790000006
836.175,1,19,-64,249,abba,B1,False,4,LPo,732097.0,228.0,True,False,True,-5365.349327100001
838.987,1,19,-64,249,abba,B2,False,0,PGAgain,1002025.0,11997.0,True,True,False,10.455742499999548
839.634,1,19,-64,249,abba,B2,False,1,BPo,981140.0,9422.0,True,True,False,-405.4836520000003
840.282,1,19,-64,249,abba,B2,False,2,OPA_SUMo,1003456.0,1525.0,True,True,False,38.955109200000344
840.927,1,19,-64,249,abba,B2,False,3,SUMo,1003303.0,1335.0,True,True,False,35.90800709999995
841.575,1,19,-64,249,abba,B2,False,4,LPo,732097.0,228.0,True,False,True,-5365.349327100001
843.782,1,19,-64,245,abba,A2,False,0,PGAgain,1002197.0,12722.0,True,True,False,13.881242900000055
847.848,1,19,-64,245,abba,A2,False,1,BPo,980911.0,12550.0,True,True,False,-410.0443473000011
849.11,1,19,-64,245,abba,A2,False,2,OPA_SUMo,1003475.0,1583.0,True,True,False,39.33350750000046
849.76,1,19,-64,245,abba,A2,False,3,SUMo,1003322.0,1277.0,True,True,False,36.286405400000056
850.385,1,19,-64,245,abba,A2,False,4,LPo,732040.0,247.0,True,False,True,-5366.484522000001
913.306,1,19,0,0,referencia,,False,0,PGAgain,1001129.0,8964.0,True,True,False,-7.38872469999962
913.961,1,19,0,0,referencia,,False,1,BPo,986843.0,13637.0,True,True,False,-291.9044149000008
914.615,1,19,0,0,referencia,,False,2,OPA_SUMo,885028.0,2880.0,True,True,False,-2319.6214103999996
915.268,1,19,0,0,referencia,,False,3,SUMo,884284.0,3013.0,True,True,False,-2334.4386912000004
915.919,1,19,0,0,referencia,,False,4,LPo,732154.0,209.0,True,False,True,-5364.214132200001
921.576,1,19,0,-255,malla,,False,0,PGAgain,1000423.0,10623.0,True,True,False,-21.449208899999967
922.836,1,19,0,-255,malla,,False,1,BPo,986976.0,11997.0,True,True,False,-289.2556268
923.486,1,19,0,-255,malla,,False,2,OPA_SUMo,732231.0,629.0,True,False,False,-5362.680623300001
924.137,1,19,0,-255,malla,,False,3,SUMo,737590.0,228.0,True,False,True,-5255.952386999999
924.787,1,19,0,-255,malla,,False,4,LPo,1062870.0,286.0,True,True,True,1222.2265089999978
926.99,1,19,0,-128,malla,,False,0,PGAgain,1000480.0,6809.0,True,True,False,-20.314013999999638
927.637,1,19,0,-128,malla,,False,1,BPo,987091.0,13732.0,True,True,False,-286.96532129999986
928.286,1,19,0,-128,malla,,False,2,OPA_SUMo,803794.0,3185.0,True,False,False,-3937.4533842000005
928.937,1,19,0,-128,malla,,False,3,SUMo,804214.0,3356.0,True,False,False,-3929.088790199999
929.586,1,19,0,-128,malla,,False,4,LPo,930671.0,10681.0,True,True,False,-1410.609115299999
931.79,1,19,0,-64,malla,,False,0,PGAgain,1001281.0,8277.0,True,True,False,-4.361538300001015
932.437,1,19,0,-64,malla,,False,1,BPo,986881.0,15830.0,True,True,False,-291.1476183000006
933.086,1,19,0,-64,malla,,False,2,OPA_SUMo,844936.0,3108.0,True,False,False,-3118.0816547999993
933.736,1,19,0,-64,malla,,False,3,SUMo,844650.0,4577.0,True,False,False,-3123.777545000001
934.384,1,19,0,-64,malla,,False,4,LPo,732116.0,267.0,True,False,True,-5364.9709288
936.586,1,19,0,0,malla,,False,0,PGAgain,1001663.0,7743.0,True,True,False,3.2462591000002177
937.237,1,19,0,0,malla,,False,1,BPo,987167.0,16822.0,True,True,False,-285.4517280999994
937.884,1,19,0,0,malla,,False,2,OPA_SUMo,884399.0,2822.0,True,True,False,-2332.1483857000003
938.536,1,19,0,0,malla,,False,3,SUMo,884132.0,3337.0,True,True,False,-2337.465877600001
939.162,1,19,0,0,malla,,False,4,LPo,732116.0,152.0,True,False,True,-5364.9709288
941.367,1,19,0,64,malla,,False,0,PGAgain,1001453.0,10414.0,True,True,False,-0.9360379000005072
942.015,1,19,0,64,malla,,False,1,BPo,987071.0,15010.0,True,True,False,-287.3636352999995
942.666,1,19,0,64,malla,,False,2,OPA_SUMo,922622.0,2403.0,True,True,False,-1570.910584600001
943.316,1,19,0,64,malla,,False,3,SUMo,922298.0,2155.0,True,True,False,-1577.3632714
943.965,1,19,0,64,malla,,False,4,LPo,732135.0,209.0,True,False,True,-5364.5925305
946.169,1,19,0,128,malla,,False,0,PGAgain,1001605.0,10776.0,True,True,False,2.0911485000003625
946.819,1,19,0,128,malla,,False,1,BPo,986499.0,12283.0,True,True,False,-298.75541569999956
947.469,1,19,0,128,malla,,False,2,OPA_SUMo,952568.0,1373.0,True,True,False,-974.5150324000003
948.12,1,19,0,128,malla,,False,3,SUMo,952301.0,1811.0,True,True,False,-979.8325242999991
948.77,1,19,0,128,malla,,False,4,LPo,732097.0,171.0,True,False,True,-5365.349327100001
950.972,1,19,0,255,malla,,False,0,PGAgain,1002120.0,12416.0,True,True,False,12.347734000000091
951.622,1,19,0,255,malla,,False,1,BPo,986366.0,14038.0,True,True,False,-301.4042038000003
952.272,1,19,0,255,malla,,False,2,OPA_SUMo,986289.0,1201.0,True,True,False,-302.93771270000025
952.924,1,19,0,255,malla,,False,3,SUMo,985965.0,1335.0,True,True,False,-309.3903994999994
953.571,1,19,0,255,malla,,False,4,LPo,732097.0,209.0,True,False,True,-5365.349327100001
955.774,1,19,0,239,abba,A1,False,0,PGAgain,1002502.0,12798.0,True,True,False,19.95553139999906
956.424,1,19,0,239,abba,A1,False,1,BPo,986804.0,11425.0,True,True,False,-292.68112720000056
957.071,1,19,0,239,abba,A1,False,2,OPA_SUMo,981521.0,1220.0,True,True,False,-397.89577030000083
957.72,1,19,0,239,abba,A1,False,3,SUMo,981235.0,1316.0,True,True,False,-403.59166049999976
958.347,1,19,0,239,abba,A1,False,4,LPo,732059.0,171.0,True,False,True,-5366.106123700001
960.55,1,19,0,255,abba,B1,False,0,PGAgain,1002445.0,12035.0,True,True,False,18.820336500000998
961.197,1,19,0,255,abba,B1,False,1,BPo,987091.0,13370.0,True,True,False,-286.96532129999986
961.846,1,19,0,255,abba,B1,False,2,OPA_SUMo,985202.0,953.0,True,True,False,-324.58607860000006
962.498,1,19,0,255,abba,B1,False,3,SUMo,984954.0,1621.0,True,True,False,-329.525172200001
963.144,1,19,0,255,abba,B1,False,4,LPo,732116.0,228.0,True,False,True,-5364.9709288
965.346,1,19,0,255,abba,B2,False,0,PGAgain,1001644.0,13332.0,True,True,False,2.8678608000001087
965.996,1,19,0,255,abba,B2,False,1,BPo,987339.0,13065.0,True,True,False,-282.0262276999989
966.642,1,19,0,255,abba,B2,False,2,OPA_SUMo,984802.0,1487.0,True,True,False,-332.5523585999996
967.29,1,19,0,255,abba,B2,False,3,SUMo,984592.0,1201.0,True,True,False,-336.73465560000034
967.94,1,19,0,255,abba,B2,False,4,LPo,732078.0,171.0,True,False,True,-5365.727725400001
970.141,1,19,0,239,abba,A2,False,0,PGAgain,1002025.0,11196.0,True,True,False,10.455742499999548
970.79,1,19,0,239,abba,A2,False,1,BPo,987300.0,11806.0,True,True,False,-282.80294000000094
971.436,1,19,0,239,abba,A2,False,2,OPA_SUMo,980339.0,953.0,True,True,False,-421.4361276999989
972.084,1,19,0,239,abba,A2,False,3,SUMo,979976.0,1087.0,True,True,False,-428.66552680000007
972.734,1,19,0,239,abba,A2,False,4,LPo,732059.0,247.0,True,False,True,-5366.106123700001
974.937,1,19,0,243,abba,A1,False,0,PGAgain,1002178.0,11672.0,True,True,False,13.502844599999946
975.584,1,19,0,243,abba,A1,False,1,BPo,986804.0,14514.0,True,True,False,-292.68112720000056
976.231,1,19,0,243,abba,A1,False,2,OPA_SUMo,981025.0,858.0,True,True,False,-407.77395750000045
976.882,1,19,0,243,abba,A1,False,3,SUMo,980701.0,1335.0,True,True,False,-414.2266442999996
977.53,1,19,0,243,abba,A1,False,4,LPo,732078.0,228.0,True,False,True,-5365.727725400001
979.735,1,19,0,251,abba,B1,False,0,PGAgain,1002082.0,12378.0,True,True,False,11.590937399999873
980.385,1,19,0,251,abba,B1,False,1,BPo,987854.0,12931.0,True,True,False,-271.76964219999917
981.036,1,19,0,251,abba,B1,False,2,OPA_SUMo,982799.0,743.0,True,True,False,-372.44350570000046
981.684,1,19,0,251,abba,B1,False,3,SUMo,982608.0,1506.0,True,True,False,-376.2474044000011
982.334,1,19,0,251,abba,B1,False,4,LPo,731983.0,228.0,True,False,True,-5367.619716900002
984.54,1,19,0,251,abba,B2,False,0,PGAgain,1002502.0,13599.0,True,True,False,19.95553139999906
985.189,1,19,0,251,abba,B2,False,1,BPo,987510.0,12683.0,True,True,False,-278.6206430000002
985.842,1,19,0,251,abba,B2,False,2,OPA_SUMo,982532.0,972.0,True,True,False,-377.76099759999926
986.489,1,19,0,251,abba,B2,False,3,SUMo,982284.0,1354.0,True,True,False,-382.7000912000002
987.139,1,19,0,251,abba,B2,False,4,LPo,731983.0,209.0,True,False,True,-5367.619716900002
989.344,1,19,0,243,abba,A2,False,0,PGAgain,1001758.0,16231.0,True,True,False,5.138250600000761
989.993,1,19,0,243,abba,A2,False,1,BPo,987644.0,12359.0,True,True,False,-275.9519391999999
990.644,1,19,0,243,abba,A2,False,2,OPA_SUMo,980339.0,1773.0,True,True,False,-421.4361276999989
991.295,1,19,0,243,abba,A2,False,3,SUMo,980167.0,1525.0,True,True,False,-424.86162809999945
991.941,1,19,0,243,abba,A2,False,4,LPo,732021.0,209.0,True,False,True,-5366.862920300001
994.143,1,19,0,245,abba,A1,False,0,PGAgain,1001300.0,12130.0,True,True,False,-3.983140000000906
994.794,1,19,0,245,abba,A1,False,1,BPo,987873.0,10185.0,True,True,False,-271.3912438999991
995.447,1,19,0,245,abba,A1,False,2,OPA_SUMo,980606.0,1544.0,True,True,False,-416.1186358000001
996.098,1,19,0,245,abba,A1,False,3,SUMo,980415.0,820.0,True,True,False,-419.9225345000007
996.749,1,19,0,245,abba,A1,False,4,LPo,732040.0,247.0,True,False,True,-5366.484522000001
998.956,1,19,0,249,abba,B1,False,0,PGAgain,1001911.0,10280.0,True,True,False,8.185352699998896
999.608,1,19,0,249,abba,B1,False,1,BPo,988025.0,9117.0,True,True,False,-268.36405750000046
1000.261,1,19,0,249,abba,B1,False,2,OPA_SUMo,981597.0,1525.0,True,True,False,-396.38217710000043
1000.913,1,19,0,249,abba,B1,False,3,SUMo,981311.0,934.0,True,True,False,-402.0780672999993
1001.563,1,19,0,249,abba,B1,False,4,LPo,732021.0,209.0,True,False,True,-5366.862920300001
1003.77,1,19,0,249,abba,B2,False,0,PGAgain,1001987.0,10166.0,True,True,False,9.69894589999933
1004.422,1,19,0,249,abba,B2,False,1,BPo,987472.0,16746.0,True,True,False,-279.3774396000004
1005.075,1,19,0,249,abba,B2,False,2,OPA_SUMo,981369.0,896.0,True,True,False,-400.9229566999995
1005.727,1,19,0,249,abba,B2,False,3,SUMo,981178.0,1125.0,True,True,False,-404.7268554000001
1006.378,1,19,0,249,abba,B2,False,4,LPo,732078.0,171.0,True,False,True,-5365.727725400001
1010.541,1,19,0,245,abba,A2,False,0,PGAgain,1002044.0,12702.0,True,True,False,10.834140799999657
1011.192,1,19,0,245,abba,A2,False,1,BPo,987758.0,12359.0,True,True,False,-273.68154939999926
