timestamp,elapsed_s,phase,idac2,channel,tap,bank_mv,pp_bank_mv,adc_ok,usable
2026-09-09T12:23:34.299,43.185,7,-7,2,OPA_SUMo,1102.867,0.82,1,1
2026-09-09T12:23:34.412,43.298,7,-7,3,SUMo,1102.123,0.572,1,1
2026-09-09T12:23:34.546,43.432,7,-7,4,LPo,732.135,0.114,1,0
2026-09-09T12:23:35.276,44.162,7,-7,2,OPA_SUMo,1102.886,0.591,1,1
2026-09-09T12:23:35.390,44.276,7,-7,3,SUMo,1102.218,0.343,1,1
2026-09-09T12:23:35.524,44.41,7,-7,4,LPo,732.154,0.171,1,0
2026-09-09T12:23:36.329,45.215,8,-8,2,OPA_SUMo,1102.695,0.476,1,1
2026-09-09T12:23:36.443,45.329,8,-8,3,SUMo,1101.913,0.324,1,1
2026-09-09T12:23:36.577,45.463,8,-8,4,LPo,732.116,0.152,1,0
2026-09-09T12:23:40.771,49.657,8,-8,2,OPA_SUMo,1102.237,0.514,1,1
2026-09-09T12:23:41.067,49.953,8,-8,3,SUMo,1101.627,0.572,1,1
2026-09-09T12:23:41.200,50.086,8,-8,4,LPo,732.25,0.095,1,0
2026-09-09T12:23:41.383,50.269,9,-9,2,OPA_SUMo,1102.313,0.419,1,1
2026-09-09T12:23:41.496,50.382,9,-9,3,SUMo,1101.493,0.457,1,1
2026-09-09T12:23:41.609,50.495,9,-9,4,LPo,732.192,0.114,1,0
2026-09-09T12:23:42.402,51.288,9,-9,2,OPA_SUMo,1102.294,0.476,1,1
2026-09-09T12:23:42.516,51.402,9,-9,3,SUMo,1101.57,0.362,1,1
2026-09-09T12:23:42.630,51.517,9,-9,4,LPo,732.192,0.133,1,0
2026-09-09T12:23:43.383,52.269,9,-9,2,OPA_SUMo,1102.294,0.629,1,1
2026-09-09T12:23:43.496,52.383,9,-9,3,SUMo,1101.57,0.457,1,1
2026-09-09T12:23:43.609,52.495,9,-9,4,LPo,732.135,0.133,1,0
2026-09-09T12:23:44.434,53.321,10,-10,2,OPA_SUMo,1102.123,0.419,1,1
2026-09-09T12:23:44.548,53.434,10,-10,3,SUMo,1101.398,0.419,1,1
2026-09-09T12:23:44.681,53.567,10,-10,4,LPo,732.154,0.133,1,0
2026-09-09T12:23:45.435,54.321,10,-10,2,OPA_SUMo,1102.123,0.495,1,1
2026-09-09T12:23:45.548,54.434,10,-10,3,SUMo,1101.36,0.495,1,1
2026-09-09T12:23:45.681,54.567,10,-10,4,LPo,732.173,0.095,1,0
2026-09-09T12:23:46.435,55.321,10,-10,2,OPA_SUMo,1102.161,0.61,1,1
2026-09-09T12:23:46.549,55.435,10,-10,3,SUMo,1101.436,0.724,1,1
2026-09-09T12:23:46.683,55.569,10,-10,4,LPo,732.173,0.114,1,0
2026-09-09T12:23:47.487,56.373,11,-11,2,OPA_SUMo,1101.951,0.476,1,1
2026-09-09T12:23:47.601,56.487,11,-11,3,SUMo,1101.207,0.419,1,1
2026-09-09T12:23:47.736,56.622,11,-11,4,LPo,732.173,0.114,1,0
2026-09-09T12:23:48.509,57.395,11,-11,2,OPA_SUMo,1101.989,0.762,1,1
2026-09-09T12:23:48.622,57.508,11,-11,3,SUMo,1101.226,0.782,1,1
2026-09-09T12:23:48.755,57.641,11,-11,4,LPo,732.154,0.133,1,0
2026-09-09T12:23:49.487,58.373,11,-11,2,OPA_SUMo,1101.913,1.182,1,1
2026-09-09T12:23:49.601,58.487,11,-11,3,SUMo,1101.245,0.877,1,1
2026-09-09T12:23:49.714,58.6,11,-11,4,LPo,732.212,0.133,1,0
2026-09-09T12:23:50.541,59.427,12,-12,2,OPA_SUMo,1101.799,0.667,1,1
2026-09-09T12:23:50.654,59.54,12,-12,3,SUMo,1100.959,0.438,1,1
2026-09-09T12:23:50.769,59.655,12,-12,4,LPo,732.154,0.133,1,0
2026-09-09T12:23:51.540,60.426,12,-12,2,OPA_SUMo,1101.779,0.553,1,1
2026-09-09T12:23:51.654,60.54,12,-12,3,SUMo,1101.055,0.61,1,1
2026-09-09T12:23:51.768,60.654,12,-12,4,LPo,732.116,0.152,1,0
2026-09-09T12:23:52.541,61.427,12,-12,2,OPA_SUMo,1101.837,0.629,1,1
2026-09-09T12:23:52.655,61.541,12,-12,3,SUMo,1101.074,0.877,1,1
2026-09-09T12:23:52.769,61.655,12,-12,4,LPo,732.192,0.133,1,0
2026-09-09T12:23:53.612,62.499,13,-13,2,OPA_SUMo,1101.665,0.629,1,1
2026-09-09T12:23:53.727,62.613,13,-13,3,SUMo,1100.769,0.4,1,1
2026-09-09T12:23:53.861,62.747,13,-13,4,LPo,732.212,0.114,1,0
2026-09-09T12:23:54.593,63.479,13,-13,2,OPA_SUMo,1101.608,0.839,1,1
2026-09-09T12:23:54.706,63.592,13,-13,3,SUMo,1100.845,0.534,1,1
2026-09-09T12:23:54.840,63.726,13,-13,4,LPo,732.135,0.152,1,0
2026-09-09T12:23:55.593,64.479,13,-13,2,OPA_SUMo,1101.665,0.591,1,1
2026-09-09T12:23:59.145,68.032,13,-13,3,SUMo,1102.79,0.877,1,1
2026-09-09T12:23:59.443,68.329,13,-13,4,LPo,732.135,0.133,1,0
2026-09-09T12:23:59.645,68.531,14,-14,2,OPA_SUMo,1103.534,0.877,1,1
2026-09-09T12:23:59.758,68.644,14,-14,3,SUMo,1102.733,0.553,1,1
2026-09-09T12:23:59.870,68.756,14,-14,4,LPo,732.173,0.171,1,0
2026-09-09T12:24:00.645,69.531,14,-14,2,OPA_SUMo,1103.363,0.572,1,1
2026-09-09T12:24:00.758,69.644,14,-14,3,SUMo,1102.619,0.972,1,1
2026-09-09T12:24:00.892,69.778,14,-14,4,LPo,732.192,0.19,1,0
2026-09-09T12:24:01.666,70.552,14,-14,2,OPA_SUMo,1103.382,0.839,1,1
2026-09-09T12:24:01.780,70.666,14,-14,3,SUMo,1102.581,0.782,1,1
2026-09-09T12:24:01.915,70.801,14,-14,4,LPo,732.212,0.209,1,0
2026-09-09T12:24:02.701,71.587,15,-15,2,OPA_SUMo,1103.115,0.648,1,1
2026-09-09T12:24:02.814,71.7,15,-15,3,SUMo,1102.313,0.495,1,1
2026-09-09T12:24:02.927,71.813,15,-15,4,LPo,732.212,0.133,1,0
2026-09-09T12:24:03.700,72.586,15,-15,2,OPA_SUMo,1103.019,0.534,1,1
2026-09-09T12:24:03.815,72.701,15,-15,3,SUMo,1102.237,0.762,1,1
2026-09-09T12:24:03.948,72.834,15,-15,4,LPo,732.116,0.133,1,0
2026-09-09T12:24:04.701,73.587,15,-15,2,OPA_SUMo,1103.019,0.686,1,1
2026-09-09T12:24:04.814,73.7,15,-15,3,SUMo,1102.18,0.495,1,1
2026-09-09T12:24:04.947,73.833,15,-15,4,LPo,732.192,0.171,1,0
2026-09-09T12:24:05.753,74.639,16,-16,2,OPA_SUMo,1102.714,0.686,1,1
2026-09-09T12:24:05.866,74.752,16,-16,3,SUMo,1101.875,0.648,1,1
2026-09-09T12:24:06.000,74.887,16,-16,4,LPo,732.212,0.228,1,0
2026-09-09T12:24:06.753,75.639,16,-16,2,OPA_SUMo,1102.6,0.476,1,1
2026-09-09T12:24:06.866,75.752,16,-16,3,SUMo,1101.837,0.686,1,1
2026-09-09T12:24:06.999,75.885,16,-16,4,LPo,732.154,0.19,1,0
2026-09-09T12:24:07.753,76.639,16,-16,2,OPA_SUMo,1102.561,0.534,1,1
2026-09-09T12:24:07.866,76.752,16,-16,3,SUMo,1101.799,0.495,1,1
2026-09-09T12:24:08.001,76.887,16,-16,4,LPo,732.154,0.228,1,0
2026-09-09T12:24:08.806,77.692,17,-17,2,OPA_SUMo,1102.313,0.572,1,1
2026-09-09T12:24:08.919,77.805,17,-17,3,SUMo,1101.531,0.572,1,1
2026-09-09T12:24:09.033,77.919,17,-17,4,LPo,732.25,0.114,1,0
2026-09-09T12:24:09.807,78.693,17,-17,2,OPA_SUMo,1102.237,0.534,1,1
2026-09-09T12:24:09.920,78.806,17,-17,3,SUMo,1101.398,0.476,1,1
2026-09-09T12:24:10.054,78.94,17,-17,4,LPo,732.154,0.152,1,0
2026-09-09T12:24:10.807,79.693,17,-17,2,OPA_SUMo,1102.199,0.629,1,1
2026-09-09T12:24:10.920,79.806,17,-17,3,SUMo,1101.455,0.514,1,1
2026-09-09T12:24:11.054,79.94,17,-17,4,LPo,732.25,0.152,1,0
2026-09-09T12:24:11.859,80.745,18,-18,2,OPA_SUMo,1101.951,0.476,1,1
2026-09-09T12:24:11.972,80.858,18,-18,3,SUMo,1101.131,0.534,1,1
2026-09-09T12:24:12.086,80.973,18,-18,4,LPo,732.192,0.076,1,0
2026-09-09T12:24:12.860,81.746,18,-18,2,OPA_SUMo,1101.875,0.629,1,1
2026-09-09T12:24:12.974,81.86,18,-18,3,SUMo,1101.093,0.572,1,1
2026-09-09T12:24:13.108,81.994,18,-18,4,LPo,732.097,0.152,1,0
2026-09-09T12:24:13.860,82.746,18,-18,2,OPA_SUMo,1101.856,0.61,1,1
2026-09-09T12:24:13.973,82.859,18,-18,3,SUMo,1101.016,0.438,1,1
2026-09-09T12:24:17.536,86.422,18,-18,4,LPo,732.173,0.133,1,0
2026-09-09T12:24:17.923,86.809,19,-19,2,OPA_SUMo,1103.42,0.495,1,1
2026-09-09T12:24:18.037,86.923,19,-19,3,SUMo,1102.6,0.667,1,1
2026-09-09T12:24:18.171,87.057,19,-19,4,LPo,732.154,0.228,1,0
2026-09-09T12:24:18.924,87.81,19,-19,2,OPA_SUMo,1103.324,0.514,1,1
2026-09-09T12:24:19.037,87.923,19,-19,3,SUMo,1102.542,0.686,1,1
2026-09-09T12:24:19.171,88.057,19,-19,4,LPo,732.135,0.209,1,0
2026-09-09T12:24:19.924,88.81,19,-19,2,OPA_SUMo,1103.229,0.705,1,1
2026-09-09T12:24:20.038,88.924,19,-19,3,SUMo,1102.352,0.762,1,1
2026-09-09T12:24:20.172,89.058,19,-19,4,LPo,732.231,0.19,1,0
2026-09-09T12:24:20.977,89.863,20,-20,2,OPA_SUMo,1102.905,0.667,1,1
2026-09-09T12:24:21.091,89.978,20,-20,3,SUMo,1102.104,0.667,1,1
2026-09-09T12:24:21.225,90.111,20,-20,4,LPo,732.212,0.209,1,0
2026-09-09T12:24:21.978,90.864,20,-20,2,OPA_SUMo,1102.809,0.743,1,1
2026-09-09T12:24:22.092,90.978,20,-20,3,SUMo,1102.066,0.858,1,1
2026-09-09T12:24:22.226,91.112,20,-20,4,LPo,732.192,0.133,1,0
2026-09-09T12:24:22.977,91.863,20,-20,2,OPA_SUMo,1102.752,0.934,1,1
2026-09-09T12:24:23.090,91.976,20,-20,3,SUMo,1101.894,0.762,1,1
2026-09-09T12:24:23.204,92.09,20,-20,4,LPo,732.192,0.114,1,0
2026-09-09T12:24:24.050,92.936,21,-21,2,OPA_SUMo,1102.39,0.743,1,1
2026-09-09T12:24:27.591,96.478,21,-21,3,SUMo,1103.363,0.743,1,1
2026-09-09T12:24:27.908,96.794,21,-21,4,LPo,732.192,0.19,1,0
2026-09-09T12:24:28.082,96.968,22,-22,2,OPA_SUMo,1104.011,0.953,1,1
2026-09-09T12:24:28.197,97.083,22,-22,3,SUMo,1103.191,0.762,1,1
2026-09-09T12:24:28.330,97.216,22,-22,4,LPo,732.192,0.19,1,0
2026-09-09T12:24:29.102,97.988,22,-22,2,OPA_SUMo,1103.725,0.839,1,1
2026-09-09T12:24:29.215,98.101,22,-22,3,SUMo,1103.0,0.572,1,1
2026-09-09T12:24:29.329,98.215,22,-22,4,LPo,732.192,0.133,1,0
2026-09-09T12:24:30.082,98.968,22,-22,2,OPA_SUMo,1103.706,0.457,1,1
2026-09-09T12:24:30.196,99.082,22,-22,3,SUMo,1102.867,0.724,1,1
2026-09-09T12:24:30.309,99.196,22,-22,4,LPo,732.173,0.209,1,0
2026-09-09T12:24:31.134,100.02,23,-23,2,OPA_SUMo,1103.305,0.82,1,1
2026-09-09T12:24:31.247,100.133,23,-23,3,SUMo,1102.428,0.915,1,1
2026-09-09T12:24:31.382,100.268,23,-23,4,LPo,732.192,0.19,1,0
2026-09-09T12:24:32.135,101.021,23,-23,2,OPA_SUMo,1103.172,0.591,1,1
2026-09-09T12:24:32.247,101.134,23,-23,3,SUMo,1102.409,0.534,1,1
2026-09-09T12:24:32.382,101.268,23,-23,4,LPo,732.192,0.209,1,0
2026-09-09T12:24:33.134,102.02,23,-23,2,OPA_SUMo,1103.076,0.572,1,1
2026-09-09T12:24:33.247,102.133,23,-23,3,SUMo,1102.275,0.667,1,1
2026-09-09T12:24:33.361,102.247,23,-23,4,LPo,732.231,0.114,1,0
2026-09-09T12:24:36.226,105.112,24,-24,2,OPA_SUMo,1102.142,0.724,1,1
2026-09-09T12:24:36.339,105.225,24,-24,3,SUMo,1101.398,0.667,1,1
2026-09-09T12:24:36.473,105.359,24,-24,4,LPo,732.116,0.19,1,0
2026-09-09T12:24:37.227,106.113,24,-24,2,OPA_SUMo,1102.085,0.495,1,1
2026-09-09T12:24:37.341,106.227,24,-24,3,SUMo,1101.245,0.782,1,1
2026-09-09T12:24:37.475,106.361,24,-24,4,LPo,732.173,0.19,1,0
2026-09-09T12:24:38.227,107.113,24,-24,2,OPA_SUMo,1101.951,0.629,1,1
2026-09-09T12:24:38.340,107.226,24,-24,3,SUMo,1101.226,0.572,1,1
2026-09-09T12:24:38.474,107.36,24,-24,4,LPo,732.173,0.152,1,0
2026-09-09T12:24:39.279,108.166,25,-25,2,OPA_SUMo,1101.665,0.591,1,1
2026-09-09T12:24:39.393,108.279,25,-25,3,SUMo,1100.902,0.457,1,1
2026-09-09T12:24:39.526,108.413,25,-25,4,LPo,732.154,0.19,1,0
2026-09-09T12:24:40.280,109.166,25,-25,2,OPA_SUMo,1101.551,0.724,1,1
2026-09-09T12:24:40.392,109.278,25,-25,3,SUMo,1100.807,0.762,1,1
2026-09-09T12:24:40.526,109.412,25,-25,4,LPo,732.135,0.228,1,0
2026-09-09T12:24:41.280,110.166,25,-25,2,OPA_SUMo,1101.531,0.667,1,1
2026-09-09T12:24:41.393,110.279,25,-25,3,SUMo,1100.673,0.534,1,1
2026-09-09T12:24:41.526,110.412,25,-25,4,LPo,732.078,0.152,1,0
2026-09-09T12:24:42.353,111.239,26,-26,2,OPA_SUMo,1101.226,0.591,1,1
2026-09-09T12:24:42.467,111.353,26,-26,3,SUMo,1100.482,0.686,1,1
2026-09-09T12:24:42.600,111.486,26,-26,4,LPo,732.059,0.133,1,0
2026-09-09T12:24:43.353,112.239,26,-26,2,OPA_SUMo,1101.093,1.163,1,1
2026-09-09T12:24:43.466,112.352,26,-26,3,SUMo,1100.406,0.61,1,1
2026-09-09T12:24:43.601,112.487,26,-26,4,LPo,732.135,0.19,1,0
2026-09-09T12:24:44.332,113.218,26,-26,2,OPA_SUMo,1101.055,0.534,1,1
2026-09-09T12:24:44.445,113.331,26,-26,3,SUMo,1100.368,0.534,1,1
2026-09-09T12:24:44.580,113.466,26,-26,4,LPo,732.116,0.267,1,0
2026-09-09T12:24:45.387,114.273,27,-27,2,OPA_SUMo,1100.807,0.724,1,1
2026-09-09T12:24:45.500,114.386,27,-27,3,SUMo,1099.967,0.801,1,1
2026-09-09T12:24:45.633,114.52,27,-27,4,LPo,732.135,0.209,1,0
2026-09-09T12:24:46.387,115.273,27,-27,2,OPA_SUMo,1100.692,0.801,1,1
2026-09-09T12:24:46.501,115.387,27,-27,3,SUMo,1099.872,0.686,1,1
2026-09-09T12:24:46.635,115.521,27,-27,4,LPo,732.154,0.152,1,0
2026-09-09T12:24:47.386,116.272,27,-27,2,OPA_SUMo,1100.654,0.572,1,1
2026-09-09T12:24:47.500,116.386,27,-27,3,SUMo,1099.967,0.858,1,1
2026-09-09T12:24:47.633,116.52,27,-27,4,LPo,732.154,0.133,1,0
2026-09-09T12:24:48.457,117.344,28,-28,2,OPA_SUMo,1100.387,1.01,1,1
2026-09-09T12:24:48.572,117.459,28,-28,3,SUMo,1099.567,0.82,1,1
2026-09-09T12:24:48.706,117.592,28,-28,4,LPo,732.116,0.209,1,0
2026-09-09T12:24:49.437,118.323,28,-28,2,OPA_SUMo,1100.311,0.591,1,1
2026-09-09T12:24:49.550,118.436,28,-28,3,SUMo,1099.529,0.648,1,1
2026-09-09T12:24:49.683,118.569,28,-28,4,LPo,732.173,0.152,1,0
2026-09-09T12:24:50.459,119.345,28,-28,2,OPA_SUMo,1100.311,0.724,1,1
2026-09-09T12:24:50.572,119.458,28,-28,3,SUMo,1099.452,0.839,1,1
2026-09-09T12:24:50.705,119.591,28,-28,4,LPo,732.116,0.171,1,0
2026-09-09T12:24:51.490,120.376,29,-29,2,OPA_SUMo,1099.987,0.953,1,1
2026-09-09T12:24:51.604,120.49,29,-29,3,SUMo,1099.166,0.972,1,1
2026-09-09T12:24:51.737,120.624,29,-29,4,LPo,732.097,0.152,1,0
2026-09-09T12:24:52.489,121.376,29,-29,2,OPA_SUMo,1099.929,0.896,1,1
2026-09-09T12:24:52.604,121.49,29,-29,3,SUMo,1099.147,0.705,1,1
2026-09-09T12:24:52.718,121.604,29,-29,4,LPo,732.173,0.152,1,0
2026-09-09T12:24:53.489,122.375,29,-29,2,OPA_SUMo,1099.872,0.534,1,1
2026-09-09T12:24:53.603,122.489,29,-29,3,SUMo,1099.09,0.858,1,1
2026-09-09T12:24:53.736,122.622,29,-29,4,LPo,732.097,0.171,1,0
2026-09-09T12:24:54.545,123.431,30,-30,2,OPA_SUMo,1099.624,0.82,1,1
2026-09-09T12:24:54.659,123.545,30,-30,3,SUMo,1098.804,0.705,1,1
2026-09-09T12:24:54.793,123.679,30,-30,4,LPo,732.154,0.19,1,0
2026-09-09T12:24:55.545,124.431,30,-30,2,OPA_SUMo,1099.548,0.896,1,1
2026-09-09T12:24:55.657,124.543,30,-30,3,SUMo,1098.728,1.01,1,1
2026-09-09T12:24:55.792,124.678,30,-30,4,LPo,732.173,0.171,1,0
2026-09-09T12:24:56.546,125.432,30,-30,2,OPA_SUMo,1099.472,0.553,1,1
2026-09-09T12:24:56.659,125.545,30,-30,3,SUMo,1098.728,0.476,1,1
2026-09-09T12:24:56.793,125.679,30,-30,4,LPo,732.212,0.133,1,0
2026-09-09T12:24:57.598,126.484,31,-31,2,OPA_SUMo,1099.262,0.839,1,1
2026-09-09T12:24:57.712,126.598,31,-31,3,SUMo,1098.442,0.381,1,1
2026-09-09T12:24:57.824,126.71,31,-31,4,LPo,732.116,0.133,1,0
2026-09-09T12:24:58.619,127.505,31,-31,2,OPA_SUMo,1099.166,0.629,1,1
2026-09-09T12:24:58.732,127.618,31,-31,3,SUMo,1098.403,0.591,1,1
2026-09-09T12:24:58.865,127.751,31,-31,4,LPo,732.231,0.133,1,0
2026-09-09T12:24:59.597,128.483,31,-31,2,OPA_SUMo,1099.128,0.667,1,1
2026-09-09T12:24:59.711,128.597,31,-31,3,SUMo,1098.365,0.629,1,1
2026-09-09T12:24:59.845,128.731,31,-31,4,LPo,732.192,0.133,1,0
2026-09-09T12:25:00.651,129.537,32,-32,2,OPA_SUMo,1098.918,0.839,1,1
2026-09-09T12:25:00.764,129.65,32,-32,3,SUMo,1098.041,0.648,1,1
2026-09-09T12:25:00.898,129.785,32,-32,4,LPo,732.231,0.133,1,0
2026-09-09T12:25:01.651,130.537,32,-32,2,OPA_SUMo,1098.861,0.705,1,1
2026-09-09T12:25:01.764,130.65,32,-32,3,SUMo,1098.06,0.82,1,1
2026-09-09T12:25:01.898,130.784,32,-32,4,LPo,732.078,0.209,1,0
2026-09-09T12:25:02.672,131.559,32,-32,2,OPA_SUMo,1098.804,0.705,1,1
2026-09-09T12:25:02.786,131.672,32,-32,3,SUMo,1098.041,0.553,1,1
2026-09-09T12:25:02.919,131.805,32,-32,4,LPo,732.116,0.133,1,0
