elapsed_s,phase,stage,code,channel,mean_bank_uv,error_bank_uv,error_real_mv,pp_bank_uv,valid
7.0695261000073515,IDAC0 base,0,0,0,947990,-53510,-1065.6891070000001,2918,True
8.770314000023063,IDAC0 probe,0,1,0,952873,-48627,-968.4407439,2365,True
10.470110000023851,IDAC0 restore,0,0,0,950107,-51393,-1023.5275701,2994,True
12.170781799999531,IDAC0 probe,0,-1,0,945110,-56390,-1123.046323,3166,True
13.872268700011773,IDAC0 restore,0,0,0,949230,-52270,-1040.993639,3204,True
14.571656600019196,IDAC0 inicio,0,0,0,950088,-51412,-1023.9059684,3166,True
16.27184520001174,IDAC0 Newton 0,0,4,0,960445,-41055,-817.6390635,2288,True
17.97120850000647,IDAC0 Newton 1,0,8,0,970878,-30622,-609.8585654000001,2212,True
19.671151100017596,IDAC0 Newton 2,0,12,0,981521,-19979,-397.89577030000004,2326,True
21.371169000020018,IDAC0 Newton 3,0,16,0,991363,-10137,-201.88545090000002,2250,True
26.746595300006447,IDAC0 Newton 4,0,20,0,1001071,-429,-8.543835300000001,2593,True
27.251410800003214,tau guarda ch0,0,20,0,1001701,201,4.0030557,2346,True
28.402545400022063,tau BP,0,19,1,941658,-59842,-1191.7953194000002,5416,True
31.40051490001497,tau BP,0,19,1,948085,-53415,-1063.7971155,4577,True
34.3996618000092,tau BP,0,19,1,952987,-48513,-966.1703540999999,4100,True
37.40299360000063,tau BP,0,19,1,956649,-44851,-893.2390607,3070,True
40.400044800015166,tau BP,0,19,1,959472,-42028,-837.0170396,4043,True
43.40014720000909,tau BP,0,19,1,962257,-39243,-781.5518151,3890,True
46.400167000014335,tau BP,0,19,1,964870,-36630,-729.512091,3719,True
49.3998591999989,tau BP,0,19,1,966243,-35257,-702.1678349,3509,True
52.40246240000124,tau BP,0,19,1,968647,-32853,-654.2904921,4100,True
55.40139840001939,tau BP,0,19,1,970439,-31061,-618.6015577000001,4463,True
58.4009311000118,tau BP,0,19,1,971260,-30240,-602.250768,4463,True
61.40163140001823,tau BP,0,19,1,973014,-28486,-567.3186302,3681,True
64.40087130002212,tau BP,0,19,1,973796,-27704,-551.7445528000001,3681,True
67.39842620000127,tau BP,0,19,1,974788,-26712,-531.9881783999999,2689,True
70.40082560002338,tau BP,0,19,1,975570,-25930,-516.4141010000001,3604,True
73.40094940000563,tau BP,0,19,1,976390,-25110,-500.083227,3376,True
76.39974440002698,tau BP,0,19,1,977458,-24042,-478.81325940000005,3967,True
79.39944310000283,tau BP,0,19,1,977916,-23584,-469.6918688,3967,True
82.40298710000934,tau BP,0,19,1,979404,-22096,-440.0573072,5226,True
85.39823640001123,tau BP,0,19,1,979175,-22325,-444.6180025,4749,True
88.40001150002354,tau BP,0,19,1,980377,-21123,-420.6793311,3280,True
91.4022356000205,tau BP,0,19,1,980663,-20837,-414.98344090000006,3299,True
94.40312370000174,tau BP,0,19,1,981082,-20418,-406.6387626,2517,True
97.40133050002623,tau BP,0,19,1,981941,-19559,-389.53117629999997,2212,True
100.40252340000006,tau BP,0,19,1,981330,-20170,-401.699669,2021,True
103.39992510000593,tau BP,0,19,1,982189,-19311,-384.59208270000005,2346,True
106.40249740000581,tau BP,0,19,1,982246,-19254,-383.4568878,2613,True
109.3993878000183,tau BP,0,19,1,982303,-19197,-382.3216929,2574,True
112.40111900001648,tau BP,0,19,1,983390,-18110,-360.67332700000003,3032,True
115.39854660001583,tau BP,0,19,1,983066,-18434,-367.1260138,2269,True
168.27621999999974,IDAC1 base,1,0,1,984001,-17499,-348.5048343,3604,True
218.77868560000206,IDAC1 probe,1,4,1,985565,-15935,-317.35667950000004,2079,True
269.27742670002044,IDAC1 restore,1,0,1,985584,-15916,-316.9782812,3318,True
319.7762188000197,IDAC1 probe,1,-4,1,985031,-16469,-327.9916633,3509,True
370.27789420000045,IDAC1 restore,1,0,1,984821,-16679,-332.17396030000003,2632,True
370.9803313000011,IDAC1 inicio,1,0,1,985088,-16412,-326.85646840000004,2479,True
421.47968570000376,IDAC1 Newton 0,1,4,1,985889,-15611,-310.9039927,2956,True
471.9788926000183,IDAC1 Newton 1,1,8,1,985984,-15516,-309.0120012,2517,True
526.1232449000236,IDAC1 Newton 2,1,12,1,986652,-14848,-295.7083136,3757,True
577.0521309000032,IDAC1 Newton 3,1,16,1,986347,-15153,-301.7826021,2231,True
