timestamp,elapsed_s,pga,pgaout,idac0,idac1,idac2,idac3,channel,mean_uv,error_uv,pp_uv
2026-09-09T00:54:48.625,122.627,50,1,0,0,0,0,0,950565,-49435,2441
2026-09-09T00:54:49.209,123.211,50,1,0,0,0,0,1,984458,-15542,2326
2026-09-09T00:54:49.793,123.795,50,1,0,0,0,0,2,920238,-79762,801
2026-09-09T00:54:50.376,124.378,50,1,0,0,0,0,3,922012,-77988,1373
2026-09-09T00:54:50.978,124.98,50,1,0,0,0,0,4,1106948,106948,152
