elapsed_s,phase,stage,code,channel,mean_bank_uv,error_bank_uv,error_real_mv,pp_bank_uv,valid
7.090318400005344,IDAC0 base,0,0,0,951976,-49524,-986.3051268,4043,True
8.794827499979874,IDAC0 probe,0,1,0,955734,-45766,-911.4619262000001,2975,True
10.500784400006523,IDAC0 restore,0,0,0,952301,-49199,-979.8325243,2975,True
12.206314299983205,IDAC0 probe,0,-1,0,948314,-53186,-1059.2364202,3719,True
13.910215399984736,IDAC0 restore,0,0,0,952720,-48780,-971.487846,2689,True
14.6157125000027,IDAC0 inicio,0,0,0,952072,-49428,-984.3932196000001,3147,True
15.67133479999029,IDAC0 rampa Newton,0,4,0,963420,-38080,-758.389856,2365,True
16.721080099989194,IDAC0 rampa Newton,0,8,0,972976,-28524,-568.0754268000001,2326,True
17.778292999981204,IDAC0 rampa Newton,0,12,0,983295,-18205,-362.5653185,2117,True
18.833466899988707,IDAC0 rampa Newton,0,13,0,985774,-15726,-313.1942982,2079,True
19.483887099981075,IDAC0 post Newton,0,13,0,985279,-16221,-323.0525697,2021,True
21.630781899992144,IDAC0 PI,0,13,0,985851,-15649,-311.6607893,2288,True
23.83901669998886,IDAC0 PI,0,14,0,988368,-13132,-261.5329724,1945,True
26.04633680000552,IDAC0 PI,0,15,0,990467,-11033,-219.72991810000002,2059,True
28.253237900004024,IDAC0 PI,0,16,0,993175,-8325,-165.7982025,1716,True
30.45933509999304,IDAC0 PI,0,17,0,995521,-5979,-119.0759703,1964,True
32.66576659999555,IDAC0 PI,0,18,0,997982,-3518,-70.0634326,1735,True
34.87618210000801,IDAC0 PI,0,19,0,1001033,-467,-9.3006319,1888,True
37.02957169999718,IDAC0 PI,0,19,0,1000633,-867,-17.2669119,2136,True
37.676863700005924,IDAC0 verificación 1/3,0,19,0,1001148,-352,-7.0103264,1888,True
39.33054940000875,IDAC0 verificación 2/3,0,19,0,1000442,-1058,-21.0708106,1945,True
40.98289369998383,IDAC0 verificación 3/3,0,19,0,1000804,-696,-13.861327200000002,1640,True
41.63542469998356,espera estabilidad,0,19,1,961551,-39949,-795.6122993,2880,True
45.28212180000264,espera estabilidad,0,19,1,964622,-36878,-734.4511846,2746,True
48.929089799989015,espera estabilidad,0,19,1,967483,-34017,-677.4723669,3280,True
52.5750119999866,espera estabilidad,0,19,1,969142,-32358,-644.4322206,2441,True
56.22387809999054,espera estabilidad,0,19,1,971832,-29668,-590.8589876,2937,True
59.86993029998848,espera estabilidad,0,19,1,973377,-28123,-560.0892311,2708,True
63.51520840000012,espera estabilidad,0,19,1,974464,-27036,-538.4408652,3700,True
67.16191059999983,espera estabilidad,0,19,1,976753,-24747,-492.85382790000006,3051,True
70.80691069999011,espera estabilidad,0,19,1,976943,-24557,-489.0698449,3166,True
74.45408779999707,espera estabilidad,0,19,1,978221,-23279,-463.61758030000004,3356,True
78.10419310000725,espera estabilidad,0,19,1,979404,-22096,-440.0573072,3337,True
81.75144739999087,espera estabilidad,0,19,1,979385,-22115,-440.43570550000004,3509,True
85.39920549999806,espera estabilidad,0,19,1,980834,-20666,-411.57785620000004,3299,True
89.04590430000098,espera estabilidad,0,19,1,981464,-20036,-399.0309652,3089,True
92.6941409999854,espera estabilidad,0,19,1,981521,-19979,-397.89577030000004,3738,True
96.3413585999806,espera estabilidad,0,19,1,982341,-19159,-381.56489630000004,3261,True
99.98840810000547,espera estabilidad,0,19,1,983028,-18472,-367.88281040000004,3452,True
100.63774839998223,tau guarda ch0,0,19,0,1001186,-314,-6.2535298,2079,True
101.33889650000492,tau BP,0,20,1,980014,-21486,-427.90873020000004,3623,True
104.33843780000461,tau BP,0,20,1,980491,-21009,-418.4089413,3280,True
107.3373459999857,tau BP,0,20,1,981063,-20437,-407.0171609,3051,True
114.01416709998739,tau BP,0,20,1,981636,-19864,-395.6054648,3032,True
116.34291790000862,tau BP,0,20,1,982437,-19063,-379.6529891,2994,True
119.33591039999737,tau BP,0,20,1,982837,-18663,-371.68670910000003,3128,True
122.33717079999042,tau BP,0,20,1,982837,-18663,-371.68670910000003,3204,True
125.33647199999541,tau BP,0,20,1,983333,-18167,-361.8085219,3089,True
132.01748949999455,tau BP,0,20,1,983943,-17557,-349.6599449,3337,True
134.343581299996,tau BP,0,20,1,983791,-17709,-352.68713130000003,2708,True
137.33854249998694,tau BP,0,20,1,984153,-17347,-345.4776479,3108,True
140.33736209999188,tau BP,0,20,1,984401,-17099,-340.53855430000004,2288,True
143.33815419999883,tau BP,0,20,1,984287,-17213,-342.8089441,2574,True
146.33880149998004,tau BP,0,20,1,984649,-16851,-335.5994607,2574,True
149.33507139998255,tau BP,0,20,1,984611,-16889,-336.3562573,2765,True
152.33828840000206,tau BP,0,20,1,984630,-16870,-335.977859,2975,True
155.3372085999872,tau BP,0,20,1,984573,-16927,-337.1130539,3223,True
