elapsed_s,phase,stage,code,channel,mean_bank_uv,error_bank_uv,error_real_mv,pp_bank_uv,valid
13.764361100000087,fase1 historial IDAC0,0,20,0,1002178,678,13.5028446,2021,True
13.983347099999946,fase1 historial IDAC1,1,173,1,985507,-15993,-318.51179010000004,2861,True
24.25346169999989,fase1 corrección IDAC1,1,205,1,995311,-6189,-123.2582673,2498,True
25.916219799999908,IDAC2 base rápida,2,0,3,757312,-244188,-4863.1749516,209,False
26.43856699999992,IDAC2 extremo de rescate,2,-255,3,757255,-244245,-4864.3101465,152,False
26.961234800000057,IDAC2 extremo de rescate,2,255,3,773296,-228204,-4544.8424028,4138,False
27.78823609999995,IDAC2 salto +128,2,127,3,757236,-244264,-4864.6885448,171,False
28.615087899999935,IDAC2 salto +64,2,191,3,757179,-244321,-4865.823739699999,209,False
29.440698399999974,IDAC2 salto +32,2,223,3,757217,-244283,-4865.0669431,228,False
30.26802359999988,IDAC2 salto +16,2,239,3,757198,-244302,-4865.4453414,267,False
31.095027999999957,IDAC2 salto +8,2,247,3,757236,-244264,-4864.6885448,209,False
31.921436000000085,IDAC2 salto +4,2,251,3,757217,-244283,-4865.0669431,228,False
32.748428200000035,IDAC2 salto +2,2,253,3,757160,-244340,-4866.202138000001,209,False
33.57409370000005,IDAC2 salto +1,2,254,3,757141,-244359,-4866.5805363,209,False
34.4007759000001,IDAC2 mínimo final,2,255,3,757141,-244359,-4866.5805363,209,False
34.62161339999989,IDAC3 base rápida,3,0,4,1126804,125304,2495.5168728,76,False
35.14458669999999,IDAC3 extremo de rescate,3,-255,4,1126785,125285,2495.1384745,76,False
35.66867019999995,IDAC3 extremo de rescate,3,255,4,1126804,125304,2495.5168728,95,False
36.49495039999988,IDAC3 salto +128,3,-127,4,1126766,125266,2494.7600762,133,False
37.321210600000086,IDAC3 mejor salto 128,3,-127,4,1026268,24768,493.2720576,16613,True
37.84511539999994,IDAC3 salto +64,3,-191,4,751132,-250368,-4986.253977599999,190,False
38.36943229999997,IDAC3 comprobación restauración,3,-127,4,751132,-250368,-4986.253977599999,267,False
40.58909410000001,IDAC3 recuperando de riel,3,-127,4,751132,-250368,-4986.253977599999,190,False
42.808765600000015,IDAC3 recuperando de riel,3,-127,4,751113,-250387,-4986.632375900001,152,False
45.02807690000009,IDAC3 recuperando de riel,3,-127,4,751113,-250387,-4986.632375900001,152,False
47.24841739999988,IDAC3 recuperando de riel,3,-127,4,751152,-250348,-4985.8556636,133,False
49.466707900000074,IDAC3 recuperando de riel,3,-127,4,751075,-250425,-4987.3891725,228,False
51.68660939999995,IDAC3 recuperando de riel,3,-127,4,751113,-250387,-4986.632375900001,152,False
53.90611790000003,IDAC3 recuperando de riel,3,-127,4,751037,-250463,-4988.1459691,228,False
56.12639360000003,IDAC3 recuperando de riel,3,-127,4,751132,-250368,-4986.253977599999,171,False
58.346372700000074,IDAC3 recuperando de riel,3,-127,4,751171,-250329,-4985.4772653,209,False
60.566549699999996,IDAC3 recuperando de riel,3,-127,4,751075,-250425,-4987.3891725,190,False
