gain,strategy,pass,event_index,at,kind,message,codes,tau_s,channel,error_uv,pp_uv,spread_uv,data_json
24,sequential,False,0,2026-09-09T00:55:18,gain_start,"
Autocalibrando x24 desde cero (sequential)","[0, 0, 0, 0]",,,,,,"{""at"":""2026-09-09T00:55:18"",""kind"":""gain_start"",""message"":""\nAutocalibrando x24 desde cero (sequential)""}"
24,sequential,False,1,2026-09-09T00:55:52,startup_stable,  arranque estable: ch0 Δ=4.7mV ch1 Δ=0.6mV ch2 Δ=0.2mV ch3 Δ=0.9mV ch4 Δ=0.0mV,"[0, 0, 0, 0]",,,,,,"{""at"":""2026-09-09T00:55:52"",""kind"":""startup_stable"",""message"":""  arranque estable: ch0 Δ=4.7mV ch1 Δ=0.6mV ch2 Δ=0.2mV ch3 Δ=0.9mV ch4 Δ=0.0mV"",""elapsed_s"":32.52101960001164,""stable_windows"":6,""deltas_uv"":{""0"":4673,""1"":648,""2"":191,""3"":915,""4"":38},""thresholds_uv"":[5000,2500,5000,8000,8000],""samples"":[{""0"":{""mean_uv"":950069,""error_uv"":-49931,""pp_uv"":2899},""1"":{""mean_uv"":984420,""error_uv"":-15580,""pp_uv"":3738},""2"":{""mean_uv"":925693,""error_uv"":-74307,""pp_uv"":1335},""3"":{""mean_uv"":927276,""error_uv"":-72724,""pp_uv"":1411},""4"":{""mean_uv"":1106967,""error_uv"":106967,""pp_uv"":95}},{""0"":{""mean_uv"":950279,""error_uv"":-49721,""pp_uv"":2880},""1"":{""mean_uv"":984344,""error_uv"":-15656,""pp_uv"":3452},""2"":{""mean_uv"":925350,""error_uv"":-74650,""pp_uv"":1373},""3"":{""mean_uv"":926628,""error_uv"":-73372,""pp_uv"":1163},""4"":{""mean_uv"":1106967,""error_uv"":106967,""pp_uv"":95}},{""0"":{""mean_uv"":950736,""error_uv"":-49264,""pp_uv"":3166},""1"":{""mean_uv"":984764,""error_uv"":-15236,""pp_uv"":3032},""2"":{""mean_uv"":924701,""error_uv"":-75299,""pp_uv"":1335},""3"":{""mean_uv"":925827,""error_uv"":-74173,""pp_uv"":1010},""4"":{""mean_uv"":1106967,""error_uv"":106967,""pp_uv"":133}},{""0"":{""mean_uv"":951023,""error_uv"":-48977,""pp_uv"":2746},""1"":{""mean_uv"":985031,""error_uv"":-14969,""pp_uv"":2021},""2"":{""mean_uv"":924205,""error_uv"":-75795,""pp_uv"":1392},""3"":{""mean_uv"":925216,""error_uv"":-74784,""pp_uv"":1010},""4"":{""mean_uv"":1106910,""error_uv"":106910,""pp_uv"":76}},{""0"":{""mean_uv"":951328,""error_uv"":-48672,""pp_uv"":2708},""1"":{""mean_uv"":985126,""error_uv"":-14874,""pp_uv"":2479},""2"":{""mean_uv"":923919,""error_uv"":-76081,""pp_uv"":1239},""3"":{""mean_uv"":924491,""error_uv"":-75509,""pp_uv"":1144},""4"":{""mean_uv"":1106910,""error_uv"":106910,""pp_uv"":133}},{""0"":{""mean_uv"":951461,""error_uv"":-48539,""pp_uv"":2326},""1"":{""mean_uv"":985794,""error_uv"":-14206,""pp_uv"":2861},""2"":{""mean_uv"":923385,""error_uv"":-76615,""pp_uv"":1239},""3"":{""mean_uv"":924224,""error_uv"":-75776,""pp_uv"":915},""4"":{""mean_uv"":1106910,""error_uv"":106910,""pp_uv"":133}},{""0"":{""mean_uv"":956134,""error_uv"":-43866,""pp_uv"":3242},""1"":{""mean_uv"":986442,""error_uv"":-13558,""pp_uv"":2346},""2"":{""mean_uv"":923194,""error_uv"":-76806,""pp_uv"":1201},""3"":{""mean_uv"":923309,""error_uv"":-76691,""pp_uv"":1087},""4"":{""mean_uv"":1106948,""error_uv"":106948,""pp_uv"":114}}]}"
24,sequential,False,2,2026-09-09T00:56:03,observation,    estado neutro estable: PGAgain=-48.7mV BPo=-14.3mV OPA_SUMo=-78.4mV SUMo=-77.6mV LPo=+106.9mV,"[0, 0, 0, 0]",,0,-48672,2269,191,"{""at"":""2026-09-09T00:56:03"",""kind"":""observation"",""message"":""    estado neutro estable: PGAgain=-48.7mV BPo=-14.3mV OPA_SUMo=-78.4mV SUMo=-77.6mV LPo=+106.9mV"",""label"":""estado neutro estable"",""observation"":{""errors_uv"":{""0"":-48672,""1"":-14302,""2"":-78427,""3"":-77626,""4"":106910},""pp_uv"":{""0"":2269,""1"":2174,""2"":1277,""3"":915,""4"":114},""spread_uv"":{""0"":191,""1"":286,""2"":1126,""3"":572,""4"":57},""samples"":[{""0"":{""mean_uv"":951442,""error_uv"":-48558,""pp_uv"":2269},""1"":{""mean_uv"":985755,""error_uv"":-14245,""pp_uv"":2174},""2"":{""mean_uv"":922203,""error_uv"":-77797,""pp_uv"":1277},""3"":{""mean_uv"":922851,""error_uv"":-77149,""pp_uv"":915},""4"":{""mean_uv"":1106948,""error_uv"":106948,""pp_uv"":114}},{""0"":{""mean_uv"":951328,""error_uv"":-48672,""pp_uv"":2346},""1"":{""mean_uv"":985469,""error_uv"":-14531,""pp_uv"":1983},""2"":{""mean_uv"":921573,""error_uv"":-78427,""pp_uv"":1316},""3"":{""mean_uv"":922374,""error_uv"":-77626,""pp_uv"":1049},""4"":{""mean_uv"":1106891,""error_uv"":106891,""pp_uv"":95}},{""0"":{""mean_uv"":951251,""error_uv"":-48749,""pp_uv"":1964},""1"":{""mean_uv"":985698,""error_uv"":-14302,""pp_uv"":2174},""2"":{""mean_uv"":921077,""error_uv"":-78923,""pp_uv"":839},""3"":{""mean_uv"":922279,""error_uv"":-77721,""pp_uv"":782},""4"":{""mean_uv"":1106910,""error_uv"":106910,""pp_uv"":152}}]},""codes"":[0,0,0,0]}"
24,sequential,False,2,2026-09-09T00:56:03,observation,    estado neutro estable: PGAgain=-48.7mV BPo=-14.3mV OPA_SUMo=-78.4mV SUMo=-77.6mV LPo=+106.9mV,"[0, 0, 0, 0]",,1,-14302,2174,286,"{""at"":""2026-09-09T00:56:03"",""kind"":""observation"",""message"":""    estado neutro estable: PGAgain=-48.7mV BPo=-14.3mV OPA_SUMo=-78.4mV SUMo=-77.6mV LPo=+106.9mV"",""label"":""estado neutro estable"",""observation"":{""errors_uv"":{""0"":-48672,""1"":-14302,""2"":-78427,""3"":-77626,""4"":106910},""pp_uv"":{""0"":2269,""1"":2174,""2"":1277,""3"":915,""4"":114},""spread_uv"":{""0"":191,""1"":286,""2"":1126,""3"":572,""4"":57},""samples"":[{""0"":{""mean_uv"":951442,""error_uv"":-48558,""pp_uv"":2269},""1"":{""mean_uv"":985755,""error_uv"":-14245,""pp_uv"":2174},""2"":{""mean_uv"":922203,""error_uv"":-77797,""pp_uv"":1277},""3"":{""mean_uv"":922851,""error_uv"":-77149,""pp_uv"":915},""4"":{""mean_uv"":1106948,""error_uv"":106948,""pp_uv"":114}},{""0"":{""mean_uv"":951328,""error_uv"":-48672,""pp_uv"":2346},""1"":{""mean_uv"":985469,""error_uv"":-14531,""pp_uv"":1983},""2"":{""mean_uv"":921573,""error_uv"":-78427,""pp_uv"":1316},""3"":{""mean_uv"":922374,""error_uv"":-77626,""pp_uv"":1049},""4"":{""mean_uv"":1106891,""error_uv"":106891,""pp_uv"":95}},{""0"":{""mean_uv"":951251,""error_uv"":-48749,""pp_uv"":1964},""1"":{""mean_uv"":985698,""error_uv"":-14302,""pp_uv"":2174},""2"":{""mean_uv"":921077,""error_uv"":-78923,""pp_uv"":839},""3"":{""mean_uv"":922279,""error_uv"":-77721,""pp_uv"":782},""4"":{""mean_uv"":1106910,""error_uv"":106910,""pp_uv"":152}}]},""codes"":[0,0,0,0]}"
24,sequential,False,2,2026-09-09T00:56:03,observation,    estado neutro estable: PGAgain=-48.7mV BPo=-14.3mV OPA_SUMo=-78.4mV SUMo=-77.6mV LPo=+106.9mV,"[0, 0, 0, 0]",,2,-78427,1277,1126,"{""at"":""2026-09-09T00:56:03"",""kind"":""observation"",""message"":""    estado neutro estable: PGAgain=-48.7mV BPo=-14.3mV OPA_SUMo=-78.4mV SUMo=-77.6mV LPo=+106.9mV"",""label"":""estado neutro estable"",""observation"":{""errors_uv"":{""0"":-48672,""1"":-14302,""2"":-78427,""3"":-77626,""4"":106910},""pp_uv"":{""0"":2269,""1"":2174,""2"":1277,""3"":915,""4"":114},""spread_uv"":{""0"":191,""1"":286,""2"":1126,""3"":572,""4"":57},""samples"":[{""0"":{""mean_uv"":951442,""error_uv"":-48558,""pp_uv"":2269},""1"":{""mean_uv"":985755,""error_uv"":-14245,""pp_uv"":2174},""2"":{""mean_uv"":922203,""error_uv"":-77797,""pp_uv"":1277},""3"":{""mean_uv"":922851,""error_uv"":-77149,""pp_uv"":915},""4"":{""mean_uv"":1106948,""error_uv"":106948,""pp_uv"":114}},{""0"":{""mean_uv"":951328,""error_uv"":-48672,""pp_uv"":2346},""1"":{""mean_uv"":985469,""error_uv"":-14531,""pp_uv"":1983},""2"":{""mean_uv"":921573,""error_uv"":-78427,""pp_uv"":1316},""3"":{""mean_uv"":922374,""error_uv"":-77626,""pp_uv"":1049},""4"":{""mean_uv"":1106891,""error_uv"":106891,""pp_uv"":95}},{""0"":{""mean_uv"":951251,""error_uv"":-48749,""pp_uv"":1964},""1"":{""mean_uv"":985698,""error_uv"":-14302,""pp_uv"":2174},""2"":{""mean_uv"":921077,""error_uv"":-78923,""pp_uv"":839},""3"":{""mean_uv"":922279,""error_uv"":-77721,""pp_uv"":782},""4"":{""mean_uv"":1106910,""error_uv"":106910,""pp_uv"":152}}]},""codes"":[0,0,0,0]}"
24,sequential,False,2,2026-09-09T00:56:03,observation,    estado neutro estable: PGAgain=-48.7mV BPo=-14.3mV OPA_SUMo=-78.4mV SUMo=-77.6mV LPo=+106.9mV,"[0, 0, 0, 0]",,3,-77626,915,572,"{""at"":""2026-09-09T00:56:03"",""kind"":""observation"",""message"":""    estado neutro estable: PGAgain=-48.7mV BPo=-14.3mV OPA_SUMo=-78.4mV SUMo=-77.6mV LPo=+106.9mV"",""label"":""estado neutro estable"",""observation"":{""errors_uv"":{""0"":-48672,""1"":-14302,""2"":-78427,""3"":-77626,""4"":106910},""pp_uv"":{""0"":2269,""1"":2174,""2"":1277,""3"":915,""4"":114},""spread_uv"":{""0"":191,""1"":286,""2"":1126,""3"":572,""4"":57},""samples"":[{""0"":{""mean_uv"":951442,""error_uv"":-48558,""pp_uv"":2269},""1"":{""mean_uv"":985755,""error_uv"":-14245,""pp_uv"":2174},""2"":{""mean_uv"":922203,""error_uv"":-77797,""pp_uv"":1277},""3"":{""mean_uv"":922851,""error_uv"":-77149,""pp_uv"":915},""4"":{""mean_uv"":1106948,""error_uv"":106948,""pp_uv"":114}},{""0"":{""mean_uv"":951328,""error_uv"":-48672,""pp_uv"":2346},""1"":{""mean_uv"":985469,""error_uv"":-14531,""pp_uv"":1983},""2"":{""mean_uv"":921573,""error_uv"":-78427,""pp_uv"":1316},""3"":{""mean_uv"":922374,""error_uv"":-77626,""pp_uv"":1049},""4"":{""mean_uv"":1106891,""error_uv"":106891,""pp_uv"":95}},{""0"":{""mean_uv"":951251,""error_uv"":-48749,""pp_uv"":1964},""1"":{""mean_uv"":985698,""error_uv"":-14302,""pp_uv"":2174},""2"":{""mean_uv"":921077,""error_uv"":-78923,""pp_uv"":839},""3"":{""mean_uv"":922279,""error_uv"":-77721,""pp_uv"":782},""4"":{""mean_uv"":1106910,""error_uv"":106910,""pp_uv"":152}}]},""codes"":[0,0,0,0]}"
24,sequential,False,2,2026-09-09T00:56:03,observation,    estado neutro estable: PGAgain=-48.7mV BPo=-14.3mV OPA_SUMo=-78.4mV SUMo=-77.6mV LPo=+106.9mV,"[0, 0, 0, 0]",,4,106910,114,57,"{""at"":""2026-09-09T00:56:03"",""kind"":""observation"",""message"":""    estado neutro estable: PGAgain=-48.7mV BPo=-14.3mV OPA_SUMo=-78.4mV SUMo=-77.6mV LPo=+106.9mV"",""label"":""estado neutro estable"",""observation"":{""errors_uv"":{""0"":-48672,""1"":-14302,""2"":-78427,""3"":-77626,""4"":106910},""pp_uv"":{""0"":2269,""1"":2174,""2"":1277,""3"":915,""4"":114},""spread_uv"":{""0"":191,""1"":286,""2"":1126,""3"":572,""4"":57},""samples"":[{""0"":{""mean_uv"":951442,""error_uv"":-48558,""pp_uv"":2269},""1"":{""mean_uv"":985755,""error_uv"":-14245,""pp_uv"":2174},""2"":{""mean_uv"":922203,""error_uv"":-77797,""pp_uv"":1277},""3"":{""mean_uv"":922851,""error_uv"":-77149,""pp_uv"":915},""4"":{""mean_uv"":1106948,""error_uv"":106948,""pp_uv"":114}},{""0"":{""mean_uv"":951328,""error_uv"":-48672,""pp_uv"":2346},""1"":{""mean_uv"":985469,""error_uv"":-14531,""pp_uv"":1983},""2"":{""mean_uv"":921573,""error_uv"":-78427,""pp_uv"":1316},""3"":{""mean_uv"":922374,""error_uv"":-77626,""pp_uv"":1049},""4"":{""mean_uv"":1106891,""error_uv"":106891,""pp_uv"":95}},{""0"":{""mean_uv"":951251,""error_uv"":-48749,""pp_uv"":1964},""1"":{""mean_uv"":985698,""error_uv"":-14302,""pp_uv"":2174},""2"":{""mean_uv"":921077,""error_uv"":-78923,""pp_uv"":839},""3"":{""mean_uv"":922279,""error_uv"":-77721,""pp_uv"":782},""4"":{""mean_uv"":1106910,""error_uv"":106910,""pp_uv"":152}}]},""codes"":[0,0,0,0]}"
24,sequential,False,3,2026-09-09T00:56:13,observation,    base para estimar tau: PGAgain=-49.5mV BPo=-14.7mV OPA_SUMo=-79.5mV SUMo=-77.9mV LPo=+106.9mV,"[0, 0, 0, 0]",,0,-49550,2136,553,"{""at"":""2026-09-09T00:56:13"",""kind"":""observation"",""message"":""    base para estimar tau: PGAgain=-49.5mV BPo=-14.7mV OPA_SUMo=-79.5mV SUMo=-77.9mV LPo=+106.9mV"",""label"":""base para estimar tau"",""observation"":{""errors_uv"":{""0"":-49550,""1"":-14664,""2"":-79495,""3"":-77931,""4"":106929},""pp_uv"":{""0"":2136,""1"":1583,""2"":896,""3"":801,""4"":95},""spread_uv"":{""0"":553,""1"":610,""2"":477,""3"":496,""4"":95},""samples"":[{""0"":{""mean_uv"":950775,""error_uv"":-49225,""pp_uv"":1926},""1"":{""mean_uv"":985736,""error_uv"":-14264,""pp_uv"":1583},""2"":{""mean_uv"":920505,""error_uv"":-79495,""pp_uv"":839},""3"":{""mean_uv"":921821,""error_uv"":-78179,""pp_uv"":839},""4"":{""mean_uv"":1106891,""error_uv"":106891,""pp_uv"":95}},{""0"":{""mean_uv"":950222,""error_uv"":-49778,""pp_uv"":2689},""1"":{""mean_uv"":985126,""error_uv"":-14874,""pp_uv"":1544},""2"":{""mean_uv"":920276,""error_uv"":-79724,""pp_uv"":896},""3"":{""mean_uv"":922069,""error_uv"":-77931,""pp_uv"":801},""4"":{""mean_uv"":1106929,""error_uv"":106929,""pp_uv"":95}},{""0"":{""mean_uv"":950450,""error_uv"":-49550,""pp_uv"":2136},""1"":{""mean_uv"":985336,""error_uv"":-14664,""pp_uv"":2269},""2"":{""mean_uv"":920753,""error_uv"":-79247,""pp_uv"":1926},""3"":{""mean_uv"":922317,""error_uv"":-77683,""pp_uv"":782},""4"":{""mean_uv"":1106986,""error_uv"":106986,""pp_uv"":76}}]},""codes"":[0,0,0,0]}"
24,sequential,False,3,2026-09-09T00:56:13,observation,    base para estimar tau: PGAgain=-49.5mV BPo=-14.7mV OPA_SUMo=-79.5mV SUMo=-77.9mV LPo=+106.9mV,"[0, 0, 0, 0]",,1,-14664,1583,610,"{""at"":""2026-09-09T00:56:13"",""kind"":""observation"",""message"":""    base para estimar tau: PGAgain=-49.5mV BPo=-14.7mV OPA_SUMo=-79.5mV SUMo=-77.9mV LPo=+106.9mV"",""label"":""base para estimar tau"",""observation"":{""errors_uv"":{""0"":-49550,""1"":-14664,""2"":-79495,""3"":-77931,""4"":106929},""pp_uv"":{""0"":2136,""1"":1583,""2"":896,""3"":801,""4"":95},""spread_uv"":{""0"":553,""1"":610,""2"":477,""3"":496,""4"":95},""samples"":[{""0"":{""mean_uv"":950775,""error_uv"":-49225,""pp_uv"":1926},""1"":{""mean_uv"":985736,""error_uv"":-14264,""pp_uv"":1583},""2"":{""mean_uv"":920505,""error_uv"":-79495,""pp_uv"":839},""3"":{""mean_uv"":921821,""error_uv"":-78179,""pp_uv"":839},""4"":{""mean_uv"":1106891,""error_uv"":106891,""pp_uv"":95}},{""0"":{""mean_uv"":950222,""error_uv"":-49778,""pp_uv"":2689},""1"":{""mean_uv"":985126,""error_uv"":-14874,""pp_uv"":1544},""2"":{""mean_uv"":920276,""error_uv"":-79724,""pp_uv"":896},""3"":{""mean_uv"":922069,""error_uv"":-77931,""pp_uv"":801},""4"":{""mean_uv"":1106929,""error_uv"":106929,""pp_uv"":95}},{""0"":{""mean_uv"":950450,""error_uv"":-49550,""pp_uv"":2136},""1"":{""mean_uv"":985336,""error_uv"":-14664,""pp_uv"":2269},""2"":{""mean_uv"":920753,""error_uv"":-79247,""pp_uv"":1926},""3"":{""mean_uv"":922317,""error_uv"":-77683,""pp_uv"":782},""4"":{""mean_uv"":1106986,""error_uv"":106986,""pp_uv"":76}}]},""codes"":[0,0,0,0]}"
24,sequential,False,3,2026-09-09T00:56:13,observation,    base para estimar tau: PGAgain=-49.5mV BPo=-14.7mV OPA_SUMo=-79.5mV SUMo=-77.9mV LPo=+106.9mV,"[0, 0, 0, 0]",,2,-79495,896,477,"{""at"":""2026-09-09T00:56:13"",""kind"":""observation"",""message"":""    base para estimar tau: PGAgain=-49.5mV BPo=-14.7mV OPA_SUMo=-79.5mV SUMo=-77.9mV LPo=+106.9mV"",""label"":""base para estimar tau"",""observation"":{""errors_uv"":{""0"":-49550,""1"":-14664,""2"":-79495,""3"":-77931,""4"":106929},""pp_uv"":{""0"":2136,""1"":1583,""2"":896,""3"":801,""4"":95},""spread_uv"":{""0"":553,""1"":610,""2"":477,""3"":496,""4"":95},""samples"":[{""0"":{""mean_uv"":950775,""error_uv"":-49225,""pp_uv"":1926},""1"":{""mean_uv"":985736,""error_uv"":-14264,""pp_uv"":1583},""2"":{""mean_uv"":920505,""error_uv"":-79495,""pp_uv"":839},""3"":{""mean_uv"":921821,""error_uv"":-78179,""pp_uv"":839},""4"":{""mean_uv"":1106891,""error_uv"":106891,""pp_uv"":95}},{""0"":{""mean_uv"":950222,""error_uv"":-49778,""pp_uv"":2689},""1"":{""mean_uv"":985126,""error_uv"":-14874,""pp_uv"":1544},""2"":{""mean_uv"":920276,""error_uv"":-79724,""pp_uv"":896},""3"":{""mean_uv"":922069,""error_uv"":-77931,""pp_uv"":801},""4"":{""mean_uv"":1106929,""error_uv"":106929,""pp_uv"":95}},{""0"":{""mean_uv"":950450,""error_uv"":-49550,""pp_uv"":2136},""1"":{""mean_uv"":985336,""error_uv"":-14664,""pp_uv"":2269},""2"":{""mean_uv"":920753,""error_uv"":-79247,""pp_uv"":1926},""3"":{""mean_uv"":922317,""error_uv"":-77683,""pp_uv"":782},""4"":{""mean_uv"":1106986,""error_uv"":106986,""pp_uv"":76}}]},""codes"":[0,0,0,0]}"
