elapsed_s,phase,stage,code,channel,mean_bank_uv,error_bank_uv,error_real_mv,pp_bank_uv,valid,clavado
1.6551093999951263,espera estabilidad,1,0,1,984268,-17232,-343.18734240000003,686,True,False
4.873864799999865,espera estabilidad,1,0,1,984249,-17251,-343.56574070000005,782,True,False
11.772747099996195,espera estabilidad,1,0,1,983772,-17728,-353.0655296,915,True,False
14.991222099997685,espera estabilidad,1,0,1,983581,-17919,-356.86942830000004,686,True,False
18.20945909999864,espera estabilidad,1,0,1,983390,-18110,-360.67332700000003,953,True,False
21.42831269999442,espera estabilidad,1,0,1,983257,-18243,-363.3221151,972,True,False
22.081862699997146,lento nominal inicial,0,0,0,979404,-22096,-440.0573072,686,True,False
22.7352219999957,lento nominal inicial,1,0,1,983200,-18300,-364.45731,858,True,False
23.389020699993125,lento nominal inicial,2,75,2,1035289,33789,672.9315873,286,True,False
27.72821439999825,lento nominal inicial,3,-87,3,1101303,99803,1987.6466071000002,133,True,False
28.82624129999749,lento nominal inicial,3,-87,4,728454,-273046,-5437.9022222,190,False,True
29.04634349999833,ABBA precheck IDAC0,0,0,0,979347,-22153,-441.19250210000007,553,True,False
29.318370299995877,ABBA A1 IDAC0,0,0,0,979461,-22039,-438.92211230000004,705,True,False
31.088043999996444,ABBA B1 IDAC0,0,25,0,984783,-16717,-332.93075690000006,648,True,False
31.359246499996516,ABBA B2 IDAC0,0,25,0,984783,-16717,-332.93075690000006,553,True,False
33.13204109999788,ABBA A2 IDAC0,0,0,0,979404,-22096,-440.0573072,724,True,False
33.40335669999331,ABBA A1 IDAC0,0,0,0,979328,-22172,-441.5709004,362,True,False
35.17398319999484,ABBA B1 IDAC0,0,50,0,990257,-11243,-223.9122151,591,True,False
35.446104199996626,ABBA B2 IDAC0,0,50,0,990219,-11281,-224.6690117,495,True,False
37.21831729999394,ABBA A2 IDAC0,0,0,0,979404,-22096,-440.0573072,724,True,False
100.17364709999674,espera estabilidad,0,0,1,982227,-19273,-383.8352861,934,True,False
104.81787339999573,espera estabilidad,0,0,1,982170,-19330,-384.970481,1125,True,False
109.46192639999936,espera estabilidad,0,0,1,982170,-19330,-384.970481,896,True,False
109.68299529999786,tau para IDAC1,1,0,1,982189,-19311,-384.59208270000005,1087,True,False
109.95516409999982,medición tau BP,1,32,1,986652,-14848,-295.7083136,839,True,False
113.17515449999337,medición tau BP,1,32,1,987815,-13685,-272.5463545,648,True,False
116.39429569999629,medición tau BP,1,32,1,987548,-13952,-277.86384640000006,782,True,False
119.61472489999869,medición tau BP,1,32,1,987358,-14142,-281.6478294,686,True,False
122.8346534999946,medición tau BP,1,32,1,986995,-14505,-288.8772285,801,True,False
126.05395199999475,medición tau BP,1,32,1,986766,-14734,-293.43792379999996,705,True,False
129.27330689999508,medición tau BP,1,32,1,986614,-14886,-296.46511019999997,782,True,False
132.49187159999565,medición tau BP,1,32,1,986385,-15115,-301.0258055,877,True,False
135.7119762000002,medición tau BP,1,32,1,986251,-15249,-303.69450930000005,534,True,False
138.9313336999985,medición tau BP,1,32,1,986118,-15382,-306.34329740000004,476,True,False
142.1488706999953,medición tau BP,1,32,1,985889,-15611,-310.9039927,495,True,False
145.3683108999976,medición tau BP,1,32,1,985794,-15706,-312.7959842,457,True,False
148.58825349999825,medición tau BP,1,32,1,985736,-15764,-313.9510948,438,True,False
151.8077714999963,medición tau BP,1,32,1,985679,-15821,-315.0862897,457,True,False
155.02633439999772,medición tau BP,1,32,1,985507,-15993,-318.51179010000004,572,True,False
158.2443881999934,medición tau BP,1,32,1,985469,-16031,-319.26858670000007,572,True,False
161.46347539999988,medición tau BP,1,32,1,985412,-16088,-320.40378160000006,553,True,False
164.68318969999382,medición tau BP,1,32,1,985393,-16107,-320.78217989999996,495,True,False
167.90242179999768,medición tau BP,1,32,1,985317,-16183,-322.2957731,305,True,False
171.12326689999463,medición tau BP,1,32,1,985202,-16298,-324.5860786,534,True,False
174.3432524999953,medición tau BP,1,32,1,985221,-16279,-324.2076803,495,True,False
177.56247979999898,medición tau BP,1,32,1,985260,-16240,-323.430968,457,True,False
180.78289989999757,medición tau BP,1,32,1,985202,-16298,-324.5860786,610,True,False
184.00210629999492,medición tau BP,1,32,1,985107,-16393,-326.4780701,438,True,False
187.22136119999777,medición tau BP,1,32,1,985088,-16412,-326.85646840000004,419,True,False
190.4406780999998,medición tau BP,1,32,1,985126,-16374,-326.0996718,514,True,False
193.6600438999958,medición tau BP,1,32,1,985069,-16431,-327.2348667,324,True,False
196.87906519999524,medición tau BP,1,32,1,985050,-16450,-327.613265,457,True,False
200.09600629999477,medición tau BP,1,32,1,985031,-16469,-327.9916633,343,True,False
203.31570629999624,medición tau BP,1,32,1,984973,-16527,-329.1467739,419,True,False
294.0154925999959,espera estabilidad,1,0,1,981788,-19712,-392.5782784,514,True,False
299.2345767999941,espera estabilidad,1,0,1,981807,-19693,-392.19988010000003,419,True,False
304.4536200000002,espera estabilidad,1,0,1,981903,-19597,-390.2879729,534,True,False
304.6734396999964,ABBA precheck IDAC1,1,0,1,981864,-19636,-391.0646852,534,True,False
304.9461694999991,ABBA A1 IDAC1,1,0,1,981807,-19693,-392.19988010000003,419,True,False
370.7699627999973,ABBA B1 IDAC1,1,48,1,986804,-14696,-292.6811272,801,True,False
371.04317259999516,ABBA B2 IDAC1,1,48,1,986785,-14715,-293.0595255,534,True,False
436.8653845999943,ABBA A2 IDAC1,1,0,1,981483,-20017,-398.6525669,514,True,False
524.5453663999942,espera estabilidad,1,0,1,981922,-19578,-389.9095746,915,True,False
