timestamp,elapsed_s,pga,pgaout,idac0,idac1,idac2,idac3,channel,mean_uv,error_uv,pp_uv
2026-09-08T14:22:19.533,40.622,50,1,0,0,0,0,0,985794,-14206,1640
2026-09-08T14:22:24.015,45.104,50,1,0,0,0,0,1,1001377,1377,2632
2026-09-08T14:22:26.720,47.809,50,1,0,0,0,0,2,1048736,48736,495
2026-09-08T14:22:27.306,48.395,50,1,0,0,0,0,3,1048431,48431,381
2026-09-08T14:22:27.892,48.981,50,1,0,0,0,0,4,742473,-257527,209
2026-09-08T14:22:36.530,57.619,50,1,0,0,64,0,0,985774,-14226,2059
2026-09-08T14:22:37.114,58.203,50,1,0,0,64,0,1,1001377,1377,3223
2026-09-08T14:22:37.698,58.787,50,1,0,0,64,0,2,1048831,48831,743
2026-09-08T14:22:38.282,59.371,50,1,0,0,64,0,3,1048545,48545,572
2026-09-08T14:22:38.865,59.955,50,1,0,0,64,0,4,742416,-257584,95
2026-09-08T14:22:47.506,68.595,50,1,0,0,128,0,0,986042,-13958,1621
2026-09-08T14:22:48.092,69.181,50,1,0,0,128,0,1,1001262,1262,2269
2026-09-08T14:22:48.678,69.767,50,1,0,0,128,0,2,1048870,48870,476
2026-09-08T14:22:49.262,70.351,50,1,0,0,128,0,3,1048717,48717,476
2026-09-08T14:22:49.845,70.934,50,1,0,0,128,0,4,742416,-257584,133
2026-09-08T14:22:58.483,79.572,50,1,0,0,255,0,0,985622,-14378,1792
2026-09-08T14:22:59.070,80.159,50,1,0,0,255,0,1,1001434,1434,2651
2026-09-08T14:22:59.657,80.746,50,1,0,0,255,0,2,1048889,48889,476
2026-09-08T14:23:00.242,81.331,50,1,0,0,255,0,3,1048507,48507,553
2026-09-08T14:23:00.846,81.936,50,1,0,0,255,0,4,742359,-257641,171
2026-09-08T14:23:09.485,90.574,50,1,0,0,0,0,0,985889,-14111,1296
2026-09-08T14:23:10.073,91.162,50,1,0,0,0,0,1,1001205,1205,2994
2026-09-08T14:23:10.658,91.747,50,1,0,0,0,0,2,1048927,48927,362
2026-09-08T14:23:11.240,92.329,50,1,0,0,0,0,3,1048622,48622,438
2026-09-08T14:23:11.825,92.915,50,1,0,0,0,0,4,742454,-257546,190
2026-09-08T14:23:20.464,101.553,50,1,0,0,-64,0,0,985736,-14264,1182
2026-09-08T14:23:21.047,102.136,50,1,0,0,-64,0,1,1001567,1567,1430
2026-09-08T14:23:21.632,102.721,50,1,0,0,-64,0,2,1048851,48851,343
2026-09-08T14:23:22.215,103.305,50,1,0,0,-64,0,3,1048583,48583,438
2026-09-08T14:23:22.799,103.888,50,1,0,0,-64,0,4,742473,-257527,190
2026-09-08T14:23:31.437,112.526,50,1,0,0,-128,0,0,986003,-13997,1068
2026-09-08T14:23:32.024,113.113,50,1,0,0,-128,0,1,1001548,1548,2307
2026-09-08T14:23:32.608,113.697,50,1,0,0,-128,0,2,1048870,48870,648
2026-09-08T14:23:33.192,114.281,50,1,0,0,-128,0,3,1048507,48507,629
2026-09-08T14:23:33.775,114.864,50,1,0,0,-128,0,4,742454,-257546,133
2026-09-08T14:23:42.418,123.507,50,1,0,0,-255,0,0,985813,-14187,1716
2026-09-08T14:23:43.006,124.095,50,1,0,0,-255,0,1,1001262,1262,2231
2026-09-08T14:23:43.591,124.68,50,1,0,0,-255,0,2,1048870,48870,591
2026-09-08T14:23:44.175,125.264,50,1,0,0,-255,0,3,1048507,48507,534
2026-09-08T14:23:44.758,125.847,50,1,0,0,-255,0,4,742397,-257603,152
2026-09-08T14:23:53.396,134.485,50,1,0,0,0,0,0,985851,-14149,1621
2026-09-08T14:23:53.982,135.071,50,1,0,0,0,0,1,1001300,1300,2269
2026-09-08T14:23:54.569,135.658,50,1,0,0,0,0,2,1048889,48889,400
2026-09-08T14:23:55.153,136.243,50,1,0,0,0,0,3,1048507,48507,476
2026-09-08T14:23:55.737,136.826,50,1,0,0,0,0,4,742435,-257565,114
