timestamp,elapsed_s,direction,idac1,channel,tap,mean_uv,error_uv,pp_uv
2026-09-08T14:32:05.241,56.777,aproximacion,-61,0,PGAgain,993137,-6863,2117
2026-09-08T14:32:05.241,56.777,aproximacion,-61,1,BPo,989246,-10754,2899
2026-09-08T14:32:05.241,56.777,aproximacion,-61,2,OPA_SUMo,1013755,13755,705
2026-09-08T14:32:05.241,56.777,aproximacion,-61,3,SUMo,1119327,119327,133
2026-09-08T14:32:05.241,56.777,aproximacion,-61,4,LPo,742607,-257393,133
2026-09-08T14:32:21.143,72.68,aproximacion,-62,0,PGAgain,993061,-6939,1754
2026-09-08T14:32:21.143,72.68,aproximacion,-62,1,BPo,991725,-8275,2155
2026-09-08T14:32:21.143,72.68,aproximacion,-62,2,OPA_SUMo,1004180,4180,553
2026-09-08T14:32:21.143,72.68,aproximacion,-62,3,SUMo,1097221,97221,9422
2026-09-08T14:32:21.143,72.68,aproximacion,-62,4,LPo,742473,-257527,152
2026-09-08T14:32:34.071,85.608,hold,-62,0,PGAgain,992794,-7206,1258
2026-09-08T14:32:34.071,85.608,hold,-62,1,BPo,992946,-7054,2593
2026-09-08T14:32:34.071,85.608,hold,-62,2,OPA_SUMo,999488,-512,476
2026-09-08T14:32:34.071,85.608,hold,-62,3,SUMo,1000919,919,9155
2026-09-08T14:32:34.071,85.608,hold,-62,4,LPo,1006202,6202,30193
2026-09-08T14:32:46.989,98.525,hold,-62,0,PGAgain,992698,-7302,1277
2026-09-08T14:32:46.989,98.525,hold,-62,1,BPo,993423,-6577,3433
2026-09-08T14:32:46.989,98.525,hold,-62,2,OPA_SUMo,998382,-1618,610
2026-09-08T14:32:46.989,98.525,hold,-62,3,SUMo,975933,-24067,12874
2026-09-08T14:32:46.989,98.525,hold,-62,4,LPo,1110305,110305,14114
2026-09-08T14:32:59.910,111.446,hold,-62,0,PGAgain,992660,-7340,1621
2026-09-08T14:32:59.910,111.446,hold,-62,1,BPo,993537,-6463,2231
2026-09-08T14:32:59.910,111.446,hold,-62,2,OPA_SUMo,998134,-1866,457
2026-09-08T14:32:59.910,111.446,hold,-62,3,SUMo,969257,-30743,8068
2026-09-08T14:32:59.910,111.446,hold,-62,4,LPo,1120624,120624,133
2026-09-08T14:33:12.834,124.37,hold,-62,0,PGAgain,992527,-7473,2441
2026-09-08T14:33:12.834,124.37,hold,-62,1,BPo,993251,-6749,3318
2026-09-08T14:33:12.834,124.37,hold,-62,2,OPA_SUMo,998001,-1999,667
2026-09-08T14:33:12.834,124.37,hold,-62,3,SUMo,963592,-36408,17528
2026-09-08T14:33:12.834,124.37,hold,-62,4,LPo,1120605,120605,95
2026-09-08T14:33:25.746,137.282,hold,-62,0,PGAgain,992221,-7779,2422
2026-09-08T14:33:25.746,137.282,hold,-62,1,BPo,993404,-6596,3719
2026-09-08T14:33:25.746,137.282,hold,-62,2,OPA_SUMo,997848,-2152,514
2026-09-08T14:33:25.746,137.282,hold,-62,3,SUMo,960578,-39422,24356
2026-09-08T14:33:25.746,137.282,hold,-62,4,LPo,1120605,120605,95
2026-09-08T14:33:38.663,150.199,hold,-62,0,PGAgain,992240,-7760,2918
2026-09-08T14:33:38.663,150.199,hold,-62,1,BPo,992870,-7130,3242
2026-09-08T14:33:38.663,150.199,hold,-62,2,OPA_SUMo,997791,-2209,534
2026-09-08T14:33:38.663,150.199,hold,-62,3,SUMo,959072,-40928,18272
2026-09-08T14:33:38.663,150.199,hold,-62,4,LPo,1120567,120567,95
