elapsed_s,phase,stage,code,channel,mean_bank_uv,error_bank_uv,error_real_mv,pp_bank_uv,valid,clavado
3.604740500013577,espera estabilidad,1,0,1,996913,-4587,-91.3533159,3890,True,False
6.822196900000563,espera estabilidad,1,0,1,996665,-4835,-96.2924095,5054,True,False
10.039847600011854,espera estabilidad,1,0,1,996379,-5121,-101.9882997,3242,True,False
13.257291100017028,espera estabilidad,1,0,1,995330,-6170,-122.879869,3662,True,False
13.908259000018006,fase1 inicial,0,0,0,943737,-57763,-1150.3905791,15544,True,False
14.559514299995499,fase1 inicial,1,0,1,994873,-6627,-131.9813439,3547,True,False
15.207548100006534,fase1 inicial,2,0,2,1085453,83953,1671.9827621000002,629,True,False
19.48647279999568,fase1 inicial,3,0,3,1089382,87882,1750.2315474,610,True,False
20.574875799997244,fase1 inicial,3,0,4,732135,-269365,-5364.5925305,114,False,True
20.7910208000103,ABBA precheck IDAC0,0,0,0,943298,-58202,-1159.1335714,14762,True,False
21.066419700015103,ABBA A1 IDAC0,0,0,0,941886,-59614,-1187.2545398000002,16632,True,False
22.83926400000928,ABBA B1 IDAC0,0,2,0,950126,-51374,-1023.1491718,13618,True,False
23.109811800008174,ABBA B2 IDAC0,0,2,0,948925,-52575,-1047.0679275,15735,True,False
24.880839799996465,ABBA A2 IDAC0,0,0,0,943851,-57649,-1148.1201893,14896,True,False
25.152926000009757,ABBA A1 IDAC0,0,0,0,942630,-58870,-1172.437259,14839,True,False
26.92532390000997,ABBA B1 IDAC0,0,4,0,955600,-45900,-914.13063,13217,True,False
30.875161700008903,ABBA B2 IDAC0,0,4,0,954246,-47254,-941.0964878,13446,True,False
33.09343020000961,ABBA A2 IDAC0,0,0,0,942707,-58793,-1170.9037501,16555,True,False
33.36529899999732,ABBA precheck IDAC1,1,0,1,993270,-8230,-163.906211,2632,True,False
33.635846400022274,ABBA A1 IDAC1,1,0,1,992279,-9221,-183.6426697,2994,True,False
35.40742610002053,ABBA B1 IDAC1,1,2,1,993385,-8115,-161.61590550000003,3051,True,False
35.679927000019234,ABBA B2 IDAC1,1,2,1,992145,-9355,-186.3113735,3814,True,False
37.45360060001258,ABBA A2 IDAC1,1,0,1,993080,-8420,-167.69019400000002,4463,True,False
37.72502510002232,ABBA A1 IDAC1,1,0,1,991554,-9946,-198.0815522,4997,True,False
39.49564629999804,ABBA B1 IDAC1,1,4,1,992431,-9069,-180.61548330000002,3166,True,False
39.766367200005334,ABBA B2 IDAC1,1,4,1,991668,-9832,-195.8111624,4043,True,False
41.53709450000315,ABBA A2 IDAC1,1,0,1,991153,-10347,-206.06774790000003,4425,True,False
41.92631260000053,medición tau BP,0,4,1,981769,-19731,-392.9566767,2098,True,False
45.14552099999855,medición tau BP,0,4,1,981979,-19521,-388.77437970000005,2708,True,False
48.36471300001722,medición tau BP,0,4,1,982055,-19445,-387.26078650000005,3547,True,False
51.58424270001706,medición tau BP,0,4,1,981731,-19769,-393.71347330000003,5035,True,False
54.804677300009644,medición tau BP,0,4,1,982170,-19330,-384.970481,3452,True,False
58.02369620001991,medición tau BP,0,4,1,983295,-18205,-362.5653185,5111,True,False
64.93491619999986,medición tau BP,0,4,1,983180,-18320,-364.85562400000003,3585,True,False
68.15441519999877,medición tau BP,0,4,1,984458,-17042,-339.4033594,4787,True,False
71.37391230001231,medición tau BP,0,4,1,984611,-16889,-336.3562573,4329,True,False
74.594379999995,medición tau BP,0,4,1,984077,-17423,-346.9912411,3032,True,False
77.81422660002136,medición tau BP,0,4,1,984878,-16622,-331.03876540000005,2994,True,False
81.03444770001806,medición tau BP,0,4,1,985183,-16317,-324.9644769,3890,True,False
84.2553590000025,medición tau BP,0,4,1,986270,-15230,-303.31611100000003,4215,True,False
87.47460129999672,medición tau BP,0,4,1,985488,-16012,-318.89018840000006,3662,True,False
90.69467110000551,medición tau BP,0,4,1,985622,-15878,-316.22148460000005,4081,True,False
93.91420590001508,medición tau BP,0,4,1,985736,-15764,-313.9510948,3032,True,False
97.13297910001711,medición tau BP,0,4,1,986022,-15478,-308.2552046,5245,True,False
100.35205340001266,medición tau BP,0,4,1,985717,-15783,-314.32949310000004,3204,True,False
103.57132740001543,medición tau BP,0,4,1,984916,-16584,-330.2819688,3509,True,False
106.79183200001717,medición tau BP,0,4,1,984802,-16698,-332.55235860000005,3547,True,False
113.69098650000524,medición tau BP,0,4,1,985279,-16221,-323.0525697,3471,True,False
116.91018310000072,medición tau BP,0,4,1,985889,-15611,-310.9039927,4806,True,False
120.1288601999986,medición tau BP,0,4,1,986175,-15325,-305.20810250000005,3376,True,False
123.34954140000627,medición tau BP,0,4,1,986080,-15420,-307.100094,4501,True,False
126.56971569999587,medición tau BP,0,4,1,985202,-16298,-324.5860786,4215,True,False
129.7891038999951,medición tau BP,0,4,1,985183,-16317,-324.9644769,4463,True,False
136.68850970000494,medición tau BP,0,4,1,986156,-15344,-305.5865008,4119,True,False
194.7863756000006,espera estabilidad,0,0,1,988311,-13189,-262.66816730000005,4577,True,False
199.11575860000448,espera estabilidad,0,0,1,988044,-13456,-267.9856592,3700,True,False
203.44642150000436,espera estabilidad,0,0,1,987453,-14047,-279.7558379,3433,True,False
258.5742754000239,espera estabilidad,0,11,1,975933,-25567,-509.18470190000005,4196,True,False
262.9047445000033,espera estabilidad,0,11,1,977706,-23794,-473.8741658,4348,True,False
267.23539630000596,espera estabilidad,0,11,1,977039,-24461,-487.1579377,5779,True,False
267.89310790001764,fase1 verificación 1,0,11,0,975818,-25682,-511.4750074,11043,True,False
268.5482467999973,fase1 verificación 1,1,-53,1,976848,-24652,-490.96183640000004,3490,True,False
269.20105840000906,fase1 verificación 1,2,0,2,1040019,38519,767.1328483000001,820,True,False
269.85614340001484,fase1 verificación 1,3,0,3,1039390,37890,754.605873,572,True,False
274.07221270000446,fase1 verificación 1,3,0,4,731792,-269708,-5371.4236156,152,False,True
274.72639550000895,consigna: ch2 en x1,2,0,2,1037673,36173,720.4106161,724,True,False
274.92674560000887,consigna: LPo en x1,3,0,4,731735,-269765,-5372.558810500001,152,False,True
275.2007584000239,espera estabilidad,3,0,4,731716,-269784,-5372.9372088,152,False,True
275.9218947000045,espera estabilidad,3,0,4,731792,-269708,-5371.4236156,209,False,True
276.6425954000151,espera estabilidad,3,0,4,731792,-269708,-5371.4236156,190,False,True
276.8678032000025,consigna: busqueda I2=0,3,0,4,731735,-269765,-5372.558810500001,209,False,True
277.14203290001024,espera estabilidad,3,0,4,731735,-269765,-5372.558810500001,95,False,True
277.8628047000093,espera estabilidad,3,0,4,731735,-269765,-5372.558810500001,114,False,True
278.5830137000012,espera estabilidad,3,0,4,731735,-269765,-5372.558810500001,190,False,True
278.80787440002314,consigna: busqueda I2=-128,3,0,4,731582,-269918,-5375.6059126,152,False,True
279.08280600002035,espera estabilidad,3,0,4,731601,-269899,-5375.2275143,152,False,True
279.8041007000138,espera estabilidad,3,0,4,731697,-269803,-5373.3156071,152,False,True
280.5255281999998,espera estabilidad,3,0,4,731716,-269784,-5372.9372088,190,False,True
281.2466134999995,espera estabilidad,3,0,4,731697,-269803,-5373.3156071,171,False,True
281.47058010002365,consigna: busqueda I2=-192,3,0,4,731716,-269784,-5372.9372088,95,False,True
285.42557390002185,espera estabilidad,3,0,4,731678,-269822,-5373.6940054,133,False,True
286.1465772000083,espera estabilidad,3,0,4,731716,-269784,-5372.9372088,190,False,True
286.8678234000108,espera estabilidad,3,0,4,731697,-269803,-5373.3156071,190,False,True
287.0917350000236,consigna: busqueda I2=-224,3,0,4,731697,-269803,-5373.3156071,114,False,True
287.36613410001155,espera estabilidad,3,0,4,731716,-269784,-5372.9372088,133,False,True
288.0868379000167,espera estabilidad,3,0,4,736503,-264997,-5277.600752900001,4653,False,False
288.8083060000208,espera estabilidad,3,0,4,741138,-260362,-5185.2914834,5035,False,False
289.52925410002354,espera estabilidad,3,0,4,743255,-258245,-5143.1299465,5435,False,False
290.2499063000141,espera estabilidad,3,0,4,746631,-254869,-5075.8945433,5397,False,False
290.9710899000056,espera estabilidad,3,0,4,750751,-250749,-4993.841859300001,4901,False,False
291.69329200001084,espera estabilidad,3,0,4,753517,-247983,-4938.7550331,5016,False,False
292.41274700002396,espera estabilidad,3,0,4,755577,-245923,-4897.7286911,6370,False,False
292.63813130001654,fin espera rápida,3,0,4,757446,-244054,-4860.5062478,4463,False,False
292.8590972000093,consigna: busqueda I2=-240,3,0,4,758934,-242566,-4830.8716862,4940,False,False
293.13304519999656,espera estabilidad,3,0,4,810527,-190973,-3803.3609761000002,8583,False,False
293.85468440002296,espera estabilidad,3,0,4,826702,-174798,-3481.2245286,6103,False,False
294.57588280001073,espera estabilidad,3,0,4,826568,-174932,-3483.8932324,5531,False,False
295.29791910000495,espera estabilidad,3,0,4,827960,-173540,-3456.170578,5187,False,False
295.5223169000237,consigna: busqueda I2=-248,3,0,4,828227,-173273,-3450.8530861,4825,False,False
295.7962424000143,espera estabilidad,3,0,4,855388,-146112,-2909.9227584,6408,False,False
296.5182989000168,espera estabilidad,3,0,4,861396,-140104,-2790.2692328000003,6294,False,False
297.23946890002117,espera estabilidad,3,0,4,861911,-139589,-2780.0126473000005,5226,False,False
297.96117380002397,espera estabilidad,3,0,4,863742,-137758,-2743.5470006000005,4634,False,False
298.1851450999966,consigna: busqueda I2=-252,3,0,4,862827,-138673,-2761.7698661000004,6065,False,False
298.4584995000041,espera estabilidad,3,0,4,875663,-125837,-2506.1319409000002,5722,False,False
299.18077010000707,espera estabilidad,3,0,4,879001,-122499,-2439.6533343,6065,False,False
299.9024374000146,espera estabilidad,3,0,4,880260,-121240,-2414.5794680000004,6046,False,False
300.62371169999824,espera estabilidad,3,0,4,879554,-121946,-2428.6399522,5283,False,False
300.8518725000031,consigna: busqueda I2=-254,3,0,4,880432,-121068,-2411.1539676,6389,True,False
301.07267069999943,consigna: ch2 tras busqueda,2,-254,2,749244,-252256,-5023.854819200001,2651,False,False
301.7428816000174,espera estabilidad,2,-254,3,746135,-255365,-5085.772730500001,190,False,True
302.4635051000223,espera estabilidad,2,-254,3,746116,-255384,-5086.1511288,171,False,True
303.18490020002355,espera estabilidad,2,-254,3,746059,-255441,-5087.2863237,171,False,True
303.41403860002174,x4 ch2 para objetivo,2,-254,2,743808,-257692,-5132.1165644,3471,False,False
303.6344324000238,x4 LPo para objetivo,3,0,4,949039,-52461,-1044.7975377,782,True,False
303.85874540000805,x4 pre-ABBA,2,-254,2,742378,-259122,-5160.5960153999995,1831,False,False
304.08001309999963,x4 ch2 antes del ABBA,2,-254,2,742511,-258989,-5157.9472273,2059,False,False
304.35417679999955,espera estabilidad,2,0,2,983581,-17919,-356.86942830000004,6542,True,False
305.0763175000029,espera estabilidad,2,0,2,1004123,2623,52.23888110000001,877,True,False
309.47467369999504,espera estabilidad,2,0,2,1021461,19961,397.53728770000004,648,True,False
309.63875140002347,fin espera rápida,2,0,2,1021995,20495,408.1722715,572,True,False
309.8193669000175,x4 rescate ch2 I2=0,2,0,2,1022739,21239,422.9895523,629,True,False
309.98376610002015,deriva: sondeo,2,0,2,1023445,21945,437.05003650000003,782,True,False
310.1441683000012,deriva: primera,2,0,2,1024093,22593,449.95541010000005,743,True,False
318.3650968000002,deriva: segunda,2,0,2,1053237,51737,1030.3785709,782,True,False
318.5910160000203,deriva: primera,2,0,2,1053962,52462,1044.8174534,572,True,False
326.81308300001547,deriva: segunda,2,0,2,1075687,74187,1477.4860359,495,True,False
330.7159032000054,deriva: primera,2,0,2,1084117,82617,1645.3753869,762,True,False
338.9380408000143,deriva: segunda,2,0,2,1095581,94081,1873.6889717000001,686,True,False
339.1633929000236,deriva: primera,2,0,2,1095676,94176,1875.5809632,610,True,False
347.384758900007,deriva: segunda,2,0,2,1096000,94500,1882.03365,114,True,False
347.6106533000129,deriva: primera,2,0,2,1096000,94500,1882.03365,95,True,False
355.8332672000106,deriva: segunda,2,0,2,1096038,94538,1882.7904466000002,95,True,False
356.05408090000856,deriva: primera,2,0,2,1096057,94557,1883.1688449,114,True,False
364.27444100001594,deriva: segunda,2,0,2,1095981,94481,1881.6552517000002,95,True,False
364.4951660000079,deriva: primera,2,0,2,1095981,94481,1881.6552517000002,95,True,False
372.7171948000032,deriva: segunda,2,0,2,1096019,94519,1882.4120483000002,114,True,False
372.9437705000164,ABBA precheck IDAC2,2,0,2,1096019,94519,1882.4120483000002,152,True,False
374.7195883000095,ABBA A1 IDAC2,2,0,2,1096000,94500,1882.03365,114,True,False
376.4950135000108,ABBA B1 IDAC2,2,8,2,1096019,94519,1882.4120483000002,133,True,False
378.2721271000046,ABBA B2 IDAC2,2,8,2,1096000,94500,1882.03365,114,True,False
380.0494428000238,ABBA A2 IDAC2,2,0,2,1095981,94481,1881.6552517000002,114,True,False
