elapsed_s,phase,stage,code,channel,mean_bank_uv,error_bank_uv,error_real_mv,pp_bank_uv,valid,clavado
1.6543562000006204,espera estabilidad,1,0,1,993728,-7772,-154.7848204,7705,True,False
4.87228719999257,espera estabilidad,1,0,1,992202,-9298,-185.17617860000001,5378,True,False
8.091594299999997,espera estabilidad,1,0,1,992145,-9355,-186.3113735,6446,True,False
11.310907099992619,espera estabilidad,1,0,1,992641,-8859,-176.4331863,5073,True,False
11.965878199989675,fase1 inicial,0,0,0,953254,-48246,-960.8528622000001,5359,True,False
12.619366699989769,fase1 inicial,1,0,1,991821,-9679,-192.7640603,6465,True,False
13.272091399994679,fase1 inicial,2,0,2,1096477,94977,1891.5334389000002,782,True,False
13.924658799995086,fase1 inicial,3,0,3,1096286,94786,1887.7295402000002,953,True,False
14.556837999989511,fase1 inicial,3,0,4,732803,-268697,-5351.2888429,209,False,True
14.774714499988477,ABBA precheck IDAC0,0,0,0,952949,-48551,-966.9271507,8926,True,False
15.04701809999824,ABBA A1 IDAC0,0,0,0,953598,-47902,-954.0018614,4329,True,False
16.819527799991192,ABBA B1 IDAC0,0,2,0,958824,-42676,-849.9224132,5245,True,False
17.09157529998629,ABBA B2 IDAC0,0,2,0,958709,-42791,-852.2127187000001,5493,True,False
18.863525499997195,ABBA A2 IDAC0,0,0,0,953540,-47960,-955.1569720000001,6809,True,False
19.13579229998868,ABBA A1 IDAC0,0,0,0,952014,-49486,-985.5483302000001,6122,True,False
20.907950699998764,ABBA B1 IDAC0,0,4,0,963249,-38251,-761.7954407000001,5073,True,False
21.1801959000004,ABBA B2 IDAC0,0,4,0,963363,-38137,-759.5250509,4863,True,False
22.953414399991743,ABBA A2 IDAC0,0,0,0,953655,-47845,-952.8666665000001,3395,True,False
23.22711119998712,ABBA precheck IDAC1,1,0,1,991249,-10251,-204.1558407,4978,True,False
23.49946259999706,ABBA A1 IDAC1,1,0,1,991172,-10328,-205.6893496,3910,True,False
25.27165640000021,ABBA B1 IDAC1,1,2,1,991554,-9946,-198.0815522,4100,True,False
25.543980999995256,ABBA B2 IDAC1,1,2,1,991439,-10061,-200.37185770000002,4272,True,False
27.31745129999763,ABBA A2 IDAC1,1,0,1,990905,-10595,-211.0068415,3643,True,False
27.590254899987485,ABBA A1 IDAC1,1,0,1,989933,-11567,-230.36490190000004,4558,True,False
29.363345899997512,ABBA B1 IDAC1,1,4,1,991382,-10118,-201.50705260000004,4673,True,False
29.63593889999902,ABBA B2 IDAC1,1,4,1,990638,-10862,-216.3243334,3433,True,False
31.409155399989686,ABBA A2 IDAC1,1,0,1,990276,-11224,-223.5338168,2746,True,False
31.821065199997975,medición tau BP,0,4,1,980262,-21238,-422.9696366,4978,True,False
35.0404101999884,medición tau BP,0,4,1,979595,-21905,-436.25340850000003,4329,True,False
38.26082199999655,medición tau BP,0,4,1,981121,-20379,-405.8620503,4653,True,False
41.48027359999833,medición tau BP,0,4,1,981330,-20170,-401.699669,5493,True,False
44.6998775999964,medición tau BP,0,4,1,981349,-20151,-401.3212707,4596,True,False
47.91943840000022,medición tau BP,0,4,1,981483,-20017,-398.6525669,4215,True,False
51.13822949999303,medición tau BP,0,4,1,983562,-17938,-357.24782660000005,4520,True,False
54.35816589999013,medición tau BP,0,4,1,983676,-17824,-354.9774368,4978,True,False
57.57830660000036,medición tau BP,0,4,1,983333,-18167,-361.8085219,5664,True,False
60.797689999992144,medición tau BP,0,4,1,983200,-18300,-364.45731,5359,True,False
64.01713649999874,medición tau BP,0,4,1,984115,-17385,-346.23444450000005,4005,True,False
67.23764889998711,medición tau BP,0,4,1,984592,-16908,-336.7346556,4272,True,False
70.45767679999699,medición tau BP,0,4,1,984668,-16832,-335.2210624,6713,True,False
73.67752359999577,medición tau BP,0,4,1,984363,-17137,-341.2953509,4367,True,False
76.89752749999752,medición tau BP,0,4,1,984325,-17175,-342.05214750000005,6599,True,False
80.11843219998991,medición tau BP,0,4,1,985908,-15592,-310.5255944,5168,True,False
83.33640869999363,medición tau BP,0,4,1,985393,-16107,-320.78217989999996,7038,True,False
86.55598499999905,medición tau BP,0,4,1,985126,-16374,-326.0996718,7057,True,False
89.77594819999649,medición tau BP,0,4,1,984859,-16641,-331.41716370000006,5168,True,False
92.99545139999827,medición tau BP,0,4,1,985527,-15973,-318.1134761,5226,True,False
96.21463479999511,medición tau BP,0,4,1,985794,-15706,-312.7959842,5111,True,False
99.43355029998929,medición tau BP,0,4,1,986576,-14924,-297.2219068,4520,True,False
102.65348829999857,medición tau BP,0,4,1,985336,-16164,-321.9173748,4615,True,False
105.87333579998813,medición tau BP,0,4,1,985260,-16240,-323.430968,4596,True,False
109.09383459998935,medición tau BP,0,4,1,986022,-15478,-308.2552046,4520,True,False
