timestamp,elapsed_s,actuator,cycle,position,code,channel,tap,bank_uv,physical_error_mv,pp_bank_uv,valid
2026-09-10T08:29:56.243,209.065,IDAC3,3,A1,67,4,LPo,1106071,2082.605,76,1
2026-09-10T08:30:01.884,214.705,IDAC3,3,B1,99,0,PGAgain,1000709,-15.753,1869,1
2026-09-10T08:30:02.471,215.292,IDAC3,3,B1,99,0,PGAgain,1000976,-10.436,2250,1
2026-09-10T08:30:03.058,215.879,IDAC3,3,B1,99,0,PGAgain,1000671,-16.51,1621,1
2026-09-10T08:30:03.645,216.466,IDAC3,3,B1,99,1,BPo,998516,-59.428,3318,1
2026-09-10T08:30:04.232,217.053,IDAC3,3,B1,99,1,BPo,996475,-100.076,2384,1
2026-09-10T08:30:04.817,217.639,IDAC3,3,B1,99,1,BPo,997848,-72.732,1735,1
2026-09-10T08:30:05.404,218.226,IDAC3,3,B1,99,2,OPA_SUMo,938510,-1254.49,1354,1
2026-09-10T08:30:05.991,218.812,IDAC3,3,B1,99,2,OPA_SUMo,938148,-1261.699,1220,1
2026-09-10T08:30:06.577,219.398,IDAC3,3,B1,99,2,OPA_SUMo,938205,-1260.564,1239,1
2026-09-10T08:30:07.163,219.984,IDAC3,3,B1,99,3,SUMo,938949,-1245.747,1163,1
2026-09-10T08:30:07.749,220.57,IDAC3,3,B1,99,3,SUMo,938663,-1251.443,1087,1
2026-09-10T08:30:08.336,221.157,IDAC3,3,B1,99,3,SUMo,938415,-1256.382,1316,1
2026-09-10T08:30:08.944,221.765,IDAC3,3,B1,99,4,LPo,1106128,2083.74,95,1
2026-09-10T08:30:09.551,222.372,IDAC3,3,B1,99,4,LPo,1106109,2083.361,133,1
2026-09-10T08:30:10.138,222.959,IDAC3,3,B1,99,4,LPo,1106052,2082.226,133,1
2026-09-10T08:30:15.780,228.601,IDAC3,3,B2,99,0,PGAgain,1000308,-23.74,1850,1
2026-09-10T08:30:16.367,229.188,IDAC3,3,B2,99,0,PGAgain,1001167,-6.632,2136,1
2026-09-10T08:30:16.953,229.774,IDAC3,3,B2,99,0,PGAgain,1001834,6.652,1811,1
2026-09-10T08:30:17.539,230.36,IDAC3,3,B2,99,1,BPo,997142,-86.793,3585,1
2026-09-10T08:30:18.126,230.947,IDAC3,3,B2,99,1,BPo,996265,-104.259,3070,1
2026-09-10T08:30:18.712,231.534,IDAC3,3,B2,99,1,BPo,998344,-62.854,2136,1
2026-09-10T08:30:19.299,232.121,IDAC3,3,B2,99,2,OPA_SUMo,938453,-1255.625,1125,1
2026-09-10T08:30:19.886,232.707,IDAC3,3,B2,99,2,OPA_SUMo,938377,-1257.139,1182,1
2026-09-10T08:30:20.473,233.294,IDAC3,3,B2,99,2,OPA_SUMo,938072,-1263.213,915,1
2026-09-10T08:30:21.059,233.881,IDAC3,3,B2,99,3,SUMo,938892,-1246.882,743,1
2026-09-10T08:30:21.646,234.468,IDAC3,3,B2,99,3,SUMo,938739,-1249.929,1010,1
2026-09-10T08:30:22.233,235.054,IDAC3,3,B2,99,3,SUMo,938377,-1257.139,686,1
2026-09-10T08:30:22.839,235.661,IDAC3,3,B2,99,4,LPo,1106071,2082.605,76,1
2026-09-10T08:30:23.426,236.247,IDAC3,3,B2,99,4,LPo,1106090,2082.983,76,1
2026-09-10T08:30:24.034,236.855,IDAC3,3,B2,99,4,LPo,1106052,2082.226,76,1
2026-09-10T08:30:29.697,242.518,IDAC3,3,A2,67,0,PGAgain,1000404,-21.828,1792,1
2026-09-10T08:30:30.284,243.105,IDAC3,3,A2,67,0,PGAgain,1001453,-0.936,2384,1
2026-09-10T08:30:30.870,243.691,IDAC3,3,A2,67,0,PGAgain,1001682,3.625,2326,1
2026-09-10T08:30:31.457,244.278,IDAC3,3,A2,67,1,BPo,997047,-88.685,2822,1
2026-09-10T08:30:32.044,244.865,IDAC3,3,A2,67,1,BPo,996246,-104.637,3490,1
2026-09-10T08:30:32.630,245.451,IDAC3,3,A2,67,1,BPo,998325,-63.232,2899,1
2026-09-10T08:30:33.217,246.038,IDAC3,3,A2,67,2,OPA_SUMo,938339,-1257.896,1296,1
2026-09-10T08:30:33.804,246.625,IDAC3,3,A2,67,2,OPA_SUMo,938224,-1260.186,1678,1
2026-09-10T08:30:34.391,247.212,IDAC3,3,A2,67,2,OPA_SUMo,937786,-1268.909,1659,1
2026-09-10T08:30:34.977,247.798,IDAC3,3,A2,67,3,SUMo,938663,-1251.443,1430,1
2026-09-10T08:30:35.563,248.384,IDAC3,3,A2,67,3,SUMo,938224,-1260.186,1697,1
2026-09-10T08:30:36.149,248.97,IDAC3,3,A2,67,3,SUMo,938262,-1259.429,1163,1
2026-09-10T08:30:36.756,249.577,IDAC3,3,A2,67,4,LPo,1106109,2083.361,76,1
2026-09-10T08:30:37.343,250.164,IDAC3,3,A2,67,4,LPo,1106109,2083.361,95,1
2026-09-10T08:30:37.928,250.75,IDAC3,3,A2,67,4,LPo,1106109,2083.361,133,1
2026-09-10T08:30:48.625,261.447,IDAC2,1,A1,238,0,PGAgain,999946,-30.949,2841,1
2026-09-10T08:30:49.213,262.034,IDAC2,1,A1,238,0,PGAgain,1001510,0.199,2403,1
2026-09-10T08:30:49.799,262.62,IDAC2,1,A1,238,0,PGAgain,1001510,0.199,2727,1
2026-09-10T08:30:50.385,263.206,IDAC2,1,A1,238,1,BPo,997009,-89.441,3757,1
2026-09-10T08:30:50.971,263.792,IDAC2,1,A1,238,1,BPo,996303,-103.502,3700,1
2026-09-10T08:30:51.558,264.379,IDAC2,1,A1,238,1,BPo,997161,-86.414,3414,1
2026-09-10T08:30:52.144,264.966,IDAC2,1,A1,238,2,OPA_SUMo,931072,-1402.623,1049,1
2026-09-10T08:30:52.750,265.571,IDAC2,1,A1,238,2,OPA_SUMo,930652,-1410.988,1068,1
2026-09-10T08:30:53.337,266.158,IDAC2,1,A1,238,2,OPA_SUMo,930557,-1412.88,1373,1
2026-09-10T08:30:53.924,266.745,IDAC2,1,A1,238,3,SUMo,931262,-1398.839,915,1
2026-09-10T08:30:54.511,267.332,IDAC2,1,A1,238,3,SUMo,931053,-1403.001,1068,1
2026-09-10T08:30:55.098,267.919,IDAC2,1,A1,238,3,SUMo,930862,-1406.805,1373,1
2026-09-10T08:30:55.683,268.504,IDAC2,1,A1,238,4,LPo,1106128,2083.74,95,1
2026-09-10T08:30:56.291,269.112,IDAC2,1,A1,238,4,LPo,1106090,2082.983,95,1
2026-09-10T08:30:56.875,269.696,IDAC2,1,A1,238,4,LPo,1106052,2082.226,152,1
2026-09-10T08:31:02.538,275.359,IDAC2,1,B1,254,0,PGAgain,1000061,-28.659,2384,1
2026-09-10T08:31:03.125,275.946,IDAC2,1,B1,254,0,PGAgain,1001567,1.334,2555,1
2026-09-10T08:31:03.712,276.533,IDAC2,1,B1,254,0,PGAgain,1001281,-4.362,3623,1
2026-09-10T08:31:04.299,277.12,IDAC2,1,B1,254,1,BPo,997085,-87.928,4215,1
2026-09-10T08:31:04.903,277.724,IDAC2,1,B1,254,1,BPo,996646,-96.671,4272,1
2026-09-10T08:31:05.490,278.311,IDAC2,1,B1,254,1,BPo,997180,-86.036,4215,1
2026-09-10T08:31:06.076,278.897,IDAC2,1,B1,254,2,OPA_SUMo,938758,-1249.551,2002,1
2026-09-10T08:31:06.662,279.483,IDAC2,1,B1,254,2,OPA_SUMo,938739,-1249.929,1411,1
2026-09-10T08:31:07.248,280.069,IDAC2,1,B1,254,2,OPA_SUMo,938453,-1255.625,1220,1
2026-09-10T08:31:07.833,280.655,IDAC2,1,B1,254,3,SUMo,939331,-1238.139,1354,1
2026-09-10T08:31:08.420,281.241,IDAC2,1,B1,254,3,SUMo,938816,-1248.396,1907,1
2026-09-10T08:31:09.007,281.828,IDAC2,1,B1,254,3,SUMo,938911,-1246.504,1125,1
2026-09-10T08:31:09.614,282.435,IDAC2,1,B1,254,4,LPo,1106109,2083.361,133,1
2026-09-10T08:31:10.201,283.022,IDAC2,1,B1,254,4,LPo,1106090,2082.983,114,1
2026-09-10T08:31:10.787,283.608,IDAC2,1,B1,254,4,LPo,1106071,2082.605,95,1
2026-09-10T08:31:16.429,289.25,IDAC2,1,B2,254,0,PGAgain,999832,-33.219,3108,1
2026-09-10T08:31:17.034,289.855,IDAC2,1,B2,254,0,PGAgain,1001682,3.625,2479,1
2026-09-10T08:31:17.617,290.438,IDAC2,1,B2,254,0,PGAgain,1000804,-13.861,2689,1
2026-09-10T08:31:18.204,291.025,IDAC2,1,B2,254,1,BPo,996608,-97.428,3070,1
2026-09-10T08:31:18.788,291.609,IDAC2,1,B2,254,1,BPo,996761,-94.381,4005,1
2026-09-10T08:31:19.375,292.196,IDAC2,1,B2,254,1,BPo,997238,-84.881,4329,1
2026-09-10T08:31:19.962,292.783,IDAC2,1,B2,254,2,OPA_SUMo,938835,-1248.017,1220,1
2026-09-10T08:31:20.549,293.37,IDAC2,1,B2,254,2,OPA_SUMo,938625,-1252.2,1029,1
2026-09-10T08:31:21.135,293.956,IDAC2,1,B2,254,2,OPA_SUMo,938320,-1258.274,934,1
2026-09-10T08:31:21.721,294.542,IDAC2,1,B2,254,3,SUMo,939254,-1239.673,953,1
2026-09-10T08:31:22.308,295.129,IDAC2,1,B2,254,3,SUMo,938930,-1246.125,1106,1
2026-09-10T08:31:22.912,295.733,IDAC2,1,B2,254,3,SUMo,938606,-1252.578,915,1
2026-09-10T08:31:23.518,296.339,IDAC2,1,B2,254,4,LPo,1106109,2083.361,114,1
2026-09-10T08:31:24.105,296.926,IDAC2,1,B2,254,4,LPo,1106090,2082.983,95,1
2026-09-10T08:31:24.710,297.531,IDAC2,1,B2,254,4,LPo,1106090,2082.983,95,1
2026-09-10T08:31:30.350,303.172,IDAC2,1,A2,238,0,PGAgain,1000003,-29.814,2727,1
2026-09-10T08:31:30.935,303.756,IDAC2,1,A2,238,0,PGAgain,1000709,-15.753,2346,1
2026-09-10T08:31:31.520,304.341,IDAC2,1,A2,238,0,PGAgain,999889,-32.084,2536,1
2026-09-10T08:31:32.107,304.928,IDAC2,1,A2,238,1,BPo,997409,-81.475,3814,1
2026-09-10T08:31:32.694,305.515,IDAC2,1,A2,238,1,BPo,998191,-65.901,4024,1
2026-09-10T08:31:33.281,306.102,IDAC2,1,A2,238,1,BPo,997047,-88.685,3929,1
2026-09-10T08:31:33.867,306.689,IDAC2,1,A2,238,2,OPA_SUMo,930480,-1414.413,2384,1
2026-09-10T08:31:34.454,307.275,IDAC2,1,A2,238,2,OPA_SUMo,930118,-1421.622,1678,1
2026-09-10T08:31:35.054,307.875,IDAC2,1,A2,238,2,OPA_SUMo,929737,-1429.21,1659,1
2026-09-10T08:31:35.641,308.462,IDAC2,1,A2,238,3,SUMo,930557,-1412.88,1106,1
2026-09-10T08:31:36.228,309.049,IDAC2,1,A2,238,3,SUMo,930404,-1415.927,1316,1
2026-09-10T08:31:36.814,309.635,IDAC2,1,A2,238,3,SUMo,930366,-1416.683,1926,1
2026-09-10T08:31:37.421,310.242,IDAC2,1,A2,238,4,LPo,1106128,2083.74,114,1
2026-09-10T08:31:38.005,310.826,IDAC2,1,A2,238,4,LPo,1106071,2082.605,114,1
2026-09-10T08:31:38.591,311.413,IDAC2,1,A2,238,4,LPo,1106109,2083.361,171,1
2026-09-10T08:31:44.254,317.075,IDAC2,2,A1,238,0,PGAgain,1000194,-26.01,1792,1
2026-09-10T08:31:44.856,317.678,IDAC2,2,A1,238,0,PGAgain,1000537,-19.179,2079,1
2026-09-10T08:31:45.443,318.265,IDAC2,2,A1,238,0,PGAgain,1000041,-29.057,2460,1
2026-09-10T08:31:49.944,322.766,IDAC2,2,A1,238,1,BPo,996437,-100.833,2403,1
2026-09-10T08:31:50.469,323.29,IDAC2,2,A1,238,1,BPo,998878,-52.219,2422,1
2026-09-10T08:31:51.015,323.836,IDAC2,2,A1,238,1,BPo,996551,-98.563,2441,1
2026-09-10T08:31:53.753,326.574,IDAC2,2,A1,238,2,OPA_SUMo,929260,-1438.71,686,1
2026-09-10T08:31:54.340,327.161,IDAC2,2,A1,238,2,OPA_SUMo,929088,-1442.136,896,1
2026-09-10T08:31:54.926,327.748,IDAC2,2,A1,238,2,OPA_SUMo,928688,-1450.102,1163,1
2026-09-10T08:31:55.511,328.333,IDAC2,2,A1,238,3,SUMo,930004,-1423.893,1487,1
2026-09-10T08:31:56.110,328.931,IDAC2,2,A1,238,3,SUMo,929679,-1430.365,858,1
2026-09-10T08:31:56.696,329.517,IDAC2,2,A1,238,3,SUMo,929546,-1433.014,1335,1
2026-09-10T08:31:57.283,330.104,IDAC2,2,A1,238,4,LPo,1106128,2083.74,114,1
2026-09-10T08:31:57.870,330.691,IDAC2,2,A1,238,4,LPo,1106090,2082.983,114,1
2026-09-10T08:31:58.477,331.298,IDAC2,2,A1,238,4,LPo,1106109,2083.361,114,1
2026-09-10T08:32:04.141,336.962,IDAC2,2,B1,254,0,PGAgain,1001091,-8.146,1449,1
2026-09-10T08:32:04.744,337.565,IDAC2,2,B1,254,0,PGAgain,1000537,-19.179,2040,1
2026-09-10T08:32:05.331,338.152,IDAC2,2,B1,254,0,PGAgain,1000022,-29.435,1621,1
2026-09-10T08:32:05.933,338.755,IDAC2,2,B1,254,1,BPo,996284,-103.88,2651,1
2026-09-10T08:32:06.519,339.34,IDAC2,2,B1,254,1,BPo,998382,-62.097,2918,1
2026-09-10T08:32:07.103,339.924,IDAC2,2,B1,254,1,BPo,997676,-76.158,2498,1
2026-09-10T08:32:07.688,340.509,IDAC2,2,B1,254,2,OPA_SUMo,938034,-1263.97,1602,1
