elapsed_s,phase,stage,code,channel,mean_bank_uv,error_bank_uv,error_real_mv,pp_bank_uv,valid
13.771139000000176,fase1 historial IDAC0,0,20,0,1002311,811,16.1516327,2326,True
13.990433500000108,fase1 historial IDAC1,1,173,1,981063,-20437,-407.0171609,3509,True
24.262545000000046,fase1 corrección IDAC1,1,205,1,991897,-9603,-191.2504671,2746,True
25.925164700000096,IDAC2 base rápida,2,0,3,755043,-246457,-4908.3636749,228,False
26.446223500000087,IDAC2 extremo de rescate,2,-255,3,755138,-246362,-4906.4716834,152,False
26.96955170000001,IDAC2 extremo de rescate,2,255,3,810546,-190954,-3802.9825778,3948,False
27.796219300000075,IDAC2 salto +128,2,127,3,755138,-246362,-4906.4716834,228,False
28.622812000000067,IDAC2 salto +64,2,191,3,755138,-246362,-4906.4716834,152,False
29.448010400000157,IDAC2 salto +32,2,223,3,755081,-246419,-4907.6068783,209,False
30.271170400000074,IDAC2 salto +16,2,239,3,755100,-246400,-4907.228480000001,152,False
31.09788760000015,IDAC2 salto +8,2,247,3,755081,-246419,-4907.6068783,286,False
31.924624100000074,IDAC2 salto +4,2,251,3,755157,-246343,-4906.0932851,171,False
32.75173059999997,IDAC2 salto +2,2,253,3,755081,-246419,-4907.6068783,190,False
33.57826399999999,IDAC2 salto +1,2,254,3,755119,-246381,-4906.8500817,190,False
34.405001400000174,IDAC2 mínimo final,2,255,3,755176,-246324,-4905.7148868,209,False
34.624527899999975,IDAC3 base rápida,3,0,4,794448,-207052,-4123.5855164,877,False
38.840100699999994,IDAC3 extremo de rescate,3,-255,4,751152,-250348,-4985.8556636,190,False
39.79350990000012,IDAC3 extremo de rescate,3,255,4,1126785,125285,2495.1384745,133,False
40.61877720000007,IDAC3 salto +128,3,127,4,1126823,125323,2495.8952711,133,False
41.44608050000011,IDAC3 salto +64,3,191,4,1126785,125285,2495.1384745,152,False
42.27351310000017,IDAC3 salto +32,3,223,4,1126785,125285,2495.1384745,95,False
43.098997199999985,IDAC3 salto +16,3,239,4,1126766,125266,2494.7600762,114,False
43.92661320000002,IDAC3 mejor salto 16,3,239,4,1126766,125266,2494.7600762,114,False
