timestamp,elapsed_s,pga,pgaout,idac0,idac1,idac2,idac3,channel,mean_uv,error_uv,pp_uv
2026-09-09T00:52:23.512,22.614,50,1,0,0,0,0,0,950736,-49264,1430
2026-09-09T00:52:24.098,23.199,50,1,0,0,0,0,1,999011,-989,2346
2026-09-09T00:52:24.682,23.784,50,1,0,0,0,0,2,750923,-249077,1354
2026-09-09T00:52:25.266,24.367,50,1,0,0,0,0,3,756149,-243851,1525
2026-09-09T00:52:25.868,24.969,50,1,0,0,0,0,4,1106929,106929,76
