elapsed_s,phase,stage,code,channel,mean_bank_uv,error_bank_uv,error_real_mv,pp_bank_uv,valid
7.070105999999214,IDAC0 base,0,0,0,952224,-49276,-981.3660332000001,3070,True
8.766685399983544,IDAC0 probe,0,1,0,954380,-47120,-938.4277840000001,3051,True
10.464838099986082,IDAC0 restore,0,0,0,951766,-49734,-990.4874238000001,3395,True
12.164452299999539,IDAC0 probe,0,-1,0,947990,-53510,-1065.6891070000001,3643,True
13.865791499993065,IDAC0 restore,0,0,0,951690,-49810,-992.0010170000002,3700,True
14.56513449997874,IDAC0 inicio,0,0,0,951175,-50325,-1002.2576025000001,3185,True
15.614212799991947,IDAC0 rampa Newton,0,4,0,962524,-38976,-776.2343232,2384,True
16.661082499980694,IDAC0 rampa Newton,0,8,0,972671,-28829,-574.1497153,2174,True
17.709936500003096,IDAC0 rampa Newton,0,12,0,982608,-18892,-376.2474044,2212,True
18.75980410000193,IDAC0 rampa Newton,0,16,0,992698,-8802,-175.2979914,2403,True
23.08389320000424,IDAC0 post Newton,0,16,0,993442,-8058,-160.4807106,2174,True
25.230049699981464,IDAC0 PI,0,16,0,993366,-8134,-161.99430379999998,2727,True
27.430004599998938,IDAC0 PI,0,17,0,995883,-5617,-111.8664869,2098,True
29.63054209999973,IDAC0 PI,0,18,0,997562,-3938,-78.4280266,2136,True
31.831277799996315,IDAC0 PI,0,19,0,999984,-1516,-30.192201200000003,2231,True
33.97833769998397,IDAC0 PI,0,19,0,1000328,-1172,-23.3412004,2422,True
34.62449009998818,IDAC0 verificación 1/3,0,19,0,1000137,-1363,-27.145099100000003,1926,True
36.27226019999944,IDAC0 verificación 2/3,0,19,0,1000537,-963,-19.178819100000002,1811,True
37.91874870000174,IDAC0 verificación 3/3,0,19,0,1000080,-1420,-28.280294,2422,True
38.56796419998864,espera estabilidad,0,19,1,959625,-41875,-833.9699375,3433,True
42.21497629999067,espera estabilidad,0,19,1,962409,-39091,-778.5246287,2346,True
45.86031669998192,espera estabilidad,0,19,1,965881,-35619,-709.3773183000001,2365,True
49.50640919999569,espera estabilidad,0,19,1,968017,-33483,-666.8373831000001,2212,True
53.15232890000334,espera estabilidad,0,19,1,969696,-31804,-633.3989228,2460,True
56.799517999985255,espera estabilidad,0,19,1,972118,-29382,-585.1630974000001,2441,True
60.445092199981445,espera estabilidad,0,19,1,973339,-28161,-560.8460276999999,3337,True
64.09122420000494,espera estabilidad,0,19,1,975418,-26082,-519.4412874000001,2651,True
71.41314859999693,espera estabilidad,0,19,1,976715,-24785,-493.61062450000003,2746,True
75.05724090000149,espera estabilidad,0,19,1,978031,-23469,-467.4015633,2498,True
78.70258689997718,espera estabilidad,0,19,1,979442,-22058,-439.30051060000005,2174,True
82.34950539999409,espera estabilidad,0,19,1,979537,-21963,-437.40851910000003,3204,True
89.66996440000366,espera estabilidad,0,19,1,980987,-20513,-408.5307541,3414,True
93.31551939999918,espera estabilidad,0,19,1,981693,-19807,-394.4702699,3242,True
96.96163229999365,espera estabilidad,0,19,1,981769,-19731,-392.9566767,2861,True
100.60905389999971,espera estabilidad,0,19,1,983486,-18014,-358.76141980000006,3299,True
