elapsed_s,phase,stage,code,channel,mean_bank_uv,error_bank_uv,error_real_mv,pp_bank_uv,valid
7.0722463999991305,IDAC0 base,0,0,0,949192,-52308,-1041.7504356000002,3566,True
8.774451200006297,IDAC0 probe,0,1,0,952053,-49447,-984.7716179,3776,True
10.474066499999026,IDAC0 restore,0,0,0,949707,-51793,-1031.4938501000001,4081,True
12.174989099992672,IDAC0 probe,0,-1,0,945682,-55818,-1111.6545426,3719,True
13.872996599995531,IDAC0 restore,0,0,0,948429,-53071,-1056.9461147,3547,True
18.157038900011685,IDAC0 inicio,0,0,0,948562,-52938,-1054.2973266000001,3776,True
19.65468169999076,IDAC0 rampa Newton,0,4,0,960197,-41303,-822.5781571000001,2918,True
20.704467100003967,IDAC0 rampa Newton,0,8,0,970783,-30717,-611.7505569000001,2536,True
21.755547799984924,IDAC0 rampa Newton,0,12,0,980720,-20780,-413.848246,2365,True
22.80572979999124,IDAC0 rampa Newton,0,16,0,990810,-10690,-212.89883300000002,2212,True
23.855193399998825,IDAC0 rampa Newton,0,17,0,993595,-7905,-157.4336085,2517,True
28.07728969998425,IDAC0 post Newton,0,17,0,994281,-7219,-143.7714383,2517,True
30.22448480001185,IDAC0 PI,0,17,0,994319,-7181,-143.0146417,2403,True
32.425852899992606,IDAC0 PI,0,18,0,996360,-5140,-102.366698,2117,True
34.628720799984876,IDAC0 PI,0,19,0,998878,-2622,-52.2189654,2174,True
36.77619470001082,IDAC0 PI,0,19,0,998592,-2908,-57.9148556,2098,True
42.18619259999832,IDAC0 PI,0,19,0,999240,-2260,-45.009482000000006,2155,True
42.691622499987716,IDAC0 verificación,0,19,0,998859,-2641,-52.5973637,2288,True
