elapsed_s,phase,stage,code,channel,mean_bank_uv,error_bank_uv,error_real_mv,pp_bank_uv,valid
7.075390600017272,IDAC0 base,0,0,0,952835,-48665,-969.1975405000001,3261,True
8.77601770000183,IDAC0 probe,0,1,0,955619,-45881,-913.7522317,2441,True
10.477946600003634,IDAC0 restore,0,0,0,952262,-49238,-980.6092366,3452,True
12.177788100001635,IDAC0 probe,0,-1,0,948333,-53167,-1058.8580219,4005,True
13.878648700017948,IDAC0 restore,0,0,0,952358,-49142,-978.6973294000001,3471,True
14.581657900009304,IDAC0 inicio,0,0,0,952053,-49447,-984.7716179,3414,True
15.635352900018916,IDAC0 rampa Newton,0,4,0,961990,-39510,-786.869307,2346,True
16.685717000014847,IDAC0 rampa Newton,0,8,0,972919,-28581,-569.2106217,2079,True
17.737215800007107,IDAC0 rampa Newton,0,12,0,983085,-18415,-366.7476155,2269,True
18.788068800000474,IDAC0 rampa Newton,0,14,0,987720,-13780,-274.438346,2193,True
19.435915700014448,IDAC0 post Newton,0,14,0,987777,-13723,-273.30315110000004,1869,True
25.272098900022684,IDAC0 PI,0,14,0,987510,-13990,-278.62064300000003,2040,True
27.90536279999651,IDAC0 PI,0,15,0,990371,-11129,-221.64182530000002,2269,True
30.110065400018357,IDAC0 PI,0,16,0,993747,-7753,-154.4064221,2326,True
32.314694300002884,IDAC0 PI,0,17,0,995559,-5941,-118.3191737,2441,True
34.518473700009054,IDAC0 PI,0,18,0,997886,-3614,-71.9753398,2536,True
38.674893400020665,IDAC0 PI,0,19,0,1000423,-1077,-21.449208900000002,2326,True
40.82506299999659,IDAC0 PI,0,19,0,1000747,-753,-14.9965221,2326,True
41.47681640001247,IDAC0 verificación 1/3,0,19,0,1000614,-886,-17.6453102,2384,True
43.12566499999957,IDAC0 verificación 2/3,0,19,0,1001319,-181,-3.6047417,2498,True
44.77923620000365,IDAC0 verificación 3/3,0,19,0,1000423,-1077,-21.449208900000002,2517,True
45.43259989999933,espera estabilidad,0,19,1,963077,-38423,-765.2209411,4806,True
52.66030340001453,espera estabilidad,0,19,1,968265,-33235,-661.8982895,3299,True
56.31225800001994,espera estabilidad,0,19,1,969829,-31671,-630.7501347000001,3376,True
59.965133000019705,espera estabilidad,0,19,1,971851,-29649,-590.4805893,3490,True
63.61450250001508,espera estabilidad,0,19,1,973911,-27589,-549.4542473,3776,True
67.26674950000597,espera estabilidad,0,19,1,975036,-26464,-527.0490848000001,3986,True
70.91645570000401,espera estabilidad,0,19,1,976028,-25472,-507.29271040000003,3280,True
74.56774070000392,espera estabilidad,0,19,1,978240,-23260,-463.239182,4425,True
78.21837570000207,espera estabilidad,0,19,1,978126,-23374,-465.50957180000006,3814,True
81.86980190000031,espera estabilidad,0,19,1,978584,-22916,-456.3881812000001,3852,True
85.51871659999597,espera estabilidad,0,19,1,980339,-21161,-421.4361277,4253,True
89.16620110001531,espera estabilidad,0,19,1,980377,-21123,-420.6793311,3528,True
92.81800160001148,espera estabilidad,0,19,1,981559,-19941,-397.1389737,4043,True
96.46827740001027,espera estabilidad,0,19,1,981616,-19884,-396.0037788,3738,True
100.11731120001059,espera estabilidad,0,19,1,982246,-19254,-383.4568878,3547,True
103.76588020002237,espera estabilidad,0,19,1,982055,-19445,-387.26078650000005,3471,True
107.41968660001294,espera estabilidad,0,19,1,983371,-18129,-361.0517253,3948,True
111.07341710000765,espera estabilidad,0,19,1,982646,-18854,-375.4906078,2918,True
114.72432930002105,espera estabilidad,0,19,1,983219,-18281,-364.0789117,2632,True
118.37297369999578,espera estabilidad,0,19,1,985012,-16488,-328.37006160000004,2498,True
122.01971490000142,espera estabilidad,0,19,1,984172,-17328,-345.09924960000006,2212,True
129.30350040001213,espera estabilidad,0,19,1,984611,-16889,-336.3562573,3509,True
132.9528787000163,espera estabilidad,0,19,1,984115,-17385,-346.23444450000005,3471,True
136.60272940000868,espera estabilidad,0,19,1,984668,-16832,-335.2210624,2403,True
137.25484730000608,tau guarda ch0,0,19,0,1000804,-696,-13.861327200000002,2155,True
137.9561006000149,tau BP,0,20,1,981788,-19712,-392.5782784,3623,True
144.583815400023,tau BP,0,20,1,982227,-19273,-383.8352861,4482,True
146.95767980001983,tau BP,0,20,1,982341,-19159,-381.56489630000004,3376,True
149.95862570000463,tau BP,0,20,1,982589,-18911,-376.6258027,3414,True
152.95588240001234,tau BP,0,20,1,983066,-18434,-367.1260138,3070,True
155.95787230000133,tau BP,0,20,1,983123,-18377,-365.9908189,4463,True
162.54273430001922,tau BP,0,20,1,984458,-17042,-339.4033594,2861,True
164.95748939999612,tau BP,0,20,1,983715,-17785,-354.20072450000004,3719,True
167.95997200001148,tau BP,0,20,1,983715,-17785,-354.20072450000004,3356,True
170.95567960001063,tau BP,0,20,1,983982,-17518,-348.88323260000004,4158,True
173.95529939999687,tau BP,0,20,1,983810,-17690,-352.308733,3185,True
176.95627840000088,tau BP,0,20,1,983848,-17652,-351.5519364,3204,True
179.9565094000136,tau BP,0,20,1,984783,-16717,-332.93075690000006,3452,True
182.9592862999998,tau BP,0,20,1,984725,-16775,-334.0858675,4444,True
185.95902480001678,tau BP,0,20,1,984745,-16755,-333.68755350000004,3528,True
188.95443850001902,tau BP,0,20,1,984573,-16927,-337.1130539,3414,True
191.9569870000123,tau BP,0,20,1,984573,-16927,-337.1130539,4215,True
198.54413850000128,tau BP,0,20,1,985145,-16355,-325.7212735,4119,True
200.95651930000167,tau BP,0,20,1,985126,-16374,-326.0996718,3395,True
203.95821589999832,tau BP,0,20,1,984535,-16965,-337.8698505,4768,True
206.958209000004,tau BP,0,20,1,984363,-17137,-341.2953509,3585,True
209.95814339999924,tau BP,0,20,1,985031,-16469,-327.9916633,3204,True
212.95770930001163,tau BP,0,20,1,984554,-16946,-337.4914522,3776,True
215.95737700001337,tau BP,0,20,1,984821,-16679,-332.17396030000003,3376,True
218.95455690001836,tau BP,0,20,1,985069,-16431,-327.2348667,3967,True
221.95843050000258,tau BP,0,20,1,985107,-16393,-326.4780701,3185,True
224.9572260999994,tau BP,0,20,1,984954,-16546,-329.52517220000004,3948,True
231.7112049999996,espera estabilidad,0,19,1,987529,-13971,-278.2422447,3089,True
235.36366200001794,espera estabilidad,0,19,1,987854,-13646,-271.7696422,3528,True
239.0143774000171,espera estabilidad,0,19,1,987262,-14238,-283.5597366,2937,True
242.6706908000051,espera estabilidad,0,19,1,987129,-14371,-286.2085247,2288,True
246.32294100002036,espera estabilidad,0,19,1,986995,-14505,-288.8772285,3108,True
246.97849500001757,IDAC1 base,1,0,1,986766,-14734,-293.43792379999996,1831,True
303.28319499999634,IDAC1 probe,1,32,1,989418,-12082,-240.6214874,4310,True
359.5874163999979,IDAC1 restore,1,0,1,984630,-16870,-335.977859,3776,True
415.8907556000049,IDAC1 probe,1,-32,1,981941,-19559,-389.53117629999997,3776,True
472.19247599999653,IDAC1 restore,1,0,1,986137,-15363,-305.9648991,3185,True
472.8978755999997,espera estabilidad,1,0,1,986423,-15077,-300.2690089,3700,True
476.54544410001836,espera estabilidad,1,0,1,985755,-15745,-313.5726965,3395,True
480.1926531000063,espera estabilidad,1,0,1,986042,-15458,-307.85689060000004,4482,True
483.8406423999986,espera estabilidad,1,0,1,987110,-14390,-286.586923,3852,True
487.4865232000011,espera estabilidad,1,0,1,986099,-15401,-306.72169570000005,2346,True
491.13378180001746,espera estabilidad,1,0,1,986175,-15325,-305.20810250000005,3471,True
494.7811300000176,espera estabilidad,1,0,1,985851,-15649,-311.6607893,3051,True
498.4286391000205,espera estabilidad,1,0,1,985889,-15611,-310.9039927,2441,True
502.07763870002236,espera estabilidad,1,0,1,986042,-15458,-307.85689060000004,3376,True
502.72882859999663,IDAC1 inicio,1,0,1,986385,-15115,-301.0258055,3261,True
503.78493829999934,IDAC1 rampa Newton,1,16,1,989093,-12407,-247.09408990000003,3871,True
504.8378800000064,IDAC1 rampa Newton,1,32,1,992012,-9488,-188.96016160000002,3833,True
505.8931541000202,IDAC1 rampa Newton,1,48,1,995063,-6437,-128.1973609,3490,True
506.94940330000827,IDAC1 rampa Newton,1,64,1,997848,-3652,-72.7321364,3566,True
508.0035884999961,IDAC1 rampa Newton,1,80,1,1000671,-829,-16.510115300000002,3490,True
509.0554018999974,IDAC1 rampa Newton,1,96,1,1003189,1689,33.6376173,3299,True
510.11047010001494,IDAC1 rampa Newton,1,112,1,1005992,4492,89.4613244,3490,True
511.16801829999895,IDAC1 rampa Newton,1,128,1,1008529,7029,139.9874553,3910,True
512.2197186000121,IDAC1 rampa Newton,1,129,1,1008110,6610,131.642777,3108,True
512.8737300000212,IDAC1 post Newton,1,129,1,1007900,6400,127.46048,3108,True
519.081809299998,IDAC1 asentando Newton,1,129,1,1006107,4607,91.7516299,3166,True
525.289883600024,IDAC1 asentando Newton,1,129,1,1003875,2375,47.29978750000001,2822,True
531.5014500000107,IDAC1 asentando Newton,1,129,1,1002483,983,19.5771331,3433,True
537.7137526000151,IDAC1 asentando Newton,1,129,1,1001529,29,0.5775553,2861,True
543.9237670000002,IDAC1 asentando Newton,1,129,1,1000804,-696,-13.861327200000002,4329,True
550.1310068000166,IDAC1 asentando Newton,1,129,1,1000404,-1096,-21.827607200000003,3623,True
556.3408348000085,IDAC1 asentando Newton,1,129,1,999336,-2164,-43.097574800000004,3471,True
562.5494237000239,IDAC1 asentando Newton,1,129,1,998935,-2565,-51.08377050000001,3852,True
568.7583072000125,IDAC1 asentando Newton,1,129,1,998954,-2546,-50.705372200000006,4577,True
569.8143278000061,IDAC1 rampa Newton,1,145,1,1001682,182,3.6246574000000003,3185,True
570.8706899000099,IDAC1 rampa Newton,1,151,1,1002750,1250,24.894625,3700,True
627.1199448000116,IDAC1 Newton refinado asentado,1,151,1,999336,-2164,-43.097574800000004,3204,True
