elapsed_s,phase,stage,code,channel,mean_bank_uv,error_bank_uv,error_real_mv,pp_bank_uv,valid,clavado
290.1721342999954,fase1 verificación 1,3,0,3,1035747,34247,682.0529779000001,705,True,False
290.8246773999999,fase1 verificación 1,3,0,4,731697,-269803,-5373.3156071,171,False,True
291.26620629998797,ABBA precheck IDAC2,2,0,2,1035480,33980,676.735486,838,True,False
293.2551370000001,ABBA A1 IDAC2,2,0,2,1035394,33894,675.0227358000001,772,True,False
295.2451041999884,ABBA B1 IDAC2,2,8,2,1037339,35839,713.7587723,686,True,False
297.23138219999964,ABBA B2 IDAC2,2,8,2,1037149,35649,709.9747893000001,676,True,False
299.2229338999896,ABBA A2 IDAC2,2,0,2,1034784,33284,662.8741588000001,590,True,False
301.213606099991,ABBA A1 IDAC2,2,0,2,1034641,33141,660.0262137000001,552,True,False
303.2038341000007,ABBA B1 IDAC2,2,4,2,1035613,34113,679.3842741000001,619,True,False
305.19466409999586,ABBA B2 IDAC2,2,4,2,1035470,33970,676.536329,820,True,False
307.1854478999885,ABBA A2 IDAC2,2,0,2,1034288,32788,652.9959716000001,619,True,False
307.67702199998894,IDAC2 inicio,2,0,2,1034192,32692,651.0840644,905,True,False
309.668010999987,IDAC2 lazo,2,-96,2,1009578,8078,160.8790246,715,True,False
311.6591233999934,IDAC2 lazo,2,-100,2,1008472,6972,138.8522604,772,True,False
313.64924020000035,IDAC2 lazo,2,-104,2,1007375,5875,117.0047375,733,True,False
315.63910519999627,IDAC2 lazo,2,-108,2,1006164,4664,92.8868248,657,True,False
317.6297040999925,IDAC2 lazo,2,-112,2,1005086,3586,71.41770020000001,667,True,False
319.62036249999073,IDAC2 lazo,2,-116,2,1004028,2528,50.346889600000004,562,True,False
321.61077419998765,IDAC2 lazo,2,-119,2,1003121,1621,32.2833497,514,True,False
323.5974209999986,IDAC2 lazo,2,-121,2,1002540,1040,20.712328000000003,638,True,False
328.482757699996,x1 ch2,2,-121,2,1002349,849,16.908429299999998,505,True,False
328.91948599999887,x1 SUMo,2,-121,3,1002044,544,10.834140800000002,533,True,False
329.35698820000107,x1 LPo,3,0,4,843801,-157699,-3140.6859743000005,2488,False,False
334.23597280000104,x2 ch2,2,-121,2,1000737,-763,-15.195679100000001,734,True,False
334.67387719999533,x2 SUMo,2,-121,3,1021366,19866,395.6452962,1344,True,False
335.11145739999483,x2 LPo,3,0,4,723790,-277710,-5530.789047,428,False,False
339.98984109998855,x4 ch2,2,-121,2,1012172,10672,212.54035040000002,858,True,False
340.4255259999918,x4 SUMo,2,-121,3,1094274,92774,1847.6591518,114,True,True
340.8634219999949,x4 LPo,3,0,4,721158,-280342,-5583.2071694,133,False,True
345.73867749999044,x8 ch2,2,-121,2,1025323,23823,474.45172110000004,610,True,False
346.1746354999923,x8 SUMo,2,-121,3,1099557,98057,1952.8737949000001,104,True,True
350.2699430999928,x8 LPo,3,0,4,726242,-275258,-5481.9557506,199,False,True
