elapsed_s,phase,stage,code,channel,mean_bank_uv,error_bank_uv,error_real_mv,pp_bank_uv,valid
7.096122099988861,IDAC0 base,0,0,0,951023,-50477,-1005.2847889000001,3185,True
8.799991599982604,IDAC0 probe,0,1,0,954608,-46892,-933.8870044000001,3185,True
10.498511599987978,IDAC0 restore,0,0,0,950469,-51031,-1016.3180867000001,3910,True
15.820061899983557,IDAC0 probe,0,-1,0,947113,-54387,-1083.1551759000001,3490,True
17.96498839999549,IDAC0 restore,0,0,0,951118,-50382,-1003.3927974000001,3223,True
18.664906599995447,IDAC0 inicio,0,0,0,950622,-50878,-1013.2709846000001,4177,True
19.717997399973683,IDAC0 rampa Newton,0,4,0,962390,-39110,-778.903027,2784,True
20.76773319998756,IDAC0 rampa Newton,0,8,0,971794,-29706,-591.6157842,2670,True
21.816487799980678,IDAC0 rampa Newton,0,12,0,982036,-19464,-387.63918480000007,2040,True
22.868950599979144,IDAC0 rampa Newton,0,14,0,987148,-14352,-285.8301264,2040,True
23.516316099994583,IDAC0 post Newton,0,14,0,986957,-14543,-289.63402510000003,2422,True
25.665223099989817,IDAC0 PI,0,14,0,987377,-14123,-281.26943109999996,2498,True
27.8658296999929,IDAC0 PI,0,15,0,990123,-11377,-226.58091890000003,2460,True
30.067619599984027,IDAC0 PI,0,16,0,992279,-9221,-183.6426697,2059,True
32.267977399984375,IDAC0 PI,0,17,0,994853,-6647,-132.3796579,2422,True
38.14838929998223,IDAC0 PI,0,18,0,997104,-4396,-87.54941720000001,2441,True
40.794277499982854,IDAC0 PI,0,19,0,1000251,-1249,-24.874709300000003,2098,True
42.94058229998336,IDAC0 PI,0,19,0,999469,-2031,-40.44878670000001,2136,True
45.14337359997444,IDAC0 PI,0,20,0,1002101,601,11.969335700000002,1869,True
47.29103769999347,IDAC0 PI,0,20,0,1002140,640,12.746048,2021,True
53.07555509998929,IDAC0 PI,0,20,0,1002006,506,10.0773442,1926,True
53.57830229998217,IDAC0 verificación,0,20,0,1002063,563,11.2125391,1544,True
54.67448909999803,espera estabilidad,0,20,1,964775,-36725,-731.4040825000001,2212,True
58.32244349998655,espera estabilidad,0,20,1,967674,-33826,-673.6684682,2727,True
61.97087239997927,espera estabilidad,0,20,1,969467,-32033,-637.9596181000001,2803,True
65.6204841999861,espera estabilidad,0,20,1,971450,-30050,-598.4667850000001,2307,True
69.27007309999317,espera estabilidad,0,20,1,973415,-28085,-559.3324345,3376,True
72.91818169999169,espera estabilidad,0,20,1,974311,-27189,-541.4879673,3795,True
76.56793889999972,espera estabilidad,0,20,1,975914,-25586,-509.56310020000006,2727,True
80.21838799997931,espera estabilidad,0,20,1,976924,-24576,-489.44824320000004,3051,True
83.86555099999532,espera estabilidad,0,20,1,977497,-24003,-478.0365471,2193,True
87.5140653999988,espera estabilidad,0,20,1,978946,-22554,-449.1786978,2784,True
