gain,strategy,pass,event_index,at,kind,message,codes,tau_s,channel,error_uv,pp_uv,spread_uv,data_json
24,coupled,False,2,2026-09-08T08:05:34,observation,    base para estimar tau: PGAgain=-13.2mV BPo=-0.1mV OPA_SUMo=+49.1mV SUMo=+48.6mV LPo=-257.2mV,"[0, 0, 0, 0]",,4,-257241,171,57,"{""at"":""2026-09-08T08:05:34"",""kind"":""observation"",""message"":""    base para estimar tau: PGAgain=-13.2mV BPo=-0.1mV OPA_SUMo=+49.1mV SUMo=+48.6mV LPo=-257.2mV"",""label"":""base para estimar tau"",""observation"":{""errors_uv"":{""0"":-13196,""1"":-54,""2"":49098,""3"":48603,""4"":-257241},""pp_uv"":{""0"":2231,""1"":2765,""2"":705,""3"":495,""4"":171},""spread_uv"":{""0"":229,""1"":649,""2"":553,""3"":496,""4"":57},""samples"":[{""0"":{""mean_uv"":986728,""error_uv"":-13272,""pp_uv"":2231},""1"":{""mean_uv"":999507,""error_uv"":-493,""pp_uv"":3452},""2"":{""mean_uv"":1048793,""error_uv"":48793,""pp_uv"":782},""3"":{""mean_uv"":1048297,""error_uv"":48297,""pp_uv"":534},""4"":{""mean_uv"":742759,""error_uv"":-257241,""pp_uv"":133}},{""0"":{""mean_uv"":986804,""error_uv"":-13196,""pp_uv"":2422},""1"":{""mean_uv"":1000156,""error_uv"":156,""pp_uv"":2765},""2"":{""mean_uv"":1049098,""error_uv"":49098,""pp_uv"":476},""3"":{""mean_uv"":1048603,""error_uv"":48603,""pp_uv"":495},""4"":{""mean_uv"":742721,""error_uv"":-257279,""pp_uv"":190}},{""0"":{""mean_uv"":986957,""error_uv"":-13043,""pp_uv"":1964},""1"":{""mean_uv"":999946,""error_uv"":-54,""pp_uv"":2536},""2"":{""mean_uv"":1049346,""error_uv"":49346,""pp_uv"":705},""3"":{""mean_uv"":1048793,""error_uv"":48793,""pp_uv"":457},""4"":{""mean_uv"":742778,""error_uv"":-257222,""pp_uv"":171}}]},""codes"":[0,0,0,0]}"
24,coupled,False,3,2026-09-08T08:07:05,tau_measurement,  tau BP medido: 31.25 s,"[3, 2, 0, -3]",31.25,,,,,"{""at"":""2026-09-08T08:07:05"",""kind"":""tau_measurement"",""message"":""  tau BP medido: 31.25 s"",""direction"":1,""delta_code"":60,""points"":[[0.5873627999972086,10150],[5.58903139999893,9044],[10.58944679999695,7919],[15.58813559999544,7404],[20.58965769999486,6793],[25.584976699996332,6221],[30.58903360000113,5783],[35.58810760000051,5344],[40.589451299994835,5039],[45.585885899999994,5058],[50.59037289999833,4486],[55.58744669999578,4314],[60.58745579999959,4142],[65.58447119999619,3856],[70.58561219999683,4028],[75.58663549999619,4009],[80.5918113000007,3646],[85.5884894999981,3646],[90.58818299999984,3189]],""metrics"":{""tau_s"":31.25,""amplitude_uv"":6901.647826349787,""final_uv"":3138.2565288086853,""r2"":0.994656230793573,""residual_rms_uv"":140.2526951717565,""noise_uv"":649,""samples"":19},""tau_s"":31.25}"
24,coupled,False,4,2026-09-08T08:07:21,observation,    tau aceptado; BP restaurado e iniciando control: PGAgain=-13.9mV BPo=-5.4mV OPA_SUMo=+66.4mV SUMo=+65.3mV LPo=-257.2mV,"[0, 0, 0, 0]",,0,-13882,2460,572,"{""at"":""2026-09-08T08:07:21"",""kind"":""observation"",""message"":""    tau aceptado; BP restaurado e iniciando control: PGAgain=-13.9mV BPo=-5.4mV OPA_SUMo=+66.4mV SUMo=+65.3mV LPo=-257.2mV"",""label"":""tau aceptado; BP restaurado e iniciando control"",""observation"":{""errors_uv"":{""0"":-13882,""1"":-5356,""2"":66379,""3"":65292,""4"":-257222},""pp_uv"":{""0"":2460,""1"":3356,""2"":686,""3"":629,""4"":171},""spread_uv"":{""0"":572,""1"":1278,""2"":7306,""3"":7114,""4"":57},""samples"":[{""0"":{""mean_uv"":986537,""error_uv"":-13463,""pp_uv"":2460},""1"":{""mean_uv"":993385,""error_uv"":-6615,""pp_uv"":2746},""2"":{""mean_uv"":1071720,""error_uv"":71720,""pp_uv"":572},""3"":{""mean_uv"":1070499,""error_uv"":70499,""pp_uv"":381},""4"":{""mean_uv"":742816,""error_uv"":-257184,""pp_uv"":190}},{""0"":{""mean_uv"":986118,""error_uv"":-13882,""pp_uv"":2517},""1"":{""mean_uv"":994663,""error_uv"":-5337,""pp_uv"":3471},""2"":{""mean_uv"":1066379,""error_uv"":66379,""pp_uv"":686},""3"":{""mean_uv"":1065292,""error_uv"":65292,""pp_uv"":667},""4"":{""mean_uv"":742759,""error_uv"":-257241,""pp_uv"":171}},{""0"":{""mean_uv"":985965,""error_uv"":-14035,""pp_uv"":2384},""1"":{""mean_uv"":994644,""error_uv"":-5356,""pp_uv"":3356},""2"":{""mean_uv"":1064414,""error_uv"":64414,""pp_uv"":801},""3"":{""mean_uv"":1063385,""error_uv"":63385,""pp_uv"":629},""4"":{""mean_uv"":742778,""error_uv"":-257222,""pp_uv"":114}}]},""codes"":[0,0,0,0]}"
24,coupled,False,4,2026-09-08T08:07:21,observation,    tau aceptado; BP restaurado e iniciando control: PGAgain=-13.9mV BPo=-5.4mV OPA_SUMo=+66.4mV SUMo=+65.3mV LPo=-257.2mV,"[0, 0, 0, 0]",,1,-5356,3356,1278,"{""at"":""2026-09-08T08:07:21"",""kind"":""observation"",""message"":""    tau aceptado; BP restaurado e iniciando control: PGAgain=-13.9mV BPo=-5.4mV OPA_SUMo=+66.4mV SUMo=+65.3mV LPo=-257.2mV"",""label"":""tau aceptado; BP restaurado e iniciando control"",""observation"":{""errors_uv"":{""0"":-13882,""1"":-5356,""2"":66379,""3"":65292,""4"":-257222},""pp_uv"":{""0"":2460,""1"":3356,""2"":686,""3"":629,""4"":171},""spread_uv"":{""0"":572,""1"":1278,""2"":7306,""3"":7114,""4"":57},""samples"":[{""0"":{""mean_uv"":986537,""error_uv"":-13463,""pp_uv"":2460},""1"":{""mean_uv"":993385,""error_uv"":-6615,""pp_uv"":2746},""2"":{""mean_uv"":1071720,""error_uv"":71720,""pp_uv"":572},""3"":{""mean_uv"":1070499,""error_uv"":70499,""pp_uv"":381},""4"":{""mean_uv"":742816,""error_uv"":-257184,""pp_uv"":190}},{""0"":{""mean_uv"":986118,""error_uv"":-13882,""pp_uv"":2517},""1"":{""mean_uv"":994663,""error_uv"":-5337,""pp_uv"":3471},""2"":{""mean_uv"":1066379,""error_uv"":66379,""pp_uv"":686},""3"":{""mean_uv"":1065292,""error_uv"":65292,""pp_uv"":667},""4"":{""mean_uv"":742759,""error_uv"":-257241,""pp_uv"":171}},{""0"":{""mean_uv"":985965,""error_uv"":-14035,""pp_uv"":2384},""1"":{""mean_uv"":994644,""error_uv"":-5356,""pp_uv"":3356},""2"":{""mean_uv"":1064414,""error_uv"":64414,""pp_uv"":801},""3"":{""mean_uv"":1063385,""error_uv"":63385,""pp_uv"":629},""4"":{""mean_uv"":742778,""error_uv"":-257222,""pp_uv"":114}}]},""codes"":[0,0,0,0]}"
24,coupled,False,4,2026-09-08T08:07:21,observation,    tau aceptado; BP restaurado e iniciando control: PGAgain=-13.9mV BPo=-5.4mV OPA_SUMo=+66.4mV SUMo=+65.3mV LPo=-257.2mV,"[0, 0, 0, 0]",,2,66379,686,7306,"{""at"":""2026-09-08T08:07:21"",""kind"":""observation"",""message"":""    tau aceptado; BP restaurado e iniciando control: PGAgain=-13.9mV BPo=-5.4mV OPA_SUMo=+66.4mV SUMo=+65.3mV LPo=-257.2mV"",""label"":""tau aceptado; BP restaurado e iniciando control"",""observation"":{""errors_uv"":{""0"":-13882,""1"":-5356,""2"":66379,""3"":65292,""4"":-257222},""pp_uv"":{""0"":2460,""1"":3356,""2"":686,""3"":629,""4"":171},""spread_uv"":{""0"":572,""1"":1278,""2"":7306,""3"":7114,""4"":57},""samples"":[{""0"":{""mean_uv"":986537,""error_uv"":-13463,""pp_uv"":2460},""1"":{""mean_uv"":993385,""error_uv"":-6615,""pp_uv"":2746},""2"":{""mean_uv"":1071720,""error_uv"":71720,""pp_uv"":572},""3"":{""mean_uv"":1070499,""error_uv"":70499,""pp_uv"":381},""4"":{""mean_uv"":742816,""error_uv"":-257184,""pp_uv"":190}},{""0"":{""mean_uv"":986118,""error_uv"":-13882,""pp_uv"":2517},""1"":{""mean_uv"":994663,""error_uv"":-5337,""pp_uv"":3471},""2"":{""mean_uv"":1066379,""error_uv"":66379,""pp_uv"":686},""3"":{""mean_uv"":1065292,""error_uv"":65292,""pp_uv"":667},""4"":{""mean_uv"":742759,""error_uv"":-257241,""pp_uv"":171}},{""0"":{""mean_uv"":985965,""error_uv"":-14035,""pp_uv"":2384},""1"":{""mean_uv"":994644,""error_uv"":-5356,""pp_uv"":3356},""2"":{""mean_uv"":1064414,""error_uv"":64414,""pp_uv"":801},""3"":{""mean_uv"":1063385,""error_uv"":63385,""pp_uv"":629},""4"":{""mean_uv"":742778,""error_uv"":-257222,""pp_uv"":114}}]},""codes"":[0,0,0,0]}"
24,coupled,False,4,2026-09-08T08:07:21,observation,    tau aceptado; BP restaurado e iniciando control: PGAgain=-13.9mV BPo=-5.4mV OPA_SUMo=+66.4mV SUMo=+65.3mV LPo=-257.2mV,"[0, 0, 0, 0]",,3,65292,629,7114,"{""at"":""2026-09-08T08:07:21"",""kind"":""observation"",""message"":""    tau aceptado; BP restaurado e iniciando control: PGAgain=-13.9mV BPo=-5.4mV OPA_SUMo=+66.4mV SUMo=+65.3mV LPo=-257.2mV"",""label"":""tau aceptado; BP restaurado e iniciando control"",""observation"":{""errors_uv"":{""0"":-13882,""1"":-5356,""2"":66379,""3"":65292,""4"":-257222},""pp_uv"":{""0"":2460,""1"":3356,""2"":686,""3"":629,""4"":171},""spread_uv"":{""0"":572,""1"":1278,""2"":7306,""3"":7114,""4"":57},""samples"":[{""0"":{""mean_uv"":986537,""error_uv"":-13463,""pp_uv"":2460},""1"":{""mean_uv"":993385,""error_uv"":-6615,""pp_uv"":2746},""2"":{""mean_uv"":1071720,""error_uv"":71720,""pp_uv"":572},""3"":{""mean_uv"":1070499,""error_uv"":70499,""pp_uv"":381},""4"":{""mean_uv"":742816,""error_uv"":-257184,""pp_uv"":190}},{""0"":{""mean_uv"":986118,""error_uv"":-13882,""pp_uv"":2517},""1"":{""mean_uv"":994663,""error_uv"":-5337,""pp_uv"":3471},""2"":{""mean_uv"":1066379,""error_uv"":66379,""pp_uv"":686},""3"":{""mean_uv"":1065292,""error_uv"":65292,""pp_uv"":667},""4"":{""mean_uv"":742759,""error_uv"":-257241,""pp_uv"":171}},{""0"":{""mean_uv"":985965,""error_uv"":-14035,""pp_uv"":2384},""1"":{""mean_uv"":994644,""error_uv"":-5356,""pp_uv"":3356},""2"":{""mean_uv"":1064414,""error_uv"":64414,""pp_uv"":801},""3"":{""mean_uv"":1063385,""error_uv"":63385,""pp_uv"":629},""4"":{""mean_uv"":742778,""error_uv"":-257222,""pp_uv"":114}}]},""codes"":[0,0,0,0]}"
24,coupled,False,4,2026-09-08T08:07:21,observation,    tau aceptado; BP restaurado e iniciando control: PGAgain=-13.9mV BPo=-5.4mV OPA_SUMo=+66.4mV SUMo=+65.3mV LPo=-257.2mV,"[0, 0, 0, 0]",,4,-257222,171,57,"{""at"":""2026-09-08T08:07:21"",""kind"":""observation"",""message"":""    tau aceptado; BP restaurado e iniciando control: PGAgain=-13.9mV BPo=-5.4mV OPA_SUMo=+66.4mV SUMo=+65.3mV LPo=-257.2mV"",""label"":""tau aceptado; BP restaurado e iniciando control"",""observation"":{""errors_uv"":{""0"":-13882,""1"":-5356,""2"":66379,""3"":65292,""4"":-257222},""pp_uv"":{""0"":2460,""1"":3356,""2"":686,""3"":629,""4"":171},""spread_uv"":{""0"":572,""1"":1278,""2"":7306,""3"":7114,""4"":57},""samples"":[{""0"":{""mean_uv"":986537,""error_uv"":-13463,""pp_uv"":2460},""1"":{""mean_uv"":993385,""error_uv"":-6615,""pp_uv"":2746},""2"":{""mean_uv"":1071720,""error_uv"":71720,""pp_uv"":572},""3"":{""mean_uv"":1070499,""error_uv"":70499,""pp_uv"":381},""4"":{""mean_uv"":742816,""error_uv"":-257184,""pp_uv"":190}},{""0"":{""mean_uv"":986118,""error_uv"":-13882,""pp_uv"":2517},""1"":{""mean_uv"":994663,""error_uv"":-5337,""pp_uv"":3471},""2"":{""mean_uv"":1066379,""error_uv"":66379,""pp_uv"":686},""3"":{""mean_uv"":1065292,""error_uv"":65292,""pp_uv"":667},""4"":{""mean_uv"":742759,""error_uv"":-257241,""pp_uv"":171}},{""0"":{""mean_uv"":985965,""error_uv"":-14035,""pp_uv"":2384},""1"":{""mean_uv"":994644,""error_uv"":-5356,""pp_uv"":3356},""2"":{""mean_uv"":1064414,""error_uv"":64414,""pp_uv"":801},""3"":{""mean_uv"":1063385,""error_uv"":63385,""pp_uv"":629},""4"":{""mean_uv"":742778,""error_uv"":-257222,""pp_uv"":114}}]},""codes"":[0,0,0,0]}"
24,coupled,False,5,2026-09-08T08:07:31,observation,    base dinámica multiplexada: PGAgain=-14.0mV BPo=-4.4mV OPA_SUMo=+61.5mV SUMo=+60.7mV LPo=-257.2mV,"[0, 0, 0, 0]",,0,-13978,2441,39,"{""at"":""2026-09-08T08:07:31"",""kind"":""observation"",""message"":""    base dinámica multiplexada: PGAgain=-14.0mV BPo=-4.4mV OPA_SUMo=+61.5mV SUMo=+60.7mV LPo=-257.2mV"",""label"":""base dinámica multiplexada"",""observation"":{""errors_uv"":{""0"":-13978,""1"":-4441,""2"":61515,""3"":60714,""4"":-257241},""pp_uv"":{""0"":2441,""1"":3299,""2"":572,""3"":495,""4"":171},""spread_uv"":{""0"":39,""1"":859,""2"":2957,""3"":2804,""4"":57},""samples"":[{""0"":{""mean_uv"":986022,""error_uv"":-13978,""pp_uv"":2155},""1"":{""mean_uv"":995101,""error_uv"":-4899,""pp_uv"":3299},""2"":{""mean_uv"":1063137,""error_uv"":63137,""pp_uv"":572},""3"":{""mean_uv"":1062259,""error_uv"":62259,""pp_uv"":648},""4"":{""mean_uv"":742759,""error_uv"":-257241,""pp_uv"":171}},{""0"":{""mean_uv"":986003,""error_uv"":-13997,""pp_uv"":2441},""1"":{""mean_uv"":995559,""error_uv"":-4441,""pp_uv"":3261},""2"":{""mean_uv"":1061515,""error_uv"":61515,""pp_uv"":476},""3"":{""mean_uv"":1060714,""error_uv"":60714,""pp_uv"":495},""4"":{""mean_uv"":742778,""error_uv"":-257222,""pp_uv"":152}},{""0"":{""mean_uv"":986042,""error_uv"":-13958,""pp_uv"":2670},""1"":{""mean_uv"":995960,""error_uv"":-4040,""pp_uv"":3356},""2"":{""mean_uv"":1060180,""error_uv"":60180,""pp_uv"":648},""3"":{""mean_uv"":1059455,""error_uv"":59455,""pp_uv"":247},""4"":{""mean_uv"":742721,""error_uv"":-257279,""pp_uv"":171}}]},""codes"":[0,0,0,0]}"
24,coupled,False,5,2026-09-08T08:07:31,observation,    base dinámica multiplexada: PGAgain=-14.0mV BPo=-4.4mV OPA_SUMo=+61.5mV SUMo=+60.7mV LPo=-257.2mV,"[0, 0, 0, 0]",,1,-4441,3299,859,"{""at"":""2026-09-08T08:07:31"",""kind"":""observation"",""message"":""    base dinámica multiplexada: PGAgain=-14.0mV BPo=-4.4mV OPA_SUMo=+61.5mV SUMo=+60.7mV LPo=-257.2mV"",""label"":""base dinámica multiplexada"",""observation"":{""errors_uv"":{""0"":-13978,""1"":-4441,""2"":61515,""3"":60714,""4"":-257241},""pp_uv"":{""0"":2441,""1"":3299,""2"":572,""3"":495,""4"":171},""spread_uv"":{""0"":39,""1"":859,""2"":2957,""3"":2804,""4"":57},""samples"":[{""0"":{""mean_uv"":986022,""error_uv"":-13978,""pp_uv"":2155},""1"":{""mean_uv"":995101,""error_uv"":-4899,""pp_uv"":3299},""2"":{""mean_uv"":1063137,""error_uv"":63137,""pp_uv"":572},""3"":{""mean_uv"":1062259,""error_uv"":62259,""pp_uv"":648},""4"":{""mean_uv"":742759,""error_uv"":-257241,""pp_uv"":171}},{""0"":{""mean_uv"":986003,""error_uv"":-13997,""pp_uv"":2441},""1"":{""mean_uv"":995559,""error_uv"":-4441,""pp_uv"":3261},""2"":{""mean_uv"":1061515,""error_uv"":61515,""pp_uv"":476},""3"":{""mean_uv"":1060714,""error_uv"":60714,""pp_uv"":495},""4"":{""mean_uv"":742778,""error_uv"":-257222,""pp_uv"":152}},{""0"":{""mean_uv"":986042,""error_uv"":-13958,""pp_uv"":2670},""1"":{""mean_uv"":995960,""error_uv"":-4040,""pp_uv"":3356},""2"":{""mean_uv"":1060180,""error_uv"":60180,""pp_uv"":648},""3"":{""mean_uv"":1059455,""error_uv"":59455,""pp_uv"":247},""4"":{""mean_uv"":742721,""error_uv"":-257279,""pp_uv"":171}}]},""codes"":[0,0,0,0]}"
24,coupled,False,5,2026-09-08T08:07:31,observation,    base dinámica multiplexada: PGAgain=-14.0mV BPo=-4.4mV OPA_SUMo=+61.5mV SUMo=+60.7mV LPo=-257.2mV,"[0, 0, 0, 0]",,2,61515,572,2957,"{""at"":""2026-09-08T08:07:31"",""kind"":""observation"",""message"":""    base dinámica multiplexada: PGAgain=-14.0mV BPo=-4.4mV OPA_SUMo=+61.5mV SUMo=+60.7mV LPo=-257.2mV"",""label"":""base dinámica multiplexada"",""observation"":{""errors_uv"":{""0"":-13978,""1"":-4441,""2"":61515,""3"":60714,""4"":-257241},""pp_uv"":{""0"":2441,""1"":3299,""2"":572,""3"":495,""4"":171},""spread_uv"":{""0"":39,""1"":859,""2"":2957,""3"":2804,""4"":57},""samples"":[{""0"":{""mean_uv"":986022,""error_uv"":-13978,""pp_uv"":2155},""1"":{""mean_uv"":995101,""error_uv"":-4899,""pp_uv"":3299},""2"":{""mean_uv"":1063137,""error_uv"":63137,""pp_uv"":572},""3"":{""mean_uv"":1062259,""error_uv"":62259,""pp_uv"":648},""4"":{""mean_uv"":742759,""error_uv"":-257241,""pp_uv"":171}},{""0"":{""mean_uv"":986003,""error_uv"":-13997,""pp_uv"":2441},""1"":{""mean_uv"":995559,""error_uv"":-4441,""pp_uv"":3261},""2"":{""mean_uv"":1061515,""error_uv"":61515,""pp_uv"":476},""3"":{""mean_uv"":1060714,""error_uv"":60714,""pp_uv"":495},""4"":{""mean_uv"":742778,""error_uv"":-257222,""pp_uv"":152}},{""0"":{""mean_uv"":986042,""error_uv"":-13958,""pp_uv"":2670},""1"":{""mean_uv"":995960,""error_uv"":-4040,""pp_uv"":3356},""2"":{""mean_uv"":1060180,""error_uv"":60180,""pp_uv"":648},""3"":{""mean_uv"":1059455,""error_uv"":59455,""pp_uv"":247},""4"":{""mean_uv"":742721,""error_uv"":-257279,""pp_uv"":171}}]},""codes"":[0,0,0,0]}"
24,coupled,False,5,2026-09-08T08:07:31,observation,    base dinámica multiplexada: PGAgain=-14.0mV BPo=-4.4mV OPA_SUMo=+61.5mV SUMo=+60.7mV LPo=-257.2mV,"[0, 0, 0, 0]",,3,60714,495,2804,"{""at"":""2026-09-08T08:07:31"",""kind"":""observation"",""message"":""    base dinámica multiplexada: PGAgain=-14.0mV BPo=-4.4mV OPA_SUMo=+61.5mV SUMo=+60.7mV LPo=-257.2mV"",""label"":""base dinámica multiplexada"",""observation"":{""errors_uv"":{""0"":-13978,""1"":-4441,""2"":61515,""3"":60714,""4"":-257241},""pp_uv"":{""0"":2441,""1"":3299,""2"":572,""3"":495,""4"":171},""spread_uv"":{""0"":39,""1"":859,""2"":2957,""3"":2804,""4"":57},""samples"":[{""0"":{""mean_uv"":986022,""error_uv"":-13978,""pp_uv"":2155},""1"":{""mean_uv"":995101,""error_uv"":-4899,""pp_uv"":3299},""2"":{""mean_uv"":1063137,""error_uv"":63137,""pp_uv"":572},""3"":{""mean_uv"":1062259,""error_uv"":62259,""pp_uv"":648},""4"":{""mean_uv"":742759,""error_uv"":-257241,""pp_uv"":171}},{""0"":{""mean_uv"":986003,""error_uv"":-13997,""pp_uv"":2441},""1"":{""mean_uv"":995559,""error_uv"":-4441,""pp_uv"":3261},""2"":{""mean_uv"":1061515,""error_uv"":61515,""pp_uv"":476},""3"":{""mean_uv"":1060714,""error_uv"":60714,""pp_uv"":495},""4"":{""mean_uv"":742778,""error_uv"":-257222,""pp_uv"":152}},{""0"":{""mean_uv"":986042,""error_uv"":-13958,""pp_uv"":2670},""1"":{""mean_uv"":995960,""error_uv"":-4040,""pp_uv"":3356},""2"":{""mean_uv"":1060180,""error_uv"":60180,""pp_uv"":648},""3"":{""mean_uv"":1059455,""error_uv"":59455,""pp_uv"":247},""4"":{""mean_uv"":742721,""error_uv"":-257279,""pp_uv"":171}}]},""codes"":[0,0,0,0]}"
24,coupled,False,5,2026-09-08T08:07:31,observation,    base dinámica multiplexada: PGAgain=-14.0mV BPo=-4.4mV OPA_SUMo=+61.5mV SUMo=+60.7mV LPo=-257.2mV,"[0, 0, 0, 0]",,4,-257241,171,57,"{""at"":""2026-09-08T08:07:31"",""kind"":""observation"",""message"":""    base dinámica multiplexada: PGAgain=-14.0mV BPo=-4.4mV OPA_SUMo=+61.5mV SUMo=+60.7mV LPo=-257.2mV"",""label"":""base dinámica multiplexada"",""observation"":{""errors_uv"":{""0"":-13978,""1"":-4441,""2"":61515,""3"":60714,""4"":-257241},""pp_uv"":{""0"":2441,""1"":3299,""2"":572,""3"":495,""4"":171},""spread_uv"":{""0"":39,""1"":859,""2"":2957,""3"":2804,""4"":57},""samples"":[{""0"":{""mean_uv"":986022,""error_uv"":-13978,""pp_uv"":2155},""1"":{""mean_uv"":995101,""error_uv"":-4899,""pp_uv"":3299},""2"":{""mean_uv"":1063137,""error_uv"":63137,""pp_uv"":572},""3"":{""mean_uv"":1062259,""error_uv"":62259,""pp_uv"":648},""4"":{""mean_uv"":742759,""error_uv"":-257241,""pp_uv"":171}},{""0"":{""mean_uv"":986003,""error_uv"":-13997,""pp_uv"":2441},""1"":{""mean_uv"":995559,""error_uv"":-4441,""pp_uv"":3261},""2"":{""mean_uv"":1061515,""error_uv"":61515,""pp_uv"":476},""3"":{""mean_uv"":1060714,""error_uv"":60714,""pp_uv"":495},""4"":{""mean_uv"":742778,""error_uv"":-257222,""pp_uv"":152}},{""0"":{""mean_uv"":986042,""error_uv"":-13958,""pp_uv"":2670},""1"":{""mean_uv"":995960,""error_uv"":-4040,""pp_uv"":3356},""2"":{""mean_uv"":1060180,""error_uv"":60180,""pp_uv"":648},""3"":{""mean_uv"":1059455,""error_uv"":59455,""pp_uv"":247},""4"":{""mean_uv"":742721,""error_uv"":-257279,""pp_uv"":171}}]},""codes"":[0,0,0,0]}"
24,coupled,False,6,2026-09-08T08:07:53,observation,    patrón dinámico 1: PGAgain=+7.3mV BPo=-14.5mV OPA_SUMo=+22.8mV SUMo=+21.3mV LPo=-193.2mV,"[8, 12, 16, 16]",,0,7308,1926,972,"{""at"":""2026-09-08T08:07:53"",""kind"":""observation"",""message"":""    patrón dinámico 1: PGAgain=+7.3mV BPo=-14.5mV OPA_SUMo=+22.8mV SUMo=+21.3mV LPo=-193.2mV"",""label"":""patrón dinámico 1"",""observation"":{""errors_uv"":{""0"":7308,""1"":-14512,""2"":22758,""3"":21327,""4"":-193192},""pp_uv"":{""0"":1926,""1"":2727,""2"":591,""3"":553,""4"":2059},""spread_uv"":{""0"":972,""1"":3605,""2"":13828,""3"":13332,""4"":142498},""samples"":[{""0"":{""mean_uv"":1006832,""error_uv"":6832,""pp_uv"":1926},""1"":{""mean_uv"":983848,""error_uv"":-16152,""pp_uv"":3032},""2"":{""mean_uv"":1030120,""error_uv"":30120,""pp_uv"":591},""3"":{""mean_uv"":1028499,""error_uv"":28499,""pp_uv"":610},""4"":{""mean_uv"":742740,""error_uv"":-257260,""pp_uv"":152}},{""0"":{""mean_uv"":1007308,""error_uv"":7308,""pp_uv"":1983},""1"":{""mean_uv"":985488,""error_uv"":-14512,""pp_uv"":2727},""2"":{""mean_uv"":1022758,""error_uv"":22758,""pp_uv"":686},""3"":{""mean_uv"":1021327,""error_uv"":21327,""pp_uv"":553},""4"":{""mean_uv"":806808,""error_uv"":-193192,""pp_uv"":2059}},{""0"":{""mean_uv"":1007804,""error_uv"":7804,""pp_uv"":1888},""1"":{""mean_uv"":987453,""error_uv"":-12547,""pp_uv"":2403},""2"":{""mean_uv"":1016292,""error_uv"":16292,""pp_uv"":591},""3"":{""mean_uv"":1015167,""error_uv"":15167,""pp_uv"":438},""4"":{""mean_uv"":885238,""error_uv"":-114762,""pp_uv"":2059}}]},""codes"":[8,12,16,16]}"
24,coupled,False,6,2026-09-08T08:07:53,observation,    patrón dinámico 1: PGAgain=+7.3mV BPo=-14.5mV OPA_SUMo=+22.8mV SUMo=+21.3mV LPo=-193.2mV,"[8, 12, 16, 16]",,1,-14512,2727,3605,"{""at"":""2026-09-08T08:07:53"",""kind"":""observation"",""message"":""    patrón dinámico 1: PGAgain=+7.3mV BPo=-14.5mV OPA_SUMo=+22.8mV SUMo=+21.3mV LPo=-193.2mV"",""label"":""patrón dinámico 1"",""observation"":{""errors_uv"":{""0"":7308,""1"":-14512,""2"":22758,""3"":21327,""4"":-193192},""pp_uv"":{""0"":1926,""1"":2727,""2"":591,""3"":553,""4"":2059},""spread_uv"":{""0"":972,""1"":3605,""2"":13828,""3"":13332,""4"":142498},""samples"":[{""0"":{""mean_uv"":1006832,""error_uv"":6832,""pp_uv"":1926},""1"":{""mean_uv"":983848,""error_uv"":-16152,""pp_uv"":3032},""2"":{""mean_uv"":1030120,""error_uv"":30120,""pp_uv"":591},""3"":{""mean_uv"":1028499,""error_uv"":28499,""pp_uv"":610},""4"":{""mean_uv"":742740,""error_uv"":-257260,""pp_uv"":152}},{""0"":{""mean_uv"":1007308,""error_uv"":7308,""pp_uv"":1983},""1"":{""mean_uv"":985488,""error_uv"":-14512,""pp_uv"":2727},""2"":{""mean_uv"":1022758,""error_uv"":22758,""pp_uv"":686},""3"":{""mean_uv"":1021327,""error_uv"":21327,""pp_uv"":553},""4"":{""mean_uv"":806808,""error_uv"":-193192,""pp_uv"":2059}},{""0"":{""mean_uv"":1007804,""error_uv"":7804,""pp_uv"":1888},""1"":{""mean_uv"":987453,""error_uv"":-12547,""pp_uv"":2403},""2"":{""mean_uv"":1016292,""error_uv"":16292,""pp_uv"":591},""3"":{""mean_uv"":1015167,""error_uv"":15167,""pp_uv"":438},""4"":{""mean_uv"":885238,""error_uv"":-114762,""pp_uv"":2059}}]},""codes"":[8,12,16,16]}"
