t_s,pasada,idac0,idac1,idac2,fase,ch,tap,media_banco_uv,pp_banco_uv,ok,valido,clavado,real_mv_vs_vref
838.646,1,19,-64,255,fino,1,BPo,979499.0,22945.0,True,True,False,-438.16531569999955
839.297,1,19,-64,255,fino,2,OPA_SUMo,1007804.0,2288.0,True,True,False,125.54857279999948
839.947,1,19,-64,255,fino,3,SUMo,1007480.0,2517.0,True,True,False,119.09588600000036
840.579,1,19,-64,255,fino,4,LPo,731887.0,305.0,True,False,False,-5369.531624100002
931.338,1,19,0,0,referencia,0,PGAgain,1000690.0,2937.0,True,True,False,-16.131716999998915
931.988,1,19,0,0,referencia,1,BPo,984306.0,4577.0,True,True,False,-342.4305457999992
932.638,1,19,0,0,referencia,2,OPA_SUMo,906162.0,1659.0,True,True,False,-1898.7230065999995
936.749,1,19,0,0,referencia,3,SUMo,904521.0,2250.0,True,True,False,-1931.404670300001
938.032,1,19,0,0,referencia,4,LPo,1106529.0,114.0,True,True,True,2091.7260553
940.235,1,19,0,-255,malla,0,PGAgain,999488.0,2918.0,True,True,False,-40.070388399998876
940.884,1,19,0,-255,malla,1,BPo,985336.0,5073.0,True,True,False,-321.9173747999998
941.534,1,19,0,-255,malla,2,OPA_SUMo,735034.0,3967.0,True,False,False,-5306.8569162
942.181,1,19,0,-255,malla,3,SUMo,738964.0,2765.0,True,False,False,-5228.5882151999995
942.806,1,19,0,-255,malla,4,LPo,1106510.0,114.0,True,True,True,2091.347657
945.005,1,19,0,-128,malla,0,PGAgain,999774.0,3261.0,True,True,False,-34.374498199999984
945.651,1,19,0,-128,malla,1,BPo,984287.0,4673.0,True,True,False,-342.80894409999934
946.297,1,19,0,-128,malla,2,OPA_SUMo,818958.0,1659.0,True,False,False,-3635.4517094000007
946.946,1,19,0,-128,malla,3,SUMo,820560.0,2231.0,True,False,False,-3603.5467580000013
947.576,1,19,0,-128,malla,4,LPo,1106491.0,95.0,True,True,True,2090.9692587
949.777,1,19,0,-64,malla,0,PGAgain,999851.0,3356.0,True,True,False,-32.84098930000002
950.423,1,19,0,-64,malla,1,BPo,984497.0,5340.0,True,True,False,-338.62664710000087
951.072,1,19,0,-64,malla,2,OPA_SUMo,861167.0,1468.0,True,False,False,-2794.8299280999995
951.72,1,19,0,-64,malla,3,SUMo,862483.0,1506.0,True,False,False,-2768.620866900001
955.833,1,19,0,-64,malla,4,LPo,1106491.0,95.0,True,True,True,2090.9692587
958.65,1,19,0,0,malla,0,PGAgain,1000041.0,3471.0,True,True,False,-29.057006299998932
959.301,1,19,0,0,malla,1,BPo,984516.0,5702.0,True,True,False,-338.24824880000074
959.949,1,19,0,0,malla,2,OPA_SUMo,902862.0,1735.0,True,True,False,-1964.4448166000009
960.6,1,19,0,0,malla,3,SUMo,904064.0,1888.0,True,True,False,-1940.506145200001
961.251,1,19,0,0,malla,4,LPo,1106491.0,114.0,True,True,True,2090.9692587
963.453,1,19,0,64,malla,0,PGAgain,1001243.0,3776.0,True,True,False,-5.118334899998968
964.101,1,19,0,64,malla,1,BPo,984630.0,4062.0,True,True,False,-335.9778590000001
964.749,1,19,0,64,malla,2,OPA_SUMo,938758.0,1411.0,True,True,False,-1249.5508493999994
965.394,1,19,0,64,malla,3,SUMo,939159.0,1544.0,True,True,False,-1241.5646537000002
966.043,1,19,0,64,malla,4,LPo,1035804.0,1239.0,True,True,False,683.1881728000018
968.244,1,19,0,128,malla,0,PGAgain,1000862.0,3738.0,True,True,False,-12.70621660000067
968.891,1,19,0,128,malla,1,BPo,984535.0,3910.0,True,True,False,-337.86985050000067
969.54,1,19,0,128,malla,2,OPA_SUMo,960865.0,705.0,True,True,False,-809.2744694999999
970.19,1,19,0,128,malla,3,SUMo,960884.0,762.0,True,True,False,-808.8960711999997
970.841,1,19,0,128,malla,4,LPo,956859.0,2079.0,True,True,False,-889.0567636999994
973.041,1,19,0,255,malla,0,PGAgain,1001052.0,3013.0,True,True,False,-8.922233599999585
973.689,1,19,0,255,malla,1,BPo,984230.0,4158.0,True,True,False,-343.94413899999967
974.335,1,19,0,255,malla,2,OPA_SUMo,992546.0,705.0,True,True,False,-178.32517779999904
974.984,1,19,0,255,malla,3,SUMo,992031.0,610.0,True,True,False,-188.58176330000103
975.631,1,19,0,255,malla,4,LPo,731887.0,190.0,True,False,True,-5369.531624100002
977.832,1,19,0,247,fino,0,PGAgain,1001338.0,3128.0,True,True,False,-3.2263434000006885
978.48,1,19,0,247,fino,1,BPo,984306.0,4596.0,True,True,False,-342.4305457999992
979.129,1,19,0,247,fino,2,OPA_SUMo,988864.0,629.0,True,True,False,-251.65478519999937
979.781,1,19,0,247,fino,3,SUMo,988407.0,610.0,True,True,False,-260.7562600999992
983.941,1,19,0,247,fino,4,LPo,731887.0,171.0,True,False,True,-5369.531624100002
986.757,1,19,0,251,fino,0,PGAgain,1001625.0,3738.0,True,True,False,2.4894625
987.405,1,19,0,251,fino,1,BPo,986099.0,4539.0,True,True,False,-306.7216956999991
988.052,1,19,0,251,fino,2,OPA_SUMo,986461.0,743.0,True,True,False,-299.51221229999976
988.702,1,19,0,251,fino,3,SUMo,986137.0,667.0,True,True,False,-305.96489910000116
989.331,1,19,0,251,fino,4,LPo,731887.0,190.0,True,False,True,-5369.531624100002
991.531,1,19,0,253,fino,0,PGAgain,1001586.0,3757.0,True,True,False,1.7127502000002537
992.18,1,19,0,253,fino,1,BPo,986347.0,4463.0,True,True,False,-301.7826021000004
992.827,1,19,0,253,fino,2,OPA_SUMo,986099.0,972.0,True,True,False,-306.7216956999991
993.476,1,19,0,253,fino,3,SUMo,985889.0,705.0,True,True,False,-310.90399269999983
994.124,1,19,0,253,fino,4,LPo,731849.0,133.0,True,False,True,-5370.2884207
996.325,1,19,0,255,fino,0,PGAgain,1001987.0,4310.0,True,True,False,9.69894589999933
996.973,1,19,0,255,fino,1,BPo,986328.0,5702.0,True,True,False,-302.16100040000055
997.621,1,19,0,255,fino,2,OPA_SUMo,985984.0,743.0,True,True,False,-309.01200119999925
998.27,1,19,0,255,fino,3,SUMo,985736.0,877.0,True,True,False,-313.9510948000002
998.919,1,19,0,255,fino,4,LPo,731925.0,171.0,True,False,True,-5368.774827500001
