gain,strategy,pass,event_index,at,kind,message,codes,tau_s,channel,error_uv,pp_uv,spread_uv,data_json
24,sequential,False,0,2026-09-09T00:19:42,gain_start,"
Autocalibrando x24 desde cero (sequential)","[16, 0, 0, 0]",,,,,,"{""at"":""2026-09-09T00:19:42"",""kind"":""gain_start"",""message"":""\nAutocalibrando x24 desde cero (sequential)""}"
24,sequential,False,1,2026-09-09T00:20:11,startup_stable,  arranque estable: ch0 Δ=0.3mV ch1 Δ=0.0mV ch2 Δ=0.1mV ch3 Δ=0.5mV ch4 Δ=0.0mV,"[16, 0, 0, 0]",,,,,,"{""at"":""2026-09-09T00:20:11"",""kind"":""startup_stable"",""message"":""  arranque estable: ch0 Δ=0.3mV ch1 Δ=0.0mV ch2 Δ=0.1mV ch3 Δ=0.5mV ch4 Δ=0.0mV"",""elapsed_s"":28.709162400002242,""stable_windows"":4,""deltas_uv"":{""0"":286,""1"":19,""2"":57,""3"":477,""4"":0},""thresholds_uv"":[5000,2500,5000,8000,8000],""samples"":[{""0"":{""mean_uv"":951213,""error_uv"":-48787,""pp_uv"":1831},""1"":{""mean_uv"":985813,""error_uv"":-14187,""pp_uv"":2613},""2"":{""mean_uv"":1013946,""error_uv"":13946,""pp_uv"":343},""3"":{""mean_uv"":1013870,""error_uv"":13870,""pp_uv"":267},""4"":{""mean_uv"":732231,""error_uv"":-267769,""pp_uv"":171}},{""0"":{""mean_uv"":951290,""error_uv"":-48710,""pp_uv"":2059},""1"":{""mean_uv"":985927,""error_uv"":-14073,""pp_uv"":2403},""2"":{""mean_uv"":1012897,""error_uv"":12897,""pp_uv"":438},""3"":{""mean_uv"":1012802,""error_uv"":12802,""pp_uv"":1411},""4"":{""mean_uv"":732231,""error_uv"":-267769,""pp_uv"":133}},{""0"":{""mean_uv"":951499,""error_uv"":-48501,""pp_uv"":1125},""1"":{""mean_uv"":986881,""error_uv"":-13119,""pp_uv"":1258},""2"":{""mean_uv"":1012020,""error_uv"":12020,""pp_uv"":534},""3"":{""mean_uv"":1011848,""error_uv"":11848,""pp_uv"":324},""4"":{""mean_uv"":732250,""error_uv"":-267750,""pp_uv"":209}},{""0"":{""mean_uv"":951633,""error_uv"":-48367,""pp_uv"":1926},""1"":{""mean_uv"":987033,""error_uv"":-12967,""pp_uv"":1392},""2"":{""mean_uv"":1011524,""error_uv"":11524,""pp_uv"":534},""3"":{""mean_uv"":1011810,""error_uv"":11810,""pp_uv"":438},""4"":{""mean_uv"":732250,""error_uv"":-267750,""pp_uv"":209}},{""0"":{""mean_uv"":951347,""error_uv"":-48653,""pp_uv"":2117},""1"":{""mean_uv"":987014,""error_uv"":-12986,""pp_uv"":2632},""2"":{""mean_uv"":1011581,""error_uv"":11581,""pp_uv"":476},""3"":{""mean_uv"":1011333,""error_uv"":11333,""pp_uv"":591},""4"":{""mean_uv"":732250,""error_uv"":-267750,""pp_uv"":171}}]}"
24,sequential,False,2,2026-09-09T00:20:22,observation,    estado neutro estable: PGAgain=-47.5mV BPo=-12.4mV OPA_SUMo=+11.4mV SUMo=+11.0mV LPo=-267.2mV,"[0, 0, 0, 0]",,0,-47547,1907,591,"{""at"":""2026-09-09T00:20:22"",""kind"":""observation"",""message"":""    estado neutro estable: PGAgain=-47.5mV BPo=-12.4mV OPA_SUMo=+11.4mV SUMo=+11.0mV LPo=-267.2mV"",""label"":""estado neutro estable"",""observation"":{""errors_uv"":{""0"":-47547,""1"":-12433,""2"":11352,""3"":10971,""4"":-267178},""pp_uv"":{""0"":1907,""1"":1754,""2"":572,""3"":495,""4"":1697},""spread_uv"":{""0"":591,""1"":1335,""2"":534,""3"":573,""4"":2575},""samples"":[{""0"":{""mean_uv"":951957,""error_uv"":-48043,""pp_uv"":1716},""1"":{""mean_uv"":986614,""error_uv"":-13386,""pp_uv"":1678},""2"":{""mean_uv"":1011657,""error_uv"":11657,""pp_uv"":572},""3"":{""mean_uv"":1011257,""error_uv"":11257,""pp_uv"":495},""4"":{""mean_uv"":732269,""error_uv"":-267731,""pp_uv"":133}},{""0"":{""mean_uv"":952548,""error_uv"":-47452,""pp_uv"":1907},""1"":{""mean_uv"":987567,""error_uv"":-12433,""pp_uv"":1754},""2"":{""mean_uv"":1011352,""error_uv"":11352,""pp_uv"":419},""3"":{""mean_uv"":1010971,""error_uv"":10971,""pp_uv"":286},""4"":{""mean_uv"":732822,""error_uv"":-267178,""pp_uv"":1697}},{""0"":{""mean_uv"":952453,""error_uv"":-47547,""pp_uv"":2136},""1"":{""mean_uv"":987949,""error_uv"":-12051,""pp_uv"":1888},""2"":{""mean_uv"":1011123,""error_uv"":11123,""pp_uv"":591},""3"":{""mean_uv"":1010684,""error_uv"":10684,""pp_uv"":495},""4"":{""mean_uv"":734844,""error_uv"":-265156,""pp_uv"":3032}}]},""codes"":[0,0,0,0]}"
24,sequential,False,2,2026-09-09T00:20:22,observation,    estado neutro estable: PGAgain=-47.5mV BPo=-12.4mV OPA_SUMo=+11.4mV SUMo=+11.0mV LPo=-267.2mV,"[0, 0, 0, 0]",,1,-12433,1754,1335,"{""at"":""2026-09-09T00:20:22"",""kind"":""observation"",""message"":""    estado neutro estable: PGAgain=-47.5mV BPo=-12.4mV OPA_SUMo=+11.4mV SUMo=+11.0mV LPo=-267.2mV"",""label"":""estado neutro estable"",""observation"":{""errors_uv"":{""0"":-47547,""1"":-12433,""2"":11352,""3"":10971,""4"":-267178},""pp_uv"":{""0"":1907,""1"":1754,""2"":572,""3"":495,""4"":1697},""spread_uv"":{""0"":591,""1"":1335,""2"":534,""3"":573,""4"":2575},""samples"":[{""0"":{""mean_uv"":951957,""error_uv"":-48043,""pp_uv"":1716},""1"":{""mean_uv"":986614,""error_uv"":-13386,""pp_uv"":1678},""2"":{""mean_uv"":1011657,""error_uv"":11657,""pp_uv"":572},""3"":{""mean_uv"":1011257,""error_uv"":11257,""pp_uv"":495},""4"":{""mean_uv"":732269,""error_uv"":-267731,""pp_uv"":133}},{""0"":{""mean_uv"":952548,""error_uv"":-47452,""pp_uv"":1907},""1"":{""mean_uv"":987567,""error_uv"":-12433,""pp_uv"":1754},""2"":{""mean_uv"":1011352,""error_uv"":11352,""pp_uv"":419},""3"":{""mean_uv"":1010971,""error_uv"":10971,""pp_uv"":286},""4"":{""mean_uv"":732822,""error_uv"":-267178,""pp_uv"":1697}},{""0"":{""mean_uv"":952453,""error_uv"":-47547,""pp_uv"":2136},""1"":{""mean_uv"":987949,""error_uv"":-12051,""pp_uv"":1888},""2"":{""mean_uv"":1011123,""error_uv"":11123,""pp_uv"":591},""3"":{""mean_uv"":1010684,""error_uv"":10684,""pp_uv"":495},""4"":{""mean_uv"":734844,""error_uv"":-265156,""pp_uv"":3032}}]},""codes"":[0,0,0,0]}"
24,sequential,False,2,2026-09-09T00:20:22,observation,    estado neutro estable: PGAgain=-47.5mV BPo=-12.4mV OPA_SUMo=+11.4mV SUMo=+11.0mV LPo=-267.2mV,"[0, 0, 0, 0]",,2,11352,572,534,"{""at"":""2026-09-09T00:20:22"",""kind"":""observation"",""message"":""    estado neutro estable: PGAgain=-47.5mV BPo=-12.4mV OPA_SUMo=+11.4mV SUMo=+11.0mV LPo=-267.2mV"",""label"":""estado neutro estable"",""observation"":{""errors_uv"":{""0"":-47547,""1"":-12433,""2"":11352,""3"":10971,""4"":-267178},""pp_uv"":{""0"":1907,""1"":1754,""2"":572,""3"":495,""4"":1697},""spread_uv"":{""0"":591,""1"":1335,""2"":534,""3"":573,""4"":2575},""samples"":[{""0"":{""mean_uv"":951957,""error_uv"":-48043,""pp_uv"":1716},""1"":{""mean_uv"":986614,""error_uv"":-13386,""pp_uv"":1678},""2"":{""mean_uv"":1011657,""error_uv"":11657,""pp_uv"":572},""3"":{""mean_uv"":1011257,""error_uv"":11257,""pp_uv"":495},""4"":{""mean_uv"":732269,""error_uv"":-267731,""pp_uv"":133}},{""0"":{""mean_uv"":952548,""error_uv"":-47452,""pp_uv"":1907},""1"":{""mean_uv"":987567,""error_uv"":-12433,""pp_uv"":1754},""2"":{""mean_uv"":1011352,""error_uv"":11352,""pp_uv"":419},""3"":{""mean_uv"":1010971,""error_uv"":10971,""pp_uv"":286},""4"":{""mean_uv"":732822,""error_uv"":-267178,""pp_uv"":1697}},{""0"":{""mean_uv"":952453,""error_uv"":-47547,""pp_uv"":2136},""1"":{""mean_uv"":987949,""error_uv"":-12051,""pp_uv"":1888},""2"":{""mean_uv"":1011123,""error_uv"":11123,""pp_uv"":591},""3"":{""mean_uv"":1010684,""error_uv"":10684,""pp_uv"":495},""4"":{""mean_uv"":734844,""error_uv"":-265156,""pp_uv"":3032}}]},""codes"":[0,0,0,0]}"
24,sequential,False,2,2026-09-09T00:20:22,observation,    estado neutro estable: PGAgain=-47.5mV BPo=-12.4mV OPA_SUMo=+11.4mV SUMo=+11.0mV LPo=-267.2mV,"[0, 0, 0, 0]",,3,10971,495,573,"{""at"":""2026-09-09T00:20:22"",""kind"":""observation"",""message"":""    estado neutro estable: PGAgain=-47.5mV BPo=-12.4mV OPA_SUMo=+11.4mV SUMo=+11.0mV LPo=-267.2mV"",""label"":""estado neutro estable"",""observation"":{""errors_uv"":{""0"":-47547,""1"":-12433,""2"":11352,""3"":10971,""4"":-267178},""pp_uv"":{""0"":1907,""1"":1754,""2"":572,""3"":495,""4"":1697},""spread_uv"":{""0"":591,""1"":1335,""2"":534,""3"":573,""4"":2575},""samples"":[{""0"":{""mean_uv"":951957,""error_uv"":-48043,""pp_uv"":1716},""1"":{""mean_uv"":986614,""error_uv"":-13386,""pp_uv"":1678},""2"":{""mean_uv"":1011657,""error_uv"":11657,""pp_uv"":572},""3"":{""mean_uv"":1011257,""error_uv"":11257,""pp_uv"":495},""4"":{""mean_uv"":732269,""error_uv"":-267731,""pp_uv"":133}},{""0"":{""mean_uv"":952548,""error_uv"":-47452,""pp_uv"":1907},""1"":{""mean_uv"":987567,""error_uv"":-12433,""pp_uv"":1754},""2"":{""mean_uv"":1011352,""error_uv"":11352,""pp_uv"":419},""3"":{""mean_uv"":1010971,""error_uv"":10971,""pp_uv"":286},""4"":{""mean_uv"":732822,""error_uv"":-267178,""pp_uv"":1697}},{""0"":{""mean_uv"":952453,""error_uv"":-47547,""pp_uv"":2136},""1"":{""mean_uv"":987949,""error_uv"":-12051,""pp_uv"":1888},""2"":{""mean_uv"":1011123,""error_uv"":11123,""pp_uv"":591},""3"":{""mean_uv"":1010684,""error_uv"":10684,""pp_uv"":495},""4"":{""mean_uv"":734844,""error_uv"":-265156,""pp_uv"":3032}}]},""codes"":[0,0,0,0]}"
24,sequential,False,2,2026-09-09T00:20:22,observation,    estado neutro estable: PGAgain=-47.5mV BPo=-12.4mV OPA_SUMo=+11.4mV SUMo=+11.0mV LPo=-267.2mV,"[0, 0, 0, 0]",,4,-267178,1697,2575,"{""at"":""2026-09-09T00:20:22"",""kind"":""observation"",""message"":""    estado neutro estable: PGAgain=-47.5mV BPo=-12.4mV OPA_SUMo=+11.4mV SUMo=+11.0mV LPo=-267.2mV"",""label"":""estado neutro estable"",""observation"":{""errors_uv"":{""0"":-47547,""1"":-12433,""2"":11352,""3"":10971,""4"":-267178},""pp_uv"":{""0"":1907,""1"":1754,""2"":572,""3"":495,""4"":1697},""spread_uv"":{""0"":591,""1"":1335,""2"":534,""3"":573,""4"":2575},""samples"":[{""0"":{""mean_uv"":951957,""error_uv"":-48043,""pp_uv"":1716},""1"":{""mean_uv"":986614,""error_uv"":-13386,""pp_uv"":1678},""2"":{""mean_uv"":1011657,""error_uv"":11657,""pp_uv"":572},""3"":{""mean_uv"":1011257,""error_uv"":11257,""pp_uv"":495},""4"":{""mean_uv"":732269,""error_uv"":-267731,""pp_uv"":133}},{""0"":{""mean_uv"":952548,""error_uv"":-47452,""pp_uv"":1907},""1"":{""mean_uv"":987567,""error_uv"":-12433,""pp_uv"":1754},""2"":{""mean_uv"":1011352,""error_uv"":11352,""pp_uv"":419},""3"":{""mean_uv"":1010971,""error_uv"":10971,""pp_uv"":286},""4"":{""mean_uv"":732822,""error_uv"":-267178,""pp_uv"":1697}},{""0"":{""mean_uv"":952453,""error_uv"":-47547,""pp_uv"":2136},""1"":{""mean_uv"":987949,""error_uv"":-12051,""pp_uv"":1888},""2"":{""mean_uv"":1011123,""error_uv"":11123,""pp_uv"":591},""3"":{""mean_uv"":1010684,""error_uv"":10684,""pp_uv"":495},""4"":{""mean_uv"":734844,""error_uv"":-265156,""pp_uv"":3032}}]},""codes"":[0,0,0,0]}"
24,sequential,False,3,2026-09-09T00:20:33,observation,    base para estimar tau: PGAgain=-47.9mV BPo=-12.0mV OPA_SUMo=+11.0mV SUMo=+10.7mV LPo=-266.1mV,"[0, 0, 0, 0]",,0,-47871,2346,191,"{""at"":""2026-09-09T00:20:33"",""kind"":""observation"",""message"":""    base para estimar tau: PGAgain=-47.9mV BPo=-12.0mV OPA_SUMo=+11.0mV SUMo=+10.7mV LPo=-266.1mV"",""label"":""base para estimar tau"",""observation"":{""errors_uv"":{""0"":-47871,""1"":-11994,""2"":11028,""3"":10665,""4"":-266091},""pp_uv"":{""0"":2346,""1"":3089,""2"":801,""3"":572,""4"":2746},""spread_uv"":{""0"":191,""1"":534,""2"":515,""3"":400,""4"":3701},""samples"":[{""0"":{""mean_uv"":952129,""error_uv"":-47871,""pp_uv"":1945},""1"":{""mean_uv"":987758,""error_uv"":-12242,""pp_uv"":2517},""2"":{""mean_uv"":1011390,""error_uv"":11390,""pp_uv"":629},""3"":{""mean_uv"":1010837,""error_uv"":10837,""pp_uv"":572},""4"":{""mean_uv"":732402,""error_uv"":-267598,""pp_uv"":2422}},{""0"":{""mean_uv"":952320,""error_uv"":-47680,""pp_uv"":2346},""1"":{""mean_uv"":988292,""error_uv"":-11708,""pp_uv"":3376},""2"":{""mean_uv"":1011028,""error_uv"":11028,""pp_uv"":991},""3"":{""mean_uv"":1010665,""error_uv"":10665,""pp_uv"":457},""4"":{""mean_uv"":733909,""error_uv"":-266091,""pp_uv"":2746}},{""0"":{""mean_uv"":952129,""error_uv"":-47871,""pp_uv"":2765},""1"":{""mean_uv"":988006,""error_uv"":-11994,""pp_uv"":3089},""2"":{""mean_uv"":1010875,""error_uv"":10875,""pp_uv"":801},""3"":{""mean_uv"":1010437,""error_uv"":10437,""pp_uv"":705},""4"":{""mean_uv"":736103,""error_uv"":-263897,""pp_uv"":3738}}]},""codes"":[0,0,0,0]}"
24,sequential,False,3,2026-09-09T00:20:33,observation,    base para estimar tau: PGAgain=-47.9mV BPo=-12.0mV OPA_SUMo=+11.0mV SUMo=+10.7mV LPo=-266.1mV,"[0, 0, 0, 0]",,1,-11994,3089,534,"{""at"":""2026-09-09T00:20:33"",""kind"":""observation"",""message"":""    base para estimar tau: PGAgain=-47.9mV BPo=-12.0mV OPA_SUMo=+11.0mV SUMo=+10.7mV LPo=-266.1mV"",""label"":""base para estimar tau"",""observation"":{""errors_uv"":{""0"":-47871,""1"":-11994,""2"":11028,""3"":10665,""4"":-266091},""pp_uv"":{""0"":2346,""1"":3089,""2"":801,""3"":572,""4"":2746},""spread_uv"":{""0"":191,""1"":534,""2"":515,""3"":400,""4"":3701},""samples"":[{""0"":{""mean_uv"":952129,""error_uv"":-47871,""pp_uv"":1945},""1"":{""mean_uv"":987758,""error_uv"":-12242,""pp_uv"":2517},""2"":{""mean_uv"":1011390,""error_uv"":11390,""pp_uv"":629},""3"":{""mean_uv"":1010837,""error_uv"":10837,""pp_uv"":572},""4"":{""mean_uv"":732402,""error_uv"":-267598,""pp_uv"":2422}},{""0"":{""mean_uv"":952320,""error_uv"":-47680,""pp_uv"":2346},""1"":{""mean_uv"":988292,""error_uv"":-11708,""pp_uv"":3376},""2"":{""mean_uv"":1011028,""error_uv"":11028,""pp_uv"":991},""3"":{""mean_uv"":1010665,""error_uv"":10665,""pp_uv"":457},""4"":{""mean_uv"":733909,""error_uv"":-266091,""pp_uv"":2746}},{""0"":{""mean_uv"":952129,""error_uv"":-47871,""pp_uv"":2765},""1"":{""mean_uv"":988006,""error_uv"":-11994,""pp_uv"":3089},""2"":{""mean_uv"":1010875,""error_uv"":10875,""pp_uv"":801},""3"":{""mean_uv"":1010437,""error_uv"":10437,""pp_uv"":705},""4"":{""mean_uv"":736103,""error_uv"":-263897,""pp_uv"":3738}}]},""codes"":[0,0,0,0]}"
24,sequential,False,3,2026-09-09T00:20:33,observation,    base para estimar tau: PGAgain=-47.9mV BPo=-12.0mV OPA_SUMo=+11.0mV SUMo=+10.7mV LPo=-266.1mV,"[0, 0, 0, 0]",,2,11028,801,515,"{""at"":""2026-09-09T00:20:33"",""kind"":""observation"",""message"":""    base para estimar tau: PGAgain=-47.9mV BPo=-12.0mV OPA_SUMo=+11.0mV SUMo=+10.7mV LPo=-266.1mV"",""label"":""base para estimar tau"",""observation"":{""errors_uv"":{""0"":-47871,""1"":-11994,""2"":11028,""3"":10665,""4"":-266091},""pp_uv"":{""0"":2346,""1"":3089,""2"":801,""3"":572,""4"":2746},""spread_uv"":{""0"":191,""1"":534,""2"":515,""3"":400,""4"":3701},""samples"":[{""0"":{""mean_uv"":952129,""error_uv"":-47871,""pp_uv"":1945},""1"":{""mean_uv"":987758,""error_uv"":-12242,""pp_uv"":2517},""2"":{""mean_uv"":1011390,""error_uv"":11390,""pp_uv"":629},""3"":{""mean_uv"":1010837,""error_uv"":10837,""pp_uv"":572},""4"":{""mean_uv"":732402,""error_uv"":-267598,""pp_uv"":2422}},{""0"":{""mean_uv"":952320,""error_uv"":-47680,""pp_uv"":2346},""1"":{""mean_uv"":988292,""error_uv"":-11708,""pp_uv"":3376},""2"":{""mean_uv"":1011028,""error_uv"":11028,""pp_uv"":991},""3"":{""mean_uv"":1010665,""error_uv"":10665,""pp_uv"":457},""4"":{""mean_uv"":733909,""error_uv"":-266091,""pp_uv"":2746}},{""0"":{""mean_uv"":952129,""error_uv"":-47871,""pp_uv"":2765},""1"":{""mean_uv"":988006,""error_uv"":-11994,""pp_uv"":3089},""2"":{""mean_uv"":1010875,""error_uv"":10875,""pp_uv"":801},""3"":{""mean_uv"":1010437,""error_uv"":10437,""pp_uv"":705},""4"":{""mean_uv"":736103,""error_uv"":-263897,""pp_uv"":3738}}]},""codes"":[0,0,0,0]}"
