elapsed_s,phase,stage,code,channel,mean_bank_uv,error_bank_uv,error_real_mv,pp_bank_uv,valid
13.763836399999946,fase1 historial IDAC0,0,19,0,999431,-2069,-41.20558330000001,3051,True
16.99566249999998,fase1 corrección IDAC0,0,20,0,1002502,1002,19.955531399999998,2040,True
17.214356999999836,fase1 historial IDAC1,1,159,1,980968,-20532,-408.90915240000004,2822,True
19.420224599999983,x1 historial verificación,0,20,0,1003284,1784,35.5296088,2441,True
20.074422199999844,x1 historial verificación,1,159,1,981960,-19540,-389.15277800000007,3662,True
20.728740099999868,x1 historial verificación,2,254,2,990409,-11091,-220.88502870000002,610,True
21.383279799999855,x1 historial verificación,2,254,3,989227,-12273,-244.4253861,610,True
22.03633069999978,x1 historial verificación,3,83,4,1106185,104685,2084.8750545000003,114,True
23.69983339999999,x2 SUM entrada,2,254,3,981788,-19712,-392.5782784,1354,True
23.91785149999987,x2 LPo entrada,3,83,4,1106948,105448,2100.0707336,362,True
24.136268599999767,x2 LPo post ajuste,3,83,4,1107082,105582,2102.7394374,286,True
24.790751499999715,x2 verificación robusta,0,20,0,1009826,8326,165.8181182,2536,True
25.44503769999983,x2 verificación robusta,1,159,1,979881,-21619,-430.55751829999997,4768,True
26.09951490000003,x2 verificación robusta,2,254,2,980968,-20532,-408.90915240000004,648,True
26.75416580000001,x2 verificación robusta,2,254,3,970458,-31042,-618.2231594,1926,True
27.40557510000008,x2 verificación robusta,3,83,4,1109809,108309,2157.0495513,362,True
