gain,strategy,pass,event_index,at,kind,message,codes,tau_s,channel,error_uv,pp_uv,spread_uv,data_json
24,coupled,False,2,2026-09-08T12:52:40,observation,    base para estimar tau: PGAgain=-14.8mV BPo=+0.5mV OPA_SUMo=+50.1mV SUMo=+49.6mV LPo=-257.5mV,"[0, 0, 0, 0]",,4,-257451,114,38,"{""at"":""2026-09-08T12:52:40"",""kind"":""observation"",""message"":""    base para estimar tau: PGAgain=-14.8mV BPo=+0.5mV OPA_SUMo=+50.1mV SUMo=+49.6mV LPo=-257.5mV"",""label"":""base para estimar tau"",""observation"":{""errors_uv"":{""0"":-14817,""1"":461,""2"":50052,""3"":49556,""4"":-257451},""pp_uv"":{""0"":1544,""1"":1926,""2"":476,""3"":457,""4"":114},""spread_uv"":{""0"":57,""1"":763,""2"":1087,""3"":1183,""4"":38},""samples"":[{""0"":{""mean_uv"":985183,""error_uv"":-14817,""pp_uv"":782},""1"":{""mean_uv"":1001014,""error_uv"":1014,""pp_uv"":1754},""2"":{""mean_uv"":1049022,""error_uv"":49022,""pp_uv"":476},""3"":{""mean_uv"":1048564,""error_uv"":48564,""pp_uv"":457},""4"":{""mean_uv"":742549,""error_uv"":-257451,""pp_uv"":133}},{""0"":{""mean_uv"":985126,""error_uv"":-14874,""pp_uv"":1621},""1"":{""mean_uv"":1000461,""error_uv"":461,""pp_uv"":2098},""2"":{""mean_uv"":1050052,""error_uv"":50052,""pp_uv"":457},""3"":{""mean_uv"":1049556,""error_uv"":49556,""pp_uv"":419},""4"":{""mean_uv"":742549,""error_uv"":-257451,""pp_uv"":114}},{""0"":{""mean_uv"":985183,""error_uv"":-14817,""pp_uv"":1544},""1"":{""mean_uv"":1000251,""error_uv"":251,""pp_uv"":1926},""2"":{""mean_uv"":1050109,""error_uv"":50109,""pp_uv"":743},""3"":{""mean_uv"":1049747,""error_uv"":49747,""pp_uv"":686},""4"":{""mean_uv"":742511,""error_uv"":-257489,""pp_uv"":114}}]},""codes"":[0,0,0,0]}"
24,coupled,False,3,2026-09-08T12:54:01,observation,    base para estimar tau: PGAgain=-14.8mV BPo=-4.6mV OPA_SUMo=+68.2mV SUMo=+67.3mV LPo=-257.4mV,"[0, 0, 0, 0]",,0,-14836,2727,152,"{""at"":""2026-09-08T12:54:01"",""kind"":""observation"",""message"":""    base para estimar tau: PGAgain=-14.8mV BPo=-4.6mV OPA_SUMo=+68.2mV SUMo=+67.3mV LPo=-257.4mV"",""label"":""base para estimar tau"",""observation"":{""errors_uv"":{""0"":-14836,""1"":-4593,""2"":68229,""3"":67276,""4"":-257412},""pp_uv"":{""0"":2727,""1"":3185,""2"":629,""3"":514,""4"":171},""spread_uv"":{""0"":152,""1"":839,""2"":4826,""3"":4635,""4"":39},""samples"":[{""0"":{""mean_uv"":985050,""error_uv"":-14950,""pp_uv"":2727},""1"":{""mean_uv"":994796,""error_uv"":-5204,""pp_uv"":3013},""2"":{""mean_uv"":1070747,""error_uv"":70747,""pp_uv"":743},""3"":{""mean_uv"":1069755,""error_uv"":69755,""pp_uv"":476},""4"":{""mean_uv"":742607,""error_uv"":-257393,""pp_uv"":114}},{""0"":{""mean_uv"":985202,""error_uv"":-14798,""pp_uv"":3242},""1"":{""mean_uv"":995407,""error_uv"":-4593,""pp_uv"":3185},""2"":{""mean_uv"":1068229,""error_uv"":68229,""pp_uv"":629},""3"":{""mean_uv"":1067276,""error_uv"":67276,""pp_uv"":514},""4"":{""mean_uv"":742588,""error_uv"":-257412,""pp_uv"":171}},{""0"":{""mean_uv"":985164,""error_uv"":-14836,""pp_uv"":1735},""1"":{""mean_uv"":995635,""error_uv"":-4365,""pp_uv"":3242},""2"":{""mean_uv"":1065921,""error_uv"":65921,""pp_uv"":591},""3"":{""mean_uv"":1065120,""error_uv"":65120,""pp_uv"":629},""4"":{""mean_uv"":742568,""error_uv"":-257432,""pp_uv"":171}}]},""codes"":[0,0,0,0]}"
24,coupled,False,3,2026-09-08T12:54:01,observation,    base para estimar tau: PGAgain=-14.8mV BPo=-4.6mV OPA_SUMo=+68.2mV SUMo=+67.3mV LPo=-257.4mV,"[0, 0, 0, 0]",,1,-4593,3185,839,"{""at"":""2026-09-08T12:54:01"",""kind"":""observation"",""message"":""    base para estimar tau: PGAgain=-14.8mV BPo=-4.6mV OPA_SUMo=+68.2mV SUMo=+67.3mV LPo=-257.4mV"",""label"":""base para estimar tau"",""observation"":{""errors_uv"":{""0"":-14836,""1"":-4593,""2"":68229,""3"":67276,""4"":-257412},""pp_uv"":{""0"":2727,""1"":3185,""2"":629,""3"":514,""4"":171},""spread_uv"":{""0"":152,""1"":839,""2"":4826,""3"":4635,""4"":39},""samples"":[{""0"":{""mean_uv"":985050,""error_uv"":-14950,""pp_uv"":2727},""1"":{""mean_uv"":994796,""error_uv"":-5204,""pp_uv"":3013},""2"":{""mean_uv"":1070747,""error_uv"":70747,""pp_uv"":743},""3"":{""mean_uv"":1069755,""error_uv"":69755,""pp_uv"":476},""4"":{""mean_uv"":742607,""error_uv"":-257393,""pp_uv"":114}},{""0"":{""mean_uv"":985202,""error_uv"":-14798,""pp_uv"":3242},""1"":{""mean_uv"":995407,""error_uv"":-4593,""pp_uv"":3185},""2"":{""mean_uv"":1068229,""error_uv"":68229,""pp_uv"":629},""3"":{""mean_uv"":1067276,""error_uv"":67276,""pp_uv"":514},""4"":{""mean_uv"":742588,""error_uv"":-257412,""pp_uv"":171}},{""0"":{""mean_uv"":985164,""error_uv"":-14836,""pp_uv"":1735},""1"":{""mean_uv"":995635,""error_uv"":-4365,""pp_uv"":3242},""2"":{""mean_uv"":1065921,""error_uv"":65921,""pp_uv"":591},""3"":{""mean_uv"":1065120,""error_uv"":65120,""pp_uv"":629},""4"":{""mean_uv"":742568,""error_uv"":-257432,""pp_uv"":171}}]},""codes"":[0,0,0,0]}"
24,coupled,False,3,2026-09-08T12:54:01,observation,    base para estimar tau: PGAgain=-14.8mV BPo=-4.6mV OPA_SUMo=+68.2mV SUMo=+67.3mV LPo=-257.4mV,"[0, 0, 0, 0]",,2,68229,629,4826,"{""at"":""2026-09-08T12:54:01"",""kind"":""observation"",""message"":""    base para estimar tau: PGAgain=-14.8mV BPo=-4.6mV OPA_SUMo=+68.2mV SUMo=+67.3mV LPo=-257.4mV"",""label"":""base para estimar tau"",""observation"":{""errors_uv"":{""0"":-14836,""1"":-4593,""2"":68229,""3"":67276,""4"":-257412},""pp_uv"":{""0"":2727,""1"":3185,""2"":629,""3"":514,""4"":171},""spread_uv"":{""0"":152,""1"":839,""2"":4826,""3"":4635,""4"":39},""samples"":[{""0"":{""mean_uv"":985050,""error_uv"":-14950,""pp_uv"":2727},""1"":{""mean_uv"":994796,""error_uv"":-5204,""pp_uv"":3013},""2"":{""mean_uv"":1070747,""error_uv"":70747,""pp_uv"":743},""3"":{""mean_uv"":1069755,""error_uv"":69755,""pp_uv"":476},""4"":{""mean_uv"":742607,""error_uv"":-257393,""pp_uv"":114}},{""0"":{""mean_uv"":985202,""error_uv"":-14798,""pp_uv"":3242},""1"":{""mean_uv"":995407,""error_uv"":-4593,""pp_uv"":3185},""2"":{""mean_uv"":1068229,""error_uv"":68229,""pp_uv"":629},""3"":{""mean_uv"":1067276,""error_uv"":67276,""pp_uv"":514},""4"":{""mean_uv"":742588,""error_uv"":-257412,""pp_uv"":171}},{""0"":{""mean_uv"":985164,""error_uv"":-14836,""pp_uv"":1735},""1"":{""mean_uv"":995635,""error_uv"":-4365,""pp_uv"":3242},""2"":{""mean_uv"":1065921,""error_uv"":65921,""pp_uv"":591},""3"":{""mean_uv"":1065120,""error_uv"":65120,""pp_uv"":629},""4"":{""mean_uv"":742568,""error_uv"":-257432,""pp_uv"":171}}]},""codes"":[0,0,0,0]}"
24,coupled,False,3,2026-09-08T12:54:01,observation,    base para estimar tau: PGAgain=-14.8mV BPo=-4.6mV OPA_SUMo=+68.2mV SUMo=+67.3mV LPo=-257.4mV,"[0, 0, 0, 0]",,3,67276,514,4635,"{""at"":""2026-09-08T12:54:01"",""kind"":""observation"",""message"":""    base para estimar tau: PGAgain=-14.8mV BPo=-4.6mV OPA_SUMo=+68.2mV SUMo=+67.3mV LPo=-257.4mV"",""label"":""base para estimar tau"",""observation"":{""errors_uv"":{""0"":-14836,""1"":-4593,""2"":68229,""3"":67276,""4"":-257412},""pp_uv"":{""0"":2727,""1"":3185,""2"":629,""3"":514,""4"":171},""spread_uv"":{""0"":152,""1"":839,""2"":4826,""3"":4635,""4"":39},""samples"":[{""0"":{""mean_uv"":985050,""error_uv"":-14950,""pp_uv"":2727},""1"":{""mean_uv"":994796,""error_uv"":-5204,""pp_uv"":3013},""2"":{""mean_uv"":1070747,""error_uv"":70747,""pp_uv"":743},""3"":{""mean_uv"":1069755,""error_uv"":69755,""pp_uv"":476},""4"":{""mean_uv"":742607,""error_uv"":-257393,""pp_uv"":114}},{""0"":{""mean_uv"":985202,""error_uv"":-14798,""pp_uv"":3242},""1"":{""mean_uv"":995407,""error_uv"":-4593,""pp_uv"":3185},""2"":{""mean_uv"":1068229,""error_uv"":68229,""pp_uv"":629},""3"":{""mean_uv"":1067276,""error_uv"":67276,""pp_uv"":514},""4"":{""mean_uv"":742588,""error_uv"":-257412,""pp_uv"":171}},{""0"":{""mean_uv"":985164,""error_uv"":-14836,""pp_uv"":1735},""1"":{""mean_uv"":995635,""error_uv"":-4365,""pp_uv"":3242},""2"":{""mean_uv"":1065921,""error_uv"":65921,""pp_uv"":591},""3"":{""mean_uv"":1065120,""error_uv"":65120,""pp_uv"":629},""4"":{""mean_uv"":742568,""error_uv"":-257432,""pp_uv"":171}}]},""codes"":[0,0,0,0]}"
24,coupled,False,3,2026-09-08T12:54:01,observation,    base para estimar tau: PGAgain=-14.8mV BPo=-4.6mV OPA_SUMo=+68.2mV SUMo=+67.3mV LPo=-257.4mV,"[0, 0, 0, 0]",,4,-257412,171,39,"{""at"":""2026-09-08T12:54:01"",""kind"":""observation"",""message"":""    base para estimar tau: PGAgain=-14.8mV BPo=-4.6mV OPA_SUMo=+68.2mV SUMo=+67.3mV LPo=-257.4mV"",""label"":""base para estimar tau"",""observation"":{""errors_uv"":{""0"":-14836,""1"":-4593,""2"":68229,""3"":67276,""4"":-257412},""pp_uv"":{""0"":2727,""1"":3185,""2"":629,""3"":514,""4"":171},""spread_uv"":{""0"":152,""1"":839,""2"":4826,""3"":4635,""4"":39},""samples"":[{""0"":{""mean_uv"":985050,""error_uv"":-14950,""pp_uv"":2727},""1"":{""mean_uv"":994796,""error_uv"":-5204,""pp_uv"":3013},""2"":{""mean_uv"":1070747,""error_uv"":70747,""pp_uv"":743},""3"":{""mean_uv"":1069755,""error_uv"":69755,""pp_uv"":476},""4"":{""mean_uv"":742607,""error_uv"":-257393,""pp_uv"":114}},{""0"":{""mean_uv"":985202,""error_uv"":-14798,""pp_uv"":3242},""1"":{""mean_uv"":995407,""error_uv"":-4593,""pp_uv"":3185},""2"":{""mean_uv"":1068229,""error_uv"":68229,""pp_uv"":629},""3"":{""mean_uv"":1067276,""error_uv"":67276,""pp_uv"":514},""4"":{""mean_uv"":742588,""error_uv"":-257412,""pp_uv"":171}},{""0"":{""mean_uv"":985164,""error_uv"":-14836,""pp_uv"":1735},""1"":{""mean_uv"":995635,""error_uv"":-4365,""pp_uv"":3242},""2"":{""mean_uv"":1065921,""error_uv"":65921,""pp_uv"":591},""3"":{""mean_uv"":1065120,""error_uv"":65120,""pp_uv"":629},""4"":{""mean_uv"":742568,""error_uv"":-257432,""pp_uv"":171}}]},""codes"":[0,0,0,0]}"
24,coupled,False,4,2026-09-08T12:55:31,tau_measurement,  tau BP medido: 28.50 s,"[6, 6, 0, 0]",28.5,,,,,"{""at"":""2026-09-08T12:55:31"",""kind"":""tau_measurement"",""message"":""  tau BP medido: 28.50 s"",""direction"":-1,""delta_code"":60,""points"":[[0.5893734999990556,-14683],[5.587798399996245,-13844],[10.590528300002916,-12089],[15.5898073999997,-11231],[20.589818399996147,-10392],[25.589639700003318,-9533],[30.592013500005123,-8942],[35.59047100000316,-8198],[40.59117280000646,-7741],[45.59043140000722,-7359],[50.58834290000959,-7245],[55.58899950000341,-6882],[60.591379899997264,-6749],[65.5896567000018,-6711],[70.58668690000195,-6463],[75.58924899999693,-6386],[80.5884178999986,-6272],[85.5900787999999,-6043],[90.58649790000345,-6005]],""metrics"":{""tau_s"":28.5,""amplitude_uv"":-9348.484941188017,""final_uv"":-5618.099306245465,""r2"":0.9968549715153323,""residual_rms_uv"":146.781062253471,""noise_uv"":839,""samples"":19},""tau_s"":28.5}"
24,coupled,False,5,2026-09-08T12:55:42,observation,    tau aceptado; BP restaurado e iniciando control: PGAgain=-14.4mV BPo=+4.2mV OPA_SUMo=+35.7mV SUMo=+35.7mV LPo=-257.5mV,"[0, 0, 0, 0]",,0,-14416,2593,458,"{""at"":""2026-09-08T12:55:42"",""kind"":""observation"",""message"":""    tau aceptado; BP restaurado e iniciando control: PGAgain=-14.4mV BPo=+4.2mV OPA_SUMo=+35.7mV SUMo=+35.7mV LPo=-257.5mV"",""label"":""tau aceptado; BP restaurado e iniciando control"",""observation"":{""errors_uv"":{""0"":-14416,""1"":4238,""2"":35652,""3"":35728,""4"":-257470},""pp_uv"":{""0"":2593,""1"":3585,""2"":610,""3"":648,""4"":171},""spread_uv"":{""0"":458,""1"":535,""2"":4234,""3"":4158,""4"":57},""samples"":[{""0"":{""mean_uv"":985431,""error_uv"":-14569,""pp_uv"":2593},""1"":{""mean_uv"":1004734,""error_uv"":4734,""pp_uv"":3585},""2"":{""mean_uv"":1033420,""error_uv"":33420,""pp_uv"":820},""3"":{""mean_uv"":1033496,""error_uv"":33496,""pp_uv"":705},""4"":{""mean_uv"":742530,""error_uv"":-257470,""pp_uv"":171}},{""0"":{""mean_uv"":985584,""error_uv"":-14416,""pp_uv"":1850},""1"":{""mean_uv"":1004238,""error_uv"":4238,""pp_uv"":2956},""2"":{""mean_uv"":1035652,""error_uv"":35652,""pp_uv"":591},""3"":{""mean_uv"":1035728,""error_uv"":35728,""pp_uv"":495},""4"":{""mean_uv"":742549,""error_uv"":-257451,""pp_uv"":171}},{""0"":{""mean_uv"":985889,""error_uv"":-14111,""pp_uv"":2613},""1"":{""mean_uv"":1004199,""error_uv"":4199,""pp_uv"":5741},""2"":{""mean_uv"":1037654,""error_uv"":37654,""pp_uv"":610},""3"":{""mean_uv"":1037654,""error_uv"":37654,""pp_uv"":648},""4"":{""mean_uv"":742492,""error_uv"":-257508,""pp_uv"":209}}]},""codes"":[0,0,0,0]}"
24,coupled,False,5,2026-09-08T12:55:42,observation,    tau aceptado; BP restaurado e iniciando control: PGAgain=-14.4mV BPo=+4.2mV OPA_SUMo=+35.7mV SUMo=+35.7mV LPo=-257.5mV,"[0, 0, 0, 0]",,1,4238,3585,535,"{""at"":""2026-09-08T12:55:42"",""kind"":""observation"",""message"":""    tau aceptado; BP restaurado e iniciando control: PGAgain=-14.4mV BPo=+4.2mV OPA_SUMo=+35.7mV SUMo=+35.7mV LPo=-257.5mV"",""label"":""tau aceptado; BP restaurado e iniciando control"",""observation"":{""errors_uv"":{""0"":-14416,""1"":4238,""2"":35652,""3"":35728,""4"":-257470},""pp_uv"":{""0"":2593,""1"":3585,""2"":610,""3"":648,""4"":171},""spread_uv"":{""0"":458,""1"":535,""2"":4234,""3"":4158,""4"":57},""samples"":[{""0"":{""mean_uv"":985431,""error_uv"":-14569,""pp_uv"":2593},""1"":{""mean_uv"":1004734,""error_uv"":4734,""pp_uv"":3585},""2"":{""mean_uv"":1033420,""error_uv"":33420,""pp_uv"":820},""3"":{""mean_uv"":1033496,""error_uv"":33496,""pp_uv"":705},""4"":{""mean_uv"":742530,""error_uv"":-257470,""pp_uv"":171}},{""0"":{""mean_uv"":985584,""error_uv"":-14416,""pp_uv"":1850},""1"":{""mean_uv"":1004238,""error_uv"":4238,""pp_uv"":2956},""2"":{""mean_uv"":1035652,""error_uv"":35652,""pp_uv"":591},""3"":{""mean_uv"":1035728,""error_uv"":35728,""pp_uv"":495},""4"":{""mean_uv"":742549,""error_uv"":-257451,""pp_uv"":171}},{""0"":{""mean_uv"":985889,""error_uv"":-14111,""pp_uv"":2613},""1"":{""mean_uv"":1004199,""error_uv"":4199,""pp_uv"":5741},""2"":{""mean_uv"":1037654,""error_uv"":37654,""pp_uv"":610},""3"":{""mean_uv"":1037654,""error_uv"":37654,""pp_uv"":648},""4"":{""mean_uv"":742492,""error_uv"":-257508,""pp_uv"":209}}]},""codes"":[0,0,0,0]}"
24,coupled,False,5,2026-09-08T12:55:42,observation,    tau aceptado; BP restaurado e iniciando control: PGAgain=-14.4mV BPo=+4.2mV OPA_SUMo=+35.7mV SUMo=+35.7mV LPo=-257.5mV,"[0, 0, 0, 0]",,2,35652,610,4234,"{""at"":""2026-09-08T12:55:42"",""kind"":""observation"",""message"":""    tau aceptado; BP restaurado e iniciando control: PGAgain=-14.4mV BPo=+4.2mV OPA_SUMo=+35.7mV SUMo=+35.7mV LPo=-257.5mV"",""label"":""tau aceptado; BP restaurado e iniciando control"",""observation"":{""errors_uv"":{""0"":-14416,""1"":4238,""2"":35652,""3"":35728,""4"":-257470},""pp_uv"":{""0"":2593,""1"":3585,""2"":610,""3"":648,""4"":171},""spread_uv"":{""0"":458,""1"":535,""2"":4234,""3"":4158,""4"":57},""samples"":[{""0"":{""mean_uv"":985431,""error_uv"":-14569,""pp_uv"":2593},""1"":{""mean_uv"":1004734,""error_uv"":4734,""pp_uv"":3585},""2"":{""mean_uv"":1033420,""error_uv"":33420,""pp_uv"":820},""3"":{""mean_uv"":1033496,""error_uv"":33496,""pp_uv"":705},""4"":{""mean_uv"":742530,""error_uv"":-257470,""pp_uv"":171}},{""0"":{""mean_uv"":985584,""error_uv"":-14416,""pp_uv"":1850},""1"":{""mean_uv"":1004238,""error_uv"":4238,""pp_uv"":2956},""2"":{""mean_uv"":1035652,""error_uv"":35652,""pp_uv"":591},""3"":{""mean_uv"":1035728,""error_uv"":35728,""pp_uv"":495},""4"":{""mean_uv"":742549,""error_uv"":-257451,""pp_uv"":171}},{""0"":{""mean_uv"":985889,""error_uv"":-14111,""pp_uv"":2613},""1"":{""mean_uv"":1004199,""error_uv"":4199,""pp_uv"":5741},""2"":{""mean_uv"":1037654,""error_uv"":37654,""pp_uv"":610},""3"":{""mean_uv"":1037654,""error_uv"":37654,""pp_uv"":648},""4"":{""mean_uv"":742492,""error_uv"":-257508,""pp_uv"":209}}]},""codes"":[0,0,0,0]}"
24,coupled,False,5,2026-09-08T12:55:42,observation,    tau aceptado; BP restaurado e iniciando control: PGAgain=-14.4mV BPo=+4.2mV OPA_SUMo=+35.7mV SUMo=+35.7mV LPo=-257.5mV,"[0, 0, 0, 0]",,3,35728,648,4158,"{""at"":""2026-09-08T12:55:42"",""kind"":""observation"",""message"":""    tau aceptado; BP restaurado e iniciando control: PGAgain=-14.4mV BPo=+4.2mV OPA_SUMo=+35.7mV SUMo=+35.7mV LPo=-257.5mV"",""label"":""tau aceptado; BP restaurado e iniciando control"",""observation"":{""errors_uv"":{""0"":-14416,""1"":4238,""2"":35652,""3"":35728,""4"":-257470},""pp_uv"":{""0"":2593,""1"":3585,""2"":610,""3"":648,""4"":171},""spread_uv"":{""0"":458,""1"":535,""2"":4234,""3"":4158,""4"":57},""samples"":[{""0"":{""mean_uv"":985431,""error_uv"":-14569,""pp_uv"":2593},""1"":{""mean_uv"":1004734,""error_uv"":4734,""pp_uv"":3585},""2"":{""mean_uv"":1033420,""error_uv"":33420,""pp_uv"":820},""3"":{""mean_uv"":1033496,""error_uv"":33496,""pp_uv"":705},""4"":{""mean_uv"":742530,""error_uv"":-257470,""pp_uv"":171}},{""0"":{""mean_uv"":985584,""error_uv"":-14416,""pp_uv"":1850},""1"":{""mean_uv"":1004238,""error_uv"":4238,""pp_uv"":2956},""2"":{""mean_uv"":1035652,""error_uv"":35652,""pp_uv"":591},""3"":{""mean_uv"":1035728,""error_uv"":35728,""pp_uv"":495},""4"":{""mean_uv"":742549,""error_uv"":-257451,""pp_uv"":171}},{""0"":{""mean_uv"":985889,""error_uv"":-14111,""pp_uv"":2613},""1"":{""mean_uv"":1004199,""error_uv"":4199,""pp_uv"":5741},""2"":{""mean_uv"":1037654,""error_uv"":37654,""pp_uv"":610},""3"":{""mean_uv"":1037654,""error_uv"":37654,""pp_uv"":648},""4"":{""mean_uv"":742492,""error_uv"":-257508,""pp_uv"":209}}]},""codes"":[0,0,0,0]}"
24,coupled,False,5,2026-09-08T12:55:42,observation,    tau aceptado; BP restaurado e iniciando control: PGAgain=-14.4mV BPo=+4.2mV OPA_SUMo=+35.7mV SUMo=+35.7mV LPo=-257.5mV,"[0, 0, 0, 0]",,4,-257470,171,57,"{""at"":""2026-09-08T12:55:42"",""kind"":""observation"",""message"":""    tau aceptado; BP restaurado e iniciando control: PGAgain=-14.4mV BPo=+4.2mV OPA_SUMo=+35.7mV SUMo=+35.7mV LPo=-257.5mV"",""label"":""tau aceptado; BP restaurado e iniciando control"",""observation"":{""errors_uv"":{""0"":-14416,""1"":4238,""2"":35652,""3"":35728,""4"":-257470},""pp_uv"":{""0"":2593,""1"":3585,""2"":610,""3"":648,""4"":171},""spread_uv"":{""0"":458,""1"":535,""2"":4234,""3"":4158,""4"":57},""samples"":[{""0"":{""mean_uv"":985431,""error_uv"":-14569,""pp_uv"":2593},""1"":{""mean_uv"":1004734,""error_uv"":4734,""pp_uv"":3585},""2"":{""mean_uv"":1033420,""error_uv"":33420,""pp_uv"":820},""3"":{""mean_uv"":1033496,""error_uv"":33496,""pp_uv"":705},""4"":{""mean_uv"":742530,""error_uv"":-257470,""pp_uv"":171}},{""0"":{""mean_uv"":985584,""error_uv"":-14416,""pp_uv"":1850},""1"":{""mean_uv"":1004238,""error_uv"":4238,""pp_uv"":2956},""2"":{""mean_uv"":1035652,""error_uv"":35652,""pp_uv"":591},""3"":{""mean_uv"":1035728,""error_uv"":35728,""pp_uv"":495},""4"":{""mean_uv"":742549,""error_uv"":-257451,""pp_uv"":171}},{""0"":{""mean_uv"":985889,""error_uv"":-14111,""pp_uv"":2613},""1"":{""mean_uv"":1004199,""error_uv"":4199,""pp_uv"":5741},""2"":{""mean_uv"":1037654,""error_uv"":37654,""pp_uv"":610},""3"":{""mean_uv"":1037654,""error_uv"":37654,""pp_uv"":648},""4"":{""mean_uv"":742492,""error_uv"":-257508,""pp_uv"":209}}]},""codes"":[0,0,0,0]}"
24,coupled,False,6,2026-09-08T12:55:53,observation,    PGAout x24: entrada al lazo: PGAgain=-14.6mV BPo=+2.9mV OPA_SUMo=+40.9mV SUMo=+119.4mV LPo=-257.3mV,"[0, 0, 0, 0]",,0,-14626,2021,114,"{""at"":""2026-09-08T12:55:53"",""kind"":""observation"",""message"":""    PGAout x24: entrada al lazo: PGAgain=-14.6mV BPo=+2.9mV OPA_SUMo=+40.9mV SUMo=+119.4mV LPo=-257.3mV"",""label"":""PGAout x24: entrada al lazo"",""observation"":{""errors_uv"":{""0"":-14626,""1"":2902,""2"":40897,""3"":119403,""4"":-257279},""pp_uv"":{""0"":2021,""1"":3242,""2"":705,""3"":133,""4"":209},""spread_uv"":{""0"":114,""1"":1049,""2"":2842,""3"":19,""4"":57},""samples"":[{""0"":{""mean_uv"":985450,""error_uv"":-14550,""pp_uv"":1773},""1"":{""mean_uv"":1003570,""error_uv"":3570,""pp_uv"":3242},""2"":{""mean_uv"":1039314,""error_uv"":39314,""pp_uv"":705},""3"":{""mean_uv"":1119403,""error_uv"":119403,""pp_uv"":95},""4"":{""mean_uv"":742721,""error_uv"":-257279,""pp_uv"":228}},{""0"":{""mean_uv"":985374,""error_uv"":-14626,""pp_uv"":2021},""1"":{""mean_uv"":1002902,""error_uv"":2902,""pp_uv"":3490},""2"":{""mean_uv"":1040897,""error_uv"":40897,""pp_uv"":1544},""3"":{""mean_uv"":1119403,""error_uv"":119403,""pp_uv"":152},""4"":{""mean_uv"":742702,""error_uv"":-257298,""pp_uv"":209}},{""0"":{""mean_uv"":985336,""error_uv"":-14664,""pp_uv"":2956},""1"":{""mean_uv"":1002521,""error_uv"":2521,""pp_uv"":2956},""2"":{""mean_uv"":1042156,""error_uv"":42156,""pp_uv"":629},""3"":{""mean_uv"":1119384,""error_uv"":119384,""pp_uv"":133},""4"":{""mean_uv"":742759,""error_uv"":-257241,""pp_uv"":114}}]},""codes"":[0,0,0,0]}"
24,coupled,False,6,2026-09-08T12:55:53,observation,    PGAout x24: entrada al lazo: PGAgain=-14.6mV BPo=+2.9mV OPA_SUMo=+40.9mV SUMo=+119.4mV LPo=-257.3mV,"[0, 0, 0, 0]",,1,2902,3242,1049,"{""at"":""2026-09-08T12:55:53"",""kind"":""observation"",""message"":""    PGAout x24: entrada al lazo: PGAgain=-14.6mV BPo=+2.9mV OPA_SUMo=+40.9mV SUMo=+119.4mV LPo=-257.3mV"",""label"":""PGAout x24: entrada al lazo"",""observation"":{""errors_uv"":{""0"":-14626,""1"":2902,""2"":40897,""3"":119403,""4"":-257279},""pp_uv"":{""0"":2021,""1"":3242,""2"":705,""3"":133,""4"":209},""spread_uv"":{""0"":114,""1"":1049,""2"":2842,""3"":19,""4"":57},""samples"":[{""0"":{""mean_uv"":985450,""error_uv"":-14550,""pp_uv"":1773},""1"":{""mean_uv"":1003570,""error_uv"":3570,""pp_uv"":3242},""2"":{""mean_uv"":1039314,""error_uv"":39314,""pp_uv"":705},""3"":{""mean_uv"":1119403,""error_uv"":119403,""pp_uv"":95},""4"":{""mean_uv"":742721,""error_uv"":-257279,""pp_uv"":228}},{""0"":{""mean_uv"":985374,""error_uv"":-14626,""pp_uv"":2021},""1"":{""mean_uv"":1002902,""error_uv"":2902,""pp_uv"":3490},""2"":{""mean_uv"":1040897,""error_uv"":40897,""pp_uv"":1544},""3"":{""mean_uv"":1119403,""error_uv"":119403,""pp_uv"":152},""4"":{""mean_uv"":742702,""error_uv"":-257298,""pp_uv"":209}},{""0"":{""mean_uv"":985336,""error_uv"":-14664,""pp_uv"":2956},""1"":{""mean_uv"":1002521,""error_uv"":2521,""pp_uv"":2956},""2"":{""mean_uv"":1042156,""error_uv"":42156,""pp_uv"":629},""3"":{""mean_uv"":1119384,""error_uv"":119384,""pp_uv"":133},""4"":{""mean_uv"":742759,""error_uv"":-257241,""pp_uv"":114}}]},""codes"":[0,0,0,0]}"
