elapsed_s,phase,stage,code,channel,mean_bank_uv,error_bank_uv,error_real_mv,pp_bank_uv,valid,clavado
1.8686635999765713,espera estabilidad,1,0,1,992307,-9193,-183.0850301,2822,True,False
5.304347899975255,espera estabilidad,1,0,1,991248,-10252,-204.1757564,2593,True,False
8.738981499976944,espera estabilidad,1,0,1,990915,-10585,-210.8076845,2069,True,False
12.17354599997634,espera estabilidad,1,0,1,990323,-11177,-222.5977789,2002,True,False
12.823386799980653,fase1 inicial,0,0,0,952167,-49333,-982.5012281,2574,True,False
13.474912599980598,fase1 inicial,1,0,1,990161,-11339,-225.82412230000003,2212,True,False
14.126544300001115,fase1 inicial,2,0,2,1100139,98639,1964.4647323,457,True,False
14.776655699999537,fase1 inicial,3,0,3,1099815,98315,1958.0120455,438,True,False
15.430045299988706,fase1 inicial,3,0,4,731201,-270299,-5383.1937943,133,False,True
15.864350699994247,ABBA precheck IDAC0,0,0,0,951852,-49648,-988.7746736000001,2803,True,False
18.303522799978964,ABBA A1 IDAC0,0,0,0,952157,-49343,-982.7003851000001,2812,True,False
20.289082999981474,ABBA B1 IDAC0,0,2,0,957803,-43697,-870.2563429,2508,True,False
20.779524999990826,ABBA B2 IDAC0,0,2,0,957946,-43554,-867.4083978,2374,True,False
22.767885999986902,ABBA A2 IDAC0,0,0,0,952119,-49381,-983.4571817000001,2698,True,False
23.25603869999759,ABBA A1 IDAC0,0,0,0,951804,-49696,-989.7306272000001,3337,True,False
25.244725299999118,ABBA B1 IDAC0,0,4,0,963067,-38433,-765.4200981,2164,True,False
25.732563899975503,ABBA B2 IDAC0,0,4,0,962800,-38700,-770.7375900000001,3127,True,False
27.718901199987158,ABBA A2 IDAC0,0,0,0,952214,-49286,-981.5651902000001,3356,True,False
28.205355799989775,ABBA precheck IDAC1,1,0,1,989684,-11816,-235.3239112,2956,True,False
28.690697499987436,ABBA A1 IDAC1,1,0,1,989627,-11873,-236.4591061,2851,True,False
30.67679239998688,ABBA B1 IDAC1,1,2,1,990314,-11186,-222.7770202,2708,True,False
31.166650699975435,ABBA B2 IDAC1,1,2,1,989904,-11596,-230.9424572,2593,True,False
33.15378819999751,ABBA A2 IDAC1,1,0,1,989236,-12264,-244.2461448,3127,True,False
33.64302419999149,ABBA A1 IDAC1,1,0,1,989179,-12321,-245.3813397,3032,True,False
35.63248949998524,ABBA B1 IDAC1,1,4,1,989722,-11778,-234.5671146,3032,True,False
36.12197769997874,ABBA B2 IDAC1,1,4,1,989570,-11930,-237.594301,2994,True,False
38.11124229998677,ABBA A2 IDAC1,1,0,1,988693,-12807,-255.0603699,2908,True,False
38.71354479997535,medición tau BP,0,4,1,979060,-22440,-446.90830800000003,3251,True,False
42.148154700000305,medición tau BP,0,4,1,979461,-22039,-438.92211230000004,2574,True,False
45.582945699978154,medición tau BP,0,4,1,979957,-21543,-429.0439251,3041,True,False
49.020504199987045,medición tau BP,0,4,1,980519,-20981,-417.8513017,2727,True,False
52.45575739999185,medición tau BP,0,4,1,981073,-20427,-406.8180039,3528,True,False
55.89094230000046,medición tau BP,0,4,1,981759,-19741,-393.1558337,3356,True,False
59.32631019997643,medición tau BP,0,4,1,982599,-18901,-376.4266457,3222,True,False
62.76263059998746,medición tau BP,0,4,1,982990,-18510,-368.639607,3032,True,False
66.2008971000032,medición tau BP,0,4,1,983075,-18425,-366.9467725,3337,True,False
69.6356726999802,medición tau BP,0,4,1,983705,-17795,-354.3998815,3843,True,False
73.07163279998349,medición tau BP,0,4,1,983571,-17929,-357.06858530000005,2994,True,False
76.509170299978,medición tau BP,0,4,1,983876,-17624,-350.99429680000003,2917,True,False
79.94495559998904,medición tau BP,0,4,1,984144,-17356,-345.6568892,3986,True,False
83.37858530000085,medición tau BP,0,4,1,984611,-16889,-336.3562573,3166,True,False
86.81371759998729,medición tau BP,0,4,1,984334,-17166,-341.87290620000005,3547,True,False
90.25070189998951,medición tau BP,0,4,1,984620,-16880,-336.177016,2994,True,False
93.68844319999334,medición tau BP,0,4,1,985259,-16241,-323.4508837,3290,True,False
97.12520979999681,medición tau BP,0,4,1,984840,-16660,-331.795562,3499,True,False
100.56207019998692,medición tau BP,0,4,1,984964,-16536,-329.32601520000003,3127,True,False
103.99789509997936,medición tau BP,0,4,1,985164,-16336,-325.34287520000004,2803,True,False
107.43451510000159,medición tau BP,0,4,1,985240,-16260,-323.82928200000003,2555,True,False
110.8699845999945,medición tau BP,0,4,1,985841,-15659,-311.8599463,2183,True,False
114.30935850000242,medición tau BP,0,4,1,985393,-16107,-320.78217989999996,2212,True,False
121.41943189999438,medición tau BP,0,4,1,985497,-16003,-318.7109471,2641,True,False
124.85683569998946,medición tau BP,0,4,1,985841,-15659,-311.8599463,2717,True,False
128.29151489998912,medición tau BP,0,4,1,986031,-15469,-308.0759633,2412,True,False
