elapsed_s,phase,stage,code,channel,mean_bank_uv,error_bank_uv,error_real_mv,pp_bank_uv,valid
7.087674499984132,IDAC0 base,0,0,0,951576,-49924,-994.2714068,3948,True
8.789323699980741,IDAC0 probe,0,1,0,954627,-46873,-933.5086061000001,3166,True
10.490258399979211,IDAC0 restore,0,0,0,952682,-48818,-972.2446426,2975,True
14.134699499991257,IDAC0 probe,0,-1,0,948410,-53090,-1057.324513,4844,True
15.837028199981432,IDAC0 restore,0,0,0,951652,-49848,-992.7578136000001,4043,True
16.537339000002248,IDAC0 inicio,0,0,0,952472,-49028,-976.4269396000001,3986,True
17.58835789997829,IDAC0 rampa Newton,0,4,0,962924,-38576,-768.2680432000001,3147,True
18.637320399982855,IDAC0 rampa Newton,0,8,0,972499,-29001,-577.5752157000001,2403,True
19.689440099988133,IDAC0 rampa Newton,0,12,0,982494,-19006,-378.5177942,2918,True
20.745180999976583,IDAC0 rampa Newton,0,16,0,992527,-8973,-178.7035761,4062,True
21.391632699989714,IDAC0 post Newton,0,16,0,993175,-8325,-165.7982025,2307,True
23.540245899988804,IDAC0 PI,0,16,0,992641,-8859,-176.4331863,2803,True
25.743143300001975,IDAC0 PI,0,17,0,995063,-6437,-128.1973609,3795,True
27.945935700001428,IDAC0 PI,0,18,0,997428,-4072,-81.0967304,4272,True
30.149627699982375,IDAC0 PI,0,19,0,1000385,-1115,-22.206005500000003,4081,True
