elapsed_s,phase,stage,code,channel,mean_bank_uv,error_bank_uv,error_real_mv,pp_bank_uv,valid,clavado
1.6719469999952707,espera estabilidad,1,0,1,989952,-11548,-229.98650360000002,3738,True,False
8.56157589997747,espera estabilidad,1,0,1,989837,-11663,-232.2768091,3814,True,False
11.778992099978495,espera estabilidad,1,0,1,989398,-12102,-241.01980140000003,3681,True,False
14.998118199990131,espera estabilidad,1,0,1,989227,-12273,-244.4253861,3776,True,False
15.650796699977946,fase1 inicial,0,0,0,944290,-57210,-1139.3771970000003,14343,True,False
16.30300289997831,fase1 inicial,1,0,1,988769,-12731,-253.5467767,3681,True,False
16.95397219998995,fase1 inicial,2,0,2,1103630,102130,2033.9904410000001,953,True,False
17.60681329999352,fase1 inicial,3,0,3,1103248,101748,2026.3826436000002,610,True,False
18.257609799999045,fase1 inicial,3,0,4,732135,-269365,-5364.5925305,114,False,True
18.474836799985496,ABBA precheck IDAC0,0,0,0,944309,-57191,-1138.9987987000002,13160,True,False
18.746680699987337,ABBA A1 IDAC0,0,0,0,943565,-57935,-1153.8160795,13790,True,False
20.51825049999752,ABBA B1 IDAC0,0,2,0,950946,-50554,-1006.8182978000001,15106,True,False
20.789140299981227,ABBA B2 IDAC0,0,2,0,949649,-51851,-1032.6489607,12474,True,False
22.559532499988563,ABBA A2 IDAC0,0,0,0,943584,-57916,-1153.4376812,13561,True,False
22.83072369999718,ABBA A1 IDAC0,0,0,0,943183,-58317,-1161.4238769,13465,True,False
24.603918099979637,ABBA B1 IDAC0,0,4,0,955429,-46071,-917.5362147,12092,True,False
24.876165099994978,ABBA B2 IDAC0,0,4,0,955600,-45900,-914.13063,12645,True,False
26.64908609999111,ABBA A2 IDAC0,0,0,0,944652,-56848,-1132.1677136,13027,True,False
26.921873999992386,tau para IDAC1,1,0,1,988903,-12597,-250.8780729,3051,True,False
27.194696999998996,medición tau BP,1,8,1,990085,-11415,-227.33771550000003,3700,True,False
30.414556199975777,medición tau BP,1,8,1,989551,-11949,-237.97269930000002,2689,True,False
33.63371239998378,medición tau BP,1,8,1,990161,-11339,-225.82412230000003,3681,True,False
36.853224099992076,medición tau BP,1,8,1,989971,-11529,-229.60810530000003,2651,True,False
40.07229169999482,medición tau BP,1,8,1,989723,-11777,-234.5471989,3662,True,False
43.29123639999307,medición tau BP,1,8,1,988540,-12960,-258.10747200000003,3929,True,False
46.510611299978336,medición tau BP,1,8,1,988178,-13322,-265.31695540000004,2822,True,False
49.72980499998084,medición tau BP,1,8,1,988769,-12731,-253.5467767,5016,True,False
52.94927379998262,medición tau BP,1,8,1,988674,-12826,-255.43876820000003,2517,True,False
56.16687319998164,medición tau BP,1,8,1,988273,-13227,-263.4249639,3948,True,False
59.385346699971706,medición tau BP,1,8,1,987415,-14085,-280.51263450000005,3776,True,False
62.60506269999314,medición tau BP,1,8,1,987625,-13875,-276.33033750000004,5168,True,False
65.82338449999224,medición tau BP,1,8,1,987873,-13627,-271.3912439,3204,True,False
69.04181209998205,medición tau BP,1,8,1,988101,-13399,-266.8504643,3242,True,False
72.26173189998372,medición tau BP,1,8,1,987548,-13952,-277.86384640000006,4882,True,False
75.48152689999552,medición tau BP,1,8,1,986824,-14676,-292.2828132,3356,True,False
