timestamp,elapsed_s,phase,idac2,channel,tap,bank_mv,pp_bank_mv,adc_ok,usable
2026-09-09T12:27:10.034,25.587,5,-5,2,OPA_SUMo,1101.207,0.591,1,1
2026-09-09T12:27:10.148,25.701,5,-5,3,SUMo,1100.425,0.858,1,1
2026-09-09T12:27:10.282,25.835,5,-5,4,LPo,732.173,0.133,1,0
2026-09-09T12:27:12.626,28.179,6,-6,2,OPA_SUMo,1100.921,0.591,1,1
2026-09-09T12:27:12.740,28.293,6,-6,3,SUMo,1100.101,0.514,1,1
2026-09-09T12:27:12.853,28.406,6,-6,4,LPo,732.154,0.209,1,0
2026-09-09T12:27:13.147,28.7,6,-6,2,OPA_SUMo,1101.15,0.724,1,1
2026-09-09T12:27:13.260,28.813,6,-6,3,SUMo,1100.387,0.61,1,1
2026-09-09T12:27:13.394,28.947,6,-6,4,LPo,732.116,0.152,1,0
2026-09-09T12:27:13.680,29.233,7,-7,2,OPA_SUMo,1100.978,0.495,1,1
2026-09-09T12:27:13.793,29.346,7,-7,3,SUMo,1100.215,0.839,1,1
2026-09-09T12:27:13.906,29.459,7,-7,4,LPo,732.192,0.133,1,0
2026-09-09T12:27:14.180,29.733,7,-7,2,OPA_SUMo,1101.093,0.762,1,1
2026-09-09T12:27:14.295,29.848,7,-7,3,SUMo,1100.368,0.591,1,1
2026-09-09T12:27:14.428,29.981,7,-7,4,LPo,732.116,0.133,1,0
2026-09-09T12:27:14.734,30.287,8,-8,2,OPA_SUMo,1100.978,0.782,1,1
2026-09-09T12:27:14.847,30.4,8,-8,3,SUMo,1100.139,0.705,1,1
2026-09-09T12:27:14.981,30.534,8,-8,4,LPo,732.116,0.152,1,0
2026-09-09T12:27:15.234,30.787,8,-8,2,OPA_SUMo,1101.112,0.782,1,1
2026-09-09T12:27:15.348,30.901,8,-8,3,SUMo,1100.33,0.877,1,1
2026-09-09T12:27:15.462,31.015,8,-8,4,LPo,732.173,0.095,1,0
2026-09-09T12:27:15.789,31.341,9,-9,2,OPA_SUMo,1100.959,0.667,1,1
2026-09-09T12:27:15.901,31.454,9,-9,3,SUMo,1100.12,0.896,1,1
2026-09-09T12:27:16.034,31.587,9,-9,4,LPo,732.135,0.152,1,0
2026-09-09T12:27:16.288,31.841,9,-9,2,OPA_SUMo,1101.055,0.915,1,1
2026-09-09T12:27:16.402,31.954,9,-9,3,SUMo,1100.292,0.61,1,1
2026-09-09T12:27:16.536,32.089,9,-9,4,LPo,732.154,0.228,1,0
2026-09-09T12:27:16.841,32.394,10,-10,2,OPA_SUMo,1100.883,0.438,1,1
2026-09-09T12:27:16.954,32.507,10,-10,3,SUMo,1100.139,0.457,1,1
2026-09-09T12:27:17.089,32.641,10,-10,4,LPo,732.154,0.133,1,0
2026-09-09T12:27:17.360,32.913,10,-10,2,OPA_SUMo,1101.055,0.953,1,1
2026-09-09T12:27:17.474,33.027,10,-10,3,SUMo,1100.368,0.877,1,1
2026-09-09T12:27:17.588,33.141,10,-10,4,LPo,732.135,0.171,1,0
2026-09-09T12:27:17.894,33.447,11,-11,2,OPA_SUMo,1100.902,0.801,1,1
2026-09-09T12:27:18.008,33.561,11,-11,3,SUMo,1100.139,0.82,1,1
2026-09-09T12:27:18.142,33.694,11,-11,4,LPo,732.116,0.152,1,0
2026-09-09T12:27:18.394,33.947,11,-11,2,OPA_SUMo,1101.055,0.629,1,1
2026-09-09T12:27:18.508,34.061,11,-11,3,SUMo,1100.234,0.762,1,1
2026-09-09T12:27:18.621,34.174,11,-11,4,LPo,732.154,0.152,1,0
2026-09-09T12:27:18.965,34.518,12,-12,2,OPA_SUMo,1100.902,0.648,1,1
2026-09-09T12:27:19.079,34.632,12,-12,3,SUMo,1100.139,0.705,1,1
2026-09-09T12:27:19.214,34.766,12,-12,4,LPo,732.154,0.133,1,0
2026-09-09T12:27:19.447,35.0,12,-12,2,OPA_SUMo,1101.055,0.705,1,1
2026-09-09T12:27:19.560,35.113,12,-12,3,SUMo,1100.273,0.915,1,1
2026-09-09T12:27:19.694,35.247,12,-12,4,LPo,732.173,0.114,1,0
2026-09-09T12:27:19.998,35.551,13,-13,2,OPA_SUMo,1100.883,0.762,1,1
2026-09-09T12:27:20.112,35.665,13,-13,3,SUMo,1100.006,0.648,1,1
2026-09-09T12:27:20.245,35.798,13,-13,4,LPo,732.135,0.133,1,0
2026-09-09T12:27:20.500,36.053,13,-13,2,OPA_SUMo,1101.016,0.762,1,1
2026-09-09T12:27:20.615,36.168,13,-13,3,SUMo,1100.196,0.953,1,1
2026-09-09T12:27:20.749,36.302,13,-13,4,LPo,732.135,0.152,1,0
2026-09-09T12:27:21.053,36.605,14,-14,2,OPA_SUMo,1100.826,0.724,1,1
2026-09-09T12:27:21.166,36.719,14,-14,3,SUMo,1100.044,0.896,1,1
2026-09-09T12:27:24.719,40.271,14,-14,4,LPo,732.173,0.152,1,0
2026-09-09T12:27:25.110,40.663,15,-15,2,OPA_SUMo,1102.581,0.686,1,1
2026-09-09T12:27:25.224,40.777,15,-15,3,SUMo,1101.741,0.514,1,1
2026-09-09T12:27:25.337,40.89,15,-15,4,LPo,732.135,0.133,1,0
2026-09-09T12:27:25.609,41.162,15,-15,2,OPA_SUMo,1102.542,0.534,1,1
2026-09-09T12:27:25.724,41.277,15,-15,3,SUMo,1101.779,0.629,1,1
2026-09-09T12:27:25.858,41.411,15,-15,4,LPo,732.192,0.114,1,0
2026-09-09T12:27:26.183,41.736,16,-16,2,OPA_SUMo,1102.428,0.419,1,1
2026-09-09T12:27:26.296,41.849,16,-16,3,SUMo,1101.684,0.743,1,1
2026-09-09T12:27:26.430,41.983,16,-16,4,LPo,732.135,0.152,1,0
2026-09-09T12:27:26.663,42.216,16,-16,2,OPA_SUMo,1102.466,0.801,1,1
2026-09-09T12:27:26.777,42.33,16,-16,3,SUMo,1101.627,0.381,1,1
2026-09-09T12:27:26.910,42.463,16,-16,4,LPo,732.212,0.114,1,0
2026-09-09T12:27:27.217,42.77,17,-17,2,OPA_SUMo,1102.294,0.553,1,1
2026-09-09T12:27:27.331,42.884,17,-17,3,SUMo,1101.551,0.438,1,1
2026-09-09T12:27:27.464,43.017,17,-17,4,LPo,732.173,0.152,1,0
2026-09-09T12:27:27.717,43.27,17,-17,2,OPA_SUMo,1102.294,0.457,1,1
2026-09-09T12:27:27.831,43.383,17,-17,3,SUMo,1101.474,0.762,1,1
2026-09-09T12:27:27.945,43.497,17,-17,4,LPo,732.212,0.095,1,0
2026-09-09T12:27:28.269,43.821,18,-18,2,OPA_SUMo,1102.161,0.534,1,1
2026-09-09T12:27:28.382,43.935,18,-18,3,SUMo,1101.36,0.457,1,1
2026-09-09T12:27:28.516,44.068,18,-18,4,LPo,732.212,0.19,1,0
2026-09-09T12:27:28.769,44.322,18,-18,2,OPA_SUMo,1102.142,0.438,1,1
2026-09-09T12:27:28.882,44.435,18,-18,3,SUMo,1101.379,0.476,1,1
2026-09-09T12:27:29.016,44.569,18,-18,4,LPo,732.173,0.133,1,0
2026-09-09T12:27:29.321,44.874,19,-19,2,OPA_SUMo,1102.066,0.362,1,1
2026-09-09T12:27:29.433,44.986,19,-19,3,SUMo,1101.207,0.419,1,1
2026-09-09T12:27:29.567,45.12,19,-19,4,LPo,732.135,0.114,1,0
2026-09-09T12:27:29.821,45.374,19,-19,2,OPA_SUMo,1101.97,0.438,1,1
2026-09-09T12:27:29.935,45.488,19,-19,3,SUMo,1101.207,0.476,1,1
2026-09-09T12:27:30.070,45.622,19,-19,4,LPo,732.173,0.133,1,0
2026-09-09T12:27:30.374,45.927,20,-20,2,OPA_SUMo,1101.856,0.419,1,1
2026-09-09T12:27:30.488,46.041,20,-20,3,SUMo,1101.036,0.476,1,1
2026-09-09T12:27:30.622,46.175,20,-20,4,LPo,732.173,0.152,1,0
2026-09-09T12:27:30.896,46.448,20,-20,2,OPA_SUMo,1101.818,0.572,1,1
2026-09-09T12:27:31.013,46.566,20,-20,3,SUMo,1101.093,0.381,1,1
2026-09-09T12:27:31.149,46.701,20,-20,4,LPo,732.154,0.095,1,0
2026-09-09T12:27:31.448,47.001,21,-21,2,OPA_SUMo,1101.741,0.495,1,1
2026-09-09T12:27:31.562,47.114,21,-21,3,SUMo,1100.94,0.514,1,1
2026-09-09T12:27:31.696,47.248,21,-21,4,LPo,732.173,0.152,1,0
2026-09-09T12:27:31.927,47.48,21,-21,2,OPA_SUMo,1101.722,0.495,1,1
2026-09-09T12:27:32.041,47.594,21,-21,3,SUMo,1100.997,0.534,1,1
2026-09-09T12:27:32.155,47.708,21,-21,4,LPo,732.173,0.114,1,0
2026-09-09T12:27:32.481,48.034,22,-22,2,OPA_SUMo,1101.57,0.457,1,1
2026-09-09T12:27:32.595,48.148,22,-22,3,SUMo,1100.826,0.419,1,1
2026-09-09T12:27:32.730,48.282,22,-22,4,LPo,732.154,0.152,1,0
2026-09-09T12:27:32.981,48.534,22,-22,2,OPA_SUMo,1101.608,0.457,1,1
2026-09-09T12:27:33.094,48.647,22,-22,3,SUMo,1100.826,0.743,1,1
2026-09-09T12:27:33.228,48.781,22,-22,4,LPo,732.116,0.114,1,0
2026-09-09T12:27:33.532,49.085,23,-23,2,OPA_SUMo,1101.436,0.476,1,1
2026-09-09T12:27:33.648,49.2,23,-23,3,SUMo,1100.597,0.572,1,1
2026-09-09T12:27:33.762,49.315,23,-23,4,LPo,732.173,0.133,1,0
2026-09-09T12:27:34.033,49.586,23,-23,2,OPA_SUMo,1101.417,0.572,1,1
2026-09-09T12:27:34.146,49.699,23,-23,3,SUMo,1100.616,0.782,1,1
2026-09-09T12:27:34.280,49.833,23,-23,4,LPo,732.116,0.076,1,0
2026-09-09T12:27:34.585,50.138,24,-24,2,OPA_SUMo,1101.226,0.572,1,1
2026-09-09T12:27:34.699,50.252,24,-24,3,SUMo,1100.387,0.476,1,1
2026-09-09T12:27:34.832,50.385,24,-24,4,LPo,732.135,0.114,1,0
2026-09-09T12:27:35.107,50.66,24,-24,2,OPA_SUMo,1101.284,0.686,1,1
2026-09-09T12:27:35.220,50.773,24,-24,3,SUMo,1100.521,0.591,1,1
2026-09-09T12:27:35.334,50.887,24,-24,4,LPo,732.135,0.171,1,0
2026-09-09T12:27:35.639,51.192,25,-25,2,OPA_SUMo,1101.131,0.858,1,1
2026-09-09T12:27:35.753,51.305,25,-25,3,SUMo,1100.234,0.591,1,1
2026-09-09T12:27:35.866,51.418,25,-25,4,LPo,732.173,0.171,1,0
2026-09-09T12:27:36.138,51.691,25,-25,2,OPA_SUMo,1101.093,0.743,1,1
2026-09-09T12:27:36.252,51.805,25,-25,3,SUMo,1100.349,0.534,1,1
2026-09-09T12:27:36.386,51.939,25,-25,4,LPo,732.135,0.152,1,0
2026-09-09T12:27:36.690,52.243,26,-26,2,OPA_SUMo,1100.902,0.476,1,1
2026-09-09T12:27:36.804,52.357,26,-26,3,SUMo,1100.082,0.782,1,1
2026-09-09T12:27:36.937,52.49,26,-26,4,LPo,732.154,0.152,1,0
2026-09-09T12:27:37.191,52.744,26,-26,2,OPA_SUMo,1100.978,0.381,1,1
2026-09-09T12:27:37.303,52.856,26,-26,3,SUMo,1100.215,0.61,1,1
2026-09-09T12:27:37.416,52.969,26,-26,4,LPo,732.173,0.133,1,0
2026-09-09T12:27:37.746,53.298,27,-27,2,OPA_SUMo,1100.692,0.667,1,1
2026-09-09T12:27:37.860,53.413,27,-27,3,SUMo,1099.929,0.591,1,1
2026-09-09T12:27:37.993,53.546,27,-27,4,LPo,732.154,0.114,1,0
2026-09-09T12:27:41.682,57.235,27,-27,2,OPA_SUMo,1099.987,0.705,1,1
2026-09-09T12:27:41.979,57.532,27,-27,3,SUMo,1099.205,0.648,1,1
2026-09-09T12:27:42.113,57.665,27,-27,4,LPo,732.116,0.152,1,0
2026-09-09T12:27:42.297,57.85,28,-28,2,OPA_SUMo,1099.987,0.61,1,1
2026-09-09T12:27:42.411,57.964,28,-28,3,SUMo,1099.166,0.629,1,1
2026-09-09T12:27:42.524,58.077,28,-28,4,LPo,732.135,0.114,1,0
2026-09-09T12:27:42.797,58.35,28,-28,2,OPA_SUMo,1099.891,0.724,1,1
2026-09-09T12:27:42.910,58.463,28,-28,3,SUMo,1099.185,0.705,1,1
2026-09-09T12:27:43.045,58.598,28,-28,4,LPo,732.154,0.133,1,0
2026-09-09T12:27:43.352,58.904,29,-29,2,OPA_SUMo,1099.834,0.82,1,1
2026-09-09T12:27:43.465,59.018,29,-29,3,SUMo,1098.957,0.686,1,1
2026-09-09T12:27:43.600,59.153,29,-29,4,LPo,732.116,0.152,1,0
2026-09-09T12:27:43.852,59.405,29,-29,2,OPA_SUMo,1099.796,0.457,1,1
2026-09-09T12:27:43.966,59.518,29,-29,3,SUMo,1099.033,0.724,1,1
2026-09-09T12:27:44.100,59.653,29,-29,4,LPo,732.097,0.133,1,0
2026-09-09T12:27:44.424,59.977,30,-30,2,OPA_SUMo,1099.7,0.801,1,1
2026-09-09T12:27:44.538,60.091,30,-30,3,SUMo,1098.88,0.839,1,1
2026-09-09T12:27:44.672,60.224,30,-30,4,LPo,732.116,0.152,1,0
2026-09-09T12:27:44.905,60.457,30,-30,2,OPA_SUMo,1099.662,0.762,1,1
2026-09-09T12:27:45.018,60.571,30,-30,3,SUMo,1098.937,0.648,1,1
2026-09-09T12:27:45.152,60.705,30,-30,4,LPo,732.135,0.152,1,0
2026-09-09T12:27:45.457,61.01,31,-31,2,OPA_SUMo,1099.529,0.457,1,1
2026-09-09T12:27:49.008,64.56,31,-31,3,SUMo,1100.387,0.686,1,1
2026-09-09T12:27:49.305,64.858,31,-31,4,LPo,732.135,0.19,1,0
2026-09-09T12:27:49.510,65.063,32,-32,2,OPA_SUMo,1101.055,0.839,1,1
2026-09-09T12:27:49.623,65.176,32,-32,3,SUMo,1100.254,0.686,1,1
2026-09-09T12:27:49.757,65.31,32,-32,4,LPo,732.173,0.152,1,0
2026-09-09T12:27:50.011,65.564,32,-32,2,OPA_SUMo,1100.978,0.839,1,1
2026-09-09T12:27:50.124,65.677,32,-32,3,SUMo,1100.215,0.705,1,1
2026-09-09T12:27:50.259,65.811,32,-32,4,LPo,732.173,0.114,1,0
2026-09-09T12:27:50.583,66.136,33,-33,2,OPA_SUMo,1100.788,0.743,1,1
2026-09-09T12:27:50.696,66.249,33,-33,3,SUMo,1099.967,0.705,1,1
2026-09-09T12:27:50.831,66.384,33,-33,4,LPo,732.135,0.152,1,0
2026-09-09T12:27:51.062,66.615,33,-33,2,OPA_SUMo,1100.807,0.629,1,1
2026-09-09T12:27:51.176,66.729,33,-33,3,SUMo,1099.948,0.553,1,1
2026-09-09T12:27:51.310,66.862,33,-33,4,LPo,732.154,0.076,1,0
2026-09-09T12:27:51.635,67.188,34,-34,2,OPA_SUMo,1100.616,0.858,1,1
2026-09-09T12:27:51.748,67.301,34,-34,3,SUMo,1099.777,0.61,1,1
2026-09-09T12:27:51.883,67.435,34,-34,4,LPo,732.135,0.133,1,0
2026-09-09T12:27:52.135,67.687,34,-34,2,OPA_SUMo,1100.597,0.591,1,1
2026-09-09T12:27:52.248,67.801,34,-34,3,SUMo,1099.872,0.648,1,1
2026-09-09T12:27:52.381,67.934,34,-34,4,LPo,732.135,0.114,1,0
2026-09-09T12:27:52.668,68.221,35,-35,2,OPA_SUMo,1100.387,0.591,1,1
2026-09-09T12:27:52.782,68.335,35,-35,3,SUMo,1099.567,0.419,1,1
2026-09-09T12:27:56.351,71.904,35,-35,4,LPo,732.097,0.152,1,0
2026-09-09T12:27:56.720,72.273,36,-36,2,OPA_SUMo,1101.493,0.591,1,1
2026-09-09T12:27:56.835,72.388,36,-36,3,SUMo,1100.597,0.705,1,1
2026-09-09T12:27:56.969,72.521,36,-36,4,LPo,732.154,0.095,1,0
2026-09-09T12:27:57.221,72.774,36,-36,2,OPA_SUMo,1101.455,0.457,1,1
2026-09-09T12:27:57.334,72.887,36,-36,3,SUMo,1100.673,0.534,1,1
2026-09-09T12:27:57.468,73.021,36,-36,4,LPo,732.135,0.171,1,0
2026-09-09T12:27:57.774,73.327,37,-37,2,OPA_SUMo,1101.15,0.514,1,1
2026-09-09T12:27:57.887,73.44,37,-37,3,SUMo,1100.349,0.362,1,1
2026-09-09T12:27:58.000,73.553,37,-37,4,LPo,732.154,0.114,1,0
2026-09-09T12:27:58.274,73.827,37,-37,2,OPA_SUMo,1101.207,0.514,1,1
2026-09-09T12:27:58.387,73.94,37,-37,3,SUMo,1100.463,0.724,1,1
2026-09-09T12:27:58.522,74.075,37,-37,4,LPo,732.154,0.152,1,0
2026-09-09T12:27:58.825,74.378,38,-38,2,OPA_SUMo,1100.864,0.362,1,1
2026-09-09T12:27:58.940,74.493,38,-38,3,SUMo,1099.987,0.514,1,1
2026-09-09T12:27:59.074,74.627,38,-38,4,LPo,732.097,0.114,1,0
2026-09-09T12:27:59.326,74.879,38,-38,2,OPA_SUMo,1100.902,0.591,1,1
2026-09-09T12:27:59.439,74.992,38,-38,3,SUMo,1100.082,0.705,1,1
2026-09-09T12:27:59.574,75.127,38,-38,4,LPo,732.173,0.114,1,0
2026-09-09T12:27:59.878,75.431,39,-39,2,OPA_SUMo,1100.597,0.476,1,1
2026-09-09T12:27:59.992,75.545,39,-39,3,SUMo,1099.739,0.4,1,1
2026-09-09T12:28:00.105,75.657,39,-39,4,LPo,732.173,0.133,1,0
2026-09-09T12:28:00.379,75.931,39,-39,2,OPA_SUMo,1100.635,0.534,1,1
2026-09-09T12:28:00.493,76.045,39,-39,3,SUMo,1099.777,0.514,1,1
2026-09-09T12:28:00.626,76.179,39,-39,4,LPo,732.173,0.095,1,0
2026-09-09T12:28:00.930,76.483,40,-40,2,OPA_SUMo,1100.349,0.534,1,1
2026-09-09T12:28:01.045,76.597,40,-40,3,SUMo,1099.567,0.419,1,1
2026-09-09T12:28:01.179,76.731,40,-40,4,LPo,732.116,0.171,1,0
2026-09-09T12:28:01.451,77.004,40,-40,2,OPA_SUMo,1100.33,0.495,1,1
2026-09-09T12:28:01.565,77.118,40,-40,3,SUMo,1099.529,0.591,1,1
2026-09-09T12:28:01.698,77.251,40,-40,4,LPo,732.173,0.133,1,0
2026-09-09T12:28:02.003,77.555,41,-41,2,OPA_SUMo,1100.082,0.724,1,1
2026-09-09T12:28:02.117,77.67,41,-41,3,SUMo,1099.281,0.438,1,1
2026-09-09T12:28:02.231,77.783,41,-41,4,LPo,732.154,0.114,1,0
2026-09-09T12:28:02.482,78.035,41,-41,2,OPA_SUMo,1100.12,0.572,1,1
2026-09-09T12:28:02.596,78.149,41,-41,3,SUMo,1099.3,0.972,1,1
2026-09-09T12:28:02.731,78.283,41,-41,4,LPo,732.173,0.114,1,0
2026-09-09T12:28:03.036,78.589,42,-42,2,OPA_SUMo,1099.834,0.362,1,1
2026-09-09T12:28:03.150,78.703,42,-42,3,SUMo,1098.995,0.476,1,1
2026-09-09T12:28:03.263,78.815,42,-42,4,LPo,732.154,0.133,1,0
2026-09-09T12:28:03.536,79.089,42,-42,2,OPA_SUMo,1099.796,0.724,1,1
2026-09-09T12:28:03.649,79.202,42,-42,3,SUMo,1099.033,0.438,1,1
2026-09-09T12:28:03.783,79.335,42,-42,4,LPo,732.154,0.171,1,0
2026-09-09T12:28:04.089,79.642,43,-43,2,OPA_SUMo,1099.567,0.61,1,1
2026-09-09T12:28:04.202,79.755,43,-43,3,SUMo,1098.728,0.724,1,1
2026-09-09T12:28:04.336,79.889,43,-43,4,LPo,732.154,0.152,1,0
2026-09-09T12:28:04.589,80.141,43,-43,2,OPA_SUMo,1099.548,0.514,1,1
2026-09-09T12:28:04.703,80.256,43,-43,3,SUMo,1098.747,0.534,1,1
2026-09-09T12:28:04.837,80.39,43,-43,4,LPo,732.154,0.095,1,0
2026-09-09T12:28:07.179,82.732,44,-44,2,OPA_SUMo,1098.575,0.572,1,1
2026-09-09T12:28:07.292,82.845,44,-44,3,SUMo,1097.755,0.457,1,1
2026-09-09T12:28:07.404,82.957,44,-44,4,LPo,732.135,0.114,1,0
2026-09-09T12:28:07.681,83.234,44,-44,2,OPA_SUMo,1098.613,0.514,1,1
2026-09-09T12:28:07.795,83.348,44,-44,3,SUMo,1097.812,0.877,1,1
2026-09-09T12:28:07.929,83.482,44,-44,4,LPo,732.154,0.152,1,0
2026-09-09T12:28:08.233,83.786,45,-45,2,OPA_SUMo,1098.461,0.419,1,1
2026-09-09T12:28:08.346,83.899,45,-45,3,SUMo,1097.64,0.705,1,1
2026-09-09T12:28:08.480,84.032,45,-45,4,LPo,732.154,0.133,1,0
2026-09-09T12:28:08.734,84.286,45,-45,2,OPA_SUMo,1098.384,0.686,1,1
2026-09-09T12:28:08.847,84.4,45,-45,3,SUMo,1097.564,0.743,1,1
2026-09-09T12:28:08.982,84.534,45,-45,4,LPo,732.059,0.152,1,0
2026-09-09T12:28:09.287,84.839,46,-46,2,OPA_SUMo,1098.136,0.629,1,1
2026-09-09T12:28:09.400,84.953,46,-46,3,SUMo,1097.335,0.839,1,1
2026-09-09T12:28:09.534,85.087,46,-46,4,LPo,732.097,0.152,1,0
2026-09-09T12:28:09.787,85.34,46,-46,2,OPA_SUMo,1098.079,0.724,1,1
2026-09-09T12:28:09.900,85.453,46,-46,3,SUMo,1097.373,0.686,1,1
2026-09-09T12:28:10.015,85.568,46,-46,4,LPo,732.116,0.152,1,0
2026-09-09T12:28:10.338,85.891,47,-47,2,OPA_SUMo,1098.003,0.667,1,1
2026-09-09T12:28:10.452,86.004,47,-47,3,SUMo,1097.03,0.591,1,1
2026-09-09T12:28:10.566,86.119,47,-47,4,LPo,732.173,0.114,1,0
2026-09-09T12:28:10.839,86.392,47,-47,2,OPA_SUMo,1097.85,0.648,1,1
2026-09-09T12:28:10.952,86.505,47,-47,3,SUMo,1097.068,0.877,1,1
2026-09-09T12:28:14.507,90.06,47,-47,4,LPo,732.097,0.152,1,0
2026-09-09T12:28:14.897,90.45,48,-48,2,OPA_SUMo,1098.861,0.724,1,1
2026-09-09T12:28:15.011,90.564,48,-48,3,SUMo,1098.041,0.743,1,1
2026-09-09T12:28:15.144,90.697,48,-48,4,LPo,732.116,0.114,1,0
2026-09-09T12:28:15.417,90.97,48,-48,2,OPA_SUMo,1098.88,0.877,1,1
2026-09-09T12:28:15.532,91.084,48,-48,3,SUMo,1098.098,0.972,1,1
2026-09-09T12:28:15.664,91.217,48,-48,4,LPo,732.135,0.114,1,0
2026-09-09T12:28:15.951,91.503,49,-49,2,OPA_SUMo,1098.632,0.82,1,1
2026-09-09T12:28:16.065,91.617,49,-49,3,SUMo,1097.793,0.648,1,1
2026-09-09T12:28:16.178,91.731,49,-49,4,LPo,732.059,0.133,1,0
2026-09-09T12:28:16.450,92.003,49,-49,2,OPA_SUMo,1098.613,0.686,1,1
2026-09-09T12:28:16.563,92.116,49,-49,3,SUMo,1097.831,0.915,1,1
2026-09-09T12:28:16.697,92.25,49,-49,4,LPo,732.135,0.114,1,0
2026-09-09T12:28:17.004,92.557,50,-50,2,OPA_SUMo,1098.327,0.648,1,1
2026-09-09T12:28:17.118,92.671,50,-50,3,SUMo,1097.45,0.667,1,1
2026-09-09T12:28:17.252,92.805,50,-50,4,LPo,732.116,0.114,1,0
2026-09-09T12:28:17.505,93.058,50,-50,2,OPA_SUMo,1098.289,0.705,1,1
2026-09-09T12:28:17.618,93.171,50,-50,3,SUMo,1097.507,0.686,1,1
2026-09-09T12:28:17.732,93.285,50,-50,4,LPo,732.173,0.152,1,0
2026-09-09T12:28:18.075,93.628,51,-51,2,OPA_SUMo,1098.022,0.724,1,1
2026-09-09T12:28:18.189,93.742,51,-51,3,SUMo,1097.259,0.667,1,1
2026-09-09T12:28:18.323,93.876,51,-51,4,LPo,732.097,0.228,1,0
2026-09-09T12:28:18.577,94.129,51,-51,2,OPA_SUMo,1098.022,0.648,1,1
2026-09-09T12:28:18.690,94.243,51,-51,3,SUMo,1097.259,0.667,1,1
2026-09-09T12:28:18.802,94.355,51,-51,4,LPo,732.192,0.095,1,0
2026-09-09T12:28:19.131,94.684,52,-52,2,OPA_SUMo,1097.793,0.629,1,1
2026-09-09T12:28:19.245,94.798,52,-52,3,SUMo,1096.973,0.877,1,1
2026-09-09T12:28:19.380,94.933,52,-52,4,LPo,732.154,0.114,1,0
2026-09-09T12:28:19.609,95.162,52,-52,2,OPA_SUMo,1097.774,1.068,1,1
2026-09-09T12:28:19.723,95.276,52,-52,3,SUMo,1096.935,0.572,1,1
2026-09-09T12:28:19.857,95.41,52,-52,4,LPo,732.116,0.114,1,0
2026-09-09T12:28:20.163,95.716,53,-53,2,OPA_SUMo,1097.488,0.572,1,1
2026-09-09T12:28:20.276,95.829,53,-53,3,SUMo,1096.706,0.82,1,1
