elapsed_s,phase,stage,code,channel,mean_bank_uv,error_bank_uv,error_real_mv,pp_bank_uv,valid
61.77008120000028,fase1 historial IDAC0,0,19,0,999984,-1516,-30.192201200000003,2441,True
61.98934259999987,fase1 historial IDAC1,1,140,1,984840,-16660,-331.795562,3471,True
64.19187349999993,x1 historial verificación,0,19,0,1000881,-619,-12.3278183,2746,True
64.84245559999908,x1 historial verificación,1,140,1,984764,-16736,-333.3091552,3433,True
65.49654509999891,x1 historial verificación,2,254,2,989055,-12445,-247.85088650000003,648,True
69.76756039999964,x1 historial verificación,2,254,3,983085,-18415,-366.7476155,686,True
70.87313619999986,x1 historial verificación,3,83,4,1106204,104704,2085.2534528,114,True
73.07660219999889,x2 historial verificación,0,19,0,1012306,10806,215.20905420000003,2746,True
73.73000069999944,x2 historial verificación,1,140,1,979747,-21753,-433.22622210000003,4653,True
74.38285519999954,x2 historial verificación,2,254,2,978469,-23031,-458.6784867,934,True
75.02912139999898,x2 historial verificación,2,254,3,964298,-37202,-740.9038714000001,2174,True
75.68231170000035,x2 historial verificación,3,83,4,1110973,109473,2180.2314261,553,True
78.19608479999988,x4 malla rescate,3,83,4,1113758,112258,2235.6966506000003,419,True
78.41673619999892,x4 LPo post ajuste,3,83,4,1113967,112467,2239.8590319000004,514,True
79.06932029999916,x4 verificación robusta,0,19,0,1034488,32988,656.9791116,2841,True
79.72300489999907,x4 verificación robusta,1,140,1,970287,-31213,-621.6287441000001,6160,True
80.37531399999898,x4 verificación robusta,2,254,2,964469,-37031,-737.4982867000001,1373,True
81.02816569999959,x4 verificación robusta,2,254,3,893077,-108423,-2159.3199411,5664,True
81.67406350000056,x4 verificación robusta,3,83,4,1118373,116873,2327.6076061,514,True
84.19239689999995,x8 malla rescate,3,83,4,1110973,109473,2180.2314261,95,True
84.41198540000005,x8 LPo post ajuste,3,83,4,1110935,109435,2179.4746295000004,114,True
88.73381490000065,x8 verificación robusta,0,19,0,1021270,19770,393.73338900000005,2670,True
89.83367259999977,x8 verificación robusta,1,140,1,988273,-13227,-263.4249639,3280,True
90.48851579999973,x8 verificación robusta,2,254,2,908298,-93202,-1856.1830714,1640,True
91.13965800000005,x8 verificación robusta,2,254,3,741786,-259714,-5172.386109800001,171,False
91.77391239999997,x8 verificación robusta,3,83,4,1110935,109435,2179.4746295000004,114,True
94.29664889999913,x16 malla rescate,3,83,4,1108264,106764,2126.2797948,133,True
94.51705980000042,x16 LPo post ajuste,3,83,4,1108207,106707,2125.1445999000002,95,True
95.1721882999991,x16 verificación robusta,0,19,0,1010761,9261,184.4392977,2555,True
95.82596170000033,x16 verificación robusta,1,140,1,995941,-5559,-110.7113763,3299,True
96.4754412000002,x16 verificación robusta,2,254,2,893154,-108346,-2157.7864322,1678,True
97.1275229999992,x16 verificación robusta,2,254,3,739116,-262384,-5225.561028800001,209,False
97.78220580000016,x16 verificación robusta,3,83,4,1108245,106745,2125.9013965000004,133,True
100.29936029999953,x24 malla rescate,3,83,4,1108970,107470,2140.340279,95,True
100.51885279999988,x24 LPo post ajuste,3,83,4,1108970,107470,2140.340279,95,True
101.17490919999909,x24 verificación robusta,0,19,0,1014156,12656,252.05309920000002,2269,True
101.82929479999984,x24 verificación robusta,1,140,1,994720,-6780,-135.028446,2803,True
102.48441859999912,x24 verificación robusta,2,254,2,885543,-115957,-2309.3648249000003,1964,True
103.13948840000012,x24 verificación robusta,2,254,3,739917,-261583,-5209.6085531,190,False
103.7951121999995,x24 verificación robusta,3,83,4,1108970,107470,2140.340279,114,True
106.32003470000018,x32 malla rescate,3,83,4,1108055,106555,2122.1174135,95,True
106.54279560000032,x32 LPo post ajuste,3,83,4,1108074,106574,2122.4958118000004,114,True
107.19780329999958,x32 verificación robusta,0,19,0,1010608,9108,181.3921956,2117,True
107.85183510000024,x32 verificación robusta,1,140,1,997505,-3995,-79.5632215,3814,True
108.50730300000032,x32 verificación robusta,2,254,2,879745,-121755,-2424.8360534999997,2002,False
109.16244720000032,x32 verificación robusta,2,254,3,739059,-262441,-5226.6962237,228,False
109.817275899999,x32 verificación robusta,3,83,4,1108093,106593,2122.8742101000003,114,True
112.34277339999971,x48 malla rescate,3,83,4,1109046,107546,2141.8538722000003,95,True
112.56672930000059,x48 LPo post ajuste,3,83,4,1109085,107585,2142.6305845,95,True
113.22254669999893,x48 verificación robusta,0,19,0,1014156,12656,252.05309920000002,2250,True
113.87781340000038,x48 verificación robusta,1,140,1,995960,-5540,-110.332978,4119,True
114.53355179999926,x48 verificación robusta,2,254,2,875015,-126485,-2519.0373145000003,1964,False
115.18948839999939,x48 verificación robusta,2,254,3,739994,-261506,-5208.075044200001,171,False
115.82389329999933,x48 verificación robusta,3,83,4,1109066,107566,2142.2521862000003,114,True
118.34947549999924,x50 malla rescate,3,83,4,1108932,107432,2139.5834824000003,95,True
118.57327020000048,x50 LPo post ajuste,3,83,4,1108894,107394,2138.8266858,133,True
119.22957119999955,x50 verificación robusta,0,19,0,1013622,12122,241.4181154,1697,True
119.88419959999919,x50 verificación robusta,1,140,1,997543,-3957,-78.8064249,2269,True
120.53840870000022,x50 verificación robusta,2,254,2,868740,-132760,-2644.008332,1487,False
124.76309199999923,x50 verificación robusta,2,254,3,739841,-261659,-5211.1221463,171,False
125.89023029999953,x50 verificación robusta,3,83,4,1108932,107432,2139.5834824000003,95,True
