elapsed_s,phase,stage,code,channel,mean_bank_uv,error_bank_uv,error_real_mv,pp_bank_uv,valid,clavado
1.8739098999940325,espera estabilidad,1,0,1,1021556,20056,399.42927920000005,9946,True,False
5.311471799999708,espera estabilidad,1,0,1,1016664,15164,302.00167480000005,6856,True,False
8.744389999992563,espera estabilidad,1,0,1,1013879,12379,246.5364503,6418,True,False
12.180901400002767,espera estabilidad,1,0,1,1010169,8669,172.6492033,7829,True,False
12.831983500000206,fase1 inicial,0,0,0,953063,-48437,-964.6567609,11100,True,False
17.12147339999501,fase1 inicial,1,0,1,1006374,4874,97.0691218,7972,True,False
18.21489930000098,fase1 inicial,2,0,2,1046237,44737,890.9686709,1029,True,False
18.8668050999986,fase1 inicial,3,0,3,1047325,45825,912.6369525,1049,True,False
19.516583199991146,fase1 inicial,3,0,4,733203,-268297,-5343.3225629,286,False,True
19.952187000002596,ABBA precheck IDAC0,0,0,0,953397,-48103,-958.0049171000001,10117,True,False
20.4379409999965,ABBA A1 IDAC0,0,0,0,953702,-47798,-951.9306286000001,7590,True,False
22.427066100004595,ABBA B1 IDAC0,0,2,0,958919,-42581,-848.0304217,7628,True,False
22.90963519999059,ABBA B2 IDAC0,0,2,0,958394,-43106,-858.4861642,7648,True,False
26.848171099991305,ABBA A2 IDAC0,0,0,0,953139,-48361,-963.1431677000002,8602,True,False
27.334871899991413,ABBA A1 IDAC0,0,0,0,953178,-48322,-962.3664554000001,9765,True,False
29.323092299993732,ABBA B1 IDAC0,0,4,0,964049,-37451,-745.8628807000001,8048,True,False
29.812172899997677,ABBA B2 IDAC0,0,4,0,963735,-37765,-752.1164105,6370,True,False
31.796818100003293,ABBA A2 IDAC0,0,0,0,952968,-48532,-966.5487524,11615,True,False
32.28575349999301,ABBA precheck IDAC1,1,0,1,999984,-1516,-30.192201200000003,8248,True,False
32.77078920000349,ABBA A1 IDAC1,1,0,1,1000165,-1335,-26.5874595,11281,True,False
34.760354500001995,ABBA B1 IDAC1,1,2,1,1000175,-1325,-26.3883025,4901,True,False
35.2450278000033,ABBA B2 IDAC1,1,2,1,998611,-2889,-57.5364573,8019,True,False
37.232445200002985,ABBA A2 IDAC1,1,0,1,997543,-3957,-78.8064249,6980,True,False
37.72223469999153,ABBA A1 IDAC1,1,0,1,997772,-3728,-74.2457296,9974,True,False
39.70853360000183,ABBA B1 IDAC1,1,4,1,998057,-3443,-68.56975510000001,7562,True,False
40.19508669999777,ABBA B2 IDAC1,1,4,1,996951,-4549,-90.5965193,8592,True,False
42.18487240000104,ABBA A2 IDAC1,1,0,1,995616,-5884,-117.1839788,8811,True,False
42.78534149999905,medición tau BP,0,4,1,986280,-15220,-303.116954,7934,True,False
46.22038969999994,medición tau BP,0,4,1,984763,-16737,-333.3290709,10347,True,False
49.65457359999709,medición tau BP,0,4,1,986385,-15115,-301.0258055,9193,True,False
53.089741199990385,medición tau BP,0,4,1,985765,-15735,-313.3735395,8401,True,False
56.52643349999562,medición tau BP,0,4,1,986394,-15106,-300.84656420000005,7743,True,False
59.963634400002775,medición tau BP,0,4,1,985679,-15821,-315.0862897,6427,True,False
63.40037210000446,medición tau BP,0,4,1,985832,-15668,-312.0391876,7800,True,False
70.46301599999424,medición tau BP,0,4,1,986261,-15239,-303.49535230000004,8382,True,False
73.89586309999868,medición tau BP,0,4,1,986175,-15325,-305.20810250000005,7133,True,False
77.33152799999516,medición tau BP,0,4,1,986213,-15287,-304.4513059,8478,True,False
80.76684499999101,medición tau BP,0,4,1,986928,-14572,-290.21158040000006,8115,True,False
84.20067930000369,medición tau BP,0,4,1,985860,-15640,-311.48154800000003,7877,True,False
87.63600929999666,medición tau BP,0,4,1,987195,-14305,-284.8940885,8087,True,False
91.06991310000012,medición tau BP,0,4,1,985784,-15716,-312.99514120000003,8134,True,False
94.50717579999764,medición tau BP,0,4,1,987024,-14476,-288.29967320000003,8258,True,False
97.94201210000028,medición tau BP,0,4,1,986242,-15258,-303.87375060000005,9164,True,False
101.377044199995,medición tau BP,0,4,1,986241,-15259,-303.89366630000006,8134,True,False
104.81058950000443,medición tau BP,0,4,1,986661,-14839,-295.5290723,8411,True,False
108.2447480999981,medición tau BP,0,4,1,986633,-14867,-296.0867119,9002,True,False
111.68136259999301,medición tau BP,0,4,1,986690,-14810,-294.95151699999997,8096,True,False
115.11481549999735,medición tau BP,0,4,1,986032,-15468,-308.0560476,8658,True,False
118.55006680000224,medición tau BP,0,4,1,986623,-14877,-296.2858689,10671,True,False
121.98434819999966,medición tau BP,0,4,1,986623,-14877,-296.2858689,9193,True,False
125.41998229999444,medición tau BP,0,4,1,986480,-15020,-299.13381400000003,7409,True,False
128.85249839999597,medición tau BP,0,4,1,986633,-14867,-296.0867119,10709,True,False
132.28505510000105,medición tau BP,0,4,1,986308,-15192,-302.5593144,9527,True,False
135.7183401999937,medición tau BP,0,4,1,986680,-14820,-295.150674,9059,True,False
198.2385798000032,espera estabilidad,0,0,1,987901,-13599,-270.8336043,3766,True,False
203.09903759999725,espera estabilidad,0,0,1,987338,-14162,-282.0461434,4233,True,False
207.95641800000158,espera estabilidad,0,0,1,987710,-13790,-274.63750300000004,5788,True,False
267.5019867999945,espera estabilidad,0,9,1,978975,-22525,-448.60114250000004,4138,True,False
272.36292949999915,espera estabilidad,0,9,1,979432,-22068,-439.49966760000007,3995,True,False
277.2200717999949,espera estabilidad,0,9,1,978946,-22554,-449.1786978,4939,True,False
277.87606100000266,fase1 verificación 1,0,9,0,976467,-25033,-498.5497181,4024,True,False
278.5248017999984,fase1 verificación 1,1,-47,1,979537,-21963,-437.40851910000003,3890,True,False
279.17794850000064,fase1 verificación 1,2,0,2,1053104,51604,1027.7297828,648,True,False
279.83021780000126,fase1 verificación 1,3,0,3,1052436,50936,1014.4260952000001,610,True,False
280.46307289999095,fase1 verificación 1,3,0,4,732975,-268525,-5347.8633425,209,False,True
280.8971424999909,estado tras fase 1,3,0,2,1052350,50850,1012.7133450000001,686,True,False
281.3310829999973,estado tras fase 1,3,0,4,732955,-268545,-5348.261656500001,295,False,True
282.3217436999985,barrido IDAC3 -120,3,-120,4,732850,-268650,-5350.352805,180,False,True
283.3084086000017,barrido IDAC3 -112,3,-112,4,732879,-268621,-5349.7752497,257,False,True
287.97029899999325,barrido IDAC3 -104,3,-104,4,732879,-268621,-5349.7752497,276,False,True
289.43000120000215,barrido IDAC3 -96,3,-96,4,732812,-268688,-5351.109601600001,209,False,True
290.42277819999435,barrido IDAC3 -88,3,-88,4,732860,-268640,-5350.153648,218,False,True
291.4118957000028,barrido IDAC3 -80,3,-80,4,732907,-268593,-5349.2176101000005,171,False,True
292.4024694999971,barrido IDAC3 -72,3,-72,4,732898,-268602,-5349.3968514,199,False,True
