timestamp,elapsed_s,direction,idac1,channel,tap,mean_uv,error_uv,pp_uv
2026-09-08T14:34:58.239,62.736,aproximacion,-60,0,PGAgain,992450,-7550,1144
2026-09-08T14:34:58.239,62.736,aproximacion,-60,1,BPo,989933,-10067,2937
2026-09-08T14:34:58.239,62.736,aproximacion,-60,2,OPA_SUMo,1010189,10189,553
2026-09-08T14:34:58.239,62.736,aproximacion,-60,3,SUMo,1119365,119365,114
2026-09-08T14:34:58.239,62.736,aproximacion,-60,4,LPo,742588,-257412,152
2026-09-08T14:35:14.134,78.632,aproximacion,-61,0,PGAgain,992717,-7283,1659
2026-09-08T14:35:14.134,78.632,aproximacion,-61,1,BPo,991554,-8446,2765
2026-09-08T14:35:14.134,78.632,aproximacion,-61,2,OPA_SUMo,1002273,2273,495
2026-09-08T14:35:14.134,78.632,aproximacion,-61,3,SUMo,1061954,61954,7896
2026-09-08T14:35:14.134,78.632,aproximacion,-61,4,LPo,742378,-257622,133
2026-09-08T14:35:27.063,91.56,hold,-61,0,PGAgain,992908,-7092,1716
2026-09-08T14:35:27.063,91.56,hold,-61,1,BPo,992679,-7321,3356
2026-09-08T14:35:27.063,91.56,hold,-61,2,OPA_SUMo,998954,-1046,667
2026-09-08T14:35:27.063,91.56,hold,-61,3,SUMo,993576,-6424,9536
2026-09-08T14:35:27.063,91.56,hold,-61,4,LPo,1046543,46543,15163
2026-09-08T14:35:39.982,104.479,hold,-61,0,PGAgain,993003,-6997,1602
2026-09-08T14:35:39.982,104.479,hold,-61,1,BPo,993556,-6444,3452
2026-09-08T14:35:39.982,104.479,hold,-61,2,OPA_SUMo,998325,-1675,610
2026-09-08T14:35:39.982,104.479,hold,-61,3,SUMo,978240,-21760,12836
2026-09-08T14:35:39.982,104.479,hold,-61,4,LPo,1120262,120262,7057
2026-09-08T14:35:52.902,117.399,hold,-61,0,PGAgain,992584,-7416,2613
2026-09-08T14:35:52.902,117.399,hold,-61,1,BPo,993576,-6424,2822
2026-09-08T14:35:52.902,117.399,hold,-61,2,OPA_SUMo,998229,-1771,629
2026-09-08T14:35:52.902,117.399,hold,-61,3,SUMo,974559,-25441,12454
2026-09-08T14:35:52.902,117.399,hold,-61,4,LPo,1120586,120586,114
2026-09-08T14:36:05.824,130.322,hold,-61,0,PGAgain,992717,-7283,2079
2026-09-08T14:36:05.824,130.322,hold,-61,1,BPo,993919,-6081,3356
2026-09-08T14:36:05.824,130.322,hold,-61,2,OPA_SUMo,998172,-1828,553
2026-09-08T14:36:05.824,130.322,hold,-61,3,SUMo,973262,-26738,16345
2026-09-08T14:36:05.824,130.322,hold,-61,4,LPo,1120605,120605,76
2026-09-08T14:36:18.747,143.244,hold,-61,0,PGAgain,992794,-7206,1621
2026-09-08T14:36:18.747,143.244,hold,-61,1,BPo,993766,-6234,3166
2026-09-08T14:36:18.747,143.244,hold,-61,2,OPA_SUMo,998153,-1847,514
2026-09-08T14:36:18.747,143.244,hold,-61,3,SUMo,971069,-28931,12874
2026-09-08T14:36:18.747,143.244,hold,-61,4,LPo,1120605,120605,133
2026-09-08T14:36:31.668,156.165,hold,-61,0,PGAgain,992679,-7321,1964
2026-09-08T14:36:31.668,156.165,hold,-61,1,BPo,993804,-6196,2861
2026-09-08T14:36:31.668,156.165,hold,-61,2,OPA_SUMo,998153,-1847,667
2026-09-08T14:36:31.668,156.165,hold,-61,3,SUMo,966434,-33566,22773
2026-09-08T14:36:31.668,156.165,hold,-61,4,LPo,1120586,120586,95
