elapsed_s,phase,stage,code,channel,mean_bank_uv,error_bank_uv,error_real_mv,pp_bank_uv,valid
13.766649199999847,fase1 historial IDAC0,0,20,0,1003074,1574,31.347311800000004,2346,True
15.039668299999903,fase1 corrección IDAC0,0,19,0,1000480,-1020,-20.314014000000004,2536,True
15.258587299999817,fase1 historial IDAC1,1,159,1,1018104,16604,330.68028280000004,2708,True
17.464781499999845,x1 historial verificación,0,19,0,1001014,-486,-9.679030200000001,2613,True
18.118552700000237,x1 historial verificación,1,159,1,1015205,13705,272.94466850000003,3166,True
18.77253860000019,x1 historial verificación,2,254,2,778503,-222997,-4441.1413529,2555,False
19.426880299999993,x1 historial verificación,2,254,3,783443,-218057,-4342.7577949,2079,False
20.08090829999992,x1 historial verificación,3,83,4,1106185,104685,2084.8750545000003,114,True
22.287584300000162,x2 historial verificación,0,19,0,1081771,80271,1598.6531547,2441,True
26.611558699999932,x2 historial verificación,1,159,1,967197,-34303,-683.1682571,5531,True
27.717518100000234,x2 historial verificación,2,254,2,751228,-250272,-4984.342070400001,209,False
28.372553799999878,x2 historial verificación,2,254,3,757179,-244321,-4865.823739699999,171,False
29.026207100000192,x2 historial verificación,3,83,4,1126804,125304,2495.5168728,95,False
29.245198099999925,x2 SUM entrada,2,254,3,757122,-244378,-4866.9589346,171,False
29.463969299999917,IDAC2 base rápida,2,254,3,757064,-244436,-4868.114045200001,190,False
29.987075099999856,IDAC2 extremo de rescate,2,-255,3,757236,-244264,-4864.6885448,228,False
30.51035210000009,IDAC2 extremo de rescate,2,255,3,757160,-244340,-4866.202138000001,133,False
31.33775689999993,IDAC2 salto +128,2,-127,3,757160,-244340,-4866.202138000001,152,False
32.16367919999993,IDAC2 salto +64,2,-191,3,757198,-244302,-4865.4453414,95,False
34.9293204999999,IDAC2 salto +32,2,-223,3,757179,-244321,-4865.823739699999,228,False
35.75675379999984,IDAC2 salto +16,2,-239,3,757179,-244321,-4865.823739699999,114,False
36.583703400000104,IDAC2 salto +8,2,-247,3,757160,-244340,-4866.202138000001,133,False
37.41156180000007,IDAC2 salto +4,2,-251,3,757217,-244283,-4865.0669431,171,False
38.23990360000016,IDAC2 salto +2,2,-253,3,757236,-244264,-4864.6885448,114,False
39.06788050000023,IDAC2 salto +1,2,-254,3,757236,-244264,-4864.6885448,95,False
39.89565850000008,IDAC2 mínimo final,2,-255,3,757179,-244321,-4865.823739699999,152,False
43.78701950000004,x2 LPo entrada,3,83,4,1126823,125323,2495.8952711,114,False
43.96573410000019,IDAC3 base rápida,3,83,4,1126804,125304,2495.5168728,95,False
44.9400885,IDAC3 extremo de rescate,3,-255,4,1126785,125285,2495.1384745,76,False
45.464039500000126,IDAC3 extremo de rescate,3,255,4,1126804,125304,2495.5168728,114,False
46.2914267000001,IDAC3 salto +128,3,-127,4,1126823,125323,2495.8952711,114,False
47.118039899999985,IDAC3 salto +64,3,-191,4,1126804,125304,2495.5168728,114,False
47.946086899999955,IDAC3 salto +32,3,-223,4,751171,-250329,-4985.4772653,133,False
48.774048799999946,IDAC3 salto +16,3,-239,4,751132,-250368,-4986.253977599999,152,False
49.601835100000244,IDAC3 salto +8,3,-247,4,751152,-250348,-4985.8556636,190,False
52.37010909999981,IDAC3 salto +4,3,-251,4,751094,-250406,-4987.0107742,133,False
53.19756940000025,IDAC3 salto +2,3,-253,4,751171,-250329,-4985.4772653,133,False
54.02537470000016,IDAC3 salto +1,3,-254,4,751152,-250348,-4985.8556636,171,False
54.85370060000014,IDAC3 mínimo final,3,-255,4,751113,-250387,-4986.632375900001,190,False
55.07644130000017,x2 LPo post ajuste,3,-255,4,751171,-250329,-4985.4772653,152,False
55.29677660000016,IDAC2 base rápida,2,-255,4,751171,-250329,-4985.4772653,95,False
55.82009710000011,IDAC2 extremo de rescate,2,-255,4,751171,-250329,-4985.4772653,228,False
56.34411679999994,IDAC2 extremo de rescate,2,255,4,751171,-250329,-4985.4772653,190,False
57.17268580000018,IDAC2 salto +128,2,-127,4,751228,-250272,-4984.342070400001,171,False
59.95246350000025,IDAC2 mejor salto 128,2,-127,4,751132,-250368,-4986.253977599999,133,False
60.475195800000165,IDAC2 salto +64,2,-191,4,751094,-250406,-4987.0107742,228,False
61.302453199999945,IDAC2 salto +64,2,-63,4,751113,-250387,-4986.632375900001,171,False
62.12512229999993,IDAC2 salto +32,2,-159,4,751152,-250348,-4985.8556636,133,False
