elapsed_s,phase,stage,code,channel,mean_bank_uv,error_bank_uv,error_real_mv,pp_bank_uv,valid
7.094739299995126,IDAC0 base,0,0,0,952415,-49085,-977.5621345000001,2956,True
12.47049629999674,IDAC0 probe,0,1,0,954360,-47140,-938.826098,3108,True
14.61680599997635,IDAC0 restore,0,0,0,951271,-50229,-1000.3456953,2937,True
16.316336399991997,IDAC0 probe,0,-1,0,948734,-52766,-1050.8718262,2994,True
18.015572999982396,IDAC0 restore,0,0,0,951271,-50229,-1000.3456953,3833,True
18.716460999974515,IDAC0 inicio,0,0,0,951156,-50344,-1002.6360008,3395,True
23.442019099980826,IDAC0 rampa Newton,0,8,0,972099,-29401,-585.5414957,2784,True
24.94159010000294,IDAC0 rampa Newton,0,16,0,992183,-9317,-185.5545769,2346,True
25.990292799979215,IDAC0 rampa Newton,0,18,0,997676,-3824,-76.1576368,2441,True
26.638584200001787,IDAC0 post Newton,0,18,0,997085,-4415,-87.92781550000001,2727,True
28.786421199998586,IDAC0 PI,0,18,0,997276,-4224,-84.1239168,2632,True
30.9878364999895,IDAC0 PI,0,19,0,999698,-1802,-35.88809140000001,2670,True
33.19120000000112,IDAC0 PI,0,20,0,1002826,1326,26.408218200000004,2479,True
35.33795559999999,IDAC0 PI,0,20,0,1003112,1612,32.1041084,2574,True
37.54059949997463,IDAC0 PI,0,19,0,999870,-1630,-32.462591,1926,True
39.74166639999021,IDAC0 PI,0,20,0,1002445,945,18.8203365,2193,True
41.888361099991016,IDAC0 PI,0,20,0,1002578,1078,21.469124600000004,2250,True
42.53471139998874,IDAC0 verificación 1/3,0,20,0,1002445,945,18.8203365,2174,True
44.18114400000195,IDAC0 verificación 2/3,0,20,0,1002902,1402,27.921811400000003,2460,True
45.82906799999182,IDAC0 verificación 3/3,0,20,0,1002368,868,17.286827600000002,2346,True
46.479907300003106,espera por resolución,1,0,1,960273,-41227,-821.0645639,3414,True
52.126594999979716,espera por resolución,1,0,1,964870,-36630,-729.512091,3471,True
57.77345419998164,espera por resolución,1,0,1,968513,-32987,-656.9591959,3681,True
63.421469900000375,espera por resolución,1,0,1,971870,-29630,-590.102191,3356,True
69.07293589998153,espera por resolución,1,0,1,973434,-28066,-558.9540362,2613,True
74.7218004000024,espera por resolución,1,0,1,976295,-25205,-501.97521850000004,2746,True
80.37282509999932,espera por resolución,1,0,1,977478,-24022,-478.4149454,2670,True
86.01697879997664,espera por resolución,1,0,1,979270,-22230,-442.72601099999997,2498,True
91.66565069998614,espera por resolución,1,0,1,980358,-21142,-421.0577294,3032,True
92.36778649999178,espera por resolución,1,64,1,991516,-9984,-198.8383488,3318,True
98.01211089998833,espera por resolución,1,64,1,991630,-9870,-196.567959,2651,True
103.65847179997945,espera por resolución,1,64,1,992317,-9183,-182.8858731,2574,True
104.35879329999443,espera por resolución,1,113,1,1001205,-295,-5.8751315,2212,True
110.00749540000106,espera por resolución,1,113,1,1000175,-1325,-26.3883025,2651,True
115.65333319999627,espera por resolución,1,113,1,999660,-1840,-36.644888,3299,True
116.35213759998442,espera por resolución,1,123,1,1001033,-467,-9.3006319,3337,True
121.99971949998871,espera por resolución,1,123,1,999774,-1726,-34.374498200000005,3509,True
127.64627589998418,espera por resolución,1,123,1,1000690,-810,-16.131717000000002,3376,True
128.29159369997797,fase1 verificación PGAgain,0,20,0,1003265,1765,35.1512105,2365,True
128.9379444999795,fase1 verificación BPo,1,123,1,999507,-1993,-39.691990100000005,3242,True
129.58663239999441,IDAC2 base rápida,2,0,3,736465,-265035,-5278.3575495000005,1411,False
131.28727979998803,IDAC2 salto +64,2,-64,3,734882,-266618,-5309.8841026,190,False
134.0425159999868,IDAC2 salto +64,2,64,3,779304,-222196,-4425.1888772,1449,False
136.798437999998,IDAC2 mejor salto 64,2,64,3,778789,-222711,-4435.4454627000005,1983,False
140.44303299998865,IDAC2 salto +64,2,0,3,736026,-265474,-5287.1005418,1735,False
143.19748589998926,IDAC2 salto +64,2,128,3,821208,-180292,-3590.6413844000003,2517,False
145.95343709998997,IDAC2 mejor salto 64,2,128,3,821266,-180234,-3589.4862738,2212,False
147.65473239999847,IDAC2 salto +64,2,64,3,777530,-223970,-4460.519329,2441,False
150.4076333999983,IDAC2 salto +64,2,192,3,863380,-138120,-2750.756484,2021,False
153.15820559998974,IDAC2 mejor salto 64,2,192,3,863990,-137510,-2738.607907,2498,False
154.85978989998694,IDAC2 salto +64,2,128,3,821323,-180177,-3588.3510789,1716,False
157.61243049998302,IDAC2 salto +64,2,255,3,904541,-96959,-1931.0063563,2098,True
160.365298299992,IDAC2 mejor salto 64,2,255,3,904979,-96521,-1922.2832797,1487,True
164.0088807999855,IDAC2 salto +32,2,223,3,885639,-115861,-2307.4529177,1316,True
166.7625375999778,IDAC2 salto +16,2,239,3,896415,-105085,-2092.8413345,1316,True
169.51588150000316,IDAC2 salto +8,2,247,3,901794,-99706,-1985.7147842000002,2002,True
172.26837119998527,IDAC2 salto +4,2,251,3,904636,-96864,-1929.1143648000002,1544,True
175.02270929998485,IDAC2 salto +2,2,253,3,906391,-95109,-1894.1623113000003,1659,True
177.77425649997895,IDAC2 mejor salto 2,2,253,3,906867,-94633,-1884.6824381000001,1659,True
179.47448969999095,IDAC2 salto +2,2,251,3,905780,-95720,-1906.330804,1869,True
182.2270462999877,IDAC2 salto +2,2,255,3,908641,-92859,-1849.3519863,1945,True
188.620562600001,IDAC2 mejor salto 2,2,255,3,909214,-92286,-1837.9402902000002,1316,True
190.7522323000012,IDAC2 salto +2,2,253,3,908298,-93202,-1856.1830714,1640,True
193.50407409999752,IDAC2 salto +1,2,254,3,909042,-92458,-1841.3657906,1392,True
196.2585795999912,IDAC2 mínimo final,2,255,3,909748,-91752,-1827.3053064,1258,True
196.90897339998628,IDAC3 base rápida,3,0,4,731067,-270433,-5385.8624981,152,False
200.55437719999463,IDAC3 salto +64,3,-64,4,731067,-270433,-5385.8624981,190,False
203.30603279999923,IDAC3 salto +64,3,64,4,731067,-270433,-5385.8624981,209,False
206.05938249998144,IDAC3 salto +32,3,-32,4,731029,-270471,-5386.619294700001,247,False
208.81152429999202,IDAC3 salto +32,3,32,4,780181,-221319,-4407.722808300001,11558,False
211.56669129998772,IDAC3 mejor salto 32,3,32,4,1064376,62876,1252.2195532,3910,True
213.26730330000282,IDAC3 salto +32,3,0,4,1084365,82865,1650.3144805000002,1010,True
216.01905669999542,IDAC3 salto +32,3,64,4,1106166,104666,2084.4966562,133,True
218.77239589998499,IDAC3 salto +16,3,16,4,1106204,104704,2085.2534528,133,True
225.21027109998977,IDAC3 salto +16,3,48,4,1106204,104704,2085.2534528,114,True
228.41251460000058,IDAC3 salto +8,3,24,4,1106204,104704,2085.2534528,133,True
231.16678800000227,IDAC3 salto +8,3,40,4,1106185,104685,2084.8750545000003,133,True
233.92325900000287,IDAC3 salto +4,3,28,4,1106166,104666,2084.4966562,114,True
238.62360559997614,IDAC3 salto +4,3,36,4,1106224,104724,2085.6517668,114,True
241.38019850000273,IDAC3 salto +2,3,30,4,1106185,104685,2084.8750545000003,95,True
244.13615710000158,IDAC3 salto +2,3,34,4,1106166,104666,2084.4966562,133,True
246.8936520999996,IDAC3 salto +1,3,31,4,1106185,104685,2084.8750545000003,114,True
249.6472739999881,IDAC3 salto +1,3,33,4,1106166,104666,2084.4966562,114,True
252.40487839997513,IDAC3 mínimo final,3,32,4,1106204,104704,2085.2534528,95,True
253.056492099975,guarda SUM antes de x24,2,255,3,931377,-70123,-1396.5486311000002,1487,True
260.7931144000031,IDAC0 base,0,0,0,952339,-49161,-979.0757277,3147,True
262.496147799975,IDAC0 probe,0,1,0,954837,-46663,-929.3263091000001,3108,True
264.19727639999473,IDAC0 restore,0,0,0,951862,-49638,-988.5755166000001,3280,True
265.9007156000007,IDAC0 probe,0,-1,0,949382,-52118,-1037.9664526000001,3623,True
267.60516769997776,IDAC0 restore,0,0,0,951709,-49791,-991.6226187000001,3089,True
268.31130689999554,IDAC0 inicio,0,0,0,951538,-49962,-995.0282034,3414,True
269.36793409998063,IDAC0 rampa Newton,0,8,0,972518,-28982,-577.1968174000001,2613,True
270.42207249999046,IDAC0 rampa Newton,0,16,0,992336,-9164,-182.50747479999998,2403,True
271.47680869998294,IDAC0 rampa Newton,0,18,0,997219,-4281,-85.2591117,2269,True
