t_s,pasada,idac0,idac1,idac2,fase,posicion,asentamiento_incompleto,ch,tap,media_banco_uv,pp_banco_uv,ok,valido,clavado,real_mv_vs_vref
274.22,1,24,-192,0,malla,,False,4,LPo,875014.0,261.0,True,False,True,-2519.0572302
276.08,1,24,-192,64,malla,,False,0,PGAgain,1002327.0,259.0,True,True,True,16.470283899999966
276.44,1,24,-192,64,malla,,False,1,BPo,986230.0,265.0,True,True,True,-304.11273899999964
276.8,1,24,-192,64,malla,,False,2,OPA_SUMo,1119903.0,282.0,True,True,True,2358.0786271000006
277.16,1,24,-192,64,malla,,False,3,SUMo,1121861.0,271.0,True,True,True,2397.073567700002
277.52,1,24,-192,64,malla,,False,4,LPo,875054.0,269.0,True,False,True,-2518.2606022000004
279.38,1,24,-192,128,malla,,False,0,PGAgain,1002359.0,252.0,True,True,True,17.107586300000744
279.74,1,24,-192,128,malla,,False,1,BPo,986179.0,260.0,True,True,True,-305.12843970000057
280.1,1,24,-192,128,malla,,False,2,OPA_SUMo,1128000.0,263.0,True,False,True,2519.3360500000003
280.46,1,24,-192,128,malla,,False,3,SUMo,1128000.0,247.0,True,False,True,2519.3360500000003
280.82,1,24,-192,128,malla,,False,4,LPo,875027.0,257.0,True,False,True,-2518.7983260999995
282.68,1,24,-192,255,malla,,False,0,PGAgain,1002309.0,252.0,True,True,True,16.111801299999385
283.04,1,24,-192,255,malla,,False,1,BPo,986203.0,266.0,True,True,True,-304.65046290000055
283.4,1,24,-192,255,malla,,False,2,OPA_SUMo,1128000.0,277.0,True,False,True,2519.3360500000003
283.76,1,24,-192,255,malla,,False,3,SUMo,1128000.0,260.0,True,False,True,2519.3360500000003
284.12,1,24,-192,255,malla,,False,4,LPo,875037.0,257.0,True,False,True,-2518.5991690999995
348.8,1,24,-128,0,referencia,,False,0,PGAgain,1002320.0,278.0,True,True,True,16.330874000000996
349.16,1,24,-128,0,referencia,,False,1,BPo,991972.0,277.0,True,True,True,-189.75678960000042
349.52,1,24,-128,0,referencia,,False,2,OPA_SUMo,1049248.0,242.0,True,True,True,950.934843600001
349.88,1,24,-128,0,referencia,,False,3,SUMo,1051335.0,272.0,True,True,True,992.4989095000008
350.24,1,24,-128,0,referencia,,False,4,LPo,875000.0,281.0,True,False,True,-2519.3360500000003
352.1,1,24,-128,-255,malla,,False,0,PGAgain,1002324.0,277.0,True,True,True,16.410536799999115
352.46,1,24,-128,-255,malla,,False,1,BPo,991956.0,265.0,True,True,True,-190.07544079999965
352.82,1,24,-128,-255,malla,,False,2,OPA_SUMo,875000.0,254.0,True,False,True,-2519.3360500000003
353.18,1,24,-128,-255,malla,,False,3,SUMo,875000.0,256.0,True,False,True,-2519.3360500000003
353.54,1,24,-128,-255,malla,,False,4,LPo,875000.0,274.0,True,False,True,-2519.3360500000003
355.4,1,24,-128,-128,malla,,False,0,PGAgain,1002307.0,274.0,True,True,True,16.071969900000326
355.76,1,24,-128,-128,malla,,False,1,BPo,991961.0,264.0,True,True,True,-189.97586229999976
356.12,1,24,-128,-128,malla,,False,2,OPA_SUMo,954510.0,245.0,True,True,True,-935.8387430000002
356.48,1,24,-128,-128,malla,,False,3,SUMo,956441.0,271.0,True,True,True,-897.3815262999995
356.84,1,24,-128,-128,malla,,False,4,LPo,875031.0,272.0,True,False,True,-2518.718663300001
358.7,1,24,-128,-64,malla,,False,0,PGAgain,1002316.0,263.0,True,True,True,16.25121120000062
359.06,1,24,-128,-64,malla,,False,1,BPo,991988.0,284.0,True,True,True,-189.43813839999888
359.42,1,24,-128,-64,malla,,False,2,OPA_SUMo,1001872.0,251.0,True,True,True,7.4086403999991495
359.78,1,24,-128,-64,malla,,False,3,SUMo,1003886.0,312.0,True,True,False,47.51886019999935
360.14,1,24,-128,-64,malla,,False,4,LPo,875000.0,262.0,True,False,True,-2519.3360500000003
362.0,1,24,-128,0,malla,,False,0,PGAgain,1002285.0,284.0,True,True,True,15.633824499999367
362.36,1,24,-128,0,malla,,False,1,BPo,991950.0,280.0,True,True,True,-190.1949349999991
362.72,1,24,-128,0,malla,,False,2,OPA_SUMo,1049319.0,250.0,True,True,True,952.3488582999993
363.08,1,24,-128,0,malla,,False,3,SUMo,1051328.0,253.0,True,True,True,992.3594995999996
363.44,1,24,-128,0,malla,,False,4,LPo,875041.0,283.0,True,False,True,-2518.519506299999
365.3,1,24,-128,64,malla,,False,0,PGAgain,1002240.0,259.0,True,True,True,14.737618000000182
365.66,1,24,-128,64,malla,,False,1,BPo,992004.0,253.0,True,True,True,-189.11948719999964
366.02,1,24,-128,64,malla,,False,2,OPA_SUMo,1096727.0,262.0,True,True,True,1896.512363900002
366.38,1,24,-128,64,malla,,False,3,SUMo,1098780.0,286.0,True,True,True,1937.3992959999996
366.74,1,24,-128,64,malla,,False,4,LPo,875000.0,263.0,True,False,True,-2519.3360500000003
368.6,1,24,-128,128,malla,,False,0,PGAgain,1002290.0,287.0,True,True,True,15.733402999999276
368.96,1,24,-128,128,malla,,False,1,BPo,991922.0,275.0,True,True,True,-190.7525745999995
369.32,1,24,-128,128,malla,,False,2,OPA_SUMo,1128000.0,282.0,True,False,True,2519.3360500000003
369.68,1,24,-128,128,malla,,False,3,SUMo,1128000.0,272.0,True,False,True,2519.3360500000003
370.04,1,24,-128,128,malla,,False,4,LPo,875000.0,309.0,True,False,False,-2519.3360500000003
371.9,1,24,-128,255,malla,,False,0,PGAgain,1002294.0,259.0,True,True,True,15.813065799999658
372.26,1,24,-128,255,malla,,False,1,BPo,991944.0,272.0,True,True,True,-190.3144292000008
372.62,1,24,-128,255,malla,,False,2,OPA_SUMo,1128000.0,288.0,True,False,True,2519.3360500000003
372.98,1,24,-128,255,malla,,False,3,SUMo,1128000.0,255.0,True,False,True,2519.3360500000003
373.34,1,24,-128,255,malla,,False,4,LPo,875000.0,246.0,True,False,True,-2519.3360500000003
438.02,1,24,-64,0,referencia,,False,0,PGAgain,1002318.0,255.0,True,True,True,16.291042599999674
438.38,1,24,-64,0,referencia,,False,1,BPo,997700.0,276.0,True,True,True,-75.6796599999991
438.74,1,24,-64,0,referencia,,False,2,OPA_SUMo,1026285.0,269.0,True,True,True,493.6106245000017
439.1,1,24,-64,0,referencia,,False,3,SUMo,1028215.0,253.0,True,True,True,532.0479254999984
439.46,1,24,-64,0,referencia,,False,4,LPo,875034.0,257.0,True,False,True,-2518.6589162000005
441.32,1,24,-64,-255,malla,,False,0,PGAgain,1002306.0,281.0,True,True,True,16.052054200000796
441.68,1,24,-64,-255,malla,,False,1,BPo,997744.0,289.0,True,True,True,-74.80336919999944
442.04,1,24,-64,-255,malla,,False,2,OPA_SUMo,875000.0,257.0,True,False,True,-2519.3360500000003
442.4,1,24,-64,-255,malla,,False,3,SUMo,875000.0,288.0,True,False,True,-2519.3360500000003
442.76,1,24,-64,-255,malla,,False,4,LPo,875029.0,246.0,True,False,True,-2518.7584947
444.62,1,24,-64,-128,malla,,False,0,PGAgain,1002324.0,244.0,True,True,True,16.410536799999115
444.98,1,24,-64,-128,malla,,False,1,BPo,997651.0,270.0,True,True,True,-76.65552930000092
445.34,1,24,-64,-128,malla,,False,2,OPA_SUMo,931426.0,262.0,True,True,True,-1395.5727617999992
445.7,1,24,-64,-128,malla,,False,3,SUMo,933411.0,249.0,True,True,True,-1356.0400973000012
446.06,1,24,-64,-128,malla,,False,4,LPo,875000.0,266.0,True,False,True,-2519.3360500000003
447.92,1,24,-64,-64,malla,,False,0,PGAgain,1002334.0,258.0,True,True,True,16.609693799998933
448.28,1,24,-64,-64,malla,,False,1,BPo,997684.0,277.0,True,True,True,-75.99831120000061
448.64,1,24,-64,-64,malla,,False,2,OPA_SUMo,978799.0,251.0,True,True,True,-452.10630570000046
449.0,1,24,-64,-64,malla,,False,3,SUMo,980915.0,261.0,True,True,True,-409.96468450000077
449.36,1,24,-64,-64,malla,,False,4,LPo,875015.0,284.0,True,False,True,-2519.0373145000003
451.22,1,24,-64,0,malla,,False,0,PGAgain,1002362.0,262.0,True,True,True,17.167333399999332
451.58,1,24,-64,0,malla,,False,1,BPo,997790.0,272.0,True,True,True,-73.88724700000073
451.94,1,24,-64,0,malla,,False,2,OPA_SUMo,1026304.0,254.0,True,True,True,493.98902280000175
452.3,1,24,-64,0,malla,,False,3,SUMo,1028292.0,261.0,True,True,True,533.5814343999983
452.66,1,24,-64,0,malla,,False,4,LPo,875000.0,253.0,True,False,True,-2519.3360500000003
454.52,1,24,-64,64,malla,,False,0,PGAgain,1002323.0,300.0,True,True,False,16.390621099999585
454.88,1,24,-64,64,malla,,False,1,BPo,997743.0,256.0,True,True,True,-74.82328489999897
455.24,1,24,-64,64,malla,,False,2,OPA_SUMo,1073697.0,256.0,True,True,True,1437.8537928999979
455.6,1,24,-64,64,malla,,False,3,SUMo,1075740.0,245.0,True,True,True,1478.5415680000003
455.96,1,24,-64,64,malla,,False,4,LPo,875035.0,277.0,True,False,True,-2518.6390005000007
457.82,1,24,-64,128,malla,,False,0,PGAgain,1002302.0,280.0,True,True,True,15.972391400000417
458.18,1,24,-64,128,malla,,False,1,BPo,997735.0,260.0,True,True,True,-74.98261049999974
458.54,1,24,-64,128,malla,,False,2,OPA_SUMo,1121137.0,288.0,True,True,True,2382.654600899999
458.9,1,24,-64,128,malla,,False,3,SUMo,1123218.0,267.0,True,False,True,2424.0991726000016
459.26,1,24,-64,128,malla,,False,4,LPo,875000.0,241.0,True,False,True,-2519.3360500000003
461.12,1,24,-64,255,malla,,False,0,PGAgain,1002355.0,288.0,True,True,True,17.027923500000362
461.48,1,24,-64,255,malla,,False,1,BPo,997670.0,264.0,True,True,True,-76.27713100000082
461.84,1,24,-64,255,malla,,False,2,OPA_SUMo,1128000.0,279.0,True,False,True,2519.3360500000003
462.2,1,24,-64,255,malla,,False,3,SUMo,1128000.0,255.0,True,False,True,2519.3360500000003
462.56,1,24,-64,255,malla,,False,4,LPo,875000.0,279.0,True,False,True,-2519.3360500000003
527.24,1,24,0,0,referencia,,False,0,PGAgain,1002284.0,256.0,True,True,True,15.613908799999837
527.6,1,24,0,0,referencia,,False,1,BPo,1003509.0,275.0,True,True,True,40.010641300000295
527.96,1,24,0,0,referencia,,False,2,OPA_SUMo,1003327.0,252.0,True,True,True,36.385983899999964
528.32,1,24,0,0,referencia,,False,3,SUMo,1005337.0,245.0,True,True,True,76.41654089999979
528.68,1,24,0,0,referencia,,False,4,LPo,875036.0,274.0,True,False,True,-2518.619084800001
530.54,1,24,0,-255,malla,,False,0,PGAgain,1002198.0,252.0,True,True,True,13.901158599999585
530.9,1,24,0,-255,malla,,False,1,BPo,1003519.0,261.0,True,True,True,40.20979830000011
531.26,1,24,0,-255,malla,,False,2,OPA_SUMo,875000.0,261.0,True,False,True,-2519.3360500000003
531.62,1,24,0,-255,malla,,False,3,SUMo,875000.0,248.0,True,False,True,-2519.3360500000003
531.98,1,24,0,-255,malla,,False,4,LPo,875036.0,290.0,True,False,True,-2518.619084800001
533.84,1,24,0,-128,malla,,False,0,PGAgain,1002328.0,311.0,True,True,False,16.490199599999492
534.2,1,24,0,-128,malla,,False,1,BPo,1003455.0,283.0,True,True,True,38.935193500000814
534.56,1,24,0,-128,malla,,False,2,OPA_SUMo,908480.0,260.0,True,True,True,-1852.5584139999996
534.92,1,24,0,-128,malla,,False,3,SUMo,910500.0,278.0,True,True,True,-1812.3287
535.28,1,24,0,-128,malla,,False,4,LPo,875010.0,274.0,True,False,True,-2519.1368930000003
537.14,1,24,0,-64,malla,,False,0,PGAgain,1002293.0,282.0,True,True,True,15.793150100000128
537.5,1,24,0,-64,malla,,False,1,BPo,1003445.0,301.0,True,True,False,38.736036500001
537.86,1,24,0,-64,malla,,False,2,OPA_SUMo,955914.0,262.0,True,True,True,-907.8771002000003
538.22,1,24,0,-64,malla,,False,3,SUMo,957954.0,274.0,True,True,True,-867.249072200001
538.58,1,24,0,-64,malla,,False,4,LPo,875013.0,251.0,True,False,True,-2519.0771458999993
540.44,1,24,0,0,malla,,False,0,PGAgain,1002287.0,277.0,True,True,True,15.67365590000069
540.8,1,24,0,0,malla,,False,1,BPo,1003508.0,280.0,True,True,True,39.990725600000765
541.16,1,24,0,0,malla,,False,2,OPA_SUMo,1003364.0,285.0,True,True,True,37.122864800000656
541.52,1,24,0,0,malla,,False,3,SUMo,1005358.0,255.0,True,True,True,76.83477059999895
541.88,1,24,0,0,malla,,False,4,LPo,875000.0,253.0,True,False,True,-2519.3360500000003
543.74,1,24,0,64,malla,,False,0,PGAgain,1002337.0,246.0,True,True,True,16.669440899999785
544.1,1,24,0,64,malla,,False,1,BPo,1003475.0,260.0,True,True,True,39.33350750000046
544.46,1,24,0,64,malla,,False,2,OPA_SUMo,1050722.0,247.0,True,True,True,980.2905853999996
544.82,1,24,0,64,malla,,False,3,SUMo,1052790.0,262.0,True,True,True,1021.4762529999994
545.18,1,24,0,64,malla,,False,4,LPo,875002.0,271.0,True,False,True,-2519.296218600001
547.04,1,24,0,128,malla,,False,0,PGAgain,1002269.0,263.0,True,True,True,15.31517330000011
547.4,1,24,0,128,malla,,False,1,BPo,1003539.0,282.0,True,True,True,40.608112299999746
547.76,1,24,0,128,malla,,False,2,OPA_SUMo,1098188.0,268.0,True,True,True,1925.609201600002
548.12,1,24,0,128,malla,,False,3,SUMo,1100290.0,277.0,True,True,True,1967.4720029999994
548.48,1,24,0,128,malla,,False,4,LPo,875000.0,246.0,True,False,True,-2519.3360500000003
550.34,1,24,0,255,malla,,False,0,PGAgain,1002302.0,258.0,True,True,True,15.972391400000417
550.7,1,24,0,255,malla,,False,1,BPo,1003443.0,251.0,True,True,True,38.69620509999967
551.06,1,24,0,255,malla,,False,2,OPA_SUMo,1128000.0,290.0,True,False,True,2519.3360500000003
551.42,1,24,0,255,malla,,False,3,SUMo,1128000.0,260.0,True,False,True,2519.3360500000003
551.78,1,24,0,255,malla,,False,4,LPo,875037.0,254.0,True,False,True,-2518.5991690999995
616.46,1,24,64,0,referencia,,False,0,PGAgain,1002300.0,253.0,True,True,True,15.932559999999095
616.82,1,24,64,0,referencia,,False,1,BPo,1009227.0,265.0,True,True,True,153.8886138999995
617.18,1,24,64,0,referencia,,False,2,OPA_SUMo,980439.0,257.0,True,True,True,-419.4445577000007
617.54,1,24,64,0,referencia,,False,3,SUMo,982443.0,251.0,True,True,True,-379.53349490000033
617.9,1,24,64,0,referencia,,False,4,LPo,875000.0,290.0,True,False,True,-2519.3360500000003
619.76,1,24,64,-255,malla,,False,0,PGAgain,1002261.0,267.0,True,True,True,15.155847699999349
620.12,1,24,64,-255,malla,,False,1,BPo,1009295.0,263.0,True,True,True,155.24288149999919
620.48,1,24,64,-255,malla,,False,2,OPA_SUMo,875000.0,261.0,True,False,True,-2519.3360500000003
620.84,1,24,64,-255,malla,,False,3,SUMo,875000.0,257.0,True,False,True,-2519.3360500000003
621.2,1,24,64,-255,malla,,False,4,LPo,875011.0,262.0,True,False,True,-2519.1169773000006
623.06,1,24,64,-128,malla,,False,0,PGAgain,1002207.0,258.0,True,True,True,14.080399899999874
623.42,1,24,64,-128,malla,,False,1,BPo,1009304.0,245.0,True,True,True,155.42212279999947
623.78,1,24,64,-128,malla,,False,2,OPA_SUMo,885594.0,246.0,True,True,True,-2308.349124199999
624.14,1,24,64,-128,malla,,False,3,SUMo,887609.0,291.0,True,True,True,-2268.2189886999995
624.5,1,24,64,-128,malla,,False,4,LPo,875000.0,261.0,True,False,True,-2519.3360500000003
626.36,1,24,64,-64,malla,,False,0,PGAgain,1002257.0,255.0,True,True,True,15.07618489999897
626.72,1,24,64,-64,malla,,False,1,BPo,1009258.0,255.0,True,True,True,154.50600060000076
627.08,1,24,64,-64,malla,,False,2,OPA_SUMo,933108.0,257.0,True,True,True,-1362.074554400001
627.44,1,24,64,-64,malla,,False,3,SUMo,935038.0,268.0,True,True,True,-1323.6372534
627.8,1,24,64,-64,malla,,False,4,LPo,875036.0,261.0,True,False,True,-2518.619084800001
629.66,1,24,64,0,malla,,False,0,PGAgain,1002301.0,269.0,True,True,True,15.952475700000889
630.02,1,24,64,0,malla,,False,1,BPo,1009221.0,276.0,True,True,True,153.7691197000001
630.38,1,24,64,0,malla,,False,2,OPA_SUMo,980510.0,271.0,True,True,True,-418.0305430000002
630.74,1,24,64,0,malla,,False,3,SUMo,982492.0,276.0,True,True,True,-378.5576256000008
631.1,1,24,64,0,malla,,False,4,LPo,875000.0,258.0,True,False,True,-2519.3360500000003
632.96,1,24,64,64,malla,,False,0,PGAgain,1002221.0,272.0,True,True,True,14.359219700000073
633.32,1,24,64,64,malla,,False,1,BPo,1009248.0,267.0,True,True,True,154.30684360000095
633.68,1,24,64,64,malla,,False,2,OPA_SUMo,1027920.0,248.0,True,True,True,526.1727940000014
634.04,1,24,64,64,malla,,False,3,SUMo,1029861.0,272.0,True,True,True,564.8291677000021
634.4,1,24,64,64,malla,,False,4,LPo,875005.0,249.0,True,False,True,-2519.2364715000003
636.26,1,24,64,128,malla,,False,0,PGAgain,1002293.0,291.0,True,True,True,15.793150100000128
636.62,1,24,64,128,malla,,False,1,BPo,1009195.0,271.0,True,True,True,153.251311500001
636.98,1,24,64,128,malla,,False,2,OPA_SUMo,1075310.0,283.0,True,True,True,1469.977816999999
637.34,1,24,64,128,malla,,False,3,SUMo,1077395.0,256.0,True,True,True,1511.5020514999997
637.7,1,24,64,128,malla,,False,4,LPo,875000.0,273.0,True,False,True,-2519.3360500000003
639.56,1,24,64,255,malla,,False,0,PGAgain,1002269.0,259.0,True,True,True,15.31517330000011
639.92,1,24,64,255,malla,,False,1,BPo,1009243.0,261.0,True,True,True,154.20726510000105
640.28,1,24,64,255,malla,,False,2,OPA_SUMo,1128000.0,249.0,True,False,True,2519.3360500000003
640.64,1,24,64,255,malla,,False,3,SUMo,1128000.0,246.0,True,False,True,2519.3360500000003
641.0,1,24,64,255,malla,,False,4,LPo,875037.0,269.0,True,False,True,-2518.5991690999995
705.68,1,24,128,0,referencia,,False,0,PGAgain,1002265.0,271.0,True,True,True,15.235510499999728
706.04,1,24,128,0,referencia,,False,1,BPo,1014972.0,261.0,True,True,True,268.3043103999996
706.4,1,24,128,0,referencia,,False,2,OPA_SUMo,957627.0,251.0,True,True,True,-873.761506100001
706.76,1,24,128,0,referencia,,False,3,SUMo,959620.0,278.0,True,True,True,-834.0695159999999
707.12,1,24,128,0,referencia,,False,4,LPo,875000.0,269.0,True,False,True,-2519.3360500000003
708.98,1,24,128,-255,malla,,False,0,PGAgain,1002262.0,275.0,True,True,True,15.175763399998878
709.34,1,24,128,-255,malla,,False,1,BPo,1014965.0,267.0,True,True,True,268.16490050000067
709.7,1,24,128,-255,malla,,False,2,OPA_SUMo,875000.0,253.0,True,False,True,-2519.3360500000003
710.06,1,24,128,-255,malla,,False,3,SUMo,875000.0,267.0,True,False,True,-2519.3360500000003
710.42,1,24,128,-255,malla,,False,4,LPo,875000.0,244.0,True,False,True,-2519.3360500000003
712.28,1,24,128,-128,malla,,False,0,PGAgain,1002277.0,290.0,True,True,True,15.47449890000087
712.64,1,24,128,-128,malla,,False,1,BPo,1015036.0,260.0,True,True,True,269.5789151999989
