t_s,bloque,repeticion,pgaout,orden,ch,tap,media_banco_uv,pp_banco_uv,ok,valido,clavado,real_mv_vs_vref,codigos_idac
166.56,CONTROL,39,1,0-1-2-3-4,2,OPA_SUMo,1009167.0,281.0,True,True,True,152.6936719000006,"[12, 0, 0, 0]"
166.92,CONTROL,39,1,0-1-2-3-4,3,SUMo,1011170.0,262.0,True,True,True,192.5848189999992,"[12, 0, 0, 0]"
167.28,CONTROL,39,1,0-1-2-3-4,4,LPo,875000.0,259.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
167.64,CONTROL,40,1,4-3-2-1-0,4,LPo,875000.0,250.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
168.0,CONTROL,40,1,4-3-2-1-0,3,SUMo,1011213.0,259.0,True,True,True,193.44119409999934,"[12, 0, 0, 0]"
168.36,CONTROL,40,1,4-3-2-1-0,2,OPA_SUMo,1009215.0,267.0,True,True,True,153.64962550000064,"[12, 0, 0, 0]"
168.72,CONTROL,40,1,4-3-2-1-0,1,BPo,1003538.0,243.0,True,True,True,40.58819660000022,"[12, 0, 0, 0]"
169.08,CONTROL,40,1,4-3-2-1-0,0,PGAgain,1001540.0,275.0,True,True,True,0.7966279999992755,"[12, 0, 0, 0]"
169.44,CONTROL,41,1,0-1-2-3-4,0,PGAgain,1001598.0,259.0,True,True,True,1.9517385999991306,"[12, 0, 0, 0]"
169.8,CONTROL,41,1,0-1-2-3-4,1,BPo,1003477.0,273.0,True,True,True,39.37333889999951,"[12, 0, 0, 0]"
170.16,CONTROL,41,1,0-1-2-3-4,2,OPA_SUMo,1009124.0,279.0,True,True,True,151.83729680000047,"[12, 0, 0, 0]"
170.52,CONTROL,41,1,0-1-2-3-4,3,SUMo,1011176.0,255.0,True,True,True,192.7043132000009,"[12, 0, 0, 0]"
170.88,CONTROL,41,1,0-1-2-3-4,4,LPo,875000.0,276.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
171.24,CONTROL,42,1,4-3-2-1-0,4,LPo,875005.0,269.0,True,False,True,-2519.2364715000003,"[12, 0, 0, 0]"
171.6,CONTROL,42,1,4-3-2-1-0,3,SUMo,1011097.0,253.0,True,True,True,191.13097289999962,"[12, 0, 0, 0]"
171.96,CONTROL,42,1,4-3-2-1-0,2,OPA_SUMo,1009195.0,257.0,True,True,True,153.251311500001,"[12, 0, 0, 0]"
172.32,CONTROL,42,1,4-3-2-1-0,1,BPo,1003501.0,281.0,True,True,True,39.85131569999953,"[12, 0, 0, 0]"
172.68,CONTROL,42,1,4-3-2-1-0,0,PGAgain,1001555.0,289.0,True,True,True,1.0953634999990038,"[12, 0, 0, 0]"
173.04,CONTROL,43,1,0-1-2-3-4,0,PGAgain,1001527.0,257.0,True,True,True,0.5377239000008694,"[12, 0, 0, 0]"
173.4,CONTROL,43,1,0-1-2-3-4,1,BPo,1003452.0,288.0,True,True,True,38.875446399999966,"[12, 0, 0, 0]"
173.76,CONTROL,43,1,0-1-2-3-4,2,OPA_SUMo,1009186.0,246.0,True,True,True,153.07207020000072,"[12, 0, 0, 0]"
174.12,CONTROL,43,1,0-1-2-3-4,3,SUMo,1011175.0,244.0,True,True,True,192.6843974999991,"[12, 0, 0, 0]"
174.48,CONTROL,43,1,0-1-2-3-4,4,LPo,875000.0,270.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
174.84,CONTROL,44,1,4-3-2-1-0,4,LPo,875004.0,262.0,True,False,True,-2519.2563871999996,"[12, 0, 0, 0]"
175.2,CONTROL,44,1,4-3-2-1-0,3,SUMo,1011143.0,249.0,True,True,True,192.0470951000006,"[12, 0, 0, 0]"
175.56,CONTROL,44,1,4-3-2-1-0,2,OPA_SUMo,1009111.0,266.0,True,True,True,151.5783926999998,"[12, 0, 0, 0]"
175.92,CONTROL,44,1,4-3-2-1-0,1,BPo,1003529.0,258.0,True,True,True,40.40895529999993,"[12, 0, 0, 0]"
176.28,CONTROL,44,1,4-3-2-1-0,0,PGAgain,1001495.0,277.0,True,True,True,-0.09957849999990943,"[12, 0, 0, 0]"
176.64,CONTROL,45,1,0-1-2-3-4,0,PGAgain,1001488.0,251.0,True,True,True,-0.238988399998877,"[12, 0, 0, 0]"
177.0,CONTROL,45,1,0-1-2-3-4,1,BPo,1003558.0,261.0,True,True,True,40.98651059999986,"[12, 0, 0, 0]"
177.36,CONTROL,45,1,0-1-2-3-4,2,OPA_SUMo,1009164.0,284.0,True,True,True,152.63392479999976,"[12, 0, 0, 0]"
177.72,CONTROL,45,1,0-1-2-3-4,3,SUMo,1011206.0,262.0,True,True,True,193.30178420000036,"[12, 0, 0, 0]"
178.08,CONTROL,45,1,0-1-2-3-4,4,LPo,875056.0,272.0,True,False,True,-2518.220770799999,"[12, 0, 0, 0]"
178.44,CONTROL,46,1,4-3-2-1-0,4,LPo,875013.0,254.0,True,False,True,-2519.0771458999993,"[12, 0, 0, 0]"
178.8,CONTROL,46,1,4-3-2-1-0,3,SUMo,1011147.0,261.0,True,True,True,192.12675790000097,"[12, 0, 0, 0]"
179.16,CONTROL,46,1,4-3-2-1-0,2,OPA_SUMo,1009133.0,253.0,True,True,True,152.01653810000076,"[12, 0, 0, 0]"
179.52,CONTROL,46,1,4-3-2-1-0,1,BPo,1003518.0,300.0,True,True,False,40.18988260000058,"[12, 0, 0, 0]"
179.88,CONTROL,46,1,4-3-2-1-0,0,PGAgain,1001555.0,256.0,True,True,True,1.0953634999990038,"[12, 0, 0, 0]"
180.24,CONTROL,47,1,0-1-2-3-4,0,PGAgain,1001517.0,256.0,True,True,True,0.3385669000010506,"[12, 0, 0, 0]"
180.6,CONTROL,47,1,0-1-2-3-4,1,BPo,1003514.0,245.0,True,True,True,40.1102198000002,"[12, 0, 0, 0]"
180.96,CONTROL,47,1,0-1-2-3-4,2,OPA_SUMo,1009177.0,277.0,True,True,True,152.89282890000044,"[12, 0, 0, 0]"
181.32,CONTROL,47,1,0-1-2-3-4,3,SUMo,1011139.0,280.0,True,True,True,191.9674323000002,"[12, 0, 0, 0]"
181.68,CONTROL,47,1,0-1-2-3-4,4,LPo,875002.0,260.0,True,False,True,-2519.296218600001,"[12, 0, 0, 0]"
182.04,CONTROL,48,1,4-3-2-1-0,4,LPo,875000.0,288.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
182.4,CONTROL,48,1,4-3-2-1-0,3,SUMo,1011196.0,267.0,True,True,True,193.10262720000054,"[12, 0, 0, 0]"
182.76,CONTROL,48,1,4-3-2-1-0,2,OPA_SUMo,1009109.0,241.0,True,True,True,151.53856130000074,"[12, 0, 0, 0]"
183.12,CONTROL,48,1,4-3-2-1-0,1,BPo,1003551.0,288.0,True,True,True,40.84710070000089,"[12, 0, 0, 0]"
183.48,CONTROL,48,1,4-3-2-1-0,0,PGAgain,1001483.0,264.0,True,True,True,-0.3385669000010506,"[12, 0, 0, 0]"
183.84,CONTROL,49,1,0-1-2-3-4,0,PGAgain,1001559.0,279.0,True,True,True,1.1750262999993841,"[12, 0, 0, 0]"
184.2,CONTROL,49,1,0-1-2-3-4,1,BPo,1003502.0,255.0,True,True,True,39.87123139999906,"[12, 0, 0, 0]"
184.56,CONTROL,49,1,0-1-2-3-4,2,OPA_SUMo,1009043.0,279.0,True,True,True,150.22412510000012,"[12, 0, 0, 0]"
184.92,CONTROL,49,1,0-1-2-3-4,3,SUMo,1011146.0,245.0,True,True,True,192.10684219999916,"[12, 0, 0, 0]"
185.28,CONTROL,49,1,0-1-2-3-4,4,LPo,875000.0,270.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
185.64,CONTROL,50,1,4-3-2-1-0,4,LPo,875000.0,269.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
186.0,CONTROL,50,1,4-3-2-1-0,3,SUMo,1011120.0,245.0,True,True,True,191.5890340000001,"[12, 0, 0, 0]"
186.36,CONTROL,50,1,4-3-2-1-0,2,OPA_SUMo,1009110.0,270.0,True,True,True,151.55847700000027,"[12, 0, 0, 0]"
186.72,CONTROL,50,1,4-3-2-1-0,1,BPo,1003508.0,263.0,True,True,True,39.990725600000765,"[12, 0, 0, 0]"
187.08,CONTROL,50,1,4-3-2-1-0,0,PGAgain,1001556.0,252.0,True,True,True,1.115279200000797,"[12, 0, 0, 0]"
187.44,CONTROL,51,1,0-1-2-3-4,0,PGAgain,1001534.0,259.0,True,True,True,0.677133799999837,"[12, 0, 0, 0]"
187.8,CONTROL,51,1,0-1-2-3-4,1,BPo,1003519.0,256.0,True,True,True,40.20979830000011,"[12, 0, 0, 0]"
188.16,CONTROL,51,1,0-1-2-3-4,2,OPA_SUMo,1009170.0,271.0,True,True,True,152.75341899999918,"[12, 0, 0, 0]"
188.52,CONTROL,51,1,0-1-2-3-4,3,SUMo,1011132.0,264.0,True,True,True,191.82802239999899,"[12, 0, 0, 0]"
188.88,CONTROL,51,1,0-1-2-3-4,4,LPo,875000.0,272.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
189.24,CONTROL,52,1,4-3-2-1-0,4,LPo,875000.0,256.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
189.6,CONTROL,52,1,4-3-2-1-0,3,SUMo,1011132.0,275.0,True,True,True,191.82802239999899,"[12, 0, 0, 0]"
189.96,CONTROL,52,1,4-3-2-1-0,2,OPA_SUMo,1009123.0,252.0,True,True,True,151.81738110000094,"[12, 0, 0, 0]"
190.32,CONTROL,52,1,4-3-2-1-0,1,BPo,1003511.0,245.0,True,True,True,40.05047269999935,"[12, 0, 0, 0]"
190.68,CONTROL,52,1,4-3-2-1-0,0,PGAgain,1001584.0,274.0,True,True,True,1.6729187999989314,"[12, 0, 0, 0]"
191.04,CONTROL,53,1,0-1-2-3-4,0,PGAgain,1001456.0,252.0,True,True,True,-0.8762907999996559,"[12, 0, 0, 0]"
191.4,CONTROL,53,1,0-1-2-3-4,1,BPo,1003519.0,261.0,True,True,True,40.20979830000011,"[12, 0, 0, 0]"
191.76,CONTROL,53,1,0-1-2-3-4,2,OPA_SUMo,1009094.0,261.0,True,True,True,151.23982580000103,"[12, 0, 0, 0]"
192.12,CONTROL,53,1,0-1-2-3-4,3,SUMo,1011149.0,248.0,True,True,True,192.16658930000003,"[12, 0, 0, 0]"
192.48,CONTROL,53,1,0-1-2-3-4,4,LPo,875036.0,290.0,True,False,True,-2518.619084800001,"[12, 0, 0, 0]"
192.84,CONTROL,54,1,4-3-2-1-0,4,LPo,875037.0,311.0,True,False,False,-2518.5991690999995,"[12, 0, 0, 0]"
193.2,CONTROL,54,1,4-3-2-1-0,3,SUMo,1011071.0,283.0,True,True,True,190.61316470000054,"[12, 0, 0, 0]"
193.56,CONTROL,54,1,4-3-2-1-0,2,OPA_SUMo,1009122.0,260.0,True,True,True,151.79746539999917,"[12, 0, 0, 0]"
193.92,CONTROL,54,1,4-3-2-1-0,1,BPo,1003526.0,278.0,True,True,True,40.349208199999076,"[12, 0, 0, 0]"
194.28,CONTROL,54,1,4-3-2-1-0,0,PGAgain,1001560.0,274.0,True,True,True,1.1949419999989133,"[12, 0, 0, 0]"
194.64,CONTROL,55,1,0-1-2-3-4,0,PGAgain,1001553.0,282.0,True,True,True,1.0555320999999458,"[12, 0, 0, 0]"
195.0,CONTROL,55,1,0-1-2-3-4,1,BPo,1003445.0,301.0,True,True,False,38.736036500001,"[12, 0, 0, 0]"
195.36,CONTROL,55,1,0-1-2-3-4,2,OPA_SUMo,1009114.0,262.0,True,True,True,151.63813980000066,"[12, 0, 0, 0]"
195.72,CONTROL,55,1,0-1-2-3-4,3,SUMo,1011153.0,274.0,True,True,True,192.24625210000042,"[12, 0, 0, 0]"
196.08,CONTROL,55,1,0-1-2-3-4,4,LPo,875013.0,251.0,True,False,True,-2519.0771458999993,"[12, 0, 0, 0]"
196.44,CONTROL,56,1,4-3-2-1-0,4,LPo,875000.0,277.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
196.8,CONTROL,56,1,4-3-2-1-0,3,SUMo,1011116.0,280.0,True,True,True,191.50937119999972,"[12, 0, 0, 0]"
197.16,CONTROL,56,1,4-3-2-1-0,2,OPA_SUMo,1009122.0,285.0,True,True,True,151.79746539999917,"[12, 0, 0, 0]"
197.52,CONTROL,56,1,4-3-2-1-0,1,BPo,1003509.0,255.0,True,True,True,40.010641300000295,"[12, 0, 0, 0]"
197.88,CONTROL,56,1,4-3-2-1-0,0,PGAgain,1001485.0,253.0,True,True,True,-0.2987354999997283,"[12, 0, 0, 0]"
198.24,CONTROL,57,1,0-1-2-3-4,0,PGAgain,1001599.0,246.0,True,True,True,1.971654300000924,"[12, 0, 0, 0]"
198.6,CONTROL,57,1,0-1-2-3-4,1,BPo,1003475.0,260.0,True,True,True,39.33350750000046,"[12, 0, 0, 0]"
198.96,CONTROL,57,1,0-1-2-3-4,2,OPA_SUMo,1009040.0,247.0,True,True,True,150.1643779999993,"[12, 0, 0, 0]"
199.32,CONTROL,57,1,0-1-2-3-4,3,SUMo,1011106.0,262.0,True,True,True,191.3102141999999,"[12, 0, 0, 0]"
199.68,CONTROL,57,1,0-1-2-3-4,4,LPo,875002.0,271.0,True,False,True,-2519.296218600001,"[12, 0, 0, 0]"
200.04,CONTROL,58,1,4-3-2-1-0,4,LPo,875000.0,263.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
200.4,CONTROL,58,1,4-3-2-1-0,3,SUMo,1011141.0,282.0,True,True,True,192.00726369999927,"[12, 0, 0, 0]"
200.76,CONTROL,58,1,4-3-2-1-0,2,OPA_SUMo,1009064.0,268.0,True,True,True,150.6423547999993,"[12, 0, 0, 0]"
201.12,CONTROL,58,1,4-3-2-1-0,1,BPo,1003565.0,277.0,True,True,True,41.12592050000109,"[12, 0, 0, 0]"
201.48,CONTROL,58,1,4-3-2-1-0,0,PGAgain,1001516.0,246.0,True,True,True,0.3186511999992574,"[12, 0, 0, 0]"
201.84,CONTROL,59,1,0-1-2-3-4,0,PGAgain,1001567.0,258.0,True,True,True,1.334351900000145,"[12, 0, 0, 0]"
202.2,CONTROL,59,1,0-1-2-3-4,1,BPo,1003443.0,251.0,True,True,True,38.69620509999967,"[12, 0, 0, 0]"
202.56,CONTROL,59,1,0-1-2-3-4,2,OPA_SUMo,1009070.0,290.0,True,True,True,150.761849000001,"[12, 0, 0, 0]"
202.92,CONTROL,59,1,0-1-2-3-4,3,SUMo,1011121.0,260.0,True,True,True,191.60894969999964,"[12, 0, 0, 0]"
203.28,CONTROL,59,1,0-1-2-3-4,4,LPo,875037.0,254.0,True,False,True,-2518.5991690999995,"[12, 0, 0, 0]"
203.64,CONTROL,60,1,4-3-2-1-0,4,LPo,875000.0,289.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
204.0,CONTROL,60,1,4-3-2-1-0,3,SUMo,1011090.0,291.0,True,True,True,190.99156300000064,"[12, 0, 0, 0]"
204.36,CONTROL,60,1,4-3-2-1-0,2,OPA_SUMo,1009069.0,260.0,True,True,True,150.7419332999992,"[12, 0, 0, 0]"
204.72,CONTROL,60,1,4-3-2-1-0,1,BPo,1003491.0,307.0,True,True,False,39.65215869999971,"[12, 0, 0, 0]"
205.08,CONTROL,60,1,4-3-2-1-0,0,PGAgain,1001511.0,282.0,True,True,True,0.21907269999934795,"[12, 0, 0, 0]"
205.44,CONTROL,61,1,0-1-2-3-4,0,PGAgain,1001508.0,290.0,True,True,True,0.15932560000076076,"[12, 0, 0, 0]"
205.8,CONTROL,61,1,0-1-2-3-4,1,BPo,1003477.0,256.0,True,True,True,39.37333889999951,"[12, 0, 0, 0]"
206.16,CONTROL,61,1,0-1-2-3-4,2,OPA_SUMo,1009103.0,255.0,True,True,True,151.41906709999904,"[12, 0, 0, 0]"
206.52,CONTROL,61,1,0-1-2-3-4,3,SUMo,1011092.0,277.0,True,True,True,191.0313943999997,"[12, 0, 0, 0]"
206.88,CONTROL,61,1,0-1-2-3-4,4,LPo,875000.0,263.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
207.24,CONTROL,62,1,4-3-2-1-0,4,LPo,875000.0,251.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
207.6,CONTROL,62,1,4-3-2-1-0,3,SUMo,1011113.0,263.0,True,True,True,191.44962410000113,"[12, 0, 0, 0]"
207.96,CONTROL,62,1,4-3-2-1-0,2,OPA_SUMo,1009119.0,253.0,True,True,True,151.73771830000058,"[12, 0, 0, 0]"
208.32,CONTROL,62,1,4-3-2-1-0,1,BPo,1003461.0,265.0,True,True,True,39.05468770000026,"[12, 0, 0, 0]"
208.68,CONTROL,62,1,4-3-2-1-0,0,PGAgain,1001543.0,257.0,True,True,True,0.8563751000001268,"[12, 0, 0, 0]"
209.04,CONTROL,63,1,0-1-2-3-4,0,PGAgain,1001547.0,251.0,True,True,True,0.9360379000005072,"[12, 0, 0, 0]"
209.4,CONTROL,63,1,0-1-2-3-4,1,BPo,1003478.0,290.0,True,True,True,39.39325459999904,"[12, 0, 0, 0]"
209.76,CONTROL,63,1,0-1-2-3-4,2,OPA_SUMo,1009078.0,267.0,True,True,True,150.9211745999995,"[12, 0, 0, 0]"
210.12,CONTROL,63,1,0-1-2-3-4,3,SUMo,1011112.0,263.0,True,True,True,191.42970839999933,"[12, 0, 0, 0]"
210.48,CONTROL,63,1,0-1-2-3-4,4,LPo,875026.0,261.0,True,False,True,-2518.818241800001,"[12, 0, 0, 0]"
210.84,CONTROL,64,1,4-3-2-1-0,4,LPo,875000.0,257.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
211.2,CONTROL,64,1,4-3-2-1-0,3,SUMo,1011092.0,262.0,True,True,True,191.0313943999997,"[12, 0, 0, 0]"
211.56,CONTROL,64,1,4-3-2-1-0,2,OPA_SUMo,1009022.0,258.0,True,True,True,149.80589540000096,"[12, 0, 0, 0]"
211.92,CONTROL,64,1,4-3-2-1-0,1,BPo,1003537.0,245.0,True,True,True,40.56828090000069,"[12, 0, 0, 0]"
212.28,CONTROL,64,1,4-3-2-1-0,0,PGAgain,1001546.0,246.0,True,True,True,0.9161222000009782,"[12, 0, 0, 0]"
212.64,CONTROL,65,1,0-1-2-3-4,0,PGAgain,1001560.0,291.0,True,True,True,1.1949419999989133,"[12, 0, 0, 0]"
213.0,CONTROL,65,1,0-1-2-3-4,1,BPo,1003476.0,261.0,True,True,True,39.35342319999999,"[12, 0, 0, 0]"
213.36,CONTROL,65,1,0-1-2-3-4,2,OPA_SUMo,1009070.0,255.0,True,True,True,150.761849000001,"[12, 0, 0, 0]"
213.72,CONTROL,65,1,0-1-2-3-4,3,SUMo,1011068.0,255.0,True,True,True,190.55341759999968,"[12, 0, 0, 0]"
214.08,CONTROL,65,1,0-1-2-3-4,4,LPo,875066.0,257.0,True,False,True,-2518.0216137999996,"[12, 0, 0, 0]"
214.44,CONTROL,66,1,4-3-2-1-0,4,LPo,875000.0,268.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
214.8,CONTROL,66,1,4-3-2-1-0,3,SUMo,1011110.0,261.0,True,True,True,191.38987700000027,"[12, 0, 0, 0]"
215.16,CONTROL,66,1,4-3-2-1-0,2,OPA_SUMo,1009111.0,269.0,True,True,True,151.5783926999998,"[12, 0, 0, 0]"
215.52,CONTROL,66,1,4-3-2-1-0,1,BPo,1003455.0,276.0,True,True,True,38.935193500000814,"[12, 0, 0, 0]"
215.88,CONTROL,66,1,4-3-2-1-0,0,PGAgain,1001584.0,271.0,True,True,True,1.6729187999989314,"[12, 0, 0, 0]"
216.24,CONTROL,67,1,0-1-2-3-4,0,PGAgain,1001565.0,276.0,True,True,True,1.2945205000010869,"[12, 0, 0, 0]"
216.6,CONTROL,67,1,0-1-2-3-4,1,BPo,1003499.0,258.0,True,True,True,39.81148430000047,"[12, 0, 0, 0]"
216.96,CONTROL,67,1,0-1-2-3-4,2,OPA_SUMo,1009029.0,272.0,True,True,True,149.94530529999994,"[12, 0, 0, 0]"
217.32,CONTROL,67,1,0-1-2-3-4,3,SUMo,1011051.0,267.0,True,True,True,190.2148507000009,"[12, 0, 0, 0]"
217.68,CONTROL,67,1,0-1-2-3-4,4,LPo,875000.0,248.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
218.04,CONTROL,68,1,4-3-2-1-0,4,LPo,875000.0,272.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
218.4,CONTROL,68,1,4-3-2-1-0,3,SUMo,1011072.0,249.0,True,True,True,190.63308040000007,"[12, 0, 0, 0]"
218.76,CONTROL,68,1,4-3-2-1-0,2,OPA_SUMo,1009098.0,291.0,True,True,True,151.31948859999915,"[12, 0, 0, 0]"
219.12,CONTROL,68,1,4-3-2-1-0,1,BPo,1003428.0,271.0,True,True,True,38.39746959999995,"[12, 0, 0, 0]"
219.48,CONTROL,68,1,4-3-2-1-0,0,PGAgain,1001503.0,283.0,True,True,True,0.05974710000085132,"[12, 0, 0, 0]"
219.84,CONTROL,69,1,0-1-2-3-4,0,PGAgain,1001587.0,256.0,True,True,True,1.7326658999997828,"[12, 0, 0, 0]"
220.2,CONTROL,69,1,0-1-2-3-4,1,BPo,1003450.0,273.0,True,True,True,38.83561500000091,"[12, 0, 0, 0]"
220.56,CONTROL,69,1,0-1-2-3-4,2,OPA_SUMo,1009073.0,259.0,True,True,True,150.8215960999996,"[12, 0, 0, 0]"
220.92,CONTROL,69,1,0-1-2-3-4,3,SUMo,1011040.0,261.0,True,True,True,189.9957779999993,"[12, 0, 0, 0]"
221.28,CONTROL,69,1,0-1-2-3-4,4,LPo,875000.0,249.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
221.64,CONTROL,70,1,4-3-2-1-0,4,LPo,875001.0,246.0,True,False,True,-2519.3161343000006,"[12, 0, 0, 0]"
222.0,CONTROL,70,1,4-3-2-1-0,3,SUMo,1011098.0,269.0,True,True,True,191.15088859999915,"[12, 0, 0, 0]"
222.36,CONTROL,70,1,4-3-2-1-0,2,OPA_SUMo,1009018.0,279.0,True,True,True,149.7262326000006,"[12, 0, 0, 0]"
222.72,CONTROL,70,1,4-3-2-1-0,1,BPo,1003573.0,262.0,True,True,True,41.28524609999958,"[12, 0, 0, 0]"
223.08,CONTROL,70,1,4-3-2-1-0,0,PGAgain,1001533.0,247.0,True,True,True,0.657218100000308,"[12, 0, 0, 0]"
223.44,CONTROL,71,1,0-1-2-3-4,0,PGAgain,1001493.0,248.0,True,True,True,-0.13940989999896755,"[12, 0, 0, 0]"
223.8,CONTROL,71,1,0-1-2-3-4,1,BPo,1003459.0,285.0,True,True,True,39.01485629999893,"[12, 0, 0, 0]"
224.16,CONTROL,71,1,0-1-2-3-4,2,OPA_SUMo,1009085.0,276.0,True,True,True,151.06058450000074,"[12, 0, 0, 0]"
224.52,CONTROL,71,1,0-1-2-3-4,3,SUMo,1011084.0,267.0,True,True,True,190.87206879999894,"[12, 0, 0, 0]"
224.88,CONTROL,71,1,0-1-2-3-4,4,LPo,875000.0,250.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
225.24,CONTROL,72,1,4-3-2-1-0,4,LPo,875051.0,263.0,True,False,True,-2518.320349299999,"[12, 0, 0, 0]"
225.6,CONTROL,72,1,4-3-2-1-0,3,SUMo,1011091.0,272.0,True,True,True,191.01147870000017,"[12, 0, 0, 0]"
225.96,CONTROL,72,1,4-3-2-1-0,2,OPA_SUMo,1009029.0,255.0,True,True,True,149.94530529999994,"[12, 0, 0, 0]"
226.32,CONTROL,72,1,4-3-2-1-0,1,BPo,1003515.0,244.0,True,True,True,40.13013549999973,"[12, 0, 0, 0]"
226.68,CONTROL,72,1,4-3-2-1-0,0,PGAgain,1001586.0,271.0,True,True,True,1.7127502000002537,"[12, 0, 0, 0]"
227.04,CONTROL,73,1,0-1-2-3-4,0,PGAgain,1001496.0,261.0,True,True,True,-0.07966280000038038,"[12, 0, 0, 0]"
227.4,CONTROL,73,1,0-1-2-3-4,1,BPo,1003503.0,251.0,True,True,True,39.89114710000085,"[12, 0, 0, 0]"
227.76,CONTROL,73,1,0-1-2-3-4,2,OPA_SUMo,1009048.0,278.0,True,True,True,150.32370360000004,"[12, 0, 0, 0]"
228.12,CONTROL,73,1,0-1-2-3-4,3,SUMo,1010997.0,269.0,True,True,True,189.13940289999917,"[12, 0, 0, 0]"
228.48,CONTROL,73,1,0-1-2-3-4,4,LPo,875026.0,275.0,True,False,True,-2518.818241800001,"[12, 0, 0, 0]"
228.84,CONTROL,74,1,4-3-2-1-0,4,LPo,875000.0,267.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
229.2,CONTROL,74,1,4-3-2-1-0,3,SUMo,1011056.0,253.0,True,True,True,190.3144292000008,"[12, 0, 0, 0]"
229.56,CONTROL,74,1,4-3-2-1-0,2,OPA_SUMo,1009038.0,267.0,True,True,True,150.12454660000023,"[12, 0, 0, 0]"
229.92,CONTROL,74,1,4-3-2-1-0,1,BPo,1003497.0,244.0,True,True,True,39.771652899999154,"[12, 0, 0, 0]"
230.28,CONTROL,74,1,4-3-2-1-0,0,PGAgain,1001601.0,290.0,True,True,True,2.011485699999982,"[12, 0, 0, 0]"
230.64,CONTROL,75,1,0-1-2-3-4,0,PGAgain,1001561.0,260.0,True,True,True,1.2148577000007066,"[12, 0, 0, 0]"
231.0,CONTROL,75,1,0-1-2-3-4,1,BPo,1003470.0,262.0,True,True,True,39.23392900000054,"[12, 0, 0, 0]"
231.36,CONTROL,75,1,0-1-2-3-4,2,OPA_SUMo,1009033.0,259.0,True,True,True,150.0249681000003,"[12, 0, 0, 0]"
231.72,CONTROL,75,1,0-1-2-3-4,3,SUMo,1011044.0,282.0,True,True,True,190.07544079999965,"[12, 0, 0, 0]"
232.08,CONTROL,75,1,0-1-2-3-4,4,LPo,875000.0,264.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
232.44,CONTROL,76,1,4-3-2-1-0,4,LPo,875000.0,277.0,True,False,True,-2519.3360500000003,"[12, 0, 0, 0]"
232.8,CONTROL,76,1,4-3-2-1-0,3,SUMo,1010979.0,255.0,True,True,True,188.78092030000084,"[12, 0, 0, 0]"
233.16,CONTROL,76,1,4-3-2-1-0,2,OPA_SUMo,1009079.0,270.0,True,True,True,150.94109029999902,"[12, 0, 0, 0]"
233.52,CONTROL,76,1,4-3-2-1-0,1,BPo,1003558.0,279.0,True,True,True,40.98651059999986,"[12, 0, 0, 0]"
233.88,CONTROL,76,1,4-3-2-1-0,0,PGAgain,1001555.0,252.0,True,True,True,1.0953634999990038,"[12, 0, 0, 0]"
234.24,CONTROL,77,1,0-1-2-3-4,0,PGAgain,1001480.0,251.0,True,True,True,-0.39831399999963774,"[12, 0, 0, 0]"
234.6,CONTROL,77,1,0-1-2-3-4,1,BPo,1003509.0,243.0,True,True,True,40.010641300000295,"[12, 0, 0, 0]"
234.96,CONTROL,77,1,0-1-2-3-4,2,OPA_SUMo,1008980.0,262.0,True,True,True,148.96943600000037,"[12, 0, 0, 0]"
235.32,CONTROL,77,1,0-1-2-3-4,3,SUMo,1010998.0,302.0,True,True,False,189.15931860000094,"[12, 0, 0, 0]"
235.68,CONTROL,77,1,0-1-2-3-4,4,LPo,875014.0,259.0,True,False,True,-2519.0572302,"[12, 0, 0, 0]"
236.04,CONTROL,78,1,4-3-2-1-0,4,LPo,875005.0,260.0,True,False,True,-2519.2364715000003,"[12, 0, 0, 0]"
236.4,CONTROL,78,1,4-3-2-1-0,3,SUMo,1011044.0,259.0,True,True,True,190.07544079999965,"[12, 0, 0, 0]"
236.76,CONTROL,78,1,4-3-2-1-0,2,OPA_SUMo,1009006.0,250.0,True,True,True,149.48724419999945,"[12, 0, 0, 0]"
