elapsed_s,phase,stage,code,channel,mean_bank_uv,error_bank_uv,error_real_mv,pp_bank_uv,valid,clavado
1.6673512999986997,espera estabilidad,1,0,1,1006298,4798,95.5555286,2746,True,False
4.885204799997155,espera estabilidad,1,0,1,1003913,2413,48.0565841,2326,True,False
8.103343199996743,espera estabilidad,1,0,1,1001529,29,0.5775553,2079,True,False
11.320812100006151,espera estabilidad,1,0,1,999469,-2031,-40.44878670000001,2021,True,False
14.537821200006874,espera estabilidad,1,0,1,998382,-3118,-62.0971526,2994,True,False
17.755913900007727,espera estabilidad,1,0,1,997619,-3881,-77.29283170000001,2918,True,False
20.97368369999458,espera estabilidad,1,0,1,996513,-4987,-99.3195959,2689,True,False
21.624261599994497,fase1 inicial,0,0,0,952987,-48513,-966.1703540999999,3395,True,False
22.27422849999857,fase1 inicial,1,0,1,995388,-6112,-121.72475840000001,3299,True,False
22.92358339999919,fase1 inicial,2,0,2,1080837,79337,1580.0518909,724,True,False
23.572755400004098,fase1 inicial,3,0,3,1080932,79432,1581.9438824,553,True,False
24.202715299994452,fase1 inicial,3,0,4,732021,-269479,-5366.8629203,171,False,True
24.420010500005446,ABBA precheck IDAC0,0,0,0,952568,-48932,-974.5150324,2555,True,False
24.691191799996886,ABBA A1 IDAC0,0,0,0,952072,-49428,-984.3932196000001,3776,True,False
26.461566300000413,ABBA B1 IDAC0,0,2,0,958557,-42943,-855.2399051000001,2040,True,False
26.73178149999876,ABBA B2 IDAC0,0,2,0,957450,-44050,-877.2865850000001,2536,True,False
28.50323230000504,ABBA A2 IDAC0,0,0,0,952777,-48723,-970.3526511,2746,True,False
28.77337300000363,ABBA A1 IDAC0,0,0,0,952053,-49447,-984.7716179,3337,True,False
30.543530099996133,ABBA B1 IDAC0,0,4,0,963287,-38213,-761.0386441,2536,True,False
30.81369320000522,ABBA B2 IDAC0,0,4,0,962657,-38843,-773.5855351000001,2441,True,False
32.585529300005874,ABBA A2 IDAC0,0,0,0,951499,-50001,-995.8049157,3376,True,False
36.530436500004726,ABBA precheck IDAC1,1,0,1,992774,-8726,-173.7843982,2670,True,False
37.25022549999994,ABBA A1 IDAC1,1,0,1,992069,-9431,-187.82496670000003,3185,True,False
39.020420300003025,ABBA B1 IDAC1,1,2,1,993423,-8077,-160.85910890000002,2975,True,False
39.2918811999989,ABBA B2 IDAC1,1,2,1,992412,-9088,-180.9938816,4100,True,False
41.063976000004914,ABBA A2 IDAC1,1,0,1,991802,-9698,-193.14245860000003,2613,True,False
41.33541179999884,ABBA A1 IDAC1,1,0,1,991287,-10213,-203.3990441,3433,True,False
43.1070280999993,ABBA B1 IDAC1,1,4,1,992031,-9469,-188.58176330000003,3566,True,False
43.37916330000735,ABBA B2 IDAC1,1,4,1,991973,-9527,-189.7368739,3147,True,False
45.1509875000047,ABBA A2 IDAC1,1,0,1,990905,-10595,-211.0068415,3948,True,False
47.47431859999779,medición tau BP,0,4,1,981311,-20189,-402.0780673,3547,True,False
50.694094999998924,medición tau BP,0,4,1,981006,-20494,-408.1523558,3910,True,False
53.9143669000041,medición tau BP,0,4,1,981864,-19636,-391.0646852,2746,True,False
57.13283550000051,medición tau BP,0,4,1,981445,-20055,-399.40936350000004,4177,True,False
60.35168500000145,medición tau BP,0,4,1,982208,-19292,-384.21368440000003,4425,True,False
63.57145010000386,medición tau BP,0,4,1,983562,-17938,-357.24782660000005,3223,True,False
66.79152199999953,medición tau BP,0,4,1,984153,-17347,-345.4776479,4158,True,False
